"Name","TroopLevel","Deprecated","TID","InfoTID","HousingSpace","BarrackLevel","LaboratoryLevel","Speed","Hitpoints","TrainingTime","UpgradeTimeH","UpgradeTimeM","UpgradeResource","UpgradeCost","DonateCost","DonateXP","DonateCount","AttackRange","AttackSpeed","CoolDownOverride","DPS","PreferedTargetDamageMod","DamageRadius","AreaDamageIgnoresWalls","SelfAsAoeCenter","IconSWF","IconExportName","BigPicture","BigPictureSWF","Projectile","AltProjectile","PreferedTargetBuilding","PreferedTargetBuildingClass","PreferredTargetNoTargeting","DeployEffect","AttackEffect","AttackEffect2","HitEffect","HitEffect2","IsFlying","AirTargets","GroundTargets","AttackCount","DieEffect","DieEffect2","Animation","ProductionBuilding","IsJumper","MovementOffsetAmount","MovementOffsetSpeed","TombStone","DieDamage","DieDamageRadius","DieDamageEffect","DieDamageDelay","DisableProduction","SecondaryTroop","IsSecondaryTroop","SecondaryTroopCnt","SecondarySpawnDist","RandomizeSecSpawnDist","PickNewTargetAfterPushback","PushbackSpeed","SummonTroop","SummonTroopCount","SummonCooldown","SummonEffect","SummonLimit","SpawnIdle","SpawnOnAttack","StrengthWeight","AuraSpell","AuraSpellLevel","SpawnWhenDamaged","JumpHeightPercent","NoClipping","Squad","WallMovementCost","BurstCount","BurstDelay","AttackMultipleBuildings","IncreasingDamage","DPSLv2","DPSLv3","Lv2SwitchTime","Lv3SwitchTime","AttackEffectLv2","AttackEffectLv3","AttackEffectLv4","TransitionEffectLv2","TransitionEffectLv3","TransitionEffectLv4","TargetedEffectOffset","SecondarySpawnOffset","CustomDefenderIcon","SpecialMovementMod","InvisibilityRadius","HealthReductionPerSecond","AutoMergeDistance","AutoMergeGroupSize","IsUnderground","ProjectileBounces","FriendlyGroupWeight","EnemyGroupWeight","NewTargetAttackDelay","TriggersTraps","ChainShootingDistance","ChainAttackDistance","ChainAttackMaxTargets","ChainAttackDelay","ChainAttackDamageReductionPercent","ChainAttackEffect","PreAttackEffect","MoveStartsEffect","MoveTrailEffect","BecomesTargetableEffect","BoostedIfAlone","BoostRadius","BoostDmgPerfect","BoostAttackSpeed","HideEffect","VillageType","UnitsInCamp","SpecialAbilityLevel","SpecialAbilityName","SpecialAbilityInfo","SpecialAbilityType","SpecialAbilityAttribute","SpecialAbilityAttribute2","SpecialAbilityAttribute3","SpecialAbilitySpell","SpecialAbilityEffect","SpecialAbilityIcon","DisableDonate","ScaleByTH","EnabledByCalendar","EnabledBySuperLicence","LoseHpPerTick","LoseHpInterval","UpgradeLevelByTH","EvolveToCharacter","EvolveEffect","EvolveOnDamageDealt","EvolveTime","CanAttackWhileMoving","PreferredMovementTarget","RetargetAfterHit","Damage2","Damage2Radius","Damage2Delay","Damage2Min","Damage2FalloffStart","Damage2FalloffEnd","DamageMultiplierTarget","DamageMultiplierPercent","FrostOnHitTime","FrostOnHitPercent","DoesNotOpenCC","DefensiveTroop","DamageReductionToStorages","BunkerTroops","BunkerTroopCount1","BunkerTroopCount2","BunkerDegenerationTime","BunkerSpawnDist","HeroDamageMultiplier","PenetratingProjectile","PenetratingRadius","PenetratingExtraRange","ImmuneToHealing","PreferHeroes","HealerWeight","DefaultSkin","DefenseBonus","SmoothJump","SpecialAbilities"
"Gargoyle2",1,,"TID_TOXIC_MINION","TID_CHARACTER_INFO_TOXIC_MINION",2,4,2,400,100,,1,,"Elixir2",50000,,,,350,1000,,36,1,,,,"sc/ui.sc","icon_unit_glowing_minion","unit_glow_minion_big","sc/info_glowing_minion.sc","gargoyle2_projectile","gargoyle2_special_projectile",,,,"Toxic Gargoyle Deploy","Toxic Gargoyle Attack","Toxic Gargoyle Attack 2","Toxic Gargoyle Hit","Gargoyle2 Hit","TRUE","TRUE","TRUE",,"Toxic Gargoyle Die",,"New_Gargoyle_lvl1","Barrack2","FALSE",,100,"TombStone_village2",,,,,,,,,,,,,,,,,,,,215,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,200,100,,"TRUE",,,,,,,,,,,,,,,,1,4,,"TID_GARG2_ABILITY_NAME","TID_GARG2_ABILITY_HELP","SpecialProjectile",,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,,,,,,2,,100,,3,,,80000,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,"New_Gargoyle_lvl1",,,,,,,,,,,,,,,,,,,,,,,,,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,,,2,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,,,,,,3,,110,,5,,,120000,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,"New_Gargoyle_lvl1",,,,,,,,,,,,,,,,,,,,,,,,,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,,,2,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,,,,,,3,,110,,8,,,250000,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,"New_Gargoyle_lvl1",,,,,,,,,,,,,,,,,,,,,,,,,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,,,,3,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5,,,,,,4,,121,,12,,,280000,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,"New_Gargoyle_lvl2",,,,,,,,,,,,,,,,,,,,,,,,,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,,,,3,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,,,,,,4,,121,,12,,,320000,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,"New_Gargoyle_lvl2",,,,,,,,,,,,,,,,,,,,,,,,,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,,,,3,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,,,,,,4,,133,,12,,,360000,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,"New_Gargoyle_lvl2",,,,,,,,,,,,,,,,,,,,,,,,,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,,,,3,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,,,,,,4,,133,,24,,,900000,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,"New_Gargoyle_lvl2",,,,,,,,,,,,,,,,,,,,,,,,,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,,,,4,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,,,,,,5,,146,,24,,,1100000,,,,,,,53,,,,,,,,,,,,,,,,,,,,,,,,,"New_Gargoyle_lvl3",,,,,,,,,,,,,,,,,,,,,,,,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,,,,4,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10,,,,,,5,,146,,48,,,1300000,,,,,,,53,,,,,,,,,,,,,,,,,,,,,,,,,"New_Gargoyle_lvl3",,,,,,,,,,,,,,,,,,,,,,,,,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,,,,4,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11,,,,,,6,,161,,48,,,1500000,,,,,,,58,,,,,,,,,,,,,,,,,,,,,,,,,"New_Gargoyle_lvl3",,,,,,,,,,,,,,,,,,,,,,,,,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,,,,4,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12,,,,,,6,,161,,72,,,2300000,,,,,,,58,,,,,,,,,,,,,,,,,,,,,,,,,"New_Gargoyle_lvl3",,,,,,,,,,,,,,,,,,,,,,,,,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3,,,,4,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,,,,,,7,,177,,72,,,2500000,,,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,"New_Gargoyle_lvl4",,,,,,,,,,,,,,,,,,,,,,,,,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3,,,,4,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14,,,,,,7,,177,,96,,,3300000,,,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,"New_Gargoyle_lvl4",,,,,,,,,,,,,,,,,,,,,,,,,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,,,,5,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15,,,,,,8,,195,,96,,,3500000,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,"New_Gargoyle_lvl4",,,,,,,,,,,,,,,,,,,,,,,,,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,,,,5,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16,,,,,,8,,195,,120,,,4000000,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,"New_Gargoyle_lvl4",,,,,,,,,,,,,,,,,,,,,,,,,278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,,,,6,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17,,,,,,9,,215,,120,,,4200000,,,,,,,77,,,,,,,,,,,,,,,,,,,,,,,,,"New_Gargoyle_lvl5",,,,,,,,,,,,,,,,,,,,,,,,,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,,,,6,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,,,,,,9,,215,,,,,,,,,,,,77,,,,,,,,,,,,,,,,,,,,,,,,,"New_Gargoyle_lvl5",,,,,,,,,,,,,,,,,,,,,,,,,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,5,,,,6,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Giant2",1,,"TID_IRONFIST_GIANT","TID_CHARACTER_INFO_IRONFIST_GIANT",8,3,2,150,1200,,0,30,"Elixir2",20000,,,,100,2000,,36,1,,,,"sc/ui.sc","icon_unit_boxergiant","unit_boxer_giant_big","sc/info_ironfist_giant.sc",,,,"Defense",,"Giant Deploy","Giant Attack",,"Giant Hit",,"FALSE","FALSE","TRUE",,"Giant Die",,"Giant1_new","Barrack2","FALSE",,0,"TombStone_village2",,,,,,,,,,,,,,,,,,,,198,,,,,,,,,,,,,,,,,,,,,,-50,,,,,,,,,,600,500,,"TRUE",,,,,,,,,,,,,,,,1,2,,"TID_GIANT_ABILITY_NAME","TID_GIANT_ABILITY_HELP","BigFirstHit",,,,,"Giant Big Hit",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,,,,,,2,,1200,,1,0,,40000,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,"Giant1_new",,,,,,,,,,,,,,,,,,,,,,,,,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,,,,,,3,,1320,,2,0,,60000,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,"Giant1_new",,,,,,,,,,,,,,,,,,,,,,,,,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,,,,,,3,,1520,,8,0,,300000,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,"Giant1_new",,,,,,,,,,,,,,,,,,,,,,,,,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5,,,,,,4,,1652,,12,0,,320000,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,"Giant2_new",,,,,,,,,,,,,,,,,,,,,,,,,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,,,,,,4,,1652,,12,0,,340000,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,"Giant2_new",,,,,,,,,,,,,,,,,,,,,,,,,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,,,,,,4,,1797,,12,0,,380000,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,"Giant2_new",,,,,,,,,,,,,,,,,,,,,,,,,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,,,,,,4,,1797,,24,0,,1000000,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,"Giant2_new",,,,,,,,,,,,,,,,,,,,,,,,,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,,,,,,5,,1957,,24,0,,1200000,,,,,,,53,,,,,,,,,,,,,,,,,,,,,,,,,"Giant3_new",,,,,,,,,,,,,,,,,,,,,,,,,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10,,,,,,5,,1957,,48,0,,1300000,,,,,,,53,,,,,,,,,,,,,,,,,,,,,,,,,"Giant3_new",,,,,,,,,,,,,,,,,,,,,,,,,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11,,,,,,6,,2133,,48,0,,1500000,,,,,,,58,,,,,,,,,,,,,,,,,,,,,,,,,"Giant3_new",,,,,,,,,,,,,,,,,,,,,,,,,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12,,,,,,6,,2383,,72,0,,2300000,,,,,,,58,,,,,,,,,,,,,,,,,,,,,,,,,"Giant3_new",,,,,,,,,,,,,,,,,,,,,,,,,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,,,,,,7,,2576,,72,0,,2500000,,,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,"Giant4_new",,,,,,,,,,,,,,,,,,,,,,,,,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14,,,,,,7,,2576,,96,0,,3300000,,,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,"Giant4_new",,,,,,,,,,,,,,,,,,,,,,,,,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15,,,,,,8,,2789,,96,0,,3500000,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,"Giant4_new",,,,,,,,,,,,,,,,,,,,,,,,,326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16,,,,,,8,,2789,,120,0,,4000000,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,"Giant4_new",,,,,,,,,,,,,,,,,,,,,,,,,338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17,,,,,,9,,3068,,120,0,,4200000,,,,,,,77,,,,,,,,,,,,,,,,,,,,,,,,,"Giant5_new",,,,,,,,,,,,,,,,,,,,,,,,,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,,,,,,9,,3375,,,,,,,,,,,,85,,,,,,,,,,,,,,,,,,,,,,,,,"Giant5_new",,,,,,,,,,,,,,,,,,,,,,,,,362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bomber2",1,,"TID_BOMBER","TID_CHARACTER_INFO_BOMBER",4,5,3,200,100,,3,,"Elixir2",150000,,,,350,2000,,36,15,160,,,"sc/ui.sc","icon_unit_bomber","unit_bomber_big","sc/info_bomber.sc","Bomber Projectile","Bomber Projectile Alt",,"Wall","TRUE","Bomber Deploy","Bomber Attack",,"Bomber Hit",,"FALSE","FALSE","TRUE",,"Bomber Die",,"Wall Breaker1_new","Barrack2","FALSE",,0,"TombStone_village2",,,,,,,,,,,,,,,,,,,,448,,,,,,,,,,,,,,,,,,,,,,-50,,,,,,,,,,50,50,,"TRUE",,,,,,,,,,,,,,,,1,2,,"TID_BOMBER_ABILITY","TID_BOMBER_ABILITY_HELP","SpecialProjectile",,0,200,,"Bomber Big Hit",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,,,,,,3,,100,,5,,,200000,,,,,,,36,,,,,,,,,"Bomber Projectile","Bomber Projectile Alt",,,,,,,,,,,,,,,"Wall Breaker1_new",,,,,,,,,,,,,,,,,,,,,,,,,456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,1,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,,,,,,4,,110,,8,,,250000,,,,,,,40,,,,,,,,,"Bomber Projectile","Bomber Projectile Alt",,,,,,,,,,,,,,,"Wall Breaker1_new",,,,,,,,,,,,,,,,,,,,,,,,,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,1,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,,,,,,4,,110,,12,,,280000,,,,,,,40,,,,,,,,,"Bomber Projectile","Bomber Projectile Alt",,,,,,,,,,,,,,,"Wall Breaker1_new",,,,,,,,,,,,,,,,,,,,,,,,,472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,,,1,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5,,,,,,4,,121,,12,,,320000,,,,,,,44,,,,,,,,,"Bomber Projectile","Bomber Projectile Alt",,,,,,,,,,,,,,,"Wall Breaker2_new",,,,,,,,,,,,,,,,,,,,,,,,,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,,,1,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,,,,,,4,,121,,12,,,340000,,,,,,,44,,,,,,,,,"Bomber Projectile","Bomber Projectile Alt",,,,,,,,,,,,,,,"Wall Breaker2_new",,,,,,,,,,,,,,,,,,,,,,,,,488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,,,,1,0,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,,,,,,4,,133,,12,,,360000,,,,,,,48,,,,,,,,,"Bomber Projectile","Bomber Projectile Alt",,,,,,,,,,,,,,,"Wall Breaker2_new",,,,,,,,,,,,,,,,,,,,,,,,,496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,,,,1,0,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,,,,,,4,,133,,24,,,900000,,,,,,,48,,,,,,,,,"Bomber Projectile","Bomber Projectile Alt",,,,,,,,,,,,,,,"Wall Breaker2_new",,,,,,,,,,,,,,,,,,,,,,,,,504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,1,0,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,,,,,,5,,146,,24,,,1000000,,,,,,,53,,,,,,,,,"Bomber Projectile","Bomber Projectile Alt",,,,,,,,,,,,,,,"Wall Breaker3_new",,,,,,,,,,,,,,,,,,,,,,,,,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,1,0,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10,,,,,,5,,146,,48,,,1200000,,,,,,,53,,,,,,,,,"Bomber Projectile","Bomber Projectile Alt",,,,,,,,,,,,,,,"Wall Breaker3_new",,,,,,,,,,,,,,,,,,,,,,,,,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,,,,1,0,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11,,,,,,6,,161,,48,,,1400000,,,,,,,58,,,,,,,,,"Bomber Projectile","Bomber Projectile Alt",,,,,,,,,,,,,,,"Wall Breaker4_new",,,,,,,,,,,,,,,,,,,,,,,,,528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,,,,1,0,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12,,,,,,6,,161,,72,,,2200000,,,,,,,58,,,,,,,,,"Bomber Projectile","Bomber Projectile Alt",,,,,,,,,,,,,,,"Wall Breaker4_new",,,,,,,,,,,,,,,,,,,,,,,,,536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,,1,0,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,,,,,,7,,177,,72,,,2400000,,,,,,,64,,,,,,,,,"Bomber Projectile","Bomber Projectile Alt",,,,,,,,,,,,,,,"Wall Breaker5_new",,,,,,,,,,,,,,,,,,,,,,,,,544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,,1,0,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14,,,,,,7,,177,,96,,,3200000,,,,,,,64,,,,,,,,,"Bomber Projectile","Bomber Projectile Alt",,,,,,,,,,,,,,,"Wall Breaker5_new",,,,,,,,,,,,,,,,,,,,,,,,,552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,,,,1,0,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15,,,,,,8,,195,,96,,,3400000,,,,,,,70,,,,,,,,,"Bomber Projectile","Bomber Projectile Alt",,,,,,,,,,,,,,,"Wall Breaker6_new",,,,,,,,,,,,,,,,,,,,,,,,,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,,,,1,0,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16,,,,,,8,,195,,120,,,3900000,,,,,,,70,,,,,,,,,"Bomber Projectile","Bomber Projectile Alt",,,,,,,,,,,,,,,"Wall Breaker6_new",,,,,,,,,,,,,,,,,,,,,,,,,568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,,,,1,0,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17,,,,,,9,,215,,120,,,4100000,,,,,,,77,,,,,,,,,"Bomber Projectile2","Bomber Projectile2 Alt",,,,,,,,,,,,,,,"Wall Breaker7_new",,,,,,,,,,,,,,,,,,,,,,,,,576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,,,,1,0,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,,,,,,9,,215,,,,,,,,,,,,77,,,,,,,,,"Bomber Projectile2","Bomber Projectile2 Alt",,,,,,,,,,,,,,,"Wall Breaker7_new",,,,,,,,,,,,,,,,,,,,,,,,,584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,,,,1,0,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
