"Name","SWF","ExportName","ParticleEmitter","AltParticleEmitter","EmitterDelayMs","IsoLayer","CameraShake","CameraShakeTimeMS","CameraShakeInReplay","AttachToParent","OrientToParent","SortInFrontOfParent","DestroyWhenParentDies","DetachAfterStart","Targeted","Looping","Beam","SpawnLimit","MinLifeTime","Sound","Volume","MinPitch","MaxPitch","SoundDelay","StopSound","PitchIncrease","FadeMusic","OffsetFromGunBone","AttachLocator","OffsetX","OffsetY","OffsetZ","Scale","LifeTimeScale","MaxInstances","SpawnEffect","SpawnEffectDelay","FadeIn","FadeOut","ParticleEmitter3D"
"Catapult Big Hit",,,"Hit",,0,"Objects",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/rock_troll_explo_01.ogg",90,105,110,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"Cannon",,0,,,,,,,,,,,,,,,"sfx/rock_troll_hit_02.ogg",90,105,110,,,,,,,,,,,,,,,,,
,,,"Arrow_Tower_lightFlash",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_hit2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_hit3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_hit4",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Deploy",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_hit1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_hit5",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Catapult Ground Effects",,,"MultiMortar_hit_radius",,0,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,,,,,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Catapult Hit",,,"bomb_crater_small",,0,"Objects",30,850,"true","false","false","false","false","false","false","false","false",0,0,"sfx/mortar_hit_01.ogg",80,95,105,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"Catapult_rangeRing1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Explosion_1_small",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Explosion_flash",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Fire_explosion",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Fire_balls",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Stone_explosion",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"MortarHit_lvl6",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"MortarHit_lvl8",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Catapult_firespirits",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Catapult_fireground",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cauldron Pickup",,,"CauldronSplat",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/tap_cauldron_01.ogg",70,95,105,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"CC Cannon Attack",,,"cannon_lightFlash",,0,"Objects",0,0,"false","true","false","false","false","false","false","false","false",6,0,"sfx/cannon_08.ogg",70,100,100,0,"false",0,"false","false",,0,0,-39,100,100,0,,,0,0,
,,,"Cannon_flash",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Cannon_smoke",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Cannon_fireBalls",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CC Cannon Attack Large",,,"cannon_lightFlash2",,0,"Objects",0,0,"false","true","false","false","false","false","false","false","false",6,0,"sfx/cannon_08.ogg",80,100,100,0,"false",0,"false","false",,0,0,-24,100,100,0,,,0,0,
,,,"Cannon_flash2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Cannon_smoke2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Cannon_fireBalls2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Champion Ability Effect",,,"champion_heal_fx",,190,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/ancient_defcon_2.ogg",80,150,150,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"heal_ring_champion",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"champion_ray_fx",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_heal_lightrays",,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Champion League Ability Effect",,,"champion_heal_fx",,190,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,,80,150,150,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"heal_ring_champion",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"champion_ray_fx",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_heal_lightrays",,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Champion King Ability Effect",,,"rage_champion_Flames",,0,"Ground",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/barb_king_rage_fist_01.ogg",90,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"king_rangeRingOutter",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Champion King Attack",,,,,,"Objects",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/gladchampking_atk_01_dl_opt.ogg",80,95,105,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Champion King hit",,,"hero_champ_hit_sparks",,0,"Objects",0,0,"false","false","true","false","false","true","false","false","false",0,0,"sfx/barbarian_king_attack_01.ogg",60,75,130,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"hero_champ_hit",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_champ_lance1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_champ_lance2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_champ_hit_smoke",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_champ_hit_debris",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Champion King Spawn Effect",,,"hero_champ_lance_spawn",,0,"Objects",20,200,"false","true","false","false","false","false","false","false","false",0,0,"sfx/barbarian_king_attack_01.ogg",60,75,130,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"hero_champ_spawn_meteor",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"champ_glowOrange",,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_champ_spawn_hit",,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"champ_king_spawn_rings",,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_champ_spawn",,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_champ_spawn2",,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"champ_spawn_ring",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Champion King Spawn Effect Offset",,,"hero_champ_lance_spawn_offset",,0,"Objects",20,200,"false","true","false","false","false","false","false","false","false",0,0,"sfx/gladchampking_dep_01_dl_opt.ogg",95,95,105,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"hero_champ_spawn_meteor_offset",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"champ_glowOrange_offset",,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_champ_spawn_hit_offset",,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"champ_king_spawn_rings_offset",,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_champ_spawn_offset",,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_champ_spawn2_offset",,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"champ_spawn_ring_offset",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Champion Queen Ability Effect",,,"rage_champion_Flames",,0,"Ground",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/aq_champ_abil_01.ogg",90,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"king_rangeRingOutter",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Champion Queen Attack",,,,,,"Objects",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/champ_archer_queen_atk_01.ogg",80,95,105,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Champion Queen Celebrate",,,,,,"Objects",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/champ_archer_queen_dep_01.ogg",80,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Champion Queen hit",,,"hero_aq_champ_hit_sparks",,0,"Objects",0,0,"false","false","true","false","false","true","false","false","false",0,0,"sfx/champ_archer_queen_hit_01.ogg",60,75,130,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"hero_aq_champ_hit",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_aq_champ_lance1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_aq_champ_lance2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_champ_hit_smoke",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_champ_hit_debris",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Champion Queen Spawn Effect",,,"hero_aq_champ_lance_spawn",,0,"Objects",20,200,"false","true","false","false","false","false","false","false","false",0,0,,,,,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"hero_aq_champ_spawn_meteor",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"champ_aq_glowOrange",,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_aq_champ_spawn_hit",,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"champ_king_spawn_rings",,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_aq_champ_spawn",,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_aq_champ_spawn2",,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"champ_spawn_ring",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Champion Queen Spawn Effect Offset",,,"hero_aq_champ_lance_spawn_offset",,0,"Objects",20,200,"false","true","false","false","false","false","false","false","false",0,0,"sfx/champ_archer_queen_dep_01.ogg",80,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"hero_aq_champ_spawn_meteor_offset",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"champ_aq_glowOrange_offset",,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_aq_champ_spawn_hit_offset",,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"champ_king_spawn_rings_offset",,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_aq_champ_spawn_offset",,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_aq_champ_spawn2_offset",,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"champ_spawn_ring_offset",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Champion Warden Attack",,,"grandwarden_champ_hit",,0,"Top",0,0,"false","true","false","false","false","true","true","false","false",0,0,,,,,0,"false",0,"false","true",,0,0,0,100,100,0,,,0,0,
"Champion Warden Attack Air",,,"grandwarden_champ_hit_air",,0,"Top",0,0,"false","true","false","false","false","true","true","false","false",0,0,,,,,0,"false",0,"false","true",,0,0,0,100,100,0,,,0,0,
"champion_sword_smoke",,,"champion_smoke_soft",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,,,,,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Change Scenery",,,"scenery_aftersparkle",,100,"Top",50,200,"false","false","false","false","false","false","false","false","false",0,0,"sfx/change_scenery_sfx_01.ogg",80,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"scenery_glow_top",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chest Pickup",,,"Wood",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/tap_chest_01.ogg",70,95,105,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Clashfest King Attack Fist SFX",,,,,,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/Clashfest_King_Atk_Fist_01_dl_opt.ogg",90,100,100,0,"true",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,,,,,,,,,,,,,,,,,,"sfx/Clashfest_King_Atk_Fist_02_dl_opt.ogg",90,100,100,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"sfx/Clashfest_King_Atk_Fist_03_dl_opt.ogg",90,100,100,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"sfx/Clashfest_King_Atk_Fist_04_dl_opt.ogg",90,100,100,,,,,,,,,,,,,,,,,
"Clashfest King Attack Sword SFX",,,,,,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/Clashfest_King_Atk_Sword_01_dl_opt.ogg",90,100,100,0,"true",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,,,,,,,,,,,,,,,,,,"sfx/Clashfest_King_Atk_Sword_02_dl_opt.ogg",90,100,100,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"sfx/Clashfest_King_Atk_Sword_03_dl_opt.ogg",90,100,100,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"sfx/Clashfest_King_Atk_Sword_04_dl_opt.ogg",90,100,100,,,,,,,,,,,,,,,,,
"Clashfest King Cheer SFX",,,,,,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/Clashfest_King_Cheer_01_dl_opt.ogg",80,100,100,0,"true",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Clashfest King Menu SFX",,,,,,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,8000,"sfx/Clashfest_King_Menu_01_dl_opt.ogg",90,100,100,0,"true",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Clear Bonus Gems",,,"Bonus_Gems",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/collect_diamonds_01.ogg",70,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"Gem_light_streaks",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Clear Halloween Coffin",,,"Grass",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/clear_tombstone_01.ogg",70,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"Dust2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"ghost_rise",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Clear Megatombstone",,,"Tombstone_loot",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/clear_tombstone_01.ogg",70,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Clear Tombstone",,,"Grass",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/clear_tombstone_01.ogg",70,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"Dust2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Clock Tower Pickup",,,"Grass",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/clock_tower_pickup_04.ogg",70,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Clock Tower Placing",,,"Place",,0,"Objects",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/clock_tower_place_04.ogg",70,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Clockwork King Attack",,,,,,"Objects",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/bk_wood_atk_01_dl_opt.ogg",60,95,105,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Clockwork King Deploy",,,,,,"Objects",20,200,"true","false","false","false","false","false","false","false","false",0,0,"sfx/bk_wood_dep_01_dl_opt.ogg",90,95,105,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Clockwork King Die",,,"Mortar_lightFlash",,0,"Top",100,1000,"true","false","false","false","false","false","false","false","false",0,0,"sfx/bk_wood_die_01_dl_opt.ogg",90,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"Ring",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Place",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"MortarHit_lvl6",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_die_force",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Force",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Smoke",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ClockworkWarden Attack",,,"grandwarden_clockwork_hit",,0,"Top",0,0,"false","true","false","false","false","true","true","false","false",0,0,"sfx/tesla_zap_03.ogg",80,95,105,0,"false",0,"false","true",,0,0,0,100,100,0,,,0,0,
"ClockworkWarden Attack Air",,,"grandwarden_clockwork_hit_air",,0,"Top",0,0,"false","true","false","false","false","true","true","false","false",0,0,"sfx/tesla_zap_03.ogg",80,95,105,0,"false",0,"false","true",,0,0,0,100,100,0,,,0,0,
"Clone deploy",,,"clone_deploy_range_lvl1",,0,"Ground",0,0,"false","true","false","false","true","false","false","false","false",0,0,"sfx/copy_spell_deploy_01.ogg",95,97,97,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Clone deploy top",,,"clone_twirl01_lvl1",,0,"Ground",0,0,"false","true","false","false","true","false","false","false","false",0,0,,,,,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"clone_black_mist_lvl1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Clone_Predeploy",,,"clone_bottleDrop",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/vial_fall_02.ogg",80,95,95,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Clone_Unit_For_Cloning_Selected",,,"Clone_selected_lvl1_top",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,,,,,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"Clone_selected_lvl1_ground",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Clone_Unit_New_Cloned_Unit_Appear",,,"Clone_appear_lvl1",,0,"Ground",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/copy_01.ogg",80,95,95,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"CNY Ability Effect",,,"cny_ability_fxlines1",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/cny_aq_ability_01_dl_opt.ogg",90,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"cny_ability_glow",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"cny_spark_fx",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"cny_ability_bubble",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"cny_ability_symbol",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"cny_ability_embers",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CNY King Ability Effect",,,"cny_king_ability_fxlines1",,0,"Top",50,300,"true","true","false","false","false","false","false","false","false",0,0,"sfx/ox_bk_ability_01_dl_opt.ogg",90,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"cny_king_spark_fx",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"cny_king_ability_bubble",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"cny_king_ability_symbol",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"cny_ability_embers",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"cny_king_ability_fxlines2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"king_rangeRingOutter",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"king_glowYellow",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"rage_kingFlames_cny",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CNY King Deploy",,,"hero_cny_king_glow",,0,"Top",3,100,"true","false","false","false","false","false","false","false","false",0,0,"sfx/ox_bk_dep_01_dl_opt.ogg",90,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"hero_cny_dust",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"cny_ability_embers",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CNY King Die",,,"Mortar_lightFlash",,0,"Top",100,1000,"true","false","false","false","false","false","false","false","false",0,0,"sfx/ox_bk_die_01_dl_opt.ogg",90,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"Ring",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Place",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"MortarHit_lvl6",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_die_force",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Force",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Smoke",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CNY King Scream",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/ox_bk_scream_01_dl_opt.ogg",90,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"CNY King Skin",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/cny_king_skin_01.ogg",90,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"CNY Queen Deploy",,,"hero_cny_glow",,0,"Top",3,100,"true","false","false","false","false","false","false","false","false",0,0,"sfx/cny_aq_dep_01_dl_opt.ogg",100,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"hero_cny_dust",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"cny_ability_embers",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CNY_Lantern_remove_01","sc/buildings.sc","floating_cny_lantern_fly","gold_burst_02",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/coins_collect_01.ogg",70,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"gold_confetti_01",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Wizard_Tower_lightFlash2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Collect Capital Gold",,,,,,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/collect_capital_gold_01.ogg",70,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Collect Dark Elixir",,,"Collect Dark Elixir",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/dark_elixir_collect.ogg",80,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Collect Diamonds",,,"Collect Diamonds",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/collect_diamonds_01.ogg",70,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Collect Diamonds2",,,"Collect Diamonds2",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/collect_diamonds_01.ogg",70,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Collect Elixir",,,"Collect Elixir",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/elixir_collect_02.ogg",70,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Collect Gold",,,"Collect Gold",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/coins_collect_01.ogg",70,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Collect Gold_2",,,"Collect Gold_2",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/coins_collect_01.ogg",70,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"CraterToGrass",,,,,,"Objects",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/clash_grass_pop_01.ogg",20,85,115,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"CrusherAttack",,,"Super_ground_bomb_area",,0,"Objects",40,500,"true","false","false","false","false","false","false","false","false",0,0,"sfx/crusher_atk_02.ogg",90,99,101,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"Force",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Crusher_Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Crusher_MegaGrass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Crusher_Dust2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DAQ Attack",,,"ArcherQueen_attack",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/daq_attack_sfx_01.ogg",80,95,105,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"DAQ_Cheer",,,,,,"Objects",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/daq_cheer_sfx_01.ogg",80,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
