"Name","AttachLocator","AttachToParent","Beam","CameraShake","CameraShakeInReplay","CameraShakeTimeMS","DestroyWhenParentDies","DetachAfterStart","EmitterDelayMs","IsoLayer","Looping","LowEndMaxPitch","LowEndMinPitch","LowEndSound","LowEndVolume","MaxCount","MaxPitch","MinLifeTime","MinPitch","OffsetFromGunBone","OrientToParent","ParticleEmitter","PitchIncrease","SWF","SortInFrontOfParent","Sound","SoundDelay","StopSound","Targeted","Volume","ExportName","AltParticleEmitter"
"Gargoyle Attack",,"true","false",0,"false",0,"false","false",0,"Objects","false",110,90,"sfx/gob_attack_01.ogg",60,8,110,0,90,"false","false","Gargoyle_spit",0,,"false","sfx/garg_attack_01.ogg",0,"false","false",70,,
"Gargoyle Attack2",,"true","false",0,"false",0,"false","false",0,"Objects","false",110,90,"sfx/gob_attack_01.ogg",60,8,105,0,95,"false","false","Gargoyle_spit",0,,"false","sfx/poison_garg_2nd_atk_hit_01.ogg",0,"false","false",50,,
"Gargoyle Deploy",,"false","false",0,"false",0,"false","false",,"None","false",100,100,"sfx/gob_attack_01.ogg",40,0,110,0,90,"false","false",,0,,"false","sfx/garg_deploy_02.ogg",0,"false","false",70,,
"Gargoyle Die",,"true","false",0,"false",0,"false","false",0,"Top","false",100,100,"sfx/wall_breaker_die_01.ogg",100,0,110,0,90,"false","false","Dsplat",0,,"false","sfx/garg_die_01.ogg",0,"false","false",50,,
"Gargoyle Hit",,"false","false",0,"false",0,"false","false",0,"Top","false",130,110,"sfx/balloon_hit_01.ogg",30,0,130,0,110,"false","false","Gargoyle_hit",0,,"false","sfx/balloon_hit_01.ogg",0,"false","false",30,,
,,,,,,,,,0,,,,,,,,,,,,,"Gargoyle_hit2",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Hit",,,,,,,,,,
"Gargoyle Hit2",,"false","false",0,"false",0,"false","false",0,"Top","false",130,110,"sfx/balloon_hit_01.ogg",30,0,130,0,110,"false","false","Gargoyle_hit",0,,"false","sfx/balloon_hit_01.ogg",0,"false","false",30,,
,,,,,,,,,0,,,,,,,,,,,,,"Gargoyle_hit2",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Hit",,,,,,,,,,
"Gargoyle2 Hit",,"true","false",0,"false",0,"false","false",0,"Top","false",130,110,"sfx/balloon_hit_01.ogg",30,0,130,0,110,"false","false","Gargoyle2_hit",0,,"false","sfx/balloon_hit_01.ogg",0,"false","false",30,,
,,,,,,,,,0,,,,,,,,,,,,,"Dark_bubbles",,,,,,,,,,
"Generic Hit",,"false","false",0,"false",0,"false","false",0,"Objects","false",115,105,"sfx/barbarian_hit_stuff.ogg",30,0,105,0,95,"false","false","DefenceHit",0,,"false","sfx/generic_hit_01.ogg",0,"false","false",30,,
"Generic Pick Up",,"false","false",0,"false",0,"false","false",,"None","false",100,100,"sfx/wall_pickup_01.ogg",40,0,100,0,100,"false","false",,0,,"false","sfx/wall_pickup_01.ogg",0,"false","false",50,,
"Generic Placing",,"true","false",0,"false",0,"false","false",0,"Top","false",100,100,"sfx/cannon_drop2.ogg",40,0,100,0,100,"false","false","Place",0,,"false","sfx/cannon_drop2.ogg",0,"false","false",50,,
"Ghost_deploy",,"false","false",0,"false",0,"false","false",0,"Objects","false",100,100,"sfx/gob_attack_01.ogg",40,0,102,0,98,"false","false","Deploy",0,,"false","sfx/groy_dep_01.ogg",0,"false","false",85,,
"Ghost_sword",,"false","false",0,"false",0,"false","false",0,"Objects","false",100,100,"sfx/gob_attack_01.ogg",40,0,104,0,96,"false","false","Hit",0,,"false","sfx/roysword_01.ogg",0,"false","false",75,,
"Ghost_sword_vo",,"false","false",0,"false",0,"false","false",0,"Objects","false",100,100,"sfx/gob_attack_01.ogg",40,0,104,0,96,"false","false","Hit",0,,"false","sfx/roysword_vo_01.ogg",0,"false","false",80,,
"Giant Attack",,"false","false",0,"false",0,"false","false",,"None","false",110,90,"sfx/giant_attack_06.ogg",70,0,110,0,90,"false","false",,0,,"false","sfx/giant_attack_06.ogg",0,"false","false",70,,
,,,,,,,,,,,,,,,,,110,,90,,,,,,,"sfx/giant_attack_05.ogg",,,,70,,
"Giant Big Hit",,"true","false",0,"false",0,"false","false",0,"Objects","false",110,90,"sfx/giant_attack_hit_01.ogg",60,0,110,0,105,"false","false","Hit",0,,"false","sfx/rock_troll_explo_01.ogg",0,"false","false",90,,
,,,,,,,,,0,,,,,,,,110,,105,,,"Cannon",,,,"sfx/rock_troll_hit_02.ogg",,,,90,,
,,,,,,,,,0,,,,,,,,,,,,,"Arrow_Tower_lightFlash",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"hero_hit2",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"hero_hit3",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"hero_hit4",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Deploy",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"hero_hit1",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"hero_hit5",,,,,,,,,,
"Giant Cannon Attack",,"true","false",0,"false",0,"false","false",0,"Objects","false",100,100,"sfx/cannon_08.ogg",80,6,100,0,100,"false","false","GiantCannon_flash2",0,,"false","sfx/cannon_08.ogg",0,"false","false",80,,
,,,,,,,,,0,,,,,,,,,,,,,"GiantCannon_smoke2",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"GiantCannon_fireBalls2",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"GiantCannon_lightFlash2",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"GiantCannon_smoke_continuous",,,,,,,,,,
"Giant Deploy",,"false","false",20,"false",200,"false","false",0,"Objects","false",75,75,"sfx/gob_attack_01.ogg",40,0,100,0,100,"false","false","Deploy",0,,"false","sfx/giant_deploy_04.ogg",0,"false","false",80,,
,,,,,,,,,0,,,,,,,,100,,100,,,"Grass",,,,"sfx/giant_deploy_04v2.ogg",,,,80,,
,,,,,,,,,0,,,,,,,,100,,100,,,"Place",,,,"sfx/giant_deploy_04v3.ogg",,,,80,,
"Giant Die",,"true","false",0,"false",0,"false","false",0,"Top","false",70,65,"sfx/barbarian_death_01.ogg",60,0,110,0,90,"false","false","SplatBig",0,,"false","sfx/giant_death_02.ogg",0,"false","false",70,,
"Giant Hit",,"true","false",0,"false",0,"false","false",0,"Objects","false",110,90,"sfx/giant_attack_hit_01.ogg",60,0,110,0,90,"false","false","Hit",0,,"false","sfx/giant_attack_hit_01.ogg",0,"false","false",60,,
,,,,,,,,,0,,,,,,,,110,,90,,,"Cannon",,,,"sfx/giant_attack_hit_02.ogg",,,,60,,
"Giant Skeleton Attack",,"false","false",0,"false",0,"false","false",,"None","false",110,90,"sfx/giantskele_atk_01.ogg",70,0,110,0,90,"false","false",,0,,"false","sfx/giantskele_atk_01.ogg",0,"false","false",70,,
"Giant Skeleton Deploy",,"false","false",20,"false",200,"false","false",0,"Objects","false",100,100,"sfx/sw_skeleton_start_01.ogg",90,0,100,0,100,"false","false","Deploy",0,,"false","sfx/sw_skeleton_start_01.ogg",0,"false","false",90,,
,,,,,,,,,0,,,,,,,,,,,,,"Grass",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Place",,,,,,,,,,
"Giant Skeleton Die",,"true","false",0,"false",0,"false","false",0,"Top","false",110,90,"sfx/giantskele_die_01.ogg",70,0,110,0,90,"false","false","SplatBig",0,,"false","sfx/giantskele_die_01.ogg",0,"false","false",70,,
"Gift Trap trigger",,"true","false",0,"false",0,"false","false",0,"Objects","false",100,100,,100,0,,0,,"false","false","Gift Debris",0,,"false",,0,"false","false",,,
"Gladiator King Deploy",,"false","false",20,"true",200,"false","false",,"Objects","false",100,100,"sfx/gladiatorking_deploy_vo_01_dl_opt.ogg",90,0,100,0,100,"false","false",,0,,"false","sfx/gladiatorking_deploy_vo_01_dl_opt.ogg",0,"false","false",90,,
"Gladiator King Die",,"false","false",100,"true",1000,"false","false",0,"Top","false",100,100,"sfx/gladiatorking_die_vo_01_dl_opt.ogg",90,0,100,0,100,"false","false","Mortar_lightFlash",0,,"false","sfx/gladiatorking_die_vo_01_dl_opt.ogg",0,"false","false",90,,
,,,,,,,,,0,,,,,,,,,,,,,"Ring",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Place",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"MortarHit_lvl6",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"hero_die_force",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Force",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Grass",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Smoke",,,,,,,,,,
"GladiatorWarden Attack",,"true","false",0,"false",0,"false","true",0,"Top","false",105,95,"sfx/gladiator_warden_atk_01_dl_opt.ogg",80,0,105,0,95,"true","false","grandwarden_gladiator_hit",0,,"false","sfx/gladiator_warden_atk_01_dl_opt.ogg",0,"false","true",80,,
"GladiatorWarden Attack Air",,"true","false",0,"false",0,"false","true",0,"Top","false",105,95,"sfx/gladiator_warden_atk_01_dl_opt.ogg",80,0,105,0,95,"true","false","grandwarden_gladiator_hit_air",0,,"false","sfx/gladiator_warden_atk_01_dl_opt.ogg",0,"false","true",80,,
"GladiatorWardenScream",,"false","false",0,"false",0,"false","false",,"None","false",100,100,"sfx/tap_grand_warden_04.ogg",90,0,100,0,100,"false","false",,0,,"false","sfx/tap_grand_warden_04.ogg",0,"false","false",90,,
"Goblin Attack",,"false","false",0,"false",0,"false","false",,"None","false",110,90,"sfx/gob_attack_01.ogg",50,0,110,0,90,"false","false",,0,,"false","sfx/gob_attack_01.ogg",0,"false","false",50,,
,,,,,,,,,,,,,,,,,110,,90,,,,,,,"sfx/gob_attack_02.ogg",,,,40,,
,,,,,,,,,,,,,,,,,110,,90,,,,,,,"sfx/gob_attack_03.ogg",,,,45,,
"Goblin Deploy",,"false","false",0,"false",0,"false","false",0,"Objects","false",100,100,"sfx/gob_attack_01.ogg",40,0,100,0,100,"false","false","Deploy",0,,"false","sfx/goblin_deploy_14.ogg",0,"false","false",70,,
,,,,,,,,,,,,,,,,,100,,100,,,,,,,"sfx/goblin_deploy_14v2.ogg",,,,70,,
,,,,,,,,,,,,,,,,,100,,100,,,,,,,"sfx/goblin_deploy_14v3.ogg",,,,70,,
"Goblin Die",,"true","false",0,"false",0,"false","false",0,"Top","false",110,95,"sfx/goblin_death_02.ogg",60,0,110,0,95,"false","false","Splat",0,,"false","sfx/goblin_death_02.ogg",0,"false","false",70,,
"Goblin Hit",,"false","false",0,"false",0,"false","false",,"None","false",100,100,,100,0,,0,,"false","false",,0,,"false",,0,"false","false",,,
"Goblin Townhall Activate",,"false","false",0,"false",0,"false","false",,"None","false",100,100,,100,0,100,0,100,"false","false",,0,,"false","sfx/gob_th_activate_01.ogg",0,"false","false",100,,
"Goblin Townhall Attack",,"false","false",0,"false",0,"false","false",,"None","false",100,100,,100,0,100,0,100,"false","false",,2,,"false","sfx/gob_th_atk_01.ogg",0,"false","false",80,,
"Gold Mine Pickup",,"false","false",0,"false",0,"false","false",0,"Top","false",100,100,"sfx/wall_pickup_01.ogg",80,0,100,0,100,"false","false","Grass",0,,"false","sfx/goldmine_pickup4.ogg",0,"false","false",80,,
"Gold Mine Placing",,"true","false",0,"false",0,"false","false",0,"Objects","false",100,100,"sfx/cannon_drop2.ogg",60,0,100,0,100,"false","false","Place",0,,"false","sfx/goldmine_drop4.ogg",0,"false","false",80,,
,,,,,,,,,0,,,,,,,,,,,,,"Grass",,,,,,,,,,
"Gold Storage Pickup",,"false","false",0,"false",0,"false","false",0,"Top","false",100,100,"sfx/wall_pickup_01.ogg",80,0,100,0,100,"false","false","Grass",0,,"false","sfx/golden_haus_04.ogg",0,"false","false",80,,
"Gold Storage Placing",,"true","false",0,"false",0,"false","false",0,"Objects","false",100,100,"sfx/cannon_drop2.ogg",60,0,100,0,100,"false","false","Place",0,,"false","sfx/golden_haus_drop_02.ogg",0,"false","false",80,,
,,,,,,,,,0,,,,,,,,,,,,,"Grass",,,,,,,,,,
"Golem Attack",,"false","false",0,"false",0,"false","false",0,"Top","false",100,100,,100,0,105,0,95,"false","false","Golem_hit",0,,"false","sfx/stone_golem_attack_01.ogg",0,"false","false",80,,
,,,,,,,,,0,,,,,,,,,,,,,"Stone debris",,,,,,,,,,
"Golem Deploy",,"false","false",20,"false",200,"false","false",0,"Objects","false",100,100,"sfx/gob_attack_01.ogg",70,0,105,0,95,"false","false","Deploy",0,,"false","sfx/stone_golem_deploy_01.ogg",0,"false","false",80,,
,,,,,,,,,0,,,,,,,,105,,95,,,"Grass",,,,"sfx/stone_golem_deploy_01.ogg",,,,80,,
,,,,,,,,,0,,,,,,,,105,,95,,,"Place",,,,"sfx/stone_golem_deploy_01.ogg",,,,80,,
"Golem Hit",,"false","false",0,"false",0,"false","false",0,"Top","false",110,90,"sfx/giant_attack_06.ogg",70,0,105,0,95,"false","false","Golem_hit",0,,"false","sfx/stone_golem_hit_01.ogg",0,"false","false",70,,
,,,,,,,,,0,,,,,,,,,,,,,"DefenceHit",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Stone debris",,,,,,,,,,
"Golem_die",,"false","false",0,"false",0,"false","false",0,"Top","false",100,100,,100,0,130,0,120,"false","false","Stone_explosion",0,,"false","sfx/stone_golem_death_01.ogg",0,"false","false",80,,
,,,,,,,,,0,,,,,,,,,,,,,"Wizard_Tower_lightFlash",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Stone_explosion",,,,,,,,,,
"Golem_split",,"false","false",0,"false",0,"false","false",0,"Top","false",100,100,,100,0,105,0,95,"false","false","Stone_explosion",0,,"false","sfx/stone_golem_death_01.ogg",0,"false","false",80,,
,,,,,,,,,0,,,,,,,,,,,,,"Wizard_Tower_lightFlash",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Wizard_Tower_lightFlash2",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Fire_ballsBig",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Golem_hit",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Golem Split 1",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Golem Split 2",,,,,,,,,,
"Grand Warden Deploy",,"false","false",10,"true",100,"false","false",,"Objects","false",100,100,"sfx/grand_warden_deploy_02.ogg",90,0,100,0,100,"false","false",,0,,"false","sfx/grand_warden_deploy_02.ogg",0,"false","false",90,,
"Grand Warden Die",,"false","false",100,"true",1000,"false","false",0,"Top","false",100,100,"sfx/grand_warden_dizzy_01.ogg",80,0,100,0,100,"false","false","Mortar_lightFlash",0,,"false","sfx/grand_warden_dizzy_01.ogg",0,"false","false",80,,
,,,,,,,,,0,,,,,,,,,,,,,"Ring",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Place",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"MortarHit_lvl6",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"hero_die_force",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Grass",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Grass",,,,,,,,,,
"Grand Warden Hit",,"true","false",0,"false",0,"false","false",0,"Top","false",100,100,"sfx/wizard_hit_01.ogg",50,0,100,0,100,"false","false","Wizard_Tower_hit",0,,"false","sfx/wizard_hit_01.ogg",0,"false","false",65,,
,,,,,,,,,0,,,,,,,,,,,,,"Wizard_Tower_hit2",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Hit",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"DefenceHit",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Explosion_3",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Wizard_Tower_lightFlash",,,,,,,,,,
"Grand Warden Scream",,"false","false",0,"false",0,"false","false",,"None","false",100,100,,100,0,,0,,"false","false",,0,,"false",,0,"false","false",,,
"Grand Warden Statue Attack",,"true","false",0,"false",0,"false","false",0,"Top","false",85,75,"sfx/tesla_zap_01.ogg",40,0,105,0,95,"false","false","grandwarden_statue_hit",0,,"false","sfx/grand_warden_attack_01.ogg",0,"false","true",80,,
"GrandWarden Attack",,"true","false",0,"false",0,"false","true",0,"Top","false",105,95,"sfx/grand_warden_attack_01.ogg",80,0,105,0,95,"true","false","grandwarden_hit",0,,"false","sfx/grand_warden_attack_01.ogg",0,"false","true",80,,
"GrandWarden Attack Air",,"true","false",0,"false",0,"false","true",0,"Top","false",105,95,"sfx/grand_warden_attack_01.ogg",80,0,105,0,95,"true","false","grandwarden_hit_air",0,,"false","sfx/grand_warden_attack_01.ogg",0,"false","true",80,,
"GrandWarden Shield",,"false","false",0,"false",0,"false","false",0,"Top","false",65,65,"sfx/coin_steal_02.ogg",85,0,100,0,100,"false","false","grandwarden_shield1",0,,"false","sfx/grand_warden_shield_01.ogg",0,"false","false",80,,
,,,,,,,,,0,,,,,,,,,,,,,"grandwarden_shield2",,,,,,,,,,
"Growth aura",,"false","false",0,"false",0,"true","false",0,"Ground","true",100,100,,100,0,,0,,"false","false","growth_aura_glow",0,,"false",,0,"false","false",,,
,,,,,,,,,0,,,,,,,,,,,,,"growth_aura_ring",,,,,,,,,,
"Headhunter Deploy",,"false","false",0,"false",0,"false","false",0,"Objects","false",100,100,"sfx/headhunter_dep_01.ogg",75,0,100,0,100,"false","false","Deploy",0,,"false","sfx/headhunter_dep_01.ogg",0,"false","false",75,,
"Headhunter Die",,"true","false",0,"false",0,"false","false",0,"Top","false",105,95,"sfx/headhunter_die_01.ogg",70,0,105,0,95,"false","false","Splat",0,,"false","sfx/headhunter_die_01.ogg",0,"false","false",60,,
"Headhunter Hit",,"false","false",0,"false",0,"false","false",0,"Objects","false",105,95,"sfx/headhunter_hit_01.ogg",50,3,105,0,95,"false","false","Hit",0,,"false","sfx/headhunter_hit_01.ogg",0,"false","false",50,,
,,,,,,,,,0,,,,,,,,,,,,,"DefenceHit",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Fire_balls",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Explosion_3",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Wizard_Tower_lightFlash",,,,,,,,,,
"Headhunter_attack",,"true","false",0,"false",0,"false","false",0,"Objects","false",100,90,"sfx/headhunter_atk_01.ogg",65,0,100,0,90,"false","false","Wizard_attack",0,,"false","sfx/headhunter_atk_01.ogg",0,"false","false",65,,
,,,,,,,,,,,,,,,,,110,,100,,,,,,,"sfx/headhunter_atk_02.ogg",,,,65,,
"Headstone Pickup",,"false","false",0,"false",0,"false","false",0,"Objects","false",100,100,"sfx/wall_pickup_01.ogg",60,0,100,0,100,"false","false","Grass",0,,"false","sfx/bush2-halloween.ogg",0,"false","false",80,,
"Heal area",,"false","false",0,"false",0,"false","false",0,"Ground","false",90,90,"sfx/bottle_heal_magic_03.ogg",60,0,90,0,90,"false","false","heal_ring",0,,"false","sfx/bottle_heal_magic_03.ogg",0,"false","false",60,,
,,,,,,,,,0,,,,,,,,,,,,,"Explosion_3",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Explosion_flash",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"heal_ring2",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"heal_ring3",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"heal_ring4",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Fire_balls",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"heal_ring_lightrays",,,,,,,,,,
"Heal area top",,"false","false",0,"false",0,"false","false",0,"Top","false",100,100,,100,0,,0,,"false","false","heal_ring5",0,,"false",,0,"false","false",,,
"Heal predeploy",,"false","false",0,"false",0,"false","false",0,"Objects","false",140,140,"sfx/elixir_collect_02.ogg",50,0,95,0,95,"false","false","heal_bottleDrop",0,,"false","sfx/magic_bottle_fall_05.ogg",0,"false","false",80,,
"Heal spell",,"false","false",0,"false",0,"false","false",0,"Objects","false",90,80,"sfx/healer_attack_01.ogg",30,0,90,0,80,"false","false","heal_ring_effect",0,,"false","sfx/healer_attack_01.ogg",0,"false","false",30,,
,,,,,,,,,0,,,,,,,,,,,,,"heal_ring_effect2",,,,,,,,,,
"HealAura area",,"false","false",0,"false",0,"false","false",0,"Ground","false",90,90,"sfx/bottle_heal_magic_03.ogg",60,0,90,0,90,"false","false","healer_tank_ring",0,,"false","sfx/bottle_heal_magic_03.ogg",0,"false","false",60,,
,,,,,,,,,0,,,,,,,,,,,,,"Explosion_3",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"healer_tank_ring2",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"healer_tank_ring3",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"healer_tank_ring4",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Fire_balls",,,,,,,,,,
"HealAura top",,"false","false",0,"false",0,"false","false",0,"Top","false",100,100,,100,0,,0,,"false","false","healer_tank_ring5",0,,"false",,0,"false","false",,,
"Healer Attack",,"false","false",0,"false",0,"false","false",0,"Objects","false",105,95,"sfx/healer_attack_01.ogg",15,0,105,0,95,"false","false","Wizard_Tower_lightFlash",0,,"false","sfx/healer_attack_01.ogg",0,"false","false",20,,
"Healer Deploy",,"false","false",0,"false",0,"false","false",,"None","false",100,100,"sfx/gob_attack_01.ogg",40,0,100,0,100,"false","false",,0,,"false","sfx/healer_deploy_01.ogg",0,"false","false",80,,
"Healer Die",,"true","false",0,"false",0,"false","false",0,"Top","false",120,110,"sfx/archer_death_05.ogg",50,0,105,0,95,"false","false","SplatBig",0,,"false","sfx/healer_die_01.ogg",0,"false","false",80,,
"Healer Hit",,"false","false",0,"false",0,"false","false",0,"Ground","false",105,95,"sfx/healer_hit_01.ogg",40,0,105,0,95,"false","false","healer_lightrays",0,,"false","sfx/healer_hit_02.ogg",0,"false","false",40,,
,,,,,,,,,0,,,,,,,,,,,,,"Wizard_Tower_lightFlash",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"healer_rings",,,,,,,,,,
"Hero Air Mode",,"false","false",0,"false",0,"false","false",,"None","false",102,98,"sfx/air_switch_guardian_01.ogg",100,0,102,0,98,"false","false",,0,,"false","sfx/air_switch_guardian_01.ogg",0,"false","false",100,,
"Hero Altar Pickup",,"false","false",0,"false",0,"false","false",0,"Top","false",80,80,"sfx/wall_pickup_01.ogg",70,0,100,0,100,"false","false","Grass",0,,"false","sfx/hero_altar_pickup_02.ogg",0,"false","false",80,,
"Hero Altar Place",,"false","false",0,"false",0,"false","false",0,"Top","false",90,90,"sfx/cannon_drop2.ogg",70,0,100,0,100,"false","false","Grass",0,,"false","sfx/hero_altar_place.ogg",0,"false","false",80,,
"Hero Attack Enemy",,"false","false",0,"false",0,"false","false",,"Objects","false",100,100,"sfx/gob_attack_01.ogg",70,0,75,0,75,"false","false",,0,,"false","sfx/hero_spot_01.ogg",0,"false","false",90,,
"Hero Deploy",,"false","false",0,"false",0,"false","false",0,"Objects","false",100,100,,100,0,,0,,"false","false","Deploy",0,,"false",,0,"false","false",,,
,,,,,,,,,0,,,,,,,,,,,,,"Grass",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Place",,,,,,,,,,
"Hero Ground Mode",,"false","false",0,"false",0,"false","false",,"None","false",102,98,"sfx/ground_switch_guardian_01.ogg",100,0,102,0,98,"false","false",,0,,"false","sfx/ground_switch_guardian_01.ogg",0,"false","false",100,,
"Hero Health Full",,"false","false",0,"false",0,"false","false",0,"Top","false",100,100,"sfx/building_finished_01.ogg",70,0,100,0,100,"false","false","hero_heal_lightrays",0,,"false","sfx/hero_energized.ogg",0,"false","false",80,,
,,,,,,,,,0,,,,,,,,,,,,,"hero_heal_rings",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Mortar_lightFlash",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"heal_ring_effect",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"heal_ring_effect2",,,,,,,,,,
"Hero Patrol",,"false","false",0,"false",0,"false","false",,"None","false",65,65,"sfx/barb_deploy_11.ogg",70,0,90,0,90,"false","false",,0,,"false","sfx/hero_patrol.ogg",0,"false","false",100,,
"Hero Sleep",,"false","false",0,"false",0,"false","false",,"None","false",70,70,"sfx/healer_attack_01.ogg",60,0,75,0,75,"false","false",,0,,"false","sfx/hero_sleep.ogg",0,"false","false",90,,
"Hero Spot Enemy",,"false","false",0,"false",0,"false","false",,"Objects","false",100,100,,100,0,,0,,"false","false",,0,,"false",,0,"false","false",,,
"Hero Upgrade Finished",,"false","false",0,"false",0,"false","false",0,"Objects","false",100,100,"sfx/building_finished_01.ogg",70,0,100,0,100,"false","false","Building Ready",0,,"false","sfx/building_finished_01.ogg",0,"false","false",80,,
"HogGlider Deploy",,"false","false",20,"false",200,"false","false",0,"Objects","false",100,100,"sfx/gob_attack_01.ogg",40,0,100,0,90,"false","false","Deploy",0,,"false","sfx/hog_glider_deploy_01.ogg",0,"false","false",80,,
"Ice Ability Effect",,"true","false",0,"false",0,"false","false",0,"Top","false",60,60,"sfx/gob_attack_01.ogg",40,0,100,0,100,"false","false","snowflake_burst_big",0,,"false","sfx/archer_invis_01v2.ogg",0,"false","false",90,,
,,,,,,,,,0,,,,,,,,,,,,,"queen_ice_ability_fxlines1",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"queen_ice_ability_glow",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"queen_ice_ability_glow_white",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"snowsparkle_burst",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"snowsparkle_burst_linger",,,,,,,,,,
"Ice Archer Die",,"true","false",0,"false",0,"false","false",0,"Top","false",105,95,"sfx/ice_archer_die_01.ogg",50,0,105,0,95,"false","false","Splat",0,,"false","sfx/ice_archer_die_01.ogg",0,"false","false",50,,
"Ice Breaker Attack",,"true","false",0,"false",0,"false","false",0,"Objects","false",100,100,"sfx/cannon_08.ogg",80,6,100,0,100,"false","false","Ice_Breaker_fireBalls",0,,"false","sfx/scattershot_atk_01.ogg",0,"false","false",70,,
,,,,,,,,,0,,,,,,,,,,,,,"Ice_Breaker_flash",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Ice_Breaker_smoke",,,,,,,,,,
"Ice Breaker Hit lvl1",,"true","false",30,"true",850,"false","false",0,"Top","false",105,95,"sfx/mortar_hit_01.ogg",80,0,105,0,95,"false","true","Explosion_1_small",0,"sc/buildings.sc","false","sfx/scattershot_atk_hit_01.ogg",0,"false","false",80,"ice_breaker_shard_cone_rotate",
,,,,,,,,,0,,,,,,,,,,,,,"Explosion_flash",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Fire_explosion",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Fire_explosion",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Stone_explosion",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Ice_Breaker_hit1",,,,,,,,,,
"Ice Spawn Effect",,"true","false",0,"false",0,"false","false",110,"Top","false",100,100,,100,0,,0,,"false","false","snowflake_burst_01",0,,"false",,0,"false","false",,,
,,,,,,,,,0,,,,,,,,,,,,,"snowflake_burst_left",,,,,,,,,,
