"TID","FR"
"TID_LOOT_CART_INFO","Les attaquants laissent un peu de leur butin derrière eux, pensez à le récupérer après chaque attaque subie !"
"TID_NO_TREASURY_LOOT_TO_COLLECT","La trésorerie est vide ! Rien à récupérer."
"TID_TREASURY_WINDOW_TITLE","Trésorerie"
"TID_TREASURY_DESCRIPTION","Les butins des bonus des guerres de clans et du bonus étoiles sont hautement protégés dans la trésorerie. Pour augmenter la capacité de la trésorerie, améliorez votre hôtel de ville et utilisez les avantages de clan."
"TID_TREASURY_GOLD","Or de la trésorerie"
"TID_TREASURY_ELIXIR","Élixir de la trésorerie"
"TID_TREASURY_DARK_ELIXIR","Élixir noir de la trésorerie"
"TID_STAR_BONUS_HELP_TITLE","Bonus étoiles"
"TID_STAR_BONUS_HELP_TEXT","Remportez cinq étoiles lors des batailles multijoueur pour obtenir un bonus."
"TID_STAR_BONUS_BONUS_TEXT","Dans votre ligue actuelle, le bonus étoiles correspond à :"
"TID_STAR_BONUS_BONUS_TEXT_BONUS","Avec l'événement bonus étoiles en cours, recevez <num>x votre récompense"
"TID_HINT_TREASURY","La trésorerie protège les butins du bonus des guerres de clans et du bonus étoiles dans le château de clan."
"TID_HINT_LOOT_CART","Les charrettes à butin permettent de récupérer des ressources après avoir subi une attaque."
"TID_HINT_STAR_BONUS","Gagnez un bonus étoiles chaque jour en remportant des batailles multijoueur."
"TID_TREASURY_CAPACITY","<resource> : <number>"
"TID_LOOT_CART_TRANSFERRED","Ressources de la charrette à butin récupérées !"
"TID_STAR_BONUS_DESCRIPTION","Le butin du bonus étoiles est déposé dans la trésorerie."
"TID_JOIN_NOW_BUTTON","Rejoindre"
"TID_NEWS_TREASURY TITLE","Nouveaux trésors et trésorerie"
"TID_NEWS_TREASURY TEXT","Bonus étoiles quotidien\n• Remportez 5 étoiles en combat multijoueur pour un butin bonus.\n• Meilleurs bonus dans les ligues plus élevées !\n• Nouveau bonus étoiles disponible chaque jour !\n• Récompenses bonus étoile stockées dans la trésorerie.\n\nCharrette à butin\n• Charrette à butin cassée dans votre village après chaque attaque subie.\n• Videz la charrette et récupérez une partie des ressources perdues.\n• Une seule charrette à la fois : récupérez vite le contenu !\n\nTrésorerie\n• Château de clan désormais avec banque de ressources sécurisée : la trésorerie.\n• Trésorerie pour protéger le butin bonus des guerres de clans et bonus étoiles.\n• Endroit le plus sécurisé pour bonus de butin jusqu'à ce qu'ils soient dépensés !\n\nÉquilibrage\n• Aigle artilleur, dégâts x3 sur golems et golemites.\n• Seconde défense anti-aérienne disponible pour hôtel de ville niveau 6 ; troisième au niveau 7."
"TID_NEWS_ECONOMY_TEXT","\n• Réduction de la durée et du coût de formation de certaines troupes.\n• Réduction de la durée et du coût de préparation de certains sorts.\n• Réduction de la durée et du coût de formation/préparation de certaines troupes et de certains sorts."
"TID_NEWS_ECONOMY_TEXT2","\n• Réduction de la durée de formation de certaines troupes.\n• Réduction de la durée de préparation de certains sorts.\n• Réduction de la durée de formation/préparation de certaines troupes et de certains sorts."
"TID_NEWS_ECONOMY_TEXT3","\n• Réduction du coût de formation de certaines troupes.\n• Réduction du coût de préparation de certains sorts.\n• Réduction du coût de formation/préparation de certaines troupes et de certains sorts."
"TID_HINT_STAR_BONUS_LEAGUE","Empochez de meilleurs bonus étoiles dans les ligues plus élevées !"
"TID_NEWS_ROYALE","Clash Royale est désormais disponible !"
"TID_NEWS_ROYALE_INFO","Clash Royale est un tout nouveau jeu de combat en duel et en temps réel situé dans l'univers de Clash.\nBienvenue dans l'arène !"
"TID_NEWS_ROYALE_BUTTON","Jouer maintenant!"
"TID_ALLIANCE_WAR_REPLAY_PERSONAL_ATTACK_1","Replay 1"
"TID_ALLIANCE_WAR_REPLAY_PERSONAL_ATTACK_2","Replay 2"
"TID_AVATAR_MESSAGE_TEXT_LAYOUTS_SCRAMBLED","Le plan de votre village a été réinitialisé car le plan précédent a été considéré comme inapproprié. Toute nouvelle infraction sera plus sévèrement punie !\nPour plus d'informations sur les plans de village inappropriés, touchez le bouton ci-dessous."
"TID_ALLIANCE_WAR_REPLAY_PERSONAL_DEFENSE","Replay"
"TID_WAR_INFO_BUTTON","Détails sur la guerre"
"TID_STREAM_CLAN_WARS_ENTRY_VS","contre"
"TID_CLAN_WIN_STREAK","Victoires de guerre consécutives :"
"TID_PLAYER_PROFILE_TROOPS","Troupes"
"TID_PLAYER_PROFILE_SPELLS","Sorts"
"TID_PLAYER_PROFILE_HEROES","Héros"
"TID_ALL_BUILDERS_AVAILABLE","Améliorations terminées"
"TID_NEWS_NEW_TROOP_TITLE",""
"TID_NEWS_NEW_TROOP_TEXT",""
"TID_NEWS_UPGRADES_TITLE",""
"TID_NEWS_UPGRADES_TEXT",""
"TID_NEWS_BALANCING_TITLE",""
"TID_NEWS_BALANCING_TEXT",""
"TID_NEWS_OTHER_TITLE",""
"TID_NEWS_OTHER_TEXT",""
"TID_BOWLER","Bouliste"
"TID_CHARACTER_INFO_BOWLER","Ce gros bonhomme bleu apprécie les choses simples de la vie : l'élixir noir et le lancer de rochers. Ses énormes cailloux rebondissent sur leur cible pour frapper à nouveau derrière elle !"
"TID_IAP_NOT_AVAILABLE_CAFE_BAZAAR","Achats impossibles ! Assurez-vous que l'application Cafe Bazaar est bien installée sur votre appareil."
"TID_STREAM_EVENT_ALLIANCE_LEVEL_UP_NO_PERKS","Le clan a atteint le niveau <value> !"
"TID_EDIT_MODE_MOVE_ALL","Tout déplacer"
"TID_EDIT_MODE_WALLS_ONLY","Voir les remparts"
"TID_EDIT_MODE_VIEW_AS_ENEMY","Vue d'exploration"
"TID_EDIT_MODE_PHOTO_MODE","Mode photo"
"TID_CHALLENGE_BUTTON","Défier"
"TID_CHALLENGE_TITLE","Défi amical"
"TID_CHALLENGE_HEADER","Mettez un membre de votre clan au défi d'attaquer votre village"
"TID_CHALLENGE_DEFAULT_INPUT","Peux-tu battre mon village ?"
"TID_CHALLENGE_CLOSED","Ce village subit déjà une attaque !"
"TID_CANCELLING","Annulation"
"TID_LIVE_SPECTATOR_COUNT","<num> spectateurs"
"TID_ALLIANCE_WAR_STAT_NUM_0STARS","0 étoiles"
"TID_HERO_SLEEPING","Dormir"
"TID_CHALLENGE_NOT_AVAILABLE_IN_MODE","Rentrez au village pour lancer un défi amical !"
"TID_REQUEST_NOT_AVAILABLE_IN_MODE","Rentrez au village pour demander des renforts !"
"TID_ARMY_FULL","Armée au complet"
"TID_TRAINING_FULL","La file est pleine !"
"TID_ALLIANCE_DATA_FAILED_GENERIC","Impossible de charger les infos du clan.\n\nVeuillez réessayer plus tard."
"TID_ALLIANCE_DATA_FAILED_NOT_FOUND","Clan introuvable."
"TID_ALLIANCE_DATA_FAILED_LOAD_FAILED","Impossible de charger les infos du clan.\n\nVeuillez réessayer plus tard."
"TID_ALLIANCE_DATA_FAILED_DELETED","Ce clan a été supprimé et n'a pas pu être chargé."
"TID_ALLIANCE_DONATE_DONATE_INSTANTLY","Donner immédiatement :"
"TID_ALLIANCE_DONATE_BUTTON_QUICK","Don rapide"
"TID_ALLIANCE_DONATE_BUTTON_RETURN","Retour"
"TID_TRAINING_SCREEN_QUEUE","File"
"TID_LOCAL_NOTIFICATION_YOUR_ARMY_IS_READY_ALL","Votre armée est prête pour le combat !"
"TID_LOCAL_NOTIFICATION_TRAINING_HAS_STOPPED","Formation terminée !"
"TID_ERROR_POP_UP_BANNED_ARTICLE_BUTTON","Plus d'infos"
"TID_VS","contre"
"TID_COPY_ACTION_BUTTON","Copier"
"TID_PASTE_ACTION_BUTTON","Coller"
"TID_COPIED_TO_DEVICE_CLIPBOARD","Identifiant copié dans le presse-papier de l'appareil !"
"TID_NOTHING_TO_PASTE","Rien à coller"
"TID_RECORDING_CANT_GO_HOME","Vous devez arrêter d'enregistrer pour rentrer !"
"TID_RECORDING_CANT_GO_MAP","Vous devez arrêter d'enregistrer pour accéder à la carte de guerre !"
"TID_TRAIN_TROOPS_QUEUE_SIZE","Former des troupes : <num>/<max>"
"TID_TRAIN_SPELLS_QUEUE_SIZE","Concocter des sorts : <num>/<max>"
"TID_TRAINING_QUEUE_IS_EMPTY","La file de formation est vide"
"TID_SPELL_QUEUE_IS_EMPTY","La file des sorts est vide"
"TID_DUPLICATE_SPELL","Sort de clonage"
"TID_DUPLICATE_SPELL_INFO","Transformez ce sort en armée instantanée !\n\nLe sort de clonage génère un cercle où apparaissent des copies temporaires des troupes qui y pénètrent. Il en fera apparaître jusqu'à ce qu'elles occupent tous ses emplacements."
"TID_SPELL_DUPLICATE_HOUSING","Capacité de clonage : <number>"
"TID_WAR_HISTORY_NOT_AVAILABLE_OTHER","Ce clan n'a jamais participé à une guerre !"
"TID_WAR_STATS_TITLE","Stats de guerre"
"TID_WAR_STATS_WINS","Victoires :"
"TID_WAR_STATS_LOSSES","Défaites :"
"TID_WAR_STATS_TIES","Égalités :"
"TID_WAR_STATS_TOTAL","Total :"
"TID_AVATAR_MESSAGE_GEM_DONATION","Vous avez reçu un don de gemmes. Touchez Récupérer pour les obtenir."
"TID_AVATAR_MESSAGE_BUTTON_CLAIM","Récupérer"
"TID_AVATAR_MESSAGE_BUTTON_ALREADY_CLAIMED","Déjà récupéré"
"TID_TRAP_EJECT_HOUSING","Capacité du ressort : <number>"
"TID_SPRING_SIZE_FOR_UNIT","Charge du ressort :"
"TID_MAINTENANCE_UPDATE_TITLE","Une mise à jour débarque !"
"TID_MAINTENANCE_UPDATE_TEXT","Clash of Clans effectue la dernière mise à jour, avec une toute nouvelle unité et bien plus encore !"
"TID_MAINTENANCE_NORMAL_TITLE","Maintenance"
"TID_MAINTENANCE_NORMAL_TEXT","En attendant, pourquoi ne pas faire une partie de Clash Royale ?"
"TID_MAINTENANCE_ESTIMATED_LONG","Veuillez réessayer dans quelques heures."
"TID_MAINTENANCE_ESTIMATED_TWO_HOURS","Veuillez réessayer dans deux ou trois heures."
"TID_MAINTENANCE_ESTIMATED_HOUR_AND_HALF","Veuillez réessayer dans environ une heure et demie."
"TID_MAINTENANCE_ESTIMATED_HOUR","Veuillez réessayer dans environ une heure."
"TID_MAINTENANCE_ESTIMATED_MINUTES","Veuillez réessayer dans environ <value> minutes."
"TID_MAINTENANCE_ESTIMATED_SOON","Veuillez réessayer dans quelques minutes."
"TID_MAINTENANCE_ESTIMATED_UNKNOWN","Veuillez réessayer plus tard."
"TID_CHALLENGE_CHOOSE_LAYOUT","Choisir un plan"
"TID_FRIENDLY_WAR_CHOOSE_LAYOUT","Choisir un plan"
"TID_CREATE_SKELETONS_SPELL","Sort squelettique"
"TID_CREATE_SKELETONS_SPELL_INFO","Invoquez une armée de squelettes n'importe où sur le champ de bataille !\n\nRajoutez quelques épées là où vous en avez le plus besoin. Les squelettes ne déclenchent pas les pièges."
"TID_ALLIANCE_CREATE_SHOW_LOG","Journal de guerre public"
"TID_AVATAR_MESSAGE_SUBJECT_GEM_DONATION","<amount> gemmes reçues"
"TID_UI_TOP_VIEWERS_TITLE","Spectateurs :"
"TID_CANT_START_PVP_VILLAGE_EDIT_OPEN","Fermez d'abord le mode édition du village"
"TID_ARMY_USED","Troupes utilisées :"
"TID_NEWS_CHALLENGE_BOOST_TEXT","Préparez-vous pour la mise à jour avec un boost de ressources à 1 gemme !"
"TID_NEWS_CHALLENGE_PREVIEW_TITLE","Prochainement : défis amicaux !"
"TID_NEWS_CHALLENGE_PREVIEW_TEXT","• Mettez les membres de votre clan au défi d'attaquer votre village à tout moment\n• Relevez des défis amicaux sans perdre votre armée\n• Partagez résultats et replays, et organisez des compétitions de clan"
"TID_NEWS_CHALLENGE_PREVIEW_BUTTON","En savoir plus"
"TID_CHALLENGE_FAIL_SERVER","Impossible de commencer le défi, veuillez réessayer !"
"TID_VS_ATTACK_CONFIRM_INFO","Préparez-vous bien avant de vous lancer dans un défi amical !"
"TID_SPELL_SUMMON_TROOP_COUNT","Nombre d'unités <name> : <number>"
"TID_BABY_DRAGON_ENRAGE_SPEED_INCREASE","Bonus de dégâts une fois enragé :"
"TID_BABY_DRAGON","Bébé dragon"
"TID_BABY_DRAGON_INFO","Ce marmot volant est timide aux abords des autres unités volantes, mais piquera une crise si on l'isole ! Les bébés dragons tenus à l'écart des autres unités volantes deviennent enragés et obtiennent un bonus de dégâts et de vitesse d'attaque."
"TID_MINER","Mineur"
"TID_MINER_INFO","Ces foreurs discrets creusent un souterrain, passent sous les remparts et ressortent près de leurs cibles. Tant qu'ils sont sous terre, les mineurs ne peuvent pas être endommagés et ne déclenchent pas les pièges, mais continuent à profiter des bonus octroyés par les sorts."
"TID_CHALLENGE_CANCELLED","Ce défi n'est plus disponible !"
"TID_SCOUT_BUTTON","Explorer"
"TID_TOP_HUD_FRIENDLY_BATTLE","Défi amical"
"TID_TOP_HUD_WATCH_LIVE_BUTTON","Regarder"
"TID_STREAM_BUTTON_SCOUT","Explorer"
"TID_STREAM_BUTTON_ATTACK","Attaquer"
"TID_WAIT_A_WHILE_BEFORE_RETRY_CHALLENGE","Vous avez participé à un défi récemment, réessayez dans <time>"
"TID_CHALLENGE_FAIL_SERVER_ALREADY_IN_PROGRESS","Impossible de commencer le défi, un défi est déjà en cours !"
"TID_LAYOUTS_LAST_USED","Dernière utilisation"
"TID_LAYOUT_CHANGED_ERROR","Ce plan a été modifié récemment ; il pourra être utilisé de nouveau dans <time>"
"TID_CHALLENGE_NOT_AVAILABLE_IN_MODE_REPLAY","Rentrez au village pour voir le replay !"
"TID_CHALLENGE_NOT_AVAILABLE_IN_MODE_CANCEL","Rentrez au village pour annuler le défi !"
"TID_CHALLENGE_NOT_AVAILABLE_IN_MODE_ATTACK","Rentrez au village pour attaquer !"
"TID_CHALLENGE_NOT_AVAILABLE_IN_MODE_SCOUT","Rentrez au village pour explorer !"
"TID_CHALLENGE_NOT_AVAILABLE_IN_MODE_LIVE","Rentrez au village pour regarder en direct !"
"TID_CHALLENGE_CHANGE_LAYOUT","Changer de plan"
"TID_CHALLENGE_CHANGE_LAYOUT_BUTTON","Changer"
"TID_CHALLENGE_LAYOUT","Plan"
"TID_CHALLENGE_SWITCH_LAYOUT","Plan choisi"
"TID_CHALLENGE_CHOOSE_NEW_LAYOUT","Choisir un nouveau plan de défi"
"TID_FRIENDLY_WAR_CHOOSE_NEW_LAYOUT","Choisir un nouveau plan de guerre amicale"
"TID_CHALLENGE_ALREADY_CLOSED","Ce défi n'est plus disponible"
"TID_SCOUT_PREP_DAY_INFO","Les plans des bases de guerre ennemies sont dévoilés lors du jour de combat"
"TID_REPLACE_LAYOUT","Remplacer le plan"
"TID_INFOBUBBLE_BUILDER_INPROGRESS","Améliorations en cours :"
"TID_INFOBUBBLE_BUILDER_SUGGESTION","Améliorations suggérées :"
"TID_INFOBUBBLE_BUILDER_EXTRA_SUGGESTION","Autres améliorations :"
"TID_SEARCH_TAB_CLANS","Recherche de clans"
"TID_SEARCH_TAB_PLAYERS","Joueurs"
"TID_SEARCH_TAB","Rechercher"
"TID_PLAYER_SEARCH_HINT","Entrez l'identifiant du joueur recherché"
"TID_PROFILE_BUTTON_ADD_FRIEND","Ajouter"
"TID_PLAYER_SEARCH","Rechercher un joueur :"
"TID_HASH","#"
"TID_PRESET_SAVE_OK","Armée sauvegardée !"
"TID_PRESET_LOAD_OK","Armée ajoutée aux files de formation !"
"TID_PRESET_SAVE_FAIL","Impossible de sauvegarder l'armée, réessayez plus tard"
"TID_PRESET_LOAD_FAIL","Espace insuffisant dans les files de formation"
"TID_PRESET_LOAD_FAIL_LOCKED_TROOP","Le bâtiment de formation requis est en cours de construction"
"TID_PRESET_FULL","Plein !"
"TID_PRESET_EMPTY","Aucune armée préparée"
"TID_AVATAR_SEARCH_INVALID_TAG","Identifiant joueur non valide. Veuillez vérifier."
"TID_AVATAR_SEARCH_TAG_NOT_FOUND","Impossible de trouver un joueur correspondant à cet identifiant."
"TID_PROFILE_FRIEND_REQUEST_SENT","Demande envoyée"
"TID_PROFILE_FRIENDS","Amis"
"TID_PROFILE_FRIEND_REQUEST_QUERY","Ajouter cet ami ?"
"TID_FRIENDLIST_FILTER","Filtre :"
"TID_FRIEND_LIST_ITEM_PENDING","Ajouter cet ami ?"
"TID_INVITE_FRIEND_CONFIRMATION_TITLE","Ajouter cet ami ?"
"TID_INVITE_FRIEND_CONFIRMATION","Demander <name> en ami dans Clash ?"
"TID_ACCEPT_FRIEND_CONFIRMATION_TITLE","Ajouter cet ami ?"
"TID_ACCEPT_FRIEND_CONFIRMATION","Voulez-vous ajouter <name> à vos amis dans Clash ?"
"TID_REMOVE_FRIEND_CONFIRMATION_TITLE","Supprimer cet ami ?"
"TID_REMOVE_FRIEND_CONFIRMATION","Voulez-vous vraiment supprimer <name> de vos amis dans Clash ?"
"TID_REMOVE_FRIEND_INVITE_CONFIRMATION_TITLE","Annuler la demande ?"
"TID_REMOVE_FRIEND_INVITE_CONFIRMATION","Voulez-vous vraiment annuler l'envoi de votre demande à <name> ?"
"TID_REJECT_FRIEND_CONFIRMATION_TITLE","Refuser la demande ?"
"TID_REJECT_FRIEND_CONFIRMATION","Voulez-vous vraiment refuser la demande envoyée par <name> ?"
"TID_FRIEND_FILTER_ADDABLE","Demandes en ami"
"TID_FRIEND_FILTER_INGAME","Amis"
"TID_FRIEND_FILTER_REQUESTS","Recherche de joueurs"
"TID_ATTACK_FRIEND_BUTTON","Défier"
"TID_USE_ATTACK_CODE_BUTTON","Utiliser le code du défi"
"TID_FRIEND_LIST_ITEM_NEW","Nouveau !"
"TID_REMOVE_FRIEND_BUTTON","Supprimer"
"TID_BOOST_POPUP_TITLE","Accélérer la production !"
"TID_BOOST_THIS_BUILDING","Votre <building>"
"TID_BOOST_BARRACKS_POPUP_TITLE","Accélérer la formation !"
"TID_BOOST_ALL_DARK_BARRACKS","Toutes les casernes noires"
"TID_BOOST_SPELLS_POPUP_TITLE","Accélérer la concoction !"
"TID_BOOST_ALL_POPUP_TITLE","Accélérez l'entraînement et la concoction !"
"TID_BOOST_ALL_HEROES","Tous les héros"
"TID_BOOST_ALL_ELIXIR","Tous les extracteurs d'élixir"
"TID_BOOST_ALL_DARK_ELIXIR","Toutes les foreuses d'élixir noir"
"TID_BOOST_ALL_GOLD","Toutes les mines d'or"
"TID_BOOST_ALL_RESOURCES","Tous les bâtiments de ressources"
"TID_BOOST_ALL_ATTACK","Tous les bâtiments militaires"
"TID_PLAYER_NOT_FOUND","Impossible de trouver un joueur correspondant à cet identifiant."
"TID_PLAYER_SEARCH_INTERNAL_ERROR","La recherche du joueur a échoué. Veuillez réessayer plus tard."
"TID_PLAYER_SEARCH_GENERIC","Une erreur est survenue. Veuillez réessayer plus tard."
"TID_BOOST_POPUP_TITLE_RESUME","Relancer l'accélération !"
"TID_FRIEND_LIST_ITEM_SENT","Demande envoyée"
"TID_BOOST_POPUP_ITEM_RESUME","Relancer"
"TID_OPEN_CHALLENGE","Lancer le défi"
"TID_CHALLENGE_FRIEND_TITLE","Défier un ami"
"TID_CHALLENGE_WAIT_TITLE","Défi amical"
