"TID","CN"
"TID_SHIELD_POPUP_GUARD_DESCRIPTION_1","村庄守卫能为您提供最后一点保护。您可以在不缩短村庄守卫的情况下攻击其他玩家，不过要当心，因为村庄守卫不会持续太久！"
"TID_SHIELD_POPUP_NONE_DESCRIPTION_1","如果您没有护盾或者村庄守卫，那您可能会随时遭到攻击。务必不惜一切代价保卫大本营！陷阱、英雄和部落城堡援军能够大幅强化防御。"
"TID_SHIELD_POPUP_PERSONAL_BREAK","注意：若长时间没有护盾保护，那村民们也需要短暂休息。"
"TID_SHIELD_POPUP_PERSONAL_BREAK_REMAINING","剩余在线时间："
"TID_SHIELD_POPUP_SHIELD_TITLE","护盾已激活"
"TID_SHIELD_POPUP_GUARD_TITLE","村庄守卫已激活"
"TID_SHIELD_POPUP_NONE_TITLE","护盾未激活"
"TID_SHIELD_POPUP_REMOVE_BUTTON","移除"
"TID_SHIELD_SHIELD","护盾"
"TID_SHIELD_GUARD","村庄守卫"
"TID_BUTTON_TREASURY","宝库"
"TID_MULTIPLAYER_STAR_BONUS","胜利之星奖励"
"TID_MULTIPLAYER_BONUS_AVAILABLE_AGAIN","下次奖励倒计时：<time>"
"TID_STAR_BONUS_WINDOW_TITLE","胜利之星奖励"
"TID_STARBONUS_WINDOW_AWARD","已收到胜利之星奖励！"
"TID_STARBONUS_WINDOW_AWARD_EVENT","<c66CC00>已收到<num>倍胜利之星奖励！</c>"
"TID_STARBONUS_WINDOW_TREASURY","胜利之星奖励已运送至您的宝库！"
"TID_LOOT_CART","资源车"
"TID_LOOT_CART_INFO","敌方留下了一些战利品，防守后，请及时收集！"
"TID_NO_TREASURY_LOOT_TO_COLLECT","宝库空荡荡，暂无资源可收集！"
"TID_TREASURY_WINDOW_TITLE","宝库"
"TID_TREASURY_DESCRIPTION","宝库可以很好地保护部落对战奖励和胜利之星奖励。升级大本营和解锁相关部落特权都可以提高宝库的容量。"
"TID_TREASURY_GOLD","宝库金币"
"TID_TREASURY_ELIXIR","宝库圣水"
"TID_TREASURY_DARK_ELIXIR","宝库暗黑重油"
"TID_STAR_BONUS_HELP_TITLE","胜利之星奖励"
"TID_STAR_BONUS_HELP_TEXT","在联机模式中赢取五颗胜利之星即可获得一份奖励！"
"TID_STAR_BONUS_BONUS_TEXT","在您所处联赛中，胜利之星奖励为："
"TID_STAR_BONUS_BONUS_TEXT_BONUS","胜利之星奖励活动期间您可获得<num>倍胜利之星奖励"
"TID_HINT_TREASURY","宝库可以保护部落城堡中的部落对战奖励和胜利之星奖励。"
"TID_HINT_LOOT_CART","点击资源车，及时回收防守所损失的部分资源。"
"TID_HINT_STAR_BONUS","每天可通过在联机模式中获胜赢取一次胜利之星奖励。"
"TID_TREASURY_CAPACITY","<resource>：<number>"
"TID_LOOT_CART_TRANSFERRED","资源已收集"
"TID_STAR_BONUS_DESCRIPTION","胜利之星奖励会运送到您的宝库中。"
"TID_JOIN_NOW_BUTTON","立即加入"
"TID_NEWS_TREASURY TITLE","全新财富和宝库"
"TID_NEWS_TREASURY TEXT","每日胜利之星奖励\n• 在联机模式中获得5颗胜利之星即可赢得奖励\n• 联赛等级越高，奖励越丰厚！\n• 每天都有全新胜利之星奖励！\n• 胜利之星奖励存放在宝库中，安全无虞\n\n资源车\n• 每次被攻击后，一辆损坏的资源车都会出现在您的村庄中。\n• 点击资源车可以找回部分失去的资源\n• 每次只会出现一辆资源车，请记得及时收集！\n\n宝库\n• 部落城堡内新增了一座防护极佳的资源银行：宝库\n• 宝库可以很好地保护您的部落对战奖励和胜利之星奖励\n• 在您不需要使用这些奖励时，将它们存放在此是最安全的！\n\n平衡性调整\n• 天鹰火炮现在对戈仑石人和小戈仑石人造成三倍伤害\n• 6级大本营即可解锁第二个防空火箭，7级时解锁第三个"
"TID_NEWS_ECONOMY_TEXT","\n• 降低了某些兵种的训练时间和训练费用\n• 降低了某些法术的训练时间和训练费用\n• 降低了某些兵种和法术的训练时间和训练费用"
"TID_NEWS_ECONOMY_TEXT2","\n• 降低了某些兵种的训练时间\n• 降低了某些法术的训练时间\n• 降低了某些兵种和法术的训练时间"
"TID_NEWS_ECONOMY_TEXT3","\n• 降低了某些兵种的训练费用\n• 降低了某些法术的训练费用\n• 降低了某些兵种和法术的训练费用"
"TID_HINT_STAR_BONUS_LEAGUE","联赛等级越高，胜利之星奖励越丰厚！"
"TID_NEWS_ROYALE","《部落冲突:皇室战争》(Clash Royale)闪耀登场啦！"
"TID_NEWS_ROYALE_INFO","《部落冲突:皇室战争》(Clash Royale)\n是一款基于《部落冲突》(Clash of Clans)世界观的全新实时对战游戏。\n欢迎来到竞技场！"
"TID_NEWS_ROYALE_BUTTON","开始挑战！"
"TID_ALLIANCE_WAR_REPLAY_PERSONAL_ATTACK_1","回放1"
"TID_ALLIANCE_WAR_REPLAY_PERSONAL_ATTACK_2","回放2"
"TID_AVATAR_MESSAGE_TEXT_LAYOUTS_SCRAMBLED","您的村庄阵型不当，已被重置。如果再次使用令人不适的阵型，您将面临更长时间的封禁！\n要了解更多关于不合适村庄阵型的信息，请点击下方查看。"
"TID_ALLIANCE_WAR_REPLAY_PERSONAL_DEFENSE","回放"
"TID_WAR_INFO_BUTTON","对战详细信息"
"TID_STREAM_CLAN_WARS_ENTRY_VS","对战"
"TID_CLAN_WIN_STREAK","对战连胜数："
"TID_PLAYER_PROFILE_TROOPS","部队"
"TID_PLAYER_PROFILE_SPELLS","法术"
"TID_PLAYER_PROFILE_HEROES","英雄"
"TID_ALL_BUILDERS_AVAILABLE","已完成全部升级"
"TID_NEWS_NEW_TROOP_TITLE",""
"TID_NEWS_NEW_TROOP_TEXT",""
"TID_NEWS_UPGRADES_TITLE",""
"TID_NEWS_UPGRADES_TEXT",""
"TID_NEWS_BALANCING_TITLE",""
"TID_NEWS_BALANCING_TEXT",""
"TID_NEWS_OTHER_TITLE",""
"TID_NEWS_OTHER_TEXT",""
"TID_BOWLER","巨石投手"
"TID_CHARACTER_INFO_BOWLER","这个蓝皮大个子一辈子只做两件简单的事：狂饮暗黑重油和扔石头。他扔出的巨石击中第一个目标后仍会向前弹跳，可以继续对撞到的目标造成伤害。"
"TID_IAP_NOT_AVAILABLE_CAFE_BAZAAR","无法购买！确保您的设备安装了《Cafe Bazaar》应用。"
"TID_STREAM_EVENT_ALLIANCE_LEVEL_UP_NO_PERKS","部落已升至<value>级！"
"TID_EDIT_MODE_MOVE_ALL","整体移动"
"TID_EDIT_MODE_WALLS_ONLY","只显示城墙"
"TID_EDIT_MODE_VIEW_AS_ENEMY","侦察模式"
"TID_EDIT_MODE_PHOTO_MODE","截图模式"
"TID_CHALLENGE_BUTTON","友谊战"
"TID_CHALLENGE_TITLE","友谊战"
"TID_CHALLENGE_HEADER","发起挑战，邀请部落成员攻击您的村庄"
"TID_CHALLENGE_DEFAULT_INPUT","你能攻破我的村庄吗？"
"TID_CHALLENGE_CLOSED","村庄正在遭受攻击！"
"TID_CANCELLING","正在取消"
"TID_LIVE_SPECTATOR_COUNT","观战人数 <num>"
"TID_ALLIANCE_WAR_STAT_NUM_0STARS","0颗胜利之星"
"TID_HERO_SLEEPING","正在休息"
"TID_CHALLENGE_NOT_AVAILABLE_IN_MODE","回营开始友谊战！"
"TID_REQUEST_NOT_AVAILABLE_IN_MODE","回营请求增援"
"TID_ARMY_FULL","军队已满"
"TID_TRAINING_FULL","队列已满！"
"TID_ALLIANCE_DATA_FAILED_GENERIC","无法加载部落信息。\n\n请稍后重试。"
"TID_ALLIANCE_DATA_FAILED_NOT_FOUND","无法搜索到部落。"
"TID_ALLIANCE_DATA_FAILED_LOAD_FAILED","无法加载部落信息。\n\n请稍后重试。"
"TID_ALLIANCE_DATA_FAILED_DELETED","该部落已被删除，无法加载。"
"TID_ALLIANCE_DONATE_DONATE_INSTANTLY","立即增援："
"TID_ALLIANCE_DONATE_BUTTON_QUICK","快速增援"
"TID_ALLIANCE_DONATE_BUTTON_RETURN","返回"
"TID_TRAINING_SCREEN_QUEUE","队列"
"TID_LOCAL_NOTIFICATION_YOUR_ARMY_IS_READY_ALL","您的军队已经准备好投入战斗了！"
"TID_LOCAL_NOTIFICATION_TRAINING_HAS_STOPPED","军队训练完毕！"
"TID_ERROR_POP_UP_BANNED_ARTICLE_BUTTON","更多信息"
"TID_VS","对战"
"TID_COPY_ACTION_BUTTON","复制"
"TID_PASTE_ACTION_BUTTON","粘贴"
"TID_COPIED_TO_DEVICE_CLIPBOARD","标签已复制到设备剪贴板！"
"TID_NOTHING_TO_PASTE","请先复制要粘贴的内容"
"TID_RECORDING_CANT_GO_HOME","无法返回大本营，请您先停止录制回放！"
"TID_RECORDING_CANT_GO_MAP","无法进入战争地图，请您先停止录制回放！"
"TID_TRAIN_TROOPS_QUEUE_SIZE","训练部队：<num>/<max>"
"TID_TRAIN_SPELLS_QUEUE_SIZE","配制法术：<num>/<max>"
"TID_TRAINING_QUEUE_IS_EMPTY","部队训练队列为空"
"TID_SPELL_QUEUE_IS_EMPTY","法术配制队列为空"
"TID_DUPLICATE_SPELL","镜像法术"
"TID_DUPLICATE_SPELL_INFO","使用镜像法术复制出一批奇袭部队！\n\n镜像法术将会在施放地点生成一个圆形光环，任何进入光环的部队都会被复制，被复制部队的存活时间有限。复制的部队单位达到其单位上限时，镜像法术将会失效。"
"TID_SPELL_DUPLICATE_HOUSING","可复制的部队单位：<number>"
"TID_WAR_HISTORY_NOT_AVAILABLE_OTHER","该部落尚未参加过部落对战！"
"TID_WAR_STATS_TITLE","部落对战数据"
"TID_WAR_STATS_WINS","胜利："
"TID_WAR_STATS_LOSSES","战败："
"TID_WAR_STATS_TIES","平局："
"TID_WAR_STATS_TOTAL","总计："
"TID_AVATAR_MESSAGE_GEM_DONATION","您获得了宝石，请点击领取。"
"TID_AVATAR_MESSAGE_BUTTON_CLAIM","领取"
"TID_AVATAR_MESSAGE_BUTTON_ALREADY_CLAIMED","已领取"
"TID_TRAP_EJECT_HOUSING","弹射能力：<number>"
"TID_SPRING_SIZE_FOR_UNIT","弹射重量："
"TID_MAINTENANCE_UPDATE_TITLE","更新来啦！"
"TID_MAINTENANCE_UPDATE_TEXT","《部落冲突》正在更新至最新版本，包含全新兵种以及更多精彩内容。"
"TID_MAINTENANCE_NORMAL_TITLE","系统维护"
"TID_MAINTENANCE_NORMAL_TEXT","等待期间，不妨来一局《部落冲突:皇室战争》！"
"TID_MAINTENANCE_ESTIMATED_LONG","请在几小时后重试。"
"TID_MAINTENANCE_ESTIMATED_TWO_HOURS","请在几小时后重试。"
"TID_MAINTENANCE_ESTIMATED_HOUR_AND_HALF","请在约1个半小时后重试。"
"TID_MAINTENANCE_ESTIMATED_HOUR","请在约1小时后重试。"
"TID_MAINTENANCE_ESTIMATED_MINUTES","请在约<value>分钟后重试。"
"TID_MAINTENANCE_ESTIMATED_SOON","请在几分钟后重试。"
"TID_MAINTENANCE_ESTIMATED_UNKNOWN","请稍后重试。"
"TID_CHALLENGE_CHOOSE_LAYOUT","选择阵型"
"TID_FRIENDLY_WAR_CHOOSE_LAYOUT","选择阵型"
"TID_CREATE_SKELETONS_SPELL","骷髅法术"
"TID_CREATE_SKELETONS_SPELL_INFO","在战场任意位置召唤一群骷髅兵！\n\n必要的时候，在关键位置召唤出一群骷髅兵补上那么几刀可解燃眉之急。骷髅兵不会触发陷阱。"
"TID_ALLIANCE_CREATE_SHOW_LOG","公开部落对战日志"
"TID_AVATAR_MESSAGE_SUBJECT_GEM_DONATION","收到了<amount>颗宝石"
"TID_UI_TOP_VIEWERS_TITLE","观战成员："
"TID_CANT_START_PVP_VILLAGE_EDIT_OPEN","请先退出阵型编辑模式"
"TID_ARMY_USED","已投入的军队："
"TID_NEWS_CHALLENGE_BOOST_TEXT","准备好迎接更新和1宝石加速资源采集器的活动！"
"TID_NEWS_CHALLENGE_PREVIEW_TITLE","友谊战即将登场！"
"TID_NEWS_CHALLENGE_PREVIEW_TEXT","• 随时发起挑战，邀请部落成员攻击您的村庄\n• 友谊战不会消耗您任何部队\n• 分享友谊战结果和战斗回放，还可在部落内部开展比赛"
"TID_NEWS_CHALLENGE_PREVIEW_BUTTON","查看更多"
"TID_CHALLENGE_FAIL_SERVER","无法发起挑战，请稍后重试！"
"TID_VS_ATTACK_CONFIRM_INFO","请确保做好准备再开始友谊战！"
"TID_SPELL_SUMMON_TROOP_COUNT","<name>数量： <number>"
"TID_BABY_DRAGON_ENRAGE_SPEED_INCREASE","狂暴状态伤害加成："
"TID_BABY_DRAGON","飞龙宝宝"
"TID_BABY_DRAGON_INFO","会喷火的飞龙宝宝在其他空中部队旁边时显得有些害羞，不过要是落单了，它可会大发雷霆。当周围没有其他空中部队时，飞龙宝宝会变得狂暴，攻击伤害和攻击速度都会提升。"
"TID_MINER","掘地矿工"
"TID_MINER_INFO","聪明的掘地矿工可穿行于地底，钻过城墙，在攻击目标旁破土而出。他们在地底时不会受到任何伤害并且不会触发陷阱，不过即便在地下他们也能受到法术的增益效果。"
"TID_CHALLENGE_CANCELLED","挑战已失效！"
"TID_SCOUT_BUTTON","侦察"
"TID_TOP_HUD_FRIENDLY_BATTLE","友谊战"
"TID_TOP_HUD_WATCH_LIVE_BUTTON","实时观看"
"TID_STREAM_BUTTON_SCOUT","侦察"
"TID_STREAM_BUTTON_ATTACK","进攻"
"TID_WAIT_A_WHILE_BEFORE_RETRY_CHALLENGE","您不久前已发起过友谊战，请在<time>后再发起挑战"
"TID_CHALLENGE_FAIL_SERVER_ALREADY_IN_PROGRESS","无法再次发起友谊战，上次发起的友谊战仍在生效中！"
"TID_LAYOUTS_LAST_USED","最近使用"
"TID_LAYOUT_CHANGED_ERROR","该阵型不久前被编辑过，<time>后可再次使用。"
"TID_CHALLENGE_NOT_AVAILABLE_IN_MODE_REPLAY","回营观看回放！"
"TID_CHALLENGE_NOT_AVAILABLE_IN_MODE_CANCEL","回营取消友谊战！"
"TID_CHALLENGE_NOT_AVAILABLE_IN_MODE_ATTACK","回营发起进攻！"
"TID_CHALLENGE_NOT_AVAILABLE_IN_MODE_SCOUT","回营进行侦察！"
"TID_CHALLENGE_NOT_AVAILABLE_IN_MODE_LIVE","回营实时观看！"
"TID_CHALLENGE_CHANGE_LAYOUT","更换阵型"
"TID_CHALLENGE_CHANGE_LAYOUT_BUTTON","更换"
"TID_CHALLENGE_LAYOUT","阵型"
"TID_CHALLENGE_SWITCH_LAYOUT","当前阵型"
"TID_CHALLENGE_CHOOSE_NEW_LAYOUT","选择新的友谊战阵型"
"TID_FRIENDLY_WAR_CHOOSE_NEW_LAYOUT","选择新的友谊战阵型"
"TID_CHALLENGE_ALREADY_CLOSED","友谊战已关闭"
"TID_SCOUT_PREP_DAY_INFO","敌军战争基地阵型在战斗日可显示"
"TID_REPLACE_LAYOUT","切换阵型"
"TID_INFOBUBBLE_BUILDER_INPROGRESS","升级中："
"TID_INFOBUBBLE_BUILDER_SUGGESTION","建议升级："
"TID_INFOBUBBLE_BUILDER_EXTRA_SUGGESTION","其他升级："
"TID_SEARCH_TAB_CLANS","搜索部落"
"TID_SEARCH_TAB_PLAYERS","玩家"
"TID_SEARCH_TAB","搜索"
"TID_PLAYER_SEARCH_HINT","输入您要搜索的玩家标签"
"TID_PROFILE_BUTTON_ADD_FRIEND","添加好友"
"TID_PLAYER_SEARCH","搜索玩家："
"TID_HASH","#"
"TID_PRESET_SAVE_OK","军队配置已保存！"
"TID_PRESET_LOAD_OK","军队配置已添加至训练队列！"
"TID_PRESET_SAVE_FAIL","无法保存军队配置，请重试"
"TID_PRESET_LOAD_FAIL","训练队列空间不足"
"TID_PRESET_LOAD_FAIL_LOCKED_TROOP","所需的部分军队建筑正在升级中"
"TID_PRESET_FULL","已满！"
"TID_PRESET_EMPTY","无可用的军队配置"
"TID_AVATAR_SEARCH_INVALID_TAG","玩家标签无效，请检查您输入的标签是否正确。"
"TID_AVATAR_SEARCH_TAG_NOT_FOUND","没有找到该玩家标签所对应的村庄。"
"TID_PROFILE_FRIEND_REQUEST_SENT","已发送好友请求"
"TID_PROFILE_FRIENDS","好友"
"TID_PROFILE_FRIEND_REQUEST_QUERY","添加好友？"
"TID_FRIENDLIST_FILTER","筛选条件："
"TID_FRIEND_LIST_ITEM_PENDING","添加好友？"
"TID_INVITE_FRIEND_CONFIRMATION_TITLE","添加好友？"
"TID_INVITE_FRIEND_CONFIRMATION","向<name>发送好友请求？"
"TID_ACCEPT_FRIEND_CONFIRMATION_TITLE","添加好友？"
"TID_ACCEPT_FRIEND_CONFIRMATION","是否添加<name>为您的好友？"
"TID_REMOVE_FRIEND_CONFIRMATION_TITLE","移除好友？"
"TID_REMOVE_FRIEND_CONFIRMATION","您确定将<name>从您的好友列表中移除？"
"TID_REMOVE_FRIEND_INVITE_CONFIRMATION_TITLE","撤回好友请求？"
"TID_REMOVE_FRIEND_INVITE_CONFIRMATION","您确定撤回您向<name>发送的好友请求？"
"TID_REJECT_FRIEND_CONFIRMATION_TITLE","拒绝好友请求？"
"TID_REJECT_FRIEND_CONFIRMATION","您确定拒绝<name>向您发送的好友请求？"
"TID_FRIEND_FILTER_ADDABLE","好友请求"
"TID_FRIEND_FILTER_INGAME","好友"
"TID_FRIEND_FILTER_REQUESTS","搜索玩家"
"TID_ATTACK_FRIEND_BUTTON","挑战"
"TID_USE_ATTACK_CODE_BUTTON","使用挑战代码"
"TID_FRIEND_LIST_ITEM_NEW","新！"
"TID_REMOVE_FRIEND_BUTTON","移除好友"
"TID_BOOST_POPUP_TITLE","加快采集速度！"
"TID_BOOST_THIS_BUILDING","此<building>"
"TID_BOOST_BARRACKS_POPUP_TITLE","加快部队训练！"
"TID_BOOST_ALL_DARK_BARRACKS","所有暗黑训练营"
"TID_BOOST_SPELLS_POPUP_TITLE","加快法术配制！"
"TID_BOOST_ALL_POPUP_TITLE","部队训练和法术配制提速！"
"TID_BOOST_ALL_HEROES","所有英雄"
"TID_BOOST_ALL_ELIXIR","所有圣水收集器"
"TID_BOOST_ALL_DARK_ELIXIR","所有暗黑重油钻井"
"TID_BOOST_ALL_GOLD","所有金矿"
"TID_BOOST_ALL_RESOURCES","所有资源采集器"
"TID_BOOST_ALL_ATTACK","所有军队建筑"
"TID_PLAYER_NOT_FOUND","没有找到该玩家标签所对应的村庄。"
"TID_PLAYER_SEARCH_INTERNAL_ERROR","搜索玩家失败。请稍后重试。"
"TID_PLAYER_SEARCH_GENERIC","出错了。请稍后重试。"
"TID_BOOST_POPUP_TITLE_RESUME","恢复提速！"
"TID_FRIEND_LIST_ITEM_SENT","已发送好友请求"
"TID_BOOST_POPUP_ITEM_RESUME","恢复"
"TID_OPEN_CHALLENGE","发起挑战"
"TID_CHALLENGE_FRIEND_TITLE","挑战好友"
"TID_CHALLENGE_WAIT_TITLE","友谊战"
"TID_CHALLENGE_WAIT_HEADER","等待部落成员进攻您的村庄！"
"TID_CHALLENGE_ATTACK_CODE","进攻代码："
"TID_CHALLENGE_ATTACK_CODE_HINT","邀请好友使用该代码来进攻您的村庄！您的好友也可以从他们自己的好友列表中直接接受挑战。"
"TID_CHALLENGE_FRIEND_CONTENT","邀请好友进攻您的村庄"
"TID_CHALLENGE_CANT_REQUEST","加入部落，向部落成员请求部队、法术和攻城机器"
"TID_WAITING_FOR_BATTLE_CODE","等待代码..."
"TID_POPUP_BOOST_RESOURCES","提速资源采集器使它们的资源产量在<time>内加倍。"
"TID_POPUP_BOOST_ATTACK","提速军队建筑使训练速度在<time>内提升至原来的<multiplier>倍。"
"TID_POPUP_RESUME_BOOST_TEXT","服务器维护期间提速已暂停。"
"TID_ALLIANCE_WAR_COOLDOWN","您的部落在<time>内无法进行部落对战。"
"TID_ADD_FRIENDS_INFO_CLASH","添加好友可以与好友进行友谊战，并随时了解他们在《部落冲突》中的动态！"
"TID_BUTTON_TRAIN_PRESETS","一键训练"
"TID_CHALLENGE_WAS_ACCEPTED","友谊战已接受！"
"TID_CHALLENGE_WAITING_TO_JOIN_LIVE","观看实时回放，看看您的好友打得怎么样？"
"TID_CLANS_SELECTOR_BOOKMARKS","收藏"
"TID_CLANS_SELECTOR_SEARCH","搜索"
"TID_ALLIANCE_TAB_CLANS","部落"
"TID_BUTTON_CLAN_WAR_MATCHED_START","部落友谊战"
"TID_ARRANGED_WAR_START_BUTTON","发送挑战"
"TID_PREPARATION_DAY_DURATION","准备阶段"
"TID_WAR_DAY_DURATION","对战阶段"
"TID_WAR_SIZE_TEXT","规模："
"TID_PREPARE_DURATION","准备时间："
"TID_WAR_DURATION","对战时间："
"TID_ARRANGED_WAR_REQUEST_SENT","部落友谊战邀请已发送"
"TID_SENT_WAR_REQUEST_TO","部落友谊战邀请已发送至<clan>！"
"TID_RECEIVED_WAR_REQUEST_FROM","收到来自<clan>的部落友谊战邀请！"
"TID_CLAN_WAR_CHALLENGE_ACCEPTED","<name>已接受"
"TID_CLAN_WAR_CHALLENGE_REJECTED","<name>已拒绝"
"TID_CLAN_WAR_CHALLENGE_CANCELLED","<name>已取消"
"TID_CLAN_WAR_CHALLENGE_REJECTED_AUTOMATICALLY","部落友谊战邀请被拒绝"
"TID_TRAINING_SCREEN_TAB_OVERVIEW","军队概况"
"TID_TRAINING_SCREEN_TAB_TROOPS","训练部队"
"TID_TRAINING_SCREEN_TAB_SPELLS","配制法术"
