"TID","CNT"
"TID_LAYOUTS_EDIT_BUTTON","編輯陣型"
"TID_LAYOUTS_VILLAGE","家鄉"
"TID_LAYOUTS_WARBASE","戰場基地"
"TID_LAYOUTS_ACTIVE_LAYOUT","使用中的陣型"
"TID_POPUP_REPLACE_LAYOUT","確定要更換陣型嗎？"
"TID_POPUP_TEXT_REPLACE_LAYOUT","確定要更換現有的陣型？"
"TID_BUTTON_VILLAGE_LOAD","載入"
"TID_BOUND_TO_OTHER_ACCOUNT_LOAD_VILLAGE_TITLE","載入村莊？"
"TID_LAYOUTS_ALREADY_ACTIVE","陣型已在使用中"
"TID_LAYOUTS_INCOMPLETE","首先須完成陣型編輯"
"TID_UNABLE_TO_LOCATE_COUNTRY_FOR_CLAN_SCORES","無法顯示您部落當地位置的最高分"
"TID_LAYOUT_EDITOR","陣型編輯器"
"TID_LAYOUTS_COPY_LABEL","複製陣型"
"TID_PUSH_UNDER_ATTACK","您的村莊正在被<attacker>入侵！"
"TID_LAYOUTS_EMPTY_SLOT","空閒"
"TID_LAYOUTS_COPY_EXPLANATION","選取主基地或戰爭基地來複製選取的陣型。"
"TID_POPUP_UNDER_ATTACK_LIVE_REPLAY","您的村莊正在遭受攻擊！"
"TID_LAYOUTS_CANT_REPLACE_ACTIVE","無法取代使用中的陣型"
"TID_LAYOUTS_OBSTRUCTED","需要先清理些障礙物"
"TID_LAYOUTS_INVALID","儲存陣型時發生錯誤"
"TID_EDIT_MODE_FINISH_LATER","稍後完成"
"TID_LAYOUTS_WARBASE_INFO","注意：若在戰鬥日編輯使用中的戰場基地陣型，編輯效果只能在下一次對戰時生效。"
"TID_LAYOUTS_CANT_COPY_EMPTY","無法複製空白的陣型"
"TID_EDIT_MODE_BLOCKED","被障礙物擋住的建築物已移到倉庫中"
"TID_EDIT_MODE_BLOCKED_COPY","複製陣型中未找到的建築和被障礙物遮擋的建築已被移至您的倉庫"
"TID_LAYOUTS_REBUILD_CLAN_CASTLE","您必須先重建部落城堡"
"TID_LAYOUTS_ACTIVE_VILLAGE","使用中的村莊陣型"
"TID_LAYOUTS_ACTIVE_WAR_BASE","使用中的戰場基地陣型"
"TID_PARENTS_GUIDE_BUTTON","家長監護指南"
"TID_LAYOUTS_EXPLANATION",""
"TID_CLANBADGE_LAYER_0","背景"
"TID_CLANBADGE_LAYER_1","圖樣"
"TID_CLANBADGE_LAYER_2","邊框"
"TID_WAROPTIN_COUNTIN","加入"
"TID_WAROPTIN_LEAVEOUT","退出"
"TID_ALLIANCE_WAR_EDIT_MEMBERS","選取對戰參與者"
"TID_CANNOT_ADD_MEMBER_TO_WAR_COOLDOWN","這位玩家還沒有資格參加對戰"
"TID_WAR_SIZE","對戰規模：<num> VS <num>"
"TID_WAR_NOT_ENOUGH_PARTICIPANTS","需要更多成員才能開始對戰"
"TID_WAR_PERSONAL_SETTING_IN","參戰"
"TID_WAR_PERSONAL_SETTING_OUT","退出"
"TID_CLAN_MIN_LEVEL","最低部落等級"
"TID_WAR_SELECT_MEMBERS_HINTS","您可以使用上方按鈕增加或減少選取的成員。"
"TID_MY_PROFILE_TAB","我的個人資料"
"TID_PLAYER_CLAN_TAB","玩家部落"
"TID_WAR_PARTICIPANTS_HEADER","對戰參與者："
"TID_CLAN_BADGE_LOCKED","將您的部落提升至<num>級以解鎖此項目！"
"TID_CLANPERK_DESC_TROOP_REQUEST","請求部落增援的等待時間："
"TID_CLANPERK_DESC_DONATION_LIMIT","增援部隊上限："
"TID_CLANPERK_DESC_DONATION_REFUND","增援部隊返還："
"TID_CLANPERK_DESC_DONATION_UPGRADE","增援升級："
"TID_CLANPERK_DESC_WAR_LOOT_CAPACITY","寶庫額外庫存空間："
"TID_CLANPERK_DESC_WAR_LOOT_MULT","部落對戰額外戰利品："
"TID_CLANPERK_DESC_BADGE_LEVEL","已解鎖部落徽章邊框：<value>"
"TID_NEWS_UPGRADE_OS_TITLE","重要資訊！"
"TID_NEWS_UPGRADE_OS_TEXT","很抱歉，由於一些技術上的原因，在下次App Store更新後，《部落衝突》將不再支持5.1.1以下的iOS系統。\n您的裝置目前使用的版本低於此要求，因此，除非將iOS升級至最新版本，否則您將無法繼續玩《部落衝突》。\n如需瞭解如何利用iTunes升級iOS，請點擊\q更多資訊\q。"
"TID_NEWS_UPGRADE_OS_MORE","詳細資訊"
"TID_CLANPERK_COMPLETED","已完成！"
"TID_CLANPERK_UNLOCKED_PERKS","部落特權"
"TID_CLANPERK_INFO_TEXT","贏取部落經驗值，升級您的部落，解鎖強大的部落特權！參加部落對戰和部落競賽都可以贏取部落經驗值。"
"TID_ALLIANCE_WAR_MY_TEAM","我的隊伍"
"TID_ALLIANCE_WAR_ENEMY_TEAM","敵方隊伍"
"TID_ALLIANCE_EXP_EARNED","+<value>部落經驗值"
"TID_WAROPTIN_TAKE","參戰"
"TID_WAROPTIN_LEAVE","退出"
"TID_WAR_PERSONAL_SETTING_TAKE_ME","我要參戰"
"TID_WAR_PERSONAL_SETTING_LEAVE_ME","我不要參戰"
"TID_WAR_PERSONAL_INFO","您偏好參加部落對戰嗎？部落中的其他成員將可看見您的偏好設定。"
"TID_CLANPERK_DESC_DONATION_UPGRADE_PLURAL","增援部隊已提升<value>個等級"
"TID_STREAM_EVENT_ALLIANCE_LEVEL_UP","部落已達到<value>級！已解鎖全新的部落特權："
"TID_START_WAR_FAILED_INVALID_SIZE","無法發動部落對戰！"
"TID_INVALID_WAR_MEMBERS_COUNT","已選取成員數：<num>"
"TID_ALLIANCE_WAR_EXP_AVAILABLE","攻擊成功可獲得<num>部落經驗值"
"TID_PERSONAL_WAR_PREFERENCE_TITLE","部落對戰偏好設定"
"TID_PERSONAL_WAR_PREFERENCE_DESCR","設定您的對戰偏好，讓部落首領知道您是否希望參加部落對戰。"
"TID_PERSONAL_WAR_PREFERENCE_IN","參戰"
"TID_PERSONAL_WAR_PREFERENCE_OUT","退出"
"TID_PERSONAL_WAR_PREFERENCE_BUTTON_LABEL","部落對戰"
"TID_INVALID_WAR_MEMBERS_INFO_LOW","請選取至少<value>個成員"
"TID_INVALID_WAR_MEMBERS_INFO_MID","請選取<low>或<high>個成員"
"TID_INVALID_WAR_MEMBERS_INFO_HIGH","選取數上限：<value>個成員"
"TID_ALLIANCE_WAR_BATTLE_XP","攻擊成功後賺取<xpnum>部落經驗值"
"TID_ALLIANCE_WAR_STAR_XP","贏取<num>顆星星而獲得<xpnum>部落經驗值"
"TID_ALLIANCE_WAR_STAR_XP_DESC","贏取<num>顆星星而獲得<xpnum>部落經驗值獎勵"
"TID_ALLIANCE_WAR_WIN_XP","對戰勝利可獲取<xpnum>部落經驗值獎勵！"
"TID_CLANPERK_DESC_TROOP_REQUEST_VALUE","<value>分鐘"
"TID_CLANPERK_DESC_DONATION_LIMIT_VALUE","<troops>個援軍，<spells>個法術"
"TID_CLANPERK_DESC_DONATION_REFUND_VALUE","<value>%花費"
"TID_CLANPERK_DESC_DONATION_UPGRADE_VALUE","<value>個等級"
"TID_CLANPERK_DESC_DONATION_UPGRADE_VALUE_PLURAL","<value>個等級"
"TID_CLANPERK_DESC_WAR_LOOT_CAPACITY_VALUE","<value>%"
"TID_CLANPERK_DESC_WAR_LOOT_MULT_VALUE","<value>%"
"TID_CLANPERK_DESC_LOCKED_VALUE","部落等級達到<num>級時解鎖"
"TID_ALLIANCE_WAR_XP_EARNED","獲得的部落經驗值"
"TID_ALLIANCE_WAR_OBJECTIVES","部落目標"
"TID_CLAN_PERK_BONUS","部落特權獎勵"
"TID_WAR_STATS_HEADER_ALLIANCE_EXP","部落經驗值"
"TID_WAR_STATS_HEADER_DEFEAT_BASES","擊敗敵方戰場基地"
"TID_WAR_STATS_HEADER_DEFEAT_BASES_SHORT","擊敗戰場基地"
"TID_WAR_STATS_HEADER_COLLECT_STARS","獲得<num>顆勝利之星"
"TID_WAR_STATS_HEADER_WIN_WAR","部落對戰獲勝"
"TID_WAR_STATS_HEADER_ALLIANCE_EXP_INFO","對戰結束時會給予部落經驗值獎勵"
"TID_WAR_STATS_HEADER_TOTAL","總計"
"TID_REGION_CUSTOM1",""
"TID_REGION_CUSTOM2",""
"TID_REGION_CUSTOM3",""
"TID_REGION_CUSTOM4",""
"TID_REGION_CUSTOM5",""
"TID_ALLIANCE_TAB_BOOKMARKS","收藏"
"TID_NO_BOOKMARKS","您還沒有收藏任何部落。\n\n您可以透過部落的資訊頁面收藏部落。"
"TID_ERROR_BOOKMARKS_FULL","您的收藏過多！請先移除掉一個收藏，再新增收藏。"
"TID_CHANGE_NAME_ALREADY_USED","無法變更名稱！此帳號已用掉唯一的一次變更名稱的機會。"
"TID_CHANGE_NAME_BUTTON","變更名稱"
"TID_CHANGE_NAME_TITLE","變更名稱"
"TID_SETTINGS_PLAYERNAME_CURRENT","目前的名稱："
"TID_SETTINGS_PLAYERNAME_ENTERNEW","請輸入新名稱："
"TID_CONTINUE","繼續"
"TID_NAMECHANGE_WARNING","請先了解服務條款並謹慎選擇名稱"
"TID_CONFIRM","確認"
"TID_SETTINGS_PLAYERNAME_REENTERNEW","請重新輸入您的新名稱："
"TID_NAME_ALREADY_CHANGED","名稱只能變更一次。"
"TID_NAME_CHANGE_TH_LEVEL_TOO_LOW","大本營達到<level>級之後即可變更名稱"
"TID_BOOKMARKS_NOT_LOADED_YET","無法載入收藏。請稍後重試。"
"TID_ALLIANCE_UNAVAILABLE","無法查看部落資訊"
"TID_BOOKMARK_ADDED","已新增收藏"
"TID_BOOKMARK_REMOVED","已移除收藏"
"TID_BOOKMARKS_FULL","收藏已滿"
"TID_NAME_CHANGE_ALREADY_USED","您的名稱已變更過一次。"
"TID_SETTINGS_PLAYERNAME_CONFIRM_NEW","是否確定要變更名稱？\n您的新名稱為："
"TID_ERROR_NAMES_DONT_MATCH","名稱不相符，請再試一次。"
"TID_BUTTON_ROTATE","旋轉"
"TID_NAME_CHANGED_SUCCESS","名稱已變更！"
"TID_NAME_CHANGE_IN_PROGRESS","無法變更名稱，上一次名稱變更正在處理中。"
"TID_PLAYER_TAG","玩家標籤"
"TID_ALLIANCE_WAR_ATTACK_CONFIRM","確認您想攻擊"
"TID_BUTTON_WAR_ATTACK_CONFIRM_ATTACK","攻擊"
"TID_WAR_ATTACK_CONFIRM_TITLE","立即攻擊？"
"TID_WAR_ATTACK_CONFIRM_TROOPS_TEXT","部隊數量：<number>"
"TID_WAR_ATTACK_CONFIRM_SPELLS_TEXT","法術：<number>"
"TID_WAR_ATTACK_CONFIRM_CASTLE_TEXT","部落城堡部隊和法術數量：<number>"
"TID_WAR_ATTACK_CONFIRM_CASTLE_TROOPS_ONLY_TEXT","部落城堡部隊： <number>"
"TID_WAR_ATTACK_CONFIRM_HEROES","英雄數量：<number>"
"TID_WAR_ATTACK_CONFIRM_INFO","請確定您已做好準備！您即將使用一次進攻機會。"
"TID_AIR_BLASTER","空氣炮"
"TID_AIR_BLASTER_INFO","空氣炮可利用強力氣流控制天空，以擊退飛行中的敵人。空氣炮只能朝一個方向噴射氣流，所以請旋轉它們的方向，讓它能產生最大的效果。"
"TID_STREAM_EVENT_CHANGED_SETTINGS","已更新部落設定"
"TID_KNOCKBACK","推力強度：<number>格"
"TID_NEWS_UPDATE_AIR_MORTAR_TITLE",""
"TID_NEWS_UPDATE_AIR_MORTAR_TEXT",""
"TID_NEWS_UPDATE_BOOKMARKS_TITLE",""
"TID_NEWS_UPDATE_BOOKMARKS_TEXT",""
"TID_SETTINGS_CLAN_CHAT_FILTER","過濾部落聊天內容"
"TID_INFO_SPELL_STORAGE","法術儲量："
"TID_BUILDING_MINI_SPELL_FACTORY","闇黑法術工廠"
"TID_MINI_SPELL_FACTORY_INFO","只有最聰明或是最勇敢無畏的偉大法師才會通曉闇黑重油的釀製方法。要精通體積較小的闇黑法術需要敏銳的洞察力，不過這也能帶來獨一無二的戰術優勢。"
"TID_POPUP_BOOST_MINI_SPELL_FACTORY","確定在<time>內將闇黑法術的配製速度加快至原來的<multiplier>倍？"
"TID_LEAGUE_CHAMPION1","冠軍聯盟 I"
"TID_LEAGUE_CHAMPION2","冠軍聯盟 II"
"TID_LEAGUE_CHAMPION3","冠軍聯盟 III"
"TID_LEAGUE_CHAMPION1_SHORT","冠軍 I"
"TID_LEAGUE_CHAMPION2_SHORT","冠軍 II"
"TID_LEAGUE_CHAMPION3_SHORT","冠軍 III"
"TID_LEAGUE_HERO","泰坦"
"TID_LEAGUE_HERO1","泰坦聯盟 I"
"TID_LEAGUE_HERO2","泰坦聯盟 II"
"TID_LEAGUE_HERO3","泰坦聯盟 III"
"TID_LEAGUE_HERO1_SHORT","泰坦 I"
"TID_LEAGUE_HERO2_SHORT","泰坦 II"
"TID_LEAGUE_HERO3_SHORT","泰坦 III"
"TID_LEAGUE_LEGENDARY","傳說聯盟"
"TID_LEAGUE_LEGENDARY_SHORT","傳說"
"TID_HINT_STORAGES_SPELL_IMMUNITY","所有資源倉庫均免疫法術傷害！"
"TID_STORAGES_SPELL_IMMUNITY","所有資源倉庫均免疫法術傷害！"
"TID_POPUP_ARMY_OVERVIEW","軍隊概況"
"TID_SPEEDUP","加速法術"
"TID_SPEEDUP_INFO","加快腳步！別讓您最重裝的部隊落後了！\n\n加速法術雖然沒有狂暴法術的攻擊加強效果，但是可以讓移動速度提升。較低的空間佔用也可以讓您在戰場上多用幾次！"
"TID_HINT_SPELL_SPEEDUP","加速法術很適合放在可以造成高傷害但是移動速度低的部隊上面，例如氣球兵和皮卡超人。"
"TID_EARTHQUAKE","地震法術"
"TID_EARTHQUAKE_INFO","用強烈的地震摧毀城牆與建築吧！\n\n地震法術造成的傷害受建築最大生命值影響。對同一建築重複施放地震法術，造成的傷害將會遞減。但是，對同一塊城牆重複施放該法術則可以產生更大的傷害。沒有任何城牆能抵抗四次地震法術！"
"TID_HINT_SPELL_EARTHQUAKE1","地震法術能對聚集在一起的高生命值建築造成壓倒性的巨大傷害。"
"TID_HINT_SPELL_EARTHQUAKE2","對同一棟建築重複使用地震法術，將會減少造成的傷害。"
"TID_POISON_CLOUD","施毒法術"
"TID_POISON_CLOUD_INFO","藉助致命的毒藥，讓您的部隊在對抗敵軍中占據上風！\n\n用施毒法術讓敵軍處於縈繞著的毒霧中，他們的移動和攻擊速度都會變慢，並且受到的傷害會隨著時間而增加。施毒法術對建築物無效。"
"TID_HINT_SPELL_POISON_CLOUD1","施毒法術對大規模的骷髏部隊有奇效。"
"TID_HINT_SPELL_POISON_CLOUD2","您的部隊可以更有效地攻擊處於施毒法術影響下的部落援軍。"
"TID_HINT_CLAN_CHAT_PROFANITY_FILTER","您可以在設定選單中開啟在部落聊天內過濾違反服務條款用語的功能。"
"TID_HINT_DARK_SPELLS","闇黑法術佔用的空間比大部分普通法術要小，因此您可以攜帶更多闇黑法術！"
"TID_SPELL_STORAGE_BREWING_CAPACITY","配製容量：<number>"
"TID_ARMY_OVERVIEW_HINT_SPELLS","在<number>級大本營解鎖"
"TID_ARMY_OVERVIEW_HINT_CLAN_CASTLE","加入部落，接收部落成員增援的部隊、法術和攻城機器"
"TID_ARMY_OVERVIEW_HINT_HEROES","在<number>級大本營解鎖"
"TID_INFO_TARGET_TYPE_BUILDINGS_AND_WALLS","建築與城牆"
"TID_INFO_TARGET_TYPE_UNITS","部隊"
"TID_SPELL_DAMAGE_PERCENT","傷害：<number>%"
"TID_LEADERBOARDBANNER_PLAYERTOURNAMENTS","傳說聯盟錦標賽"
"TID_LEADERBOARDBANNER_PLAYER_REWARD","上次錦標賽中的頂尖玩家：\n（點擊下方查看更多資訊）"
"TID_LEADERBOARDBANNER_PLAYER_TIMELEFT","離結束時間尚有："
"TID_LEADERBOARDBANNER_PLAYER_HISTORY_TITLE","上次錦標賽中的傳說聯盟玩家："
"TID_LEADERBOARDBANNER_PLAYER_HISTORY_INFO","每次錦標賽結束後，擁有足夠數量獎盃的玩家將重新回到傳說聯盟的起點。扣除的獎盃將會改贈為永久的傳說獎盃獎勵。"
"TID_PRESTIGE_TROPHIES","傳說獎盃"
"TID_LEGEND_SEASON_END_INTRO","恭喜您傳奇般的表現！"
"TID_LEGEND_SEASON_END_INFO","您的賽季排名為全球第<rank>名，您的傑出表現將會記錄在您的個人資料中，供所有玩家查看。"
"TID_LEGEND_SEASON_END_INFO_WITH_PRESTIGE","您的賽季排名為全球第<rank>名並獲得<prestige>個傳說獎盃！您的傑出表現已經記錄在您的個人資料中供所有玩家查看。"
"TID_LEGEND_SEASON_END_TROPHY_RESET","因為新的傳說聯盟錦標賽準備開始，故將您的獎盃重設為<value>。"
"TID_LEGEND_SEASON_INFO","在傳說聯盟中完成賽季，您的最終排名就會顯示在您的個人資料中！"
"TID_LEGEND_SEASON_INFO_PRESTIGE","每一次新的賽季，所有的傳說玩家獎盃數量將會調降至<value>，扣除的獎盃將會改贈為傳說獎盃獎勵。"
"TID_PROFILE_BEST_TROHPIES","歷史最佳："
"TID_PROFILE_LEGEND_BEST","最佳：<year> / <month> 賽季"
"TID_PROFILE_LEGEND_LAST","上次：<year> / <month> 賽季"
"TID_PROFILE_LEGEND_RANK","排名"
"TID_PROFILE_LEGEND_RANK_INLINE","第<value>名"
"TID_BUTTON_EDIT","編輯軍隊"
"TID_MONTH_1","一月"
"TID_MONTH_2","二月"
"TID_MONTH_3","三月"
"TID_MONTH_4","四月"
"TID_MONTH_5","五月"
"TID_MONTH_6","六月"
"TID_MONTH_7","七月"
"TID_MONTH_8","八月"
"TID_MONTH_9","九月"
"TID_MONTH_10","十月"
"TID_MONTH_11","十一月"
"TID_MONTH_12","十二月"
"TID_SEASON_NAME","<year>/<month>賽季"
"TID_PROFILE_BEST_WAR_STARS","贏得的勝利之星："
"TID_PROFILE_LEGEND_NO_LAST_RANK","未能獲得排名"
"TID_PREFERRED_TARGET_EFFECT_BONUS","（效果 x <number>）"
"TID_SETTING_CHANGE_FAILED","變更此設定時發生錯誤，請稍後重試。"
"TID_SLOW_SPEED","速度降低：<number>%"
"TID_REQUIRED_DARK_SPELL_FORGE_LEVEL","需要<number>級闇黑法術工廠"
"TID_LEADERBOARDBANNER_PLAYER_NO_TOP_3","傳說聯盟錦標賽的贏家將會在此顯示！"
"TID_LEADERBOARDBANNER_PLAYER_NO_HISTORY","在上次的錦標賽中，尚無傳說聯盟玩家達到高分而名列其中。"
"TID_LEGEND_SEASON_END_TIP","請注意：傳說聯盟將有特殊的賽季尾聲規則與獎勵！"
"TID_LEGEND_SEASON_INFO_PRESTIGE_MORE","傳說獎盃是聲望的終極象徵。您將不會失去傳說獎盃，而且每一季都能累積其數量。"
"TID_NEWS_DARK_SPELLS_TITLE",""
"TID_NEWS_UPDATE_DARK_SPELLS_TEXT",""
"TID_NEWS_UPDATE_LEGEND_LEAGUE_TITLE",""
"TID_NEWS_UPDATE_LEGEND_LEAGUE_TEXT",""
"TID_NEWS_UPDATE_OTHER_TITLE","遊戲平衡性"
"TID_NEWS_UPDATE_OTHER_TEXT","* 冰凍法術現在也對防禦型的空中部隊造成影響\n* 熔岩獵犬將再也無法攻擊空中部隊\n*進攻部隊將會在更遠的距離與防禦部隊交戰\n* 泰坦聯盟 III 和 泰坦聯盟 II 現可在商店中購買為期一週的護盾"
"TID_REMOVE_ARMY_CONFIRMATION","確認此次編輯？"
"TID_PROFILE_LEGEND","傳說聯盟錦標賽"
"TID_PROFILE_LEGEND_PRESTIGE","傳說獎盃"
"TID_SPELL_ALREADY_AT_MAX_LEVEL","法術已達最高等級！"
"TID_LEGEND_SEASON_TITLE","<year>年<month>傳說聯盟錦標賽"
"TID_LEGEND_SEASON_END_PRESTIGE","已獲得的傳說獎盃："
"TID_LEGEND_SEASON_INFO_TEXT","傳說聯盟將有特殊的賽季尾聲規則與獎勵！"
"TID_WAR_STATS_HEADER_TIEBREAKERS","決勝關鍵"
"TID_ALLIANCE_WAR_TOTAL_DESTRUCTION","<friendly>總摧毀率<enemy>"
"TID_ALLIANCE_WAR_TOTAL_DURATION","最佳進攻持續時間"
"TID_BUTTON_GENERATE_CODE","關聯代碼"
"TID_GOOGLE_PLAY_KUNLUN_TUTORIAL_BUTTON","查看教學！"
"TID_NATIVE_DIALOG_VERSION_NOT_UP_TO_DATE_STORE_NOT_READY_TITLE","更新至最新版本"
"TID_NATIVE_DIALOG_VERSION_NOT_UP_TO_DATE_STORE_NOT_READY_MESSAGE","我們正在更新至最新版本的《部落衝突》。您的村莊很快就會準備好。請稍後再回來查看！"
"TID_NATIVE_DIALOG_VERSION_NOT_UP_TO_DATE_STORE_NOT_READY_BUTTON","確定"
"TID_GOOGLE_PLAY_KUNLUN_LOAD_VILLAGE_TUTORIAL_BUTTON","載入村莊"
"TID_GOOGLE_PLAY_KUNLUN_LOAD_VILLAGE_TITLE","載入村莊"
"TID_BUILDING_ARTILLERY","天鷹火炮"
"TID_ARTILLERY_INFO","天鷹火炮的攻擊範圍幾乎覆蓋了地圖的每個角落，它發射的火炮可以對洶湧而來的敵方部隊造成濺射傷害。然而，只有大規模的部隊才會觸發天鷹火炮。"
"TID_BUTTON_GENERATE_CODE_TITLE","轉移帳號"
"TID_BUTTON_GENERATE_CODE_TEXT","轉移您的村莊至Android App Store。轉移您的村莊將能幫助您保護您的遊戲資料！"
"TID_LINK_CODE_GENERATE_CODE_TEXT","請使用以下的關聯代碼轉移您的村莊至另一個Android App Store平台。查看詳細的教學說明！"
"TID_LINK_DEVICES_ENTER_CODE_KUNLUN_TEXT","您可以從設定中的「關聯另一台裝置」取得一組關聯代碼。查看教學的詳細說明！"
"TID_MORE_WECHAT","关注官方认证微信订阅号cocsupercell"
"TID_NEWS_ACCOUNT_TRANSFER","取得官方的CoC Android中文版本!"
"TID_NEWS_ACCOUNT_TRANSFER_TEXT","現在就轉移您的村莊至已支援的Android App Store以保護您的村莊，取得官方的玩家支援、更新及更多！"
"TID_SLOW_SPEED_AND_ATTACK","移動/攻擊緩速：<number>%"
"TID_WAR_TEAM_TAB_ATTACKS","進攻"
"TID_WAR_TEAM_TAB_DEFENSES","防禦"
"TID_SLOW_ATTACK","攻擊速度降低：<number>%"
"TID_MAX_DPS","每秒最高傷害：<number>"
"TID_NEWS_SPELLS_TITLE","重寫並修整法術"
"TID_NEWS_SPELLS_TEXT","雷電法術\n* 7級雷電法術可對建築物和部隊帶來同樣的傷害\n* 增加5和6級雷電法術的攻擊力\n* 雷電法術的閃電將更加精準而且集中\n\n施毒法術\n* 在施毒法術裡的部隊在一開始將受到較少的傷害，但會隨著時間而逐漸增加。\n* 施毒法術所造成的傷害效果將大量增加並在施展法術後繼續留滯。\n* 施毒法術現也對防禦部隊減少攻擊速度\n\n地震法術\n* 地震法術所造成的傷害會更大，無論建築物當時的生命值有多少。\n* 重複對同一棟建築物使用地震將逐漸減少傷害\n* 4次地震法術鐵定能摧毀任何等級的城牆！"
"TID_MORE_WECHAT_SERVICE","关注官方认证微信服务号coc-kefu"
"TID_ERROR_POP_UP_LOGIN_FAILED_15","您之前的村莊是從<APP_STORE>下載的，請回到該Android應用商店安裝《部落衝突》，登入正確的帳號和密碼，您就可以載入您的村莊了。"
"TID_KUNLUN_APP_STORE_360","360"
"TID_KUNLUN_APP_STORE_ANZHI","安智市場"
"TID_KUNLUN_APP_STORE_BAIDU","百度手機助手"
"TID_KUNLUN_APP_STORE_HUAWEI","華為遊戲中心"
"TID_KUNLUN_APP_STORE_LANDING_PAGE","崑崙遊戲官方網站"
"TID_KUNLUN_APP_STORE_LENOVO","聯想樂商店"
"TID_KUNLUN_APP_STORE_OPPO","OPPO應用商店"
"TID_KUNLUN_APP_STORE_UC","九遊遊戲中心"
"TID_KUNLUN_APP_STORE_VIVO","Vivo應用商店"
"TID_KUNLUN_APP_STORE_WANDOUJIA","豌豆莢"
"TID_KUNLUN_APP_STORE_XIAOMI","小米應用商店"
"TID_ALLIANCE_DONATE_HEADER_TROOPS","增援部隊："
"TID_ALLIANCE_DONATE_HEADER_SPELLS","增援法術："
"TID_ALLIANCE_DONATE_DONATED","已增援的部隊和法術："
"TID_ALLIANCE_DONATE_DONATED_TROOPS","增援的部隊："
"TID_OBSTACLE_HALLOWEEN2015","萬聖節魔法鍋"
"TID_OBSTACLE_HALLOWEEN2016","恐怖南瓜"
"TID_AVATAR_MESSAGE_BUTTON_MORE_INFO","更多資訊"
"TID_AVATAR_MESSAGE_BUTTON_SUPPORT","聯絡玩家支援團隊"
"TID_AVATAR_MESSAGE_SENDER_PLAYER_SUPPORT","玩家支援"
"TID_AVATAR_MESSAGE_TEXT_GEM_REVOKE","此帳戶申請退款，且申請已於<refundDate>獲得批准。退款將透過訂單的付款方式退回。\n\n您的帳戶已被扣除共<totalRevokedGems>顆寶石，該數字與您的退款金額相符。您的寶石餘額可能因此變為負數，您可以再次購買寶石或在遊戲中獲取寶石將其變為正數。"
