"TID","MS"
"TID_ALLIANCE_WAR_MOST_EXPENSIVE_ATTACK","Kemenangan paling mahal"
"TID_GOOGLE_PLUS_SIGNIN_TUTORIAL","Sudah mempunyai kampung?"
"TID_ALLIANCE_WAR_STAT_PARTICIPATION_TOP","Serangan digunakan (kampung atas)"
"TID_ALLIANCE_WAR_STAT_PARTICIPATION_MID","Serangan digunakan (kampung tengah)"
"TID_ALLIANCE_WAR_STAT_PARTICIPATION_BOTTOM","Serangan digunakan (kampung bawah)"
"TID_ALLIANCE_WAR_MEMBER_STAT_DEFENCES","Pertahanan dimenangi:"
"TID_ALLIANCE_WAR_EVENT_25PERCENT_DESTROYED","25% dimusnahkan!"
"TID_ALLIANCE_WAR_EVENT_50PERCENT_DESTROYED","50% dimusnahkan!"
"TID_ALLIANCE_WAR_EVENT_75PERCENT_DESTROYED","75% dimusnahkan!"
"TID_ALLIANCE_WAR_EVENT_TOWN_HALL_DESTROYED","Dewan bandaran dimusnahkan!"
"TID_STREAM_EVENT_STARTED_WAR","telah memulakan carian Peperangan Klan"
"TID_STREAM_EVENT_CANCELLED_WAR","carian Peperangan Klan dibatalkan"
"TID_STREAM_EVENT_WAR_NO_MATCH_FOUND","Tiada pihak lawan Peperangan Klan ditemui. Sila cuba mulakan perang sekali lagi."
"TID_STREAM_EVENT_CANCELLED_ARRANGED_WAR","Perang Persahabatan dibatalkan"
"TID_VILLAGE_EDIT_MODE_WAR","Mod Edit Pangkalan Perang"
"TID_WAR_BASE","Edit Pangkalan Perang"
"TID_FEEDBACK_INFO1","\n"
"TID_FEEDBACK_INFO2","\n"
"TID_FEEDBACK_INFO3","\n"
"TID_FEEDBACK_INFO4","\n"
"TID_FEEDBACK_INFO5","Sila berikan kami maklumat berikut mengenai kampung anda yang kalah.\nNama sebenar kampung:\nTahap Dewan Bandaran:\nTahap XP:\nNama klan (jika ada):"
"TID_FEEDBACK_INFO6","\n"
"TID_FEEDBACK_BUTTON5","Kampung yang Kalah"
"TID_BUTTON_SIGN_IN","Daftar masuk"
"TID_WAR_STATS_HEADER_BATTLES","Jumlah Serangan"
"TID_WAR_STATS_HEADER_BEST_ATTACKS","Serangan Terbaik"
"TID_WAR_STATS_HEADER_WAR_STATS","Statistik Serangan"
"TID_WAR_STATS_HEADER_FEATURED_BATTLES","Pertempuran yang Ditampilkan"
"TID_LIVE_REPLAY","Main Semula Langsung"
"TID_WATCH_LIVE_REPLAY","Tonton"
"TID_SLOW_SPELL","Perlahan"
"TID_BOOSTDEFENCES_SPELL","Galakkan Pertahanan"
"TID_TAB_NEWS","Berita"
"TID_TAB_SETTINGS","Tetapan"
"TID_TAB_MORE","Lagi"
"TID_HINT_NAMECHANGE","Maaf, anda tidak boleh menukar nama kampung anda. Penduduk kampung anda tidak akan tahu di mana mereka tinggal!"
"TID_LIVE_REPLAY_FAIL_GENERIC","Tidak dapat menonton secara langsung. Sila cuba lagi kemudian."
"TID_LIVE_REPLAY_FAIL_NO_DATA_FOUND","Tidak dapat menonton secara langsung. Pertempuran ini telah tamat."
"TID_LIVE_REPLAY_FAIL_NO_FREE_SLOTS","Tidak dapat menonton secara langsung. Semua slot penonton penuh."
"TID_HASTE_DAMAGE_OFFSET","Penambahan kerosakan: <number>"
"TID_HERO_ABILITY_HEALTH","Pemulihan kesihatan: <number>"
"TID_MORE_FACEBOOK","Mendapatkan berita terkini! Sertai kami di Facebook!"
"TID_MORE_YOUTUBE","Lihat saluran YouTube Clash of Clans!"
"TID_MORE_TWITTER","Ikuti kami di Twitter! Tweet @clashofclans"
"TID_MORE_WEIBO","请关注新浪蓝V认证微博@部落冲突Clash-of-Clans"
"TID_MORE_FORUMS","Sertai komuniti Clash of Clans!"
"TID_NEWS_BUTTON_GO","Pergi!"
"TID_HERO_INSTRUCTIONS_BARBARIAN","Ancaman sangat besar ini menyebabkan kerosakan amat teruk dan menghancurkan apa jua dalam laluannya. Dia mengawal kawasannya dengan ganas apabila bertahan dan boleh melancarkan kemarahan pembinasaan apabila menyerang setelah keupayaan Tumbukan Besi dibuka kunci!"
"TID_HERO_INSTRUCTIONS_QUEEN","Pemburu lemah lembut ini ialah ketua tenaga pemusnah, walaupun sederhana dari segi kesihatan. Dia menembak hendap sasaran di kawasannya semasa bertahan dan boleh membuat kerosakan senyap-senyap dan menakutkan apabila menyerang setelah keupayaan Jubah Diraja dibuka kunci!"
"TID_MORE_YOUKU","请关注部落冲突（Clash of Clans）官方优酷频道。"
"TID_POPUP_UPGRADE_WALL_SECTION_TEXT","Anda benar-benar ingin menaik taraf benteng yang dipilih untuk <number> <resource>?"
"TID_POPUP_UPGRADE_WALL_SECTION_TITLE","Naik taraf benteng"
"TID_POPUP_REMOVE_REINFORCEMENTS_TITLE","Buang bantuan?"
"TID_POPUP_REMOVE_REINFORCEMENTS_TEXT","Anda benar-benar ingin membuang bantuan? Anda tidak akan dibayar balik."
"TID_POPUP_REMOVE_TROOP_TITLE","Buang askar?"
"TID_POPUP_REMOVE_TROOP_TEXT","Anda benar-benar ingin membuang askar?"
"TID_POPUP_REMOVE_SPELL_TITLE","Buang sihir?"
"TID_POPUP_REMOVE_SPELL_TEXT","Anda benar-benar ingin membuang sihir? Anda tidak akan dibayar balik."
"TID_POPUP_REMOVE_TROOP_AND_SPELL_TITLE","Buang askar dan sihir?"
"TID_POPUP_REMOVE_TROOP_AND_SPELL_TEXT","Anda benar-benar ingin membuang askar dan sihir? Anda tidak akan dibayar balik."
"TID_REMOVE_TROOP_BUTTON","Buang"
"TID_REMOVE_TROOP_MESSAGE","Askar dibuang"
"TID_REMOVE_SPELL_MESSAGE","Sihir dibuang"
"TID_REMOVE_TROOP_AND_SPELL_MESSAGE","Askar dan sihir dibuang"
"TID_NEWS_BIRTHDAY_TITLE","Selamat Hari Lahir Ketua!"
"TID_NEWS_BIRTHDAY_TEXT","Clash of Clans berusia dua tahun! Kini anda boleh galakkan semua pengumpul sumber anda selama SATU MINGGU untuk hanya SATU PERMATA sehingga 7 Ogos!"
"TID_AVAILABLE_TROOPS","Askar yang Ada:"
"TID_ERROR_POP_UP_BANNED_BUTTON_CONTACT_PS","Hubungi Sokongan"
"TID_AD_SEEKER","Anjing Lava"
"TID_CHARACTER_INFO_AD_SEEKER_WITH_EXPLOSION","Binatang garang ini mengejar pertahanan udara, memberikan perlindungan hebat kepada askar lain. Setelah dihapuskan, ia meletus menjadi lebih kecil dengan ancaman lebih lemah."
"TID_CHARACTER_INFO_AD_SEEKER_NO_EXPLOSION","Binatang garang ini tertarik kepada Pertahanan Udara dan hebat dalam melindungi askar. Setelah dimusnahkan, ia wujud dalam bentuk lebih kecil dengan ancaman yang lebih lemah."
"TID_AD_SEEKER_FRAG","Anak Anjing Lava"
"TID_CHARACTER_INFO_AD_SEEKER_FRAG","Meletus dalam bilangan besar selepas Anjing Lava ditewaskan, makhluk kecil ini meneruskan serangan buat seketika lagi."
"TID_MAX_SECONDARY_UNITS","Unit diwujudkan: <number>"
"TID_BUTTON_UPGRADE_SELECTION","Pilihan naik taraf"
"TID_NEWS_UPDATE_TITLE","Penguasaan Sihir dan Pematah Seri Peperangan Klan!"
"TID_NEWS_UPDATE_TEXT","* Sihir Kilat Diperbaiki, Beracun, Gempa Bumi dan Beku!\n*Sihir Kilat tahap 7 dan 25 keping Benteng baru telah ditambah pada Dewan Bandaran tahap 10\n*Jumlah Pemusnahan kini pematah seri Peperangan Klan - jika skor sama pada penamatan perang, Klan dengan peratus pemusnahan yang lebih dalam serangan terbaiknya akan menang!"
"TID_NEWS_TROOP_TITLE","Askar Kejahatan Baharu: Anjing Lava!"
"TID_NEWS_TROOP_TEXT","Makhluk berterbangan ini yang diperbuat daripada batu dan lava boleh menyerap banyak serangan. Ia mencari unit pertahanan udara dan boleh terbang jauh ke dalam kampung musuh, memberikan perlindungan kepada askar lain. Apabila ditewaskan, ia meledak menjadi Anak Anjing Lava yang akan meneruskan serangan buat seketika lagi."
"TID_NEWS_TROOP_TEXT2","Makhluk berterbangan ini diperbuat daripada batu dan lava boleh menyebabkan banyak kerosakan. Ia memburu Pertahanan Udara dan memasuki jauh ke dalam kampung musuh, memberikan perlindungan kepada askar lain. Setelah dimusnahkan ia mewujudkan pemusnah lebih kecil yang akan mengganggu pertahanan musuh lama sedikit."
"TID_GEM_BALANCE","Baki Permata Semasa:\n<total>\n\nPermata Percuma: <free>\n\nPermata yang Dibeli: <paid>"
"TID_MORE_INSTAGRAM","Lihat Clash of Clans di Instagram!"
"TID_MORE_TWITCH","Tala ke strim langsung Clash of Clans di Twitch!"
"TID_MORE_HUNGRYAPP","클래시 오브 클랜 공략 및 팁을 지금 바로 공유하세요!"
"TID_MORE_APPBANK","AppBank"
"TID_MORE_FAMITSU","ファミ通Aplikasi"
"TID_NUMBER_FIVE","5"
"TID_NUMBER_SIX","6"
"TID_NUMBER_SEVEN","7"
"TID_NUMBER_EIGHT","8"
"TID_NUMBER_NINE","9"
"TID_NUMBER_ZERO","0"
"TID_GEM_BALANCE_TITLE","Baki permata"
"TID_GEM_BALANCE_BUTTON","Baki permata"
"TID_NEWS_MIRROR_TITLE","Persediaan"
"TID_NEWS_MIRROR_TEXT","Persediaan dan rambut sempurna penting untuk pertempuran yang baik. Ketahui cara Ahli Sihir bersedia untuk pergaduhan."
"TID_NEWS_RABBIT_TITLE","Magik?"
"TID_NEWS_RABBIT_TEXT","Bebola api bukan hanya helah yang Ahli Sihir ada. Ketahui apa lagi yang dia boleh lakukan."
"TID_UNLOCKED_ARMY","Tentera"
"TID_ACCOUNT_SWITCHING_NOT_SUPPORTED","Anda didaftarkan masuk ke akaun GameCenter yang dimiliki oleh kampung Ketua <name>.\n\nKampung ini sedia untuk dimainkan tetapi menukar akaun ini kurang daripada iOS versi 7 tidak disokong. Untuk menukar akaun ini, sila kemas kini versi iOS anda.\n\nMaklumat lanjut mengenai kemas kini iOS:\nhttp://support.apple.com/kb/HT4623"
"TID_DIAMOND_PACK_RED","(TIMBUNAN PERMATA)RED"
"TID_NEWS_RED_TITLE","Ketua, sokong pergaduhan (RED) menentang AIDS!"
"TID_NEWS_RED_TEXT","MERAH"
"TID_NEWS_RED_MORE","Maklumat Lanjut"
"TID_POPUP_BOOST_ALL_BARRACKS","Galakkan kelajuan latihan bagi <number> Berek dengan <multiplier>x untuk <time>?"
"TID_POPUP_BOOST_ALL_COLLECTORS","Gandakan pengeluaran bagi semua <number> pengumpul jenis ini selama <time>?"
"TID_POPUP_BOOST_ALL_BARRACKS_BOOSTER","Galakkan kelajuan latihan bagi <number> Berek dan Kilang Sihir dengan <multiplier>x untuk <time>?"
"TID_POPUP_BOOST_ALL_COLLECTORS_BOOSTER","Gandakan pengeluaran bagi semua <number> pengumpul selama <time>?"
"TID_CLAN_LOCALE","Lokasi Klan:"
"TID_CLAN_WAR_FREQ","Kekerapan Perang:"
"TID_CLAN_WAR_FREQ_UNKNOWN","Tidak ditetapkan"
"TID_CLAN_WAR_FREQ_ALWAYS","Sentiasa"
"TID_CLAN_WAR_FREQ_MORE_THAN_ONCE_WEEKLY","Dua kali seminggu"
"TID_CLAN_WAR_FREQ_ONCE_WEEKLY","Sekali seminggu"
"TID_CLAN_WAR_FREQ_LESS_THAN_ONCE_WEEKLY","Jarang"
"TID_CLAN_WAR_FREQ_NEVER","Tidak"
"TID_POPUP_BOOST_ALL_DARK_BARRACKS","Galakkan kelajuan latihan bagi <number> Berek Kejahatan dengan <multiplier>x untuk <time>?"
"TID_REGION_INT","Antarabangsa"
"TID_LOCAL_NOTIFICATION_YOUR_SPELLS_ARE_READY","Sihir anda sedia untuk dibawa dalam pertempuran!"
"TID_YES","Ya"
"TID_NO","Tidak"
"TID_SEARCH_TERM_ANY","Mana-mana"
"TID_POPUP_RED_GEMS_PURCHASED_TITLE","Terima kasih Ketua!"
"TID_POPUP_RED_GEMS_PURCHASED_TEXT","Terima kasih kerana menyokong perjuangan (RED) menentang AIDS. Adakah anda ingin menunjukkan sokongan dan menghiasi Dewan Bandaran dengan (RED) sehinggan 8 Disember?"
"TID_SEARCH_OPTIONS","Pilihan carian lanjutan"
"TID_SHOW_SEARCH_OPTIONS","Tunjukkan"
"TID_CLAN_MEMBER_COUNT","Ahli:"
"TID_CLAN_MIN_TROPHIES","Mata klan minimum:"
"TID_TO","kepada"
"TID_CLAN_ADVANCED_SEARCH_RESULTS_WITH_NAME","Memaparkan keputusan carian untuk \q<name>\q, menggunakan pilihan lanjutan."
"TID_CLAN_ADVANCED_SEARCH_RESULTS_NO_NAME","Memaparkan keputusan carian menggunakan pilihan lanjutan"
"TID_CLAN_LOCATION_UNKNOWN","Tidak ditetapkan"
"TID_CLAN_SHOW_ONLY_JOINABLE","Hanya klan yang saya boleh sertai:"
"TID_RESUME_BOOST","Sambung Semula"
"TID_NEWS_SAFEGUARD_TITLE","Pastikan Kampung Anda Selamat!"
"TID_NEWS_SAFEGUARD_TEXT_ANDROID","Gunakan Google Play Sign-In untuk melindungi perkembangan anda dan bermain pada berbilang peranti Android."
"TID_NEWS_SAFEGUARD_TEXT","Daftar masuk ke Game Center untuk melindungi perkembangan anda dan bermain pada berbilang peranti iOS."
"TID_RED_PROCEEDS","100% teruskan akan pergi ke pergaduhan (MERAH) menentang AIDS."
"TID_FB_CONNECT_NOT_SAFE_TITLE","Kini, anda dilog masuk ke Facebook"
"TID_FB_CONNECT_NOT_SAFE_TEXT","Menghubungkan kampung anda dengan Facebook membolehkan anda berhubung dengan rakan anda. Untuk melindungi perkembangan anda dan untuk bermain pada berbilang peranti, sila daftar ke Game Center."
"TID_FB_CONNECT_NOT_SAFE_TEXT_ANDROID","Menghubungkan kampung anda dengan Facebook membolehkan anda berhubung dengan rakan anda. Untuk melindungi perkembangan anda dan untuk bermain pada berbilang peranti, sila daftar ke Google Play."
"TID_OBSTACLE_HALLOWEEN2014","Batu Nisan Halloween"
"TID_TRAP_HALLOWEEN_SKEL","Perangkap Rangka"
"TID_TRAP_HALLOWEEN_SKEL_INFO","Serang dan mengalihkan perhatian musuh yang disyaki dengan pertempuran mengejutkan bagi askar rangka hayat singkat tetapi licik! Perangkap Rangka boleh dikonfigurasi untuk mengejar sama ada askar daratan atau udara."
"TID_CLAN_TAG","Tag klan:"
"TID_BUTTON_BOOST_ALL","Galakkan Semua"
"TID_NEWS_RED_LIKE","Suka (MERAH)"
"TID_WAR_EXCLUDED_MEMBERS","Ahli yang Dikeluarkan:"
"TID_WAR_CANNOT_EXCLUDE_MAX_REACHED","Tidak dapat mengeluarkan lagi ahli daripada perang!"
"TID_LAYOUTS_USE_BUTTON","Tetapkan sebagai aktif"
"TID_LAYOUTS_COPY_BUTTON","Salin susun atur"
"TID_LAYOUTS_EDIT_BUTTON","Edit susun atur"
"TID_LAYOUTS_VILLAGE","Kampung Asal"
"TID_LAYOUTS_WARBASE","Pangkalan Perang"
"TID_LAYOUTS_ACTIVE_LAYOUT","Susun atur aktif"
"TID_POPUP_REPLACE_LAYOUT","Gantikan susun atur?"
"TID_POPUP_TEXT_REPLACE_LAYOUT","Anda pasti ingin menggantikan susun atur sedia ada?"
"TID_BUTTON_VILLAGE_LOAD","Muatkan"
"TID_BOUND_TO_OTHER_ACCOUNT_LOAD_VILLAGE_TITLE","Muatkan kampung?"
"TID_LAYOUTS_ALREADY_ACTIVE","Susun atur sudah digunakan"
"TID_LAYOUTS_INCOMPLETE","Susun atur perlu diselesaikan dahulu"
"TID_UNABLE_TO_LOCATE_COUNTRY_FOR_CLAN_SCORES","Tidak dapat memaparkan skor paling tinggi untuk lokasi klan anda"
"TID_LAYOUT_EDITOR","Editor Susun Atur"
"TID_LAYOUTS_COPY_LABEL","Salin susun atur"
"TID_PUSH_UNDER_ATTACK","Kampung anda sedang diserang oleh <attacker>!"
"TID_LAYOUTS_EMPTY_SLOT","Kosong"
"TID_LAYOUTS_COPY_EXPLANATION","Pilih kampung asal atau pangkalan perang untuk menyalin susun atur yang dipilih."
"TID_POPUP_UNDER_ATTACK_LIVE_REPLAY","Kampung anda diserang!"
"TID_LAYOUTS_CANT_REPLACE_ACTIVE","Tidak dapat menggantikan susun atur aktif"
"TID_LAYOUTS_OBSTRUCTED","Beberapa halangan perlu dibuang dahulu"
"TID_LAYOUTS_INVALID","Ralat menyimpan susun atur"
"TID_EDIT_MODE_FINISH_LATER","Selesaikan kemudian"
"TID_LAYOUTS_WARBASE_INFO","Nota: Pengeditan susun atur Pangkalan Perang aktif sewaktu Hari Pertempuran hanya berlaku dalam perang seterusnya."
"TID_LAYOUTS_CANT_COPY_EMPTY","Tidak dapat menyalin susun atur kosong"
"TID_EDIT_MODE_BLOCKED","Bangunan disekat oleh halangan telah dialihkan ke inventori anda"
"TID_EDIT_MODE_BLOCKED_COPY","Bangunan tidak dijumpai dalam susun atur disalin atau disekat oleh halangan telah dialihkan ke inventori anda"
"TID_LAYOUTS_REBUILD_CLAN_CASTLE","Anda mesti membina semula Istana Klan anda dahulu"
"TID_LAYOUTS_ACTIVE_VILLAGE","Kampung Aktif"
"TID_LAYOUTS_ACTIVE_WAR_BASE","Pangkalan Perang Aktif"
"TID_PARENTS_GUIDE_BUTTON","Panduan Ibu Bapa"
"TID_LAYOUTS_EXPLANATION",""
"TID_CLANBADGE_LAYER_0","Latar Belakang"
"TID_CLANBADGE_LAYER_1","Corak"
"TID_CLANBADGE_LAYER_2","Sempadan"
"TID_WAROPTIN_COUNTIN","Masuk"
"TID_WAROPTIN_LEAVEOUT","Keluar"
"TID_ALLIANCE_WAR_EDIT_MEMBERS","Pilih Peserta Peperangan"
"TID_CANNOT_ADD_MEMBER_TO_WAR_COOLDOWN","Pemain ini tidak layak untuk peperangan"
"TID_WAR_SIZE","Saiz Perang: <num> lwn <num>"
"TID_WAR_NOT_ENOUGH_PARTICIPANTS","Ambil lebih ramai ahli untuk memulakan perang"
"TID_WAR_PERSONAL_SETTING_IN","Masuk"
"TID_WAR_PERSONAL_SETTING_OUT","Keluar"
"TID_CLAN_MIN_LEVEL","Tahap klan minimum"
"TID_WAR_SELECT_MEMBERS_HINTS","Anda boleh memilih lebih atau kurang ahli menggunakan butang di atas."
"TID_MY_PROFILE_TAB","Profil Saya"
"TID_PLAYER_CLAN_TAB","Klan Pemain"
"TID_WAR_PARTICIPANTS_HEADER","Peserta Perang:"
"TID_CLAN_BADGE_LOCKED","Naik taraf klan anda ke tahap <num> untuk membuka kunci item ini!"
"TID_CLANPERK_DESC_TROOP_REQUEST","Masa menunggu permintaan derma:"
"TID_CLANPERK_DESC_DONATION_LIMIT","Had derma:"
"TID_CLANPERK_DESC_DONATION_REFUND","Bayaran balik derma:"
"TID_CLANPERK_DESC_DONATION_UPGRADE","Naik taraf derma:"
"TID_CLANPERK_DESC_WAR_LOOT_CAPACITY","Penyimpanan lebihan khazanah:"
"TID_CLANPERK_DESC_WAR_LOOT_MULT","Rampasan lebih bonus perang:"
"TID_CLANPERK_DESC_BADGE_LEVEL","Sempadan lencana klan dibuka kunci: <value>"
"TID_NEWS_UPGRADE_OS_TITLE","Penting!"
"TID_NEWS_UPGRADE_OS_TEXT","Atas beberapa sebab teknikal, malangnya kami terpaksa menamatkan sokongan untuk semua versi iOS lebih rendah daripada 5.1.1 dengan kemas kini Gedung Aplikasi seterusnya Clash of Clans.\nMemandangkan peranti anda sedang menjalankan versi iOS lebih rendah daripada itu, anda tidak boleh bermain lagi Clash of Clans melainkan anda mengemas kini ke versi iOS terkini.\nUntuk maklumat lanjut mengenai cara untuk mengemas kini iOS anda menggunakan iTunes, sila ketik Maklumat Lanjut."
"TID_NEWS_UPGRADE_OS_MORE","Maklumat Lanjut"
"TID_CLANPERK_COMPLETED","Selesai!"
"TID_CLANPERK_UNLOCKED_PERKS","Faedah Klan"
"TID_CLANPERK_INFO_TEXT","Mendapatkan XP klan dan naik tahap klan anda untuk membuka faedah berkuasa! XP Klan diperoleh dengan bersaing dalam Perang Klan dan Permainan Klan."
"TID_ALLIANCE_WAR_MY_TEAM","Pasukan Saya"
"TID_ALLIANCE_WAR_ENEMY_TEAM","Pasukan Musuh"
"TID_ALLIANCE_EXP_EARNED","+<value> XP Klan"
"TID_WAROPTIN_TAKE","Ambil"
"TID_WAROPTIN_LEAVE","Tinggalkan"
"TID_WAR_PERSONAL_SETTING_TAKE_ME","Ambil saya"
"TID_WAR_PERSONAL_SETTING_LEAVE_ME","Tinggalkan saya"
"TID_WAR_PERSONAL_INFO","Adakah anda ingin menyertai Peperangan Klan? Pilihan anda boleh dilihat oleh ahli Klan lain."
"TID_CLANPERK_DESC_DONATION_UPGRADE_PLURAL","Askar yang didermakan dinaik taraf sebanyak <value> tahap"
"TID_STREAM_EVENT_ALLIANCE_LEVEL_UP","Klan telah mencapai tahap <value>! Faedah baru dibuka kunci:"
"TID_START_WAR_FAILED_INVALID_SIZE","Tidak dapat memulakan perang!"
"TID_INVALID_WAR_MEMBERS_COUNT","Ahli dipilih: <num>"
"TID_ALLIANCE_WAR_EXP_AVAILABLE","Serangan berjaya mendapat +<num> XP Klan"
"TID_PERSONAL_WAR_PREFERENCE_TITLE","Pilihan Peperangan Klan"
"TID_PERSONAL_WAR_PREFERENCE_DESCR","Tetapkan ini agar ketua anda tahu jika anda ingin disertakan dalam Perang Klan"
"TID_PERSONAL_WAR_PREFERENCE_IN","Masuk"
"TID_PERSONAL_WAR_PREFERENCE_OUT","Keluar"
"TID_PERSONAL_WAR_PREFERENCE_BUTTON_LABEL","Peperangan Klan"
"TID_INVALID_WAR_MEMBERS_INFO_LOW","Pilih sekurang-kurangnya <value> ahli"
"TID_INVALID_WAR_MEMBERS_INFO_MID","Pilih sama ada <low> atau <high> ahli"
"TID_INVALID_WAR_MEMBERS_INFO_HIGH","Pilih maksimum <value> ahli"
"TID_ALLIANCE_WAR_BATTLE_XP","<xpnum> XP Klan diperoleh daripada serangan yang berjaya"
"TID_ALLIANCE_WAR_STAR_XP","<xpnum> XP Klan diperoleh daripada perolehan <num> Bintang"
"TID_ALLIANCE_WAR_STAR_XP_DESC","+<xpnum> bonus XP Klan kerana memenangi <num> Bintang"
"TID_ALLIANCE_WAR_WIN_XP","+<xpnum> Bonus XP Klan kerana memenangi peperangan!"
"TID_CLANPERK_DESC_TROOP_REQUEST_VALUE","<value> minit"
"TID_CLANPERK_DESC_DONATION_LIMIT_VALUE","<troops> askar, <spells> sihir"
"TID_CLANPERK_DESC_DONATION_REFUND_VALUE","<value>% kos"
"TID_CLANPERK_DESC_DONATION_UPGRADE_VALUE","<value> tahap"
"TID_CLANPERK_DESC_DONATION_UPGRADE_VALUE_PLURAL","<value> tahap"
"TID_CLANPERK_DESC_WAR_LOOT_CAPACITY_VALUE","<value>%"
"TID_CLANPERK_DESC_WAR_LOOT_MULT_VALUE","<value>%"
"TID_CLANPERK_DESC_LOCKED_VALUE","Dibuka kunci pada Klan Tahap <num>"
"TID_ALLIANCE_WAR_XP_EARNED","XP Klan diperoleh"
"TID_ALLIANCE_WAR_OBJECTIVES","Objektif Klan"
"TID_CLAN_PERK_BONUS","Bonus Faedah"
"TID_WAR_STATS_HEADER_ALLIANCE_EXP","XP Klan"
"TID_WAR_STATS_HEADER_DEFEAT_BASES","Kalahkan Pangkalan Perang musuh"
"TID_WAR_STATS_HEADER_DEFEAT_BASES_SHORT","Kalahkan Pangkalan Perang"
"TID_WAR_STATS_HEADER_COLLECT_STARS","Skor <num> Bintang"
"TID_WAR_STATS_HEADER_WIN_WAR","Menangi perang"
"TID_WAR_STATS_HEADER_ALLIANCE_EXP_INFO","XP Klan diberikan pada penamatan perang"
"TID_WAR_STATS_HEADER_TOTAL","Jumlah"
"TID_REGION_CUSTOM1",""
"TID_REGION_CUSTOM2",""
"TID_REGION_CUSTOM3",""
"TID_REGION_CUSTOM4",""
"TID_REGION_CUSTOM5",""
"TID_ALLIANCE_TAB_BOOKMARKS","Penanda Buku"
"TID_NO_BOOKMARKS","Anda belum membuat penanda buku mana-mana Klan.\n\nAnda boleh membuat penanda buku Klan dari halaman maklumat Klan."
"TID_ERROR_BOOKMARKS_FULL","Anda mempunyai terlalu banyak penanda buku! Keluarkan penanda buku untuk menambah yang lain."
"TID_CHANGE_NAME_ALREADY_USED","Tidak dapat menukar nama! Pertukaran nama sebanyak satu kali sudah digunakan pada akaun ini."
"TID_CHANGE_NAME_BUTTON","Tukar Nama"
"TID_CHANGE_NAME_TITLE","Tukar Nama"
"TID_SETTINGS_PLAYERNAME_CURRENT","Nama Anda Sekarang:"
"TID_SETTINGS_PLAYERNAME_ENTERNEW","Masukkan nama baru:"
"TID_CONTINUE","Teruskan"
"TID_NAMECHANGE_WARNING","Jangan lupa pilih nama yang sesuai"
"TID_CONFIRM","Sahkan"
"TID_SETTINGS_PLAYERNAME_REENTERNEW","Masukkan semula nama baru anda:"
"TID_NAME_ALREADY_CHANGED","Nama hanya boleh ditukar sekali."
"TID_NAME_CHANGE_TH_LEVEL_TOO_LOW","Pertukaran nama tersedia bermula daripada tahap Dewan Bandaran <level>"
"TID_BOOKMARKS_NOT_LOADED_YET","Tidak dapat memuatkan penanda buku. Sila cuba lagi kemudian."
"TID_ALLIANCE_UNAVAILABLE","Maklumat klan tiada"
"TID_BOOKMARK_ADDED","Penanda buku ditambah"
"TID_BOOKMARK_REMOVED","Penanda buku dibuang"
"TID_BOOKMARKS_FULL","Penanda buku penuh"
"TID_NAME_CHANGE_ALREADY_USED","Anda sudah menukar nama anda sekali"
"TID_SETTINGS_PLAYERNAME_CONFIRM_NEW","Anda pasti ingin menukar nama anda?\nNama baru anda ialah:"
"TID_ERROR_NAMES_DONT_MATCH","Nama tidak sepadan. Sila cuba lagi."
"TID_BUTTON_ROTATE","Putar"
"TID_NAME_CHANGED_SUCCESS","Nama anda telah ditukar!"
"TID_NAME_CHANGE_IN_PROGRESS","Tidak dapat menukar nama. Perubahan nama sebelum ini sedang dijalankan."
"TID_PLAYER_TAG","Tag pemain"
"TID_ALLIANCE_WAR_ATTACK_CONFIRM","Sahkan anda ingin menyerang"
"TID_BUTTON_WAR_ATTACK_CONFIRM_ATTACK","Serang"
"TID_WAR_ATTACK_CONFIRM_TITLE","Serang Sekarang?"
"TID_WAR_ATTACK_CONFIRM_TROOPS_TEXT","Askar: <number>"
"TID_WAR_ATTACK_CONFIRM_SPELLS_TEXT","Sihir: <number>"
"TID_WAR_ATTACK_CONFIRM_CASTLE_TEXT","Askar dan sihir Klan: <number>"
"TID_WAR_ATTACK_CONFIRM_CASTLE_TROOPS_ONLY_TEXT","Askar Istana Klan: <number>"
"TID_WAR_ATTACK_CONFIRM_HEROES","Wira: <number>"
"TID_WAR_ATTACK_CONFIRM_INFO","Pastikan anda sedia! Meneruskan akan menggunakan salah satu baki serangan perang anda."
"TID_AIR_BLASTER","Penyapu Udara"
"TID_AIR_BLASTER_INFO","Penyapu Udara mengawal langit dengan letupan kuat udara yang menolak semula musuh yang terbang. Penyapu Udara hanya boleh menghadap satu arah, jadi putarkannya untuk memaksimumkan keberkesanannya."
"TID_STREAM_EVENT_CHANGED_SETTINGS","tetapan klan dikemas kini"
"TID_KNOCKBACK","Kekuatan tolak: <number> Jubin"
"TID_NEWS_UPDATE_AIR_MORTAR_TITLE",""
"TID_NEWS_UPDATE_AIR_MORTAR_TEXT",""
"TID_NEWS_UPDATE_BOOKMARKS_TITLE",""
"TID_NEWS_UPDATE_BOOKMARKS_TEXT",""
"TID_SETTINGS_CLAN_CHAT_FILTER","Tapis Bual Klan"
"TID_INFO_SPELL_STORAGE","Penyimpanan Sihir:"
"TID_BUILDING_MINI_SPELL_FACTORY","Kilang Sihir Kejahatan"
