"TID","FI"
"TID_INFO_POP_UP_IAP_NOTE_ANDROID","Clash of Clansia voi pelata ilmaiseksi, mutta voit myös nopeuttaa etenemistäsi pelinsisäisten ostojen avulla. Halutessasi voit estää ostot asettamalla salasanaeston ostoille Google Play Kauppa -sovelluksen asetuksissa. Sinun täytyy olla yli 13-vuotias, jotta voit pelata."
"TID_INFO_POP_UP_IAP_NOTE_KUNLUN","Clash of Clansia voi pelata ilmaiseksi, mutta voit myös nopeuttaa etenemistäsi pelinsisäisten ostojen avulla."
"TID_INFO_POP_UP_IAP_NOTE_BUTTON","OK"
"TID_NEW_CLAN_MEMBER","Uusi"
"TID_UNABLE_TO_LOCATE_COUNTRY_FOR_SCORES","Paikallisen pistetaulukon haku ei onnistu sijainnissasi."
"TID_LOCAL_NOTIFICATION_YOUR_ARMY_IS_READY","Joukkosi ovat valmiina taistoon!"
"TID_DARK_ELIXIR_BARRACK","Musta parakki"
"TID_DARK_ELIXIR_BARRACK_INFO","Mustissa parakeissa ovet ovat avoinna mustasta eliksiiristä syntyneille olennoille. Päivitä parakkeja avataksesi lisää joukkoja, joilla on uskomattomia taistelutaitoja."
"TID_WARRIORGIRL","Valkyria"
"TID_BOARRIDER","Karjuratsastaja"
"TID_GARGOYLE","Kätyri"
"TID_GOLEM","Golem"
"TID_LABORATORY_UPGRADING","Päivitetään:"
"TID_LABORATORY_HINT","Valitse päivitettävä kohde."
"TID_LABORATORY_HINT2","Pyyhkäise näyttöä nähdäksesi koko päivityslistan."
"TID_POPUP_UPGRADE_NOT_AVAILABLE_TITLE","<character>, taso <number>"
"TID_BUTTON_SELECT_MORE","Valitse rivi"
"TID_SINGLE_PLAYER_AVAILABLE_LOOT","Saalis:"
"TID_CHARACTER_INFO_BARBARIAN","Tämä peloton soturi luottaa uhkeiden lihastensa ja tuuheiden viiksiensä voimaan kylväessään tuhoa viholliskylissä. Laita barbaarilauma liikkeelle ja nauti sekasorrosta!"
"TID_CHARACTER_INFO_ARCHER","Nämä tarkka-ampujat pitävät mielellään muihin etäisyyttä taistelutantereella ja elämässä yleensäkin. Mikään ei anna heille suurempaa nautintoa kuin kylmäverinen vihollisen eliminoiminen."
"TID_CHARACTER_INFO_GOBLIN","Nämä viheliäiset pikku olennot innostuvat vain yhdestä asiasta: SOTASAALISTA! Ne ovat heittoansaakin nopeampia ja niiden resurssien himo on kyltymätön."
"TID_CHARACTER_INFO_GIANT","Nämä isot kaverit vaikuttavat rauhallisilta, mutta näytäpä niille puolustusrakennus tai tykki, niin jo alkavat nyrkit heilua! Jätit ovat hitaita mutta kestäviä sotureita, jotka toimivat parhaiten etulinjassa muita joukkoja suojaten."
"TID_CHARACTER_INFO_WALLBREAKER","Mikään ei lämmitä muurinmurtajien kylmää ja elotonta sydäntä niin kuin muurien räjäyttely. Joukkueellinen näitä kalisevia sotureita tekee tietä maajoukoillesi. Valmistaudu siis räjähtävään toimintaan!"
"TID_CHARACTER_INFO_BALLOON","Nämä taivaisiin kohotetut luurangot ovat vaihtaneet muurien murtamisen ilon puolustusrakennusten räjäyttelyn suloihin. Lähetä heidät tuhoamaan mörssäreitä ja tykkejä!"
"TID_CHARACTER_INFO_WIZARD","Velhon läsnäolo aiheuttaa pelkoa ja kunnioitusta taistelukentällä. Lähetä hänet kavereineen kylvämään tuhoa sekä maassa että ilmassa!"
"TID_CHARACTER_INFO_HEALER","Tämä majesteettinen olento elää suojellakseen ja auttaakseen ystäviään. Mahtavinkaan armeija ei ole mitään ilman hänen hellää parantavaa kosketustaan. Muista kuitenkin suojella häntä ilmatorjunta-aseilta!"
"TID_CHARACTER_INFO_DRAGON","Legenda lohikäärmeiden mahdista on kiirinyt maan joka kolkkaan. Tämä taivaiden kauhu ei tunne armoa eikä kukaan tai mikään ole turvassa sen tulisilta henkäyksiltä."
"TID_CHARACTER_INFO_PEKKA","Onko P.E.K.K.A ritari, samurai vai kenties robotti? Kukaan ei oikein tiedä! Ainoa varma seikka on, että sen haarniska kestää kovimmatkin iskut."
"TID_CHARACTER_INFO_MINION","Tämä taivaiden kauhu syntyi mustasta eliksiiristä. Hakeutuva ilmapommi ei pysty näkemään kätyreitä, ja siksi ne etenevät ilmassa vaivatta. Ne ovat kuitenkin heikkoja tämän maailman vaaroille."
"TID_CHARACTER_INFO_RIDER","Kesytettyään raivokkaan karjunsa karjuratsastaja laukkaa pieksemään muuriensa taakse piiloutuvia vihollisia. Tämä soturi saa voimansa mustasta eliksiiristä, ja siksi tappio ei kuulu hänen sanavarastoonsa."
"TID_CHARACTER_INFO_VALKYRIE","Tämä upea soturi käsittelee taidokkaasti kaksiteräistä kirvestään. Pyörremyrskyn lailla hän nujertaa useita rakennuksia tai joukkoja kerrallaan."
"TID_CHARACTER_INFO_GOLEM","Mahtava Golem rakastaa sekasortoa! Kun se tuhoutuu, se räjähtää ja jakautuu kahdeksi golemiitiksi, joilla on yksi viidesosa Golemin voimista ja elämäpisteistä."
"TID_BUTTON_CLAN_MAIL_SEND","Lähetä viesti"
"TID_BUTTON_CLAN_MAIL_NEXT","Seuraava viesti:"
"TID_SPECIAL_PACK_BUILDER","Aloituspaketti"
"TID_BUILDING_TEXT_REQUEST","Pyydä"
"TID_ALLIANCE_DEFAULT_MAIL_MESSAGE","Huomio, klaanikaverit:"
"TID_ALLIANCE_MAIL_FAIL_COOLDOWN","Sinun täytyy odottaa ennen uuden viestin lähettämistä."
"TID_ATTACK_PERCENTAGE","Voitetut hyökkäykset:"
"TID_DEFENCE_PERCENTAGE","Voitetut puolustukset:"
"TID_LEAGUE_LEADERBOARDS","Oma liiga"
"TID_BUTTON_ROTATE_MORE","Käännä riviä"
"TID_LOCAL_NOTIFICATION_LABORATORY_UPGRADE_DONE","<level> päivitetty tasolle <item>."
"TID_PLACED_AFTER_SHUFFLE_POPUP_TITLE","Sinut on sijoitettu liigaan!"
"TID_PROMOTE_POPUP_TITLE","Sinut on ylennetty!"
"TID_DEMOTE_POPUP_TITLE","Voi ei! Sinut on alennettu!"
"TID_LEAGUE_CHANGE_TEXT","Liigataso: <league>"
"TID_LEAGUE_DROP_OUT_OF_LEAGUE","Et ole enää liigassa."
"TID_LEAGUE_BRONZE1","Pronssiliiga I"
"TID_LEAGUE_BRONZE2","Pronssiliiga II"
"TID_LEAGUE_BRONZE3","Pronssiliiga III"
"TID_LEAGUE_CRYSTAL1","Kristalliliiga I"
"TID_LEAGUE_CRYSTAL2","Kristalliliiga II"
"TID_LEAGUE_CRYSTAL3","Kristalliliiga III"
"TID_LEAGUE_GOLD1","Kultaliiga I"
"TID_LEAGUE_GOLD2","Kultaliiga II"
"TID_LEAGUE_GOLD3","Kultaliiga III"
"TID_LEAGUE_MASTER1","Taituriliiga I"
"TID_LEAGUE_MASTER2","Taituriliiga II"
"TID_LEAGUE_MASTER3","Taituriliiga III"
"TID_LEAGUE_SILVER1","Hopealiiga I"
"TID_LEAGUE_SILVER2","Hopealiiga II"
"TID_LEAGUE_SILVER3","Hopealiiga III"
"TID_LEAGUE_CHAMPION","Mestaruusliiga"
"TID_LEAGUE_UNRANKED","Ei sijoitusta"
"TID_LEAGUE_TITLE1","Et ole missään liigassa!"
"TID_LEAGUE_TITLE2","Jokainen liigakausi kestää kuukauden. Hyökkää kauden alussa mihin tahansa kylään nähdäksesi uuden liigasi ja lisäsaaliisi."
"TID_NEXT_LEAGUE","Seuraava liiga:"
"TID_LEAGUE_PASSED","Läpäisty"
"TID_LEAGUE_SHUFLES","Kausi päättyy: <league_shufle_time>"
"TID_MATCH_VICTORY_BONUS","Enimmäislisäsaalis:"
"TID_LEAGUE_I","I"
"TID_LEAGUE_II","II"
"TID_LEAGUE_III","III"
"TID_LEAGUE_IV","IV"
"TID_LEAGUE_V","V"
"TID_LEAGUE_BRONZE","Pronssiliiga"
"TID_LEAGUE_SILVER","Hopealiiga"
"TID_LEAGUE_GOLD","Kultaliiga"
"TID_LEAGUE_CRYSTAL","Kristalliliiga"
"TID_LEAGUE_MASTER","Taituriliiga"
"TID_LEAGUE_BRONZE1_SHORT","Pronssiliiga I"
"TID_LEAGUE_BRONZE2_SHORT","Pronssiliiga II"
"TID_LEAGUE_BRONZE3_SHORT","Pronssiliiga III"
"TID_LEAGUE_CRYSTAL1_SHORT","Kristalliliiga I"
"TID_LEAGUE_CRYSTAL2_SHORT","Kristalliliiga II"
"TID_LEAGUE_CRYSTAL3_SHORT","Kristalliliiga III"
"TID_LEAGUE_GOLD1_SHORT","Kultaliiga I"
"TID_LEAGUE_GOLD2_SHORT","Kultaliiga II"
"TID_LEAGUE_GOLD3_SHORT","Kultaliiga III"
"TID_LEAGUE_MASTER1_SHORT","Taituriliiga I"
"TID_LEAGUE_MASTER2_SHORT","Taituriliiga II"
"TID_LEAGUE_MASTER3_SHORT","Taituriliiga III"
"TID_LEAGUE_SILVER1_SHORT","Hopealiiga I"
"TID_LEAGUE_SILVER2_SHORT","Hopealiiga II"
"TID_LEAGUE_SILVER3_SHORT","Hopealiiga III"
"TID_LEAGUE_CHAMPION_SHORT","Mestaruusliiga"
"TID_LEAGUE_INFO_REMEMBER","Kipua liigoissa saadaksesi enemmän lisäsaalista!"
"TID_LEAGUE_INFO_LOOT_BONUS","Titaaniliiga I:ssä lisäsaaliin enimmäismäärä on:"
"TID_LEAGUE_INFO_LOOT_BONUS_PROMO","Ottelun voittamisesta uudessa liigassasi saa lisäsaalista enintään:"
"TID_LEAGUES_LEAGUE_ORDER","Liigatasot"
"TID_LEAGUES_DIVISIONS","Divisioonat"
"TID_LEAGUES_I","I"
"TID_LEAGUES_II","II"
"TID_LEAGUES_III","III"
"TID_LEAGUES_IV","IV"
"TID_LEAGUES_V","V"
"TID_LEAGUES_GET_MORE_TROPHIES","Kerää <number> pokaalia liittyäksesi liigaan."
"TID_LEAGUES_UNRANKED_AFTER_SHUFFLE","Liigakausi on päättynyt. Hyökkää mihin tahansa kylään päästäksesi uuteen liigaan."
"TID_LEAGUE_DIVISIONS","Divisioonat"
"TID_BONUS","<percentage> lisä:"
"TID_HINT LOOT_BONUS","Haluatko parempia saaliita? Liity liigaan, ja hanki lisäsaalista jokaisesta voitetusta hyökkäyksestä!"
"TID_HINT LEAGUE_PLACEMENT","Jos sinulla on tarpeeksi pokaaleita, hyökkääminen mihin tahansa kylään lisää sinut automaattisesti liigaan."
"TID_HINT LEAGUE_PROMOTION","Kerää lisää pokaaleita kivutaksesi korkeammalle liigatasolle. Korkeammilla tasoilla on paremmat lisäsaaliit!"
"TID_HINT LEAGUE_DEMOTION","Jos menetät liikaa pokaaleita, sinut saatetaan alentaa alemman tason liigaan. Taistele siis pokaaleistasi!"
"TID_HINT LEAGUE_SHUFFLING","Jokainen liigakausi kestää yhden kuukauden."
"TID_HINT TOURNAMENT","Klaaniturnausten ja joukkojen lahjoitusten laskenta nollataan yhden kuukauden välein."
"TID_LEAGUE_INFO_LOOT_BONUS3","Kuuluessasi liigaan saat lisäsaalista jokaisesta voitosta!"
"TID_LEAGUE_INFO_PLACEMENT_HEADLINE","Hyökkää mihin tahansa kylään päästäksesi liigaan."
"TID_LEAGUE_INFO_PLACEMENT","Ottelun jälkeinen pokaalimääräsi määrää liigatasosi."
"TID_HINT_LEAGUE_SHUFFLING2","Jokainen liigakausi kestää yhden kuukauden."
"TID_BATTLE_LOG_OFFENSE","Hyökkäykset"
"TID_BATTLE_LOG_DEFENSE","Puolustukset"
"TID_XP_TITLE_PUZZLEANDDRAGONS","Kova juttu Japanissa!"
"TID_XP_TEXT_PUZZLEANDDRAGONS","Japanin suosituin peli on vihdoin saatavilla Isossa-Britanniassa. Lataa se ilmaiseksi App Storesta!"
"TID_XP_BUTTON_PUZZLEANDDRAGONS","Ilmainen"
"TID_ALLIANCE_MAIL_NOTIFICATION","Olet saanut klaanipostia!"
"TID_REQUESTED_FROM_CLAN","Vastaanotetut joukot:"
"TID_XP_TITLE_UNLOCK_PUZZLEANDDRAGONS","Hienosti toimittu, päällikkö!"
"TID_XP_TEXT_UNLOCK_PUZZLEANDDRAGONS","Voit nyt avata Clash of Clans -vankityrmän pelissä Puzzle & Dragons! Painamalla olevaa painiketta voit avata pelin ja poistaa lukituksen."
"TID_XP_BUTTON_UNLOCK_PUZZLEANDDRAGONS","Avaa"
"TID_NEWS_UPDATE_INFO_TITLE","Legenda viimeisestä laavapennusta"
"TID_NEWS_UPDATE_INFO_TEXT","Eeppinen kertomus laavapennusta, joka ei halunnut luovuttaa. Perustuu Clash-tositapahtumiin pelaajan CamaroBro taistelussa."
"TID_NEWS_UPDATE_INFO_TEXT_SHORT",
"TID_BUILDING_DARK_TOWER","Inferno-torni"
"TID_DARK_TOWER_INFO","Kohdista Inferno-tornin mustalla eliksiirillä tehostettu liekki hiillostamaan yksittäistä kohdetta tai grillaamaan useita kohteita kerralla. Parantavat voimat sulavat sen äärimmäisessä kuumuudessa."
"TID_ATTACK_WON","Sinä voitit"
"TID_ATTACK_LOST","Hävisit"
"TID_ALLIANCE_DEFAULT_TROOP_REQUEST_MESSAGE","Tarvitsen vahvistusjoukkoja!"
"TID_PURCHASE_LIMIT_TITLE","Vahvista osto"
"TID_PURCHASE_LIMIT_TEXT","Tahattomien ostosten välttämiseksi voit ostaa uudelleen tämän ajan kuluttua:"
"TID_PURCHASE_LIMIT_CONFIRM","Kirjoita \q<CONFIRM>\q, ja napauta OK-painiketta ostaaksesi tuotteen <ITEM> hintaan <PRICE>."
"TID_ERROR_POP_UP_PERSONAL_BREAK_TITLE","Henkilökohtainen tauko"
"TID_ERROR_POP_UP_PERSONAL_BREAK","Kyläläiset kaipaavat pientä lepoa, sillä he ovat olleet pitkään ilman kilven suojaa."
"TID_ERROR_POP_UP_PERSONAL_BREAK_BUTTON","Lataa uudelleen"
"TID_DARKTOWER_AMMO_FILL_CONFIRMATION","Inferno-torni on nyt ladattu!"
"TID_DARKTOWER_AMMO_ALREADY_FULL","Inferno-torni on nyt ladattu!"
"TID_ARTILLERY_AMMO_FILL_CONFIRMATION","Kotka-tykistö on nyt ladattu!"
"TID_ARTILLERY_AMMO_ALREADY_FULL","Kotka-tykistö on nyt ladattu!"
"TID_PERSONAL_BREAK_ATTACK_DISABLED","Ennen hyökkäämistä sinun on odotettava, että henkilökohtainen tauko päättyy."
"TID_PERSONAL_BREAK_STARTED","Olet ollut liian pitkään ilman kilpeä, ja siksi sinut poistetaan kohta muutamaksi minuutiksi."
"TID_ALLIANCE_JOIN_CLAN","Liity klaaniin tai perusta omasi, jotta tulisit vahvemmaksi!\n\nKlaanikaverit auttavat toisiaan lähettämällä vahvistusjoukkoja ja loitsuja."
"TID_BUTTON_APPBANK","AppBank-opas"
"TID_INVALID_DESCRIPTION","Kuvaus on virheellinen. Kokeile jotain toista."
"TID_TITLE_REQUEST_TROOPS","Pyydä vahvistusjoukkoja."
"TID_TITLE_CLAN_MAIL_SEND","Lähetä viesti"
"TID_SPEED_UP_TROOP_REQUEST_HEADER","Pyydä nyt!"
"TID_SPEED_UP_TROOP_REQUEST_TEXT","Etkö halua odottaa vaan pyytää vahvistusjoukkoja samantien?"
"TID_TROOP_REQUEST_SPEED_UP_SUCCESS","Klaanilinna on valmiina pyytämään vahvistusjoukkoja!"
"TID_BUTTON_SPEED_UP_REQUEST_TROOPS","Pyydä nyt!"
"TID_FREEZE_SPELL","Jääloitsu"
"TID_FREEZE_SPELL_INFO","Kun alkaa kuumottaa, kylmä viima helpottaa!\n\nJääloitsu aiheuttaa hyytävän räjähdyksen, joka väliaikaisesti pysäyttää vihollisen joukot ja puolustusrakennukset vaikutusalueellaan."
"TID_POPUP_REVENGE_CLEAR_TITLE","Kosta"
"TID_POPUP_REVENGE_CLEAR","Voit valita koston vain kerran jokaista puolustuksissa näkyvää vihollisen hyökkäystä kohden. Oletko varmasti valmiina?"
"TID_SPELL_TIME","Loitsun kesto: <number> s"
"TID_TROOP_REQUEST_SPEED_UP_FAILED_FULL","Klaanilinna on jo täynnä!"
"TID_HINT_SPELL_JUMP_DURATION","Päivitä hyppyloitsu antaaksesi joukoillesi enemmän aikaa hyppiä muurien yli."
"TID_HINT_SPELL_FREEZE","Jääloitsu estää vaikutusalueellaan olevia rakennuksia ja joukkoja puolustamasta."
"TID_HINT_SPELL_FREEZE_DURATION","Päivitä jääloitsu pysäyttääksesi puolustusrakennuksia ja joukkoja pidemmäksi aikaa."
"TID_HINT_INFERNO_TOWER_TARGETS_1","Inferno-torni voi aiheuttaa uskomatonta tuhoa yksiköille, joihin se on kohdistettuna."
"TID_HINT_INFERNO_TOWER_TARGETS_2","Inferno-tornin tuhoaste nollautuu joka kerta, kun se vaihtaa kohdetta."
"TID_HINT_INFERNO_TOWER_AMMO","Inferno-tornin liekki saa voimansa mustasta eliksiiristä. Muista siis pitää se ladattuna!"
"TID_HINT_ACCOUNT_SECURITY_1","Älä koskaan anna Game Center -salasanaasi kenellekään."
"TID_HINT_ACCOUNT_SECURITY_1_ANDROID","Älä koskaan anna Googlen kirjautumistietojasi kenellekään."
"TID_HINT_ACCOUNT_SECURITY_2","Supercellin työntekijät eivät koskaan kysy Game Center -salasanaasi."
"TID_HINT_ACCOUNT_SECURITY_2_ANDROID","Supercellin työntekijät eivät koskaan kysy Google-salasanaasi."
"TID_JUMP_SPELL_INFO","Hidastavatko muurit hyökkäystäsi? Mitä jos kokeilisit oikoreittiä?\n\nHeitä tämä loitsu lähelle vihollisen muureja, ja luo reitti suoraan niiden yli. Joukkosi hyppäävät loitsun vaikutusalueella olevien muurien yli kuin niitä ei olisi olemassakaan!"
"TID_MUTE_PLAYER_BUTTON","Mykistä"
"TID_PLAYER_MUTED","Pelaaja mykistetty!"
"TID_STREAM_REPLAY_TEXT_ATTACK","Hyökkäyksessä vastassa:"
"TID_STREAM_REPLAY_TEXT_DEFENSE","Puolustuksessa vastassa:"
"TID_SHARE","Jaa uusinta"
"TID_REPLAY_SHARED_SUCCESS","Uusinta jaettu!"
"TID_REPLAY_SHARED_FAIL","Olet jo jakanut uusinnan. Voit jakaa uuden <time> kuluttua."
"TID_ELDER_KICK_FAIL_COOLDOWN","Olet hetki sitten poistanut klaanin jäsenen. Yritä uudelleen <time> kuluttua."
"TID_STREAM_REPLAY_BUTTON","Katsele"
"TID_HUD_ATTACKER","Hyökkääjä"
"TID_HUD_DEFENDER","Puolustaja"
"TID_REPLAY_FAILED","Jokin meni pieleen uusinnan esittämisessä."
"TID_FAQ_EXTERNAL_BUTTON","Famitsu"
"TID_CHARACTER_INFO_WARLOCK","Noita ei ole koskaan yksin, sillä hän kutsuu menneiden taisteluiden kuolleet soturit avukseen hyökkäyksissä. Kun päivität noidan, hänen luurankoarmeijansa kasvaa."
"TID_WARLOCK","Noita"
"TID_HINT_WARLOCK_INFO_1","Noita ei ole yksinään kovin vahva hyökkääjä, mutta hänen luurankoapurinsa ovat hyviä harhauttamaan vihollisen puolustusta."
"TID_HINT_WARLOCK_INFO_2","Noita on erittäin haavoittuvainen, jos hänen luurankoapurinsa tuhotaan."
"TID_POPUP_ANDROID_EXIT_TITLE","Vahvista poistuminen"
"TID_POPUP_ANDROID_EXIT","Haluatko lopettaa pelaamisen?"
"TID_MULTIDEVICE_INFO_ANDROID","Käytä Googlen kirjautumispainiketta tallentaaksesi etenemisesi pelissä ja pelataksesi useammilla laitteilla."
"TID_MULTIDEVICE_INFO_KUNLUN","Pelataksesi useilla Android-laitteilla lataa Clash of Clans samasta Android-sovelluskaupasta ja kirjaudu samalle tilille."
"TID_LINK_NEW_DEVICE_TITLE","Yhdistä laite"
"TID_LINK_NEW_DEVICE_TEXT","Jos haluat pelata kahdella laitteella tai haluat siirtää tilisi uudelle laitteelle, voit tehdä sen täällä."
"TID_LINK_NEW_DEVICE_TEXT2","Aloittaaksesi napauta yhtä:"
"TID_LINK_NEW_DEVICE_GAME_CENTER_NOTE","HUOMAA: Jos pelaat vain iOS-laitteilla ja käytät Game Center -tiliäsi, sinun ei tarvitse yhdistää laitettasi. Sinun tarvitsee vai kirjautua sisään samalle Game Center -tilille."
"TID_LINK_NEW_DEVICE_OLD_BUTTON","Tämä on\nVANHA LAITE"
"TID_LINK_NEW_DEVICE_NEW_BUTTON","Tämä on\nUUSI LAITE"
"TID_LINK_CODE_TITLE","Yhdistämiskoodi"
"TID_LINK_CODE_TEXT","Jätä nyt tämä ikkuna auki. Mene toisella laitteella yhdistämisikkunaan ja napauta \qTämä on UUSI laite\q-painiketta."
"TID_LINK_CODE_TEXT2","Kirjoita tämä koodi uudelle laitteellesi:"
"TID_DEVICE_LINK_CODE_VALID_TIME","Voimassa oleva koodi:"
"TID_LINK_CODE_WARNING_TEXT","VAROITUS: Älä koskaan anna tätä koodia kenellekään muulle! Se on tarkoitettu vain henkilökohtaiseen käyttöön. Huomaathan, että yhdistäminen on pysyvää."
"TID_CONFIRM_DEVICE_LINKING","Vahvista yhdistäminen."
"TID_CONFIRM_DEVICE_LINK_TEXT","Haluatko aivan varmasti poistaa nykyisen kyläsi ja korvata sen tällä:"
"TID_LINK_DEVICES_ENTER_CODE_TITLE","Syötä yhdistämiskoodi."
"TID_LINK_DEVICES_ENTER_CODE_TEXT","(Hae yhdistämiskoodi: Mene vanhalla laitteella yhdistämisikkunaan ja napauta \qTämä on VANHA laite\q-painiketta.)"
"TID_LINK_DEVICES_ENTER_CODE_TEXT2","Syötä yhdistämiskoodi:"
"TID_DEVICE_LINK_ERROR_GAME_CENTER","Et ole kirjautuneena Game Centeriin."
"TID_DEVICE_LINK_ERROR_GAME_CENTER_TEXT","Kirjaudu Game Centeriin suorittaaksesi yhdistämisen. Yritä sitten uudelleen."
"TID_DEVICE_LINK_ERROR_GAME_CENTER_ANDROID","Et ole kirjautuneena Google Playhin."
"TID_DEVICE_LINK_ERROR_GAME_CENTER_TEXT_ANDROID","Kirjaudu Google Playhin yhdistääksesi laitteesi. Voit tehdä sen napauttamalla Google Playn kirjautumispainiketta asetusikkunassa. Yritä sitten uudelleen."
"TID_DEVICE_LINK_ERROR_TIMEOUT","Vanhentunut yhdistämiskoodi"
"TID_DEVICE_LINK_ERROR_TIMEOUT_TEXT","Yhdistämiskoodi on vanhentunut. Koodi on syötettävä uuteen laitteeseen <time> kuluessa.\n\nSaat uuden koodin helposti menemällä uudelleen yhdistämiskoodin ikkunaan."
"TID_DEVICE_LINK_ERROR_TOO_MANY_DEVICES","Liian monta laitetta yhdistettynä."
"TID_DEVICE_LINK_ERROR_TOO_MANY_DEVICES_TEXT","Olet jo yhdistänyt kymmenen laitetta, mikä on sallittu enimmäismäärä.\n\nMikäli haluat poistaa jotkin vanhoista laitteista, ota meihin yhteyttä Ohje ja tuki -sivun kautta."
"TID_DEVICE_LINK_ERROR_INVALID_LINK_CODE","Virheellinen yhdistämiskoodi"
"TID_DEVICE_LINK_ERROR_INVALID_LINK_CODE_TEXT","Syöttämäsi koodi on virheellinen tai se on vanhentunut. Varmista, että syötät koodin juuri niin kuin se näkyy toisella laitteella.\n\nNapauta paluunuolta yrittääksesi uudelleen.\n\nHuomaa: Koodia voi käyttää vain kerran ja se vanhenee <time> kuluessa. Voit aina hankkia uuden koodin poistumalla yhdistämisikkunasta ja palaamalla takaisin."
"TID_DEVICE_LINK_ERROR_OLD_DEVICE_NOT_ACTIVE","Vanha laite ei ole käytössä"
"TID_DEVICE_LINK_ERROR_OLD_DEVICE_NOT_ACTIVE_TEXT","Yhdistääksesi laitteesi onnistuneesti vanhan laitteen on oltava aktiivisena ja yhdistämiskoodin ikkunan avoinna."
"TID_ERROR_POP_UP_LOGGED_FROM_ANOTHER_DEVICE_TITLE","Yhteys katkesi."
"TID_ERROR_POP_UP_LOGGED_FROM_ANOTHER_DEVICE","Toinen laite muodostaa yhteyttä tähän kylään."
"TID_ERROR_POP_UP_LOGGED_FROM_ANOTHER_DEVICE_BUTTON","Lataa uudelleen"
"TID_ALLIANCE_INVITATION_FAILED_AVATAR_HAS_TOO_MANY_INVITES","Kutsu epäonnistui: Pelaajan viestilaatikko on täynnä!"
"TID_DEVICE_LINKED_MAIL_ITEM","Kylääsi yhdistettiin uusi laite."
"TID_TITLE_SHARE_REPLAY","Jaa uusinta"
"TID_LOOT_GAINED","Voitettu saalis:"
"TID_IAP_NOT_AVAILABLE","Salli pelinsisäiset ostot laiterajoitusten asetuksissa."
"TID_IAP_NOT_AVAILABLE_ANDROID","Ostaminen ei onnistu! Varmista, että käytät toimivaa Google-tiliä ja että pääasiallinen maksutapasi on ajan tasalla."
"TID_IAP_NOT_AVAILABLE_OLD_GOOGLE_PLAY","Ostaminen ei onnistu! Google Play Kauppa vaatii päivittämistä."
"TID_KICK_FAIL_VISITING","Et voi poistaa pelaajia, kun olet vierailemassa."
"TID_SKELETON","Luuranko"
"TID_CHARACTER_INFO_SKELETON","Tämä eloton olento on yksinään melko harmiton. Se ei kuitenkaan koskaan taistele yksin, sillä noita voi kutsua koolle loputtoman määrän luurankoja taistelemaan vihollistasi vastaan!"
"TID_CHARACTER_INFO_SKELETON2","Tämä eloton olento on yksinään melko harmiton. Se ei kuitenkaan koskaan taistele yksin, sillä kallopallo voi luoda loputtoman määrän luurankoja taistelemaan vihollistasi vastaan!"
"TID_GOLEM_SEC","Golemiitti"
"TID_CHARACTER_INFO_GOLEM_SEC","Golemiitit ovat pienempiä golemeja, jotka ilmestyvät tuon suunnattoman olennon sisältä. Kun Golem tuhoutuu, golemiitit heräävät henkiin ja jatkavat taistelua."
"TID_MAX_SUMMONED_UNITS","Kutsuttujen joukkojen enimmäismäärä: <number>"
"TID_IAP_TRANSACTION_PENDING","Ole hyvä ja odota. Rahansiirto on käynnissä."
"TID_ACHIEVEMENT_LEAGUE_TITLE","All Star -peluri"
"TID_ACHIEVEMENT_LEAGUE_PROGRESS_1","Liity kristalliliigaan."
"TID_ACHIEVEMENT_LEAGUE_PROGRESS_2","Nouse taituriliigaan."
"TID_ACHIEVEMENT_LEAGUE_PROGRESS_3","Nouse sankariksi!"
"TID_VIEW_ALLIANCE_TAB","Näytä klaani"
"TID_VIEW_PROFILE_TAB","Pelaajaprofiili"
"TID_ACHIEVEMENT_DESTROY_XBOW_TITLE","Varsijousi päreiksi"
"TID_ACHIEVEMENT_DESTROY_XBOW","Tuhoa <number> varsijousta moninpelitaisteluissa."
"TID_ACHIEVEMENT_DESTROY_XBOW_ONE","Tuhoa yksi varsijousi moninpelitaistelussa."
"TID_ACHIEVEMENT_DESTROY_INFERNO_TITLE","Palon sammuttaja"
"TID_ACHIEVEMENT_DESTROY_INFERNO","Tuhoa <number> Inferno-tornia moninpelitaisteluissa."
"TID_TOWN_HALL_UPGRADE_WARNING","Huomaa: Päivittäminen pienentää saalistasi vihollisilta, joiden päärakennus on tasolla <number> tai sitä alempana."
"TID_SHARE_REPLAY_FAILED","Toinen pelaaja on jo jakanut uusinnan."
"TID_SHARE_REPLAY_FAILED2","Uusinta on jo jaettu."
"TID_ACHIEVEMENT_GOLDSTORAGE_COMPLETED","Kultavaraston korkein taso: <value>"
