"TID","CN"
"TID_REPLAY_FAILED","视频回放出错！"
"TID_FAQ_EXTERNAL_BUTTON","Famitsu"
"TID_CHARACTER_INFO_WARLOCK","女巫从来不是一个人在战斗，她能不断召唤骷髅勇士发起攻击。升级您的女巫，每次可以召集更多骷髅勇士。"
"TID_WARLOCK","女巫"
"TID_HINT_WARLOCK_INFO_1","虽然女巫自身的远程攻击能力较弱，但她召唤的骷髅勇士们可以无情地撕开敌人的防线。\n请关注官方微信订阅号cocsupercell和服务号coc-kefu"
"TID_HINT_WARLOCK_INFO_2","当她召唤的所有骷髅勇士都被消灭时，女巫最为脆弱。\n请关注官方微信订阅号cocsupercell和服务号coc-kefu"
"TID_POPUP_ANDROID_EXIT_TITLE","确定退出"
"TID_POPUP_ANDROID_EXIT","确定退出游戏？"
"TID_MULTIDEVICE_INFO_ANDROID","使用Google Play登录来保存您的进度并在多台安卓设备上玩同一个村庄。"
"TID_MULTIDEVICE_INFO_KUNLUN","要在多台安卓设备上玩同一个村庄，请从同一个安卓应用商店下载游戏，并使用同一个账号在这些设备上登录。"
"TID_LINK_NEW_DEVICE_TITLE","关联另一设备/账号"
"TID_LINK_NEW_DEVICE_TEXT","如果您想在两台设备上玩同一个村庄或者想将自己的游戏帐户绑定到新添设备，您可以在这里操作。"
"TID_LINK_NEW_DEVICE_TEXT2","如要开始，点击一项："
"TID_LINK_NEW_DEVICE_GAME_CENTER_NOTE","注意: 如果您只在iOS设备上玩，并使用您的游戏中心账号，您不需要关联您的其它设备。只需用相同的游戏中心账号登录。"
"TID_LINK_NEW_DEVICE_OLD_BUTTON","这是原有设备"
"TID_LINK_NEW_DEVICE_NEW_BUTTON","这是新添设备"
"TID_LINK_CODE_TITLE","关联代码"
"TID_LINK_CODE_TEXT","现在，请勿关闭这个界面。在另一台设备上，转到关联界面，单击\q这是新添设备\q按钮。"
"TID_LINK_CODE_TEXT2","在您的新添设备上输入这个代码："
"TID_DEVICE_LINK_CODE_VALID_TIME","代码有效时间："
"TID_LINK_CODE_WARNING_TEXT","警告：切勿将此代码透露给任何人！此代码仅供本人使用。请注意此关联为永久关联。"
"TID_CONFIRM_DEVICE_LINKING","确认关联"
"TID_CONFIRM_DEVICE_LINK_TEXT","您确定要删除当前村庄并替换为："
"TID_LINK_DEVICES_ENTER_CODE_TITLE","输入关联代码"
"TID_LINK_DEVICES_ENTER_CODE_TEXT","（如要获取关联代码：在原有设备上，转到关联设备操作界面，单击\q这是原有设备\q按钮。）"
"TID_LINK_DEVICES_ENTER_CODE_TEXT2","在这里输入关联代码："
"TID_DEVICE_LINK_ERROR_GAME_CENTER","未登录苹果游戏中心(Game Center)"
"TID_DEVICE_LINK_ERROR_GAME_CENTER_TEXT","如需进行设备关联，请先登录苹果游戏中心(Game Center)，再尝试操作。"
"TID_DEVICE_LINK_ERROR_GAME_CENTER_ANDROID","未登录Google Play"
"TID_DEVICE_LINK_ERROR_GAME_CENTER_TEXT_ANDROID","请登录Google Play以进行此操作。在设置界面上点击\qGoogle Play 登录\q按钮。接着再试一次。"
"TID_DEVICE_LINK_ERROR_TIMEOUT","关联代码失效"
"TID_DEVICE_LINK_ERROR_TIMEOUT_TEXT","关联代码已经失效。代码必须在 <time> 内输入新添设备。\n\n重新进入关联代码窗口，您便能得到一个新的代码。"
"TID_DEVICE_LINK_ERROR_TOO_MANY_DEVICES","太多已连接的设备"
"TID_DEVICE_LINK_ERROR_TOO_MANY_DEVICES_TEXT","您已关联了10台设备，这是允许的最大关联数量。\n\n如要移除某些原有设备，请通过帮助与支持中心页面联系我们。"
"TID_DEVICE_LINK_ERROR_INVALID_LINK_CODE","无效的关联代码"
"TID_DEVICE_LINK_ERROR_INVALID_LINK_CODE_TEXT","您输入的代码错误，或已经失效。请确保您输入的代码与原有设备上显示的完全相同。\n\n请点击后退箭头，重试一次。\n\n注意：一个代码只能使用一次，并且会在 <time> 内失效。您每次重新进入设备关联界面都能获取一个新的代码。"
"TID_DEVICE_LINK_ERROR_OLD_DEVICE_NOT_ACTIVE","原有设备没有打开"
"TID_DEVICE_LINK_ERROR_OLD_DEVICE_NOT_ACTIVE_TEXT","为了成功地关联您的设备，您需要打开原有设备的关联代码界面。"
"TID_ERROR_POP_UP_LOGGED_FROM_ANOTHER_DEVICE_TITLE","连接断开"
"TID_ERROR_POP_UP_LOGGED_FROM_ANOTHER_DEVICE","另一个设备正在连接这个村庄。"
"TID_ERROR_POP_UP_LOGGED_FROM_ANOTHER_DEVICE_BUTTON","重新载入"
"TID_ALLIANCE_INVITATION_FAILED_AVATAR_HAS_TOO_MANY_INVITES","玩家的收件箱已满，暂时无法发送邀请！"
"TID_DEVICE_LINKED_MAIL_ITEM","您的村庄已关联到新添设备。"
"TID_TITLE_SHARE_REPLAY","分享视频"
"TID_LOOT_GAINED","获得战利品："
"TID_IAP_NOT_AVAILABLE","请在设备的访问限制设定中开启\qApp 内购买项目\q。"
"TID_IAP_NOT_AVAILABLE_ANDROID","无法购买！确保您使用了有效的Google帐户，并且已更新了您的主要付款方式。"
"TID_IAP_NOT_AVAILABLE_OLD_GOOGLE_PLAY","无法购买！Google Play 商店应用程序需要升级。"
"TID_KICK_FAIL_VISITING","您在参观玩家村庄时无法将他们踢出部落。"
"TID_SKELETON","骷髅兵"
"TID_CHARACTER_INFO_SKELETON","这些不死生物本身不构成太大的威胁，但它们从来不单独作战，因为女巫会不断召唤成群的骷髅兵来对抗您的敌人！"
"TID_CHARACTER_INFO_SKELETON2","这些不死生物本身并不具备什么威胁，但它们从不单独作战，因为骷髅气球会不断地向敌方村庄投放成群的骷髅！"
"TID_GOLEM_SEC","小戈仑石人"
"TID_CHARACTER_INFO_GOLEM_SEC","小戈仑石人是由这个巨大生物孕育的更小的戈仑石人。当戈仑石人被摧毁时，小戈仑石人被赋予生命并继续战斗！"
"TID_MAX_SUMMONED_UNITS","最大召唤数量： <number>"
"TID_IAP_TRANSACTION_PENDING","请稍等。支付进行中。"
"TID_ACHIEVEMENT_LEAGUE_TITLE","联赛明星"
"TID_ACHIEVEMENT_LEAGUE_PROGRESS_1","进入水晶杯联赛"
"TID_ACHIEVEMENT_LEAGUE_PROGRESS_2","进入大师杯联赛"
"TID_ACHIEVEMENT_LEAGUE_PROGRESS_3","进入冠军杯联赛"
"TID_VIEW_ALLIANCE_TAB","查看部落"
"TID_VIEW_PROFILE_TAB","玩家简介"
"TID_ACHIEVEMENT_DESTROY_XBOW_TITLE","连弩终结者"
"TID_ACHIEVEMENT_DESTROY_XBOW","在联机模式中摧毁<number>个X连弩"
"TID_ACHIEVEMENT_DESTROY_XBOW_ONE","在联机模式中摧毁1个X连弩"
"TID_ACHIEVEMENT_DESTROY_INFERNO_TITLE","灭火英雄"
"TID_ACHIEVEMENT_DESTROY_INFERNO","在联机模式中摧毁<number>座地狱之塔"
"TID_TOWN_HALL_UPGRADE_WARNING","注意：升级后，如果对手的大本营等级为<number> 级或更低等级，您从该对手处可获得的战利品将会比升级前少。"
"TID_SHARE_REPLAY_FAILED","视频已经被另一个玩家分享"
"TID_SHARE_REPLAY_FAILED2","已分享过该回放"
"TID_ACHIEVEMENT_GOLDSTORAGE_COMPLETED","最高储金罐等级：<value>"
"TID_ACHIEVEMENT_NPC_STARS_COMPLETED","单人模式地图上获得的星数：<value>"
"TID_ACHIEVEMENT_TOWN_HALL_COMPLETED","目前大本营的等级：<value>"
"TID_ACHIEVEMENT_CLEAR_OBSTACLES_COMPLETED","总共移除障碍物：<value>"
"TID_ACHIEVEMENT_LOOT_GOLD_COMPLETED","总共获得金币战利品：<value>"
"TID_ACHIEVEMENT_LOOT_ELIXIR_COMPLETED","总共获得圣水战利品：<value>"
"TID_ACHIEVEMENT_VICTORY_POINTS_COMPLETED","最高奖杯记录：<value>"
"TID_ACHIEVEMENT_CASTLE_COMPLETED","目前的部落城堡等级：<value>"
"TID_ACHIEVEMENT_DESTROY_WALLS_COMPLETED","总共摧毁城墙：<value>"
"TID_ACHIEVEMENT_DESTROY_TOWNHALL_COMPLETED","总共摧毁大本营：<value>"
"TID_ACHIEVEMENT_DESTROY_BUILDER_COMPLETED","总共摧毁建筑工人小屋：<value>"
"TID_ACHIEVEMENT_PVP_ATTACKS_COMPLETED","总共赢得的联机模式战斗次数：<value>"
"TID_ACHIEVEMENT_PVP_DEFENSES_COMPLETED","总共成功防御次数：<value>"
"TID_ACHIEVEMENT_DONATE_UNITS_COMPLETED","总共派出援兵：<value>"
"TID_ACHIEVEMENT_DESTROY_MORTARS_COMPLETED","总共摧毁迫击炮：<value>"
"TID_ACHIEVEMENT_LOOT_DARK_ELIXIR_COMPLETED","总共获得暗黑重油战利品：<value>"
"TID_ACHIEVEMENT_DESTROY_XBOW_COMPLETED","总共摧毁X连弩：<value>"
"TID_ACHIEVEMENT_DESTROY_INFERNO_COMPLETED","总共摧毁地狱之塔：<value>"
"TID_LINK_DEVICE_BUTTON","关联另一设备/账号"
"TID_OPEN_GAMECENTER_BUTTON","打开苹果游戏中心(Game Center)"
"TID_LINK_TARGET_IOS_BUTTON","我想关联\niPhone、iPad 或 iPod"
"TID_LINK_TARGET_IOS_BUTTON_ANDROID","我想关联一台安卓设备"
"TID_LINK_TARGET_OTHER_BUTTON","我想关联另一种设备"
"TID_LINK_TARGET_DEVICE_TYPE","目标设备"
"TID_LINK_TARGET_DEVICE_TEXT","请选择您要关联的设备类型："
"TID_ANDROID_BILLING_PRODUCT_NOT_AVAILABLE_PRICE","点击查看更多信息！"
"TID_ALLIANCE_INVITATION_FAILED_NO_RIGHTS","只有首领、副首领和长老能邀请新成员"
"TID_GOOGLE_SERVICE_CONNECT_TITLE","建议用Google Play登录"
"TID_GOOGLE_SERVICE_CONNECT_TEXT","首领！\n<c2>现在，使用您的</c> Google Play帐户登录可保证游戏进度安全。\n\n之后，<c2>只要使用同一Google Play帐户登录游戏，</c>您便可以在任一台Android设备上恢复自己的村庄。"
"TID_GOOGLE_SERVICE_CONNECT_BUTTON","连接"
"TID_ACCOUNT","设备"
"TID_LINK_SAME_PLATFORM_TITLE","与苹果游戏中心(Game Center)同步"
"TID_LINK_SAME_PLATFORM_TITLE_ANDROID","与Google帐户同步"
"TID_LINK_SAME_PLATFORM_TITLE_KUNLUN","同步您的游戏进度"
"TID_LINK_SAME_PLATFORM","要在多台iOS设备上玩同一个村庄，请确保您已在本台设备上登录苹果游戏中心。\n\n然后，请在另一台苹果设备上登录此苹果游戏中心账号。您的游戏进度将会自动同步。"
"TID_LINK_SAME_PLATFORM_ANDROID","要在多台安卓设备上玩同一个村庄，请确保您已在当前的安卓设备的设置中登录自己的Google帐户。\n\n然后，如果您在另一台设备也使用该Google帐户登录，您的游戏进度将会自动同步。"
"TID_LINK_SAME_PLATFORM_KUNLUN","要在多台安卓设备上玩同一个村庄，请从同一个安卓应用商店下载游戏，并使用同一个账号在这些设备上登录。您的游戏进度会自动同步。"
"TID_DEVICE_LINK_ERROR_NOT_ATTACHED_TITLE","未与苹果游戏中心关联"
"TID_DEVICE_LINK_ERROR_NOT_ATTACHED","您的村庄目前尚未与苹果游戏中心(Game Center)帐户关联。请先登录未曾关联任何村庄的苹果游戏中心帐户，然后重启游戏。\n\n系统将询问您是否要将当前村庄关联到该苹果游戏中心帐户。请回答\q是\q。\n\n警告：关联村庄是永久性操作，并且今后无法更改。"
"TID_DEVICE_LINK_ERROR_NOT_ATTACHED_TITLE_ANDROID","未与Google Play关联"
"TID_DEVICE_LINK_ERROR_NOT_ATTACHED_ANDROID","您的村庄尚未关联Google帐户。返回设置界面，并登录一个未关联任何村庄的Google Play账户。\n\n警告：关联村庄是永久性操作，并且今后无法更改。"
"TID_DEVICE_LINK_WRONG_ACCOUNT_TITLE","登录帐户错误"
"TID_DEVICE_LINK_WRONG_ACCOUNT","当前村庄已关联至另一个苹果游戏中心(Game Center)账号，而这个账号并非您目前登录的账号。\n\n请从苹果游戏中心应用程序中退出该账号，然后登录与本村庄关联的苹果游戏中心账号。\n\n然后尝试再次关联。"
"TID_DEVICE_LINK_WRONG_ACCOUNT_ANDROID","当前村庄已与另一个Google账号关联，而这个账号并非您目前登录的账号。\n\n请从设置界面注销当前Google账号，然后用与这个村庄关联的Google账号登录。\n\n然后尝试再次关联。"
"TID_DEVICE_LINK_ERROR_ALREADY_BOUND_TO_ALL_PLATFORMS_TITLE","已关联！"
"TID_DEVICE_LINK_ERROR_ALREADY_BOUND_TO_ALL_PLATFORMS","当前村庄已经关联。只可关联一次。"
"TID_LINK_CANCELLED_TITLE","关联已取消"
"TID_LINK_CANCELLED","您已取消关联。未关联任何设备。"
"TID_DEVICE_LINK_ERROR_CODE_CURRENT_VILLAGE_TOO_HIGH","无法覆盖村庄"
"TID_DEVICE_LINK_ERROR_CODE_CURRENT_VILLAGE_TOO_HIGH_TEXT","您的村庄已与您所登录的苹果游戏中心(Game Center)帐户永久关联。\n\n您的村庄大本营已经达到<level>级或者进行过游戏内购，因此该村庄不能被覆盖。"
"TID_DEVICE_LINK_ERROR_CODE_CURRENT_VILLAGE_TOO_HIGH_TEXT_ANDROID","您的村庄已与您所登录的Google帐户永久关联。\n\n您的村庄大本营已经达到<level>级或者进行过游戏内购，因此该村庄不能被覆盖。"
"TID_DEVICE_LINK_ERROR_CODE_CURRENT_VILLAGE_TOO_HIGH_TEXT_KUNLUN","您的村庄已与您所登录的帐户永久关联。\n\n您的村庄大本营已经达到<level>级或者进行过游戏内购，因此该村庄不能被覆盖。"
"TID_DEVICE_LINK_ERROR_CODE_SAME_PLATFORM","代码关联不可用"
"TID_DEVICE_LINK_ERROR_CODE_SAME_PLATFORM_TEXT","您无需使用关联代码即可在多台苹果设备上玩同一个村庄。\n\n要在另一台苹果设备上玩同一个村庄，请确保您当前的游戏进度已经绑定到了一个苹果游戏中心(Game Center)账户。然后，在另一台设备上，用相同的苹果游戏中心账户登录。\n\n通过您的苹果游戏中心帐户即可自动同步您的游戏进度。"
"TID_DEVICE_LINK_ERROR_CODE_SAME_PLATFORM_TEXT_ANDROID","您无需使用关联代码即可在多台安卓设备上玩同一个村庄。\n\n要在另一台安卓设备上玩同一个村庄，请确保您当前的游戏进度已经绑定到了一个Google Play账户。然后，在另一台设备上，用相同的Google Play账户登录。（您可以从游戏设置中找到Google Play登录。）\n\n您的游戏进度将会自动同步。"
"TID_DEVICE_LINK_ERROR_CODE_SAME_PLATFORM_TEXT_KUNLUN","您无需使用关联代码即可在多台安卓设备上玩同一个村庄。\n\n要在其他安卓设备上玩同一个村庄，请从同一个安卓应用商店下载游戏，并使用同一个账号在这些设备上登录。\n\n您的游戏进度会自动同步。"
"TID_DEVICE_LINK_SUCCESFULL_TITLE","关联成功！"
"TID_DEVICE_LINK_SUCCESFULL_NEW","您已成功将游戏关联到该设备。要开始玩游戏，点击「确定」即可加载您的账户。祝您玩得开心！"
"TID_DEVICE_LINK_SUCCESFULL_OLD_NO_DEVICE","您已成功将游戏进度关联到了一台新添设备！"
"TID_DEVICE_LINK_SUCCESFULL_OLD","您已成功将您的游戏进度关联到了下列设备:"
"TID_DEVICE_LINK_ERROR_CODE_ERROR_0_TITLE","发生错误 (100)"
"TID_DEVICE_LINK_ERROR_CODE_ERROR_0","出现问题。请重试！"
"TID_DEVICE_LINK_ERROR_CODE_ERROR_1_TITLE","发生错误 (101)"
"TID_DEVICE_LINK_ERROR_CODE_ERROR_1","出现问题。请重试！"
"TID_DEVICE_LINK_ERROR_CODE_ERROR_2_TITLE","发生错误 (102)"
"TID_DEVICE_LINK_ERROR_CODE_ERROR_2","出现问题。请重试！"
"TID_ACCEPT_FRIEND_ERROR_BANNED","玩家被封禁，无法将其加为好友。"
"TID_ACCEPT_FRIEND_ERROR_TOO_MANY_FRIENDS","添加好友失败，您的好友列表已满！"
"TID_ACCEPT_FRIEND_ERROR_GENERIC","添加好友失败，请稍后重试"
"TID_EDIT_MODE_CANNOT_SAVE","当前阵型正在使用，无法在稍后完成"
"TID_EDIT_MODE_SAVE_FIRST","您需要先完成您的村庄阵型编辑"
"TID_POPUP_EDIT_MODE_SAVE_TITLE","保存更改"
"TID_POPUP_EDIT_MODE_SAVE","您确定要保存更改吗？"
"TID_POPUP_EDIT_MODE_DISCARD_TITLE","要取消编辑吗？"
"TID_POPUP_EDIT_MODE_DISCARD","确定要放弃更改并退出编辑模式吗？"
"TID_POPUP_EDIT_MODE_COLLECT_TITLE","收集全部"
"TID_POPUP_EDIT_MODE_COLLECT","您确定要收集全部建筑吗？"
"TID_EDIT_MODE_SAVE_BUTTON","保存"
"TID_EDIT_MODE_CANCEL_BUTTON","取消"
"TID_EDIT_MODE_COPY_BUTTON","复制阵型"
"TID_EDIT_MODE_ERASE_ON","删除模式开启"
"TID_EDIT_MODE_ERASE_OFF","删除模式关闭"
"TID_EDIT_MODE_REMOVE_ALL_BUTTON","移除全部"
"TID_VILLAGE_EDIT_MODE","村庄编辑模式"
"TID_EDIT_MODE_TIP1","通过使用\q移除全部\q或\q删除模式\q，将建筑放入仓库"
"TID_EDIT_MODE_TIP2","将建筑从仓库拖出，以放置它们"
"TID_DEVICE_LINK_CONFIRMATION_TOWNHALL_LEVEL","<level>级大本营"
"TID_EDIT_MODE_REMOVE_BUTTON","移除"
"TID_EDIT_MODE_TIP_WALLS","拖动箭头以建造城墙"
"TID_OPEN_GAMECENTER_BUTTON_ANDROID","登录Google"
"TID_GOOGLE_SERVICE_SIGN_IN","登录"
"TID_NEWS_RESOURCE_BOOST_TITLE","周末优惠！"
"TID_NEWS_RESOURCE_BOOST","您现在可以用一颗宝石增加任一资源采集器的产量。"
"TID_BUTTON_REPAIR_TRAP","重新布置"
"TID_BUTTON_REPAIR_TRAP_ALL","全部重新布置"
"TID_TRAP_DAMAGE","伤害：<number>"
"TID_TRAP_TRIGGER_RADIUS","触发半径："
"TID_CREDITS_BUTTON","制作人员"
"TID_TERMS_OF_SERVICE_BUTTON","服务条款"
"TID_PRIVACY_POLICY_BUTTON","隐私保护政策"
"TID_ABOUT_TITLE","关于"
"TID_POPUP_TEXT_ABOUT_TO_SELL_FREE","您确定移除<item>吗？"
"TID_TRAP_REPAIR_COST","重新布置成本： <number>"
"TID_TRAP_BROKEN","<item>（已失效）"
"TID_POPUP_TEXT_ABOUT_TO_REARM_ALL","您确定使用<number> <resource>重新布置所有陷阱吗？"
"TID_POPUP_REARM_ALL","重新布置所有陷阱"
"TID_TRAP_DAMAGE_RADIUS","作用范围：<number>格"
"TID_ALLIANCE_INVITATION_FAILED_USER_BANNED","无法邀请，该玩家被禁止加入您的部落！"
"TID_CLAN_JOIN_FAIL_BANNED","无法加入，您被禁止加入该部落！"
"TID_ACCOUNT_LOCKED_TITLE","账户已锁定"
"TID_ACCONT_LOCKED_TEXT","出于安全原因，您的账户已被锁定。请输入解锁代码恢复您的账户。"
"TID_ACCOUNT_LOCKED_TEXT2","在此输入解锁代码："
"TID_ERROR_POP_UP_UNLOCK_UNAVAILABLE_TITLE","账户无法解锁"
"TID_ERROR_POP_UP_UNLOCK_UNAVAILABLE","账户暂时无法解锁。请稍后重试！"
"TID_ERROR_POP_UP_UNLOCK_UNAVAILABLE_BUTTON","重试"
"TID_ACCOUNT_LOCKED_INVALID_CODE","解锁代码无效！"
"TID_ABOUT_WEIBO","微博"
"TID_ABOUT_FACEBOOK","Facebook"
"TID_ABOUT_TWITTER","推特"
"TID_VILLAGE_EDIT_SAVE_FAILED","村庄阵型保存失败，请重试。"
"TID_DECO_CAP_REACHED","您购买的装饰品数量已经达到上限。"
"TID_TRAP_CAP_REACHED","您建造的陷阱数量已经达到最大值。"
"TID_XP_TITLE_HAYDAY","玩《卡通农场》(Hay Day)！"
"TID_XP_TEXT_HAYDAY","返璞归真，体验平静、简单的田园放牧生活"
"TID_XP_BUTTON_HAYDAY","免费"
"TID_ERROR_POP_UP_PURCHASE_FAILED_TITLE","购买失败"
"TID_ERROR_POP_UP_PURCHASE_FAILED","计费服务器未响应。请稍后再试。"
"TID_ERROR_POP_UP_PURCHASE_FAILED_BUTTON","确定"
"TID_GOOGLE_ACCOUNT_ALREADY_BOUND","Google Play登录失败！您的Google账户已关联另一个村庄。"
"TID_BUTTON_ATTACK_MODE_SINGLE","单一目标模式"
"TID_BUTTON_ATTACK_MODE_MULTIPLE","多重目标模式"
"TID_HINT_AIR_MINE_MINION","搜空地雷无法探测到亡灵。\n请关注官方微信订阅号cocsupercell和服务号coc-kefu"
"TID_HINT_VILLAGE_EDIT_MODE","使用村庄编辑功能可轻松设计村庄阵型。\n请关注官方微信订阅号cocsupercell和服务号coc-kefu"
"TID_HINT_TRAP_REPAIR","陷阱和炸弹被触发后，需重新布置。\n请关注官方微信订阅号cocsupercell和服务号coc-kefu"
"TID_HINT_TRAP_UPGRADING","别忘了升级您的陷阱，将那些不速之客拒之门外！\n请关注官方微信订阅号cocsupercell和服务号coc-kefu"
"TID_HINT_SAFEGUARD_PROGRESS","登录Game Center账户保存您的进度。\n请关注官方微信订阅号cocsupercell和服务号coc-kefu"
"TID_HINT_SAFEGUARD_PROGRESS_ANDROID","登录Google Play账户保存您的进度。\n请关注官方微信订阅号cocsupercell和服务号coc-kefu"
"TID_START_WAR","发起战争！"
"TID_START_WAR_FAILED_ALREADY_IN_WAR","无法发起新的部落对战，您的部落已经在战争中！"
"TID_START_WAR_FAILED_NO_RIGHTS","只有首领或者副首领能发起新的部落对战！"
"TID_START_WAR_FAILED_NOT_ENOUGH_MEMBERS","无法发起部落对战，部落可参战成员数量不足！"
"TID_START_WAR_FAILED_GENERIC_ERROR","无法发起新的部落对战，请稍后重试！"
"TID_START_WAR_FAILED_NOT_IN_ALLIANCE","无法发起部落对战，您需要加入部落才能发起部落对战！"
"TID_START_WAR_FAILED_PENDING_REQUEST_EXISTS","无法发起部落友谊战，还有友谊战邀请待处理"
"TID_START_WAR_FAILED_ENEMY_HAS_TOO_MANY_REQUESTS_PENDING","无法发起部落友谊战，还有多个友谊战邀请待处理"
