"TID","RU"
"TID_CHARACTER_INFO_DRAGON","По всему миру драконы известны своей силой. Этот чешуйчатый летучий ужас не знает пощады, и от его огненного дыхания невозможно скрыться."
"TID_CHARACTER_INFO_PEKKA","Кто такой П.Е.К.К.А.? Рыцарь? Самурай? Робот? Неизвестно!"
"TID_CHARACTER_INFO_MINION","Этот небесный кошмар — порождение черного эликсира. Невидимые для мин воздушного поиска, миньоны легко материализуются, но в нашем мире они хрупки."
"TID_CHARACTER_INFO_RIDER","Сумевший приручить злобного скачущего кабана, всадник на кабане карает тех, кто прячется за жалкими стенами! Эти любители черного эликсира не знают поражения!"
"TID_CHARACTER_INFO_VALKYRIE","Эта блистательная воительница, мастерица двуручного боевого топора, проносится между зданиями и сокрушает несколько противников или строений одновременно!"
"TID_CHARACTER_INFO_GOLEM","Могучий голем с удовольствием принимает удар на себя! Когда его уничтожают, он распадается на двух големчиков, обладающих половиной здоровья и силы голема."
"TID_BUTTON_CLAN_MAIL_SEND","Отправить письмо"
"TID_BUTTON_CLAN_MAIL_NEXT","Следующее письмо через:"
"TID_SPECIAL_PACK_BUILDER","Начальный набор"
"TID_BUILDING_TEXT_REQUEST","Запрос"
"TID_ALLIANCE_DEFAULT_MAIL_MESSAGE","Внимание, соклановцы!"
"TID_ALLIANCE_MAIL_FAIL_COOLDOWN","Прежде чем вновь отправить письмо, нужно подождать."
"TID_ATTACK_PERCENTAGE","Побед в сражениях:"
"TID_DEFENCE_PERCENTAGE","Осад выдержано:"
"TID_LEAGUE_LEADERBOARDS","Моя лига"
"TID_BUTTON_ROTATE_MORE","Развернуть ряд"
"TID_LOCAL_NOTIFICATION_LABORATORY_UPGRADE_DONE","<item>: уровень увеличен до <level>-го"
"TID_PLACED_AFTER_SHUFFLE_POPUP_TITLE","Вы попали в лигу!"
"TID_PROMOTE_POPUP_TITLE","Вас повысили!"
"TID_DEMOTE_POPUP_TITLE","О нет! Вас понизили!"
"TID_LEAGUE_CHANGE_TEXT","Уровень лиги: <league>"
"TID_LEAGUE_DROP_OUT_OF_LEAGUE","Вы больше не состоите в лиге."
"TID_LEAGUE_BRONZE1","Бронзовая лига I"
"TID_LEAGUE_BRONZE2","Бронзовая лига II"
"TID_LEAGUE_BRONZE3","Бронзовая лига III"
"TID_LEAGUE_CRYSTAL1","Хрустальная лига I"
"TID_LEAGUE_CRYSTAL2","Хрустальная лига II"
"TID_LEAGUE_CRYSTAL3","Хрустальная лига III"
"TID_LEAGUE_GOLD1","Золотая лига I"
"TID_LEAGUE_GOLD2","Золотая лига II"
"TID_LEAGUE_GOLD3","Золотая лига III"
"TID_LEAGUE_MASTER1","Лига мастеров I"
"TID_LEAGUE_MASTER2","Лига мастеров II"
"TID_LEAGUE_MASTER3","Лига мастеров III"
"TID_LEAGUE_SILVER1","Серебряная лига I"
"TID_LEAGUE_SILVER2","Серебряная лига II"
"TID_LEAGUE_SILVER3","Серебряная лига III"
"TID_LEAGUE_CHAMPION","Чемпионская лига"
"TID_LEAGUE_UNRANKED","Без звания"
"TID_LEAGUE_TITLE1","Вы не в лиге!"
"TID_LEAGUE_TITLE2","Каждый сезон лиги длится один месяц. В начале сезона атакуйте любого игрока, чтобы узнать, в какой вы лиге и какой у вас бонус добычи."
"TID_NEXT_LEAGUE","Следующая лига:"
"TID_LEAGUE_PASSED","Пройдена"
"TID_LEAGUE_SHUFLES","Конец сезона через: <league_shufle_time>"
"TID_MATCH_VICTORY_BONUS","Макс. бонус добычи:"
"TID_LEAGUE_I","I"
"TID_LEAGUE_II","II"
"TID_LEAGUE_III","III"
"TID_LEAGUE_IV","IV"
"TID_LEAGUE_V","V"
"TID_LEAGUE_BRONZE","Бронзовая"
"TID_LEAGUE_SILVER","Серебряная"
"TID_LEAGUE_GOLD","Золотая"
"TID_LEAGUE_CRYSTAL","Хрустальная"
"TID_LEAGUE_MASTER","Мастер"
"TID_LEAGUE_BRONZE1_SHORT","Бронзовая I"
"TID_LEAGUE_BRONZE2_SHORT","Бронзовая II"
"TID_LEAGUE_BRONZE3_SHORT","Бронзовая III"
"TID_LEAGUE_CRYSTAL1_SHORT","Хрустальная I"
"TID_LEAGUE_CRYSTAL2_SHORT","Хрустальная II"
"TID_LEAGUE_CRYSTAL3_SHORT","Хрустальная III"
"TID_LEAGUE_GOLD1_SHORT","Золотая I"
"TID_LEAGUE_GOLD2_SHORT","Золотая II"
"TID_LEAGUE_GOLD3_SHORT","Золотая III"
"TID_LEAGUE_MASTER1_SHORT","Мастер I"
"TID_LEAGUE_MASTER2_SHORT","Мастер II"
"TID_LEAGUE_MASTER3_SHORT","Мастер III"
"TID_LEAGUE_SILVER1_SHORT","Серебряная I"
"TID_LEAGUE_SILVER2_SHORT","Серебряная II"
"TID_LEAGUE_SILVER3_SHORT","Серебряная III"
"TID_LEAGUE_CHAMPION_SHORT","Чемпионская"
"TID_LEAGUE_INFO_REMEMBER","Чем престижнее ваша лига, тем больше бонусов добычи вы получаете!"
"TID_LEAGUE_INFO_LOOT_BONUS","Макс. бонус добычи в Лиге титанов I:"
"TID_LEAGUE_INFO_LOOT_BONUS_PROMO","В новой лиге победа может принести макс. бонус добычи:"
"TID_LEAGUES_LEAGUE_ORDER","Уровни лиг"
"TID_LEAGUES_DIVISIONS","Категории"
"TID_LEAGUES_I","I"
"TID_LEAGUES_II","II"
"TID_LEAGUES_III","III"
"TID_LEAGUES_IV","IV"
"TID_LEAGUES_V","V"
"TID_LEAGUES_GET_MORE_TROPHIES","Получите <number> трофеев для вступления в лигу"
