"TID","FA"
"TID_DARK_ELIXIR_BARRACK_INFO","درهای پادگان سیاه فقط به روی موجوداتی که از اکسیر سیاه متولد می‌شوند باز است. برای بازگشایی قفل نیروهای بیشتر با مهارت‌های مبارزاتی منحصر به فرد، این پادگان‌ها را ارتقا دهید."
"TID_WARRIORGIRL","والکیری"
"TID_BOARRIDER","گراز سوار"
"TID_GARGOYLE","مینیون"
"TID_GOLEM","غول سنگی"
"TID_LABORATORY_UPGRADING","در حال ارتقا:"
"TID_LABORATORY_HINT","موردی که می‌خواهید ارتقا دهید را انتخاب کنید"
"TID_LABORATORY_HINT2","برای مشاهده کل فهرست ارتقاها، صفحه را بلغزانید"
"TID_POPUP_UPGRADE_NOT_AVAILABLE_TITLE","<character> سطح <number>"
"TID_BUTTON_SELECT_MORE","انتخاب ردیف"
"TID_SINGLE_PLAYER_AVAILABLE_LOOT","غنیمت موجود:"
"TID_CHARACTER_INFO_BARBARIAN","این جنگجوی نترس به عضلات برآمده و سبیل برجسته خود برای خرابکاری در دهکده دشمن متکی است. یک دسته از بربرها را رها کنید و از ضرب و شتم لذت ببرید!"
"TID_CHARACTER_INFO_ARCHER","این تیراندازها دوست دارند چه در زمین نبرد و چه در زندگی درگیر نشوند و فاصله و حریم خود را حفظ کنند. هیچ چیزی بیشتر از نابودی هدفشان آنها را خوشحال نمی‌کند."
"TID_CHARACTER_INFO_GOBLIN","چشم این موجودات کوچک مزاحم فقط یک چیز را می‌بیند: غنیمت! این موجودات از تله فنری سریع‌تر هستند و اشتهای آنها برای منابع نامحدود است."
"TID_CHARACTER_INFO_GIANT","این افراد غول‌پیکر آرام به نظر می‌رسند، اما به آنها یک پناهگاه یا توپ نشان دهید تا خشم آنها را ببینید! این جنگجوهای آرام اما پایدار برای جذب ضربات بهترین هستند."
"TID_CHARACTER_INFO_WALLBREAKER","هیچ چیزی مثل منفجر کردن دیوارها، به قلب مرده و سرد دیوارشکن گرمی نمی‌بخشد. یک دسته از آنها با یک انفجار بزرگ، راه را برای نیروهای زمینی شما باز خواهند کرد!"
"TID_CHARACTER_INFO_BALLOON","این اسکلت‌های ارتقا یافته لذت تخریب دیوار را با لذت تخریب سایر سازه‌های دفاعی معامله کرده اند. آنها را برای تخریب خمپاره‌ها و توپ‌های مزاحم به کار بگیرید!"
"TID_CHARACTER_INFO_WIZARD","جادوگر در میدان نبرد موجودی وحشت‌آفرین است. او را با چند نفر از همکارانش همراه کنید و شعله‌های ویرانگر متمرکز را به سمت هر چیزی، روی زمین یا در آسمان، پرتاب کنید."
"TID_CHARACTER_INFO_HEALER","این موجود خارق‌العاده برای محافظت و کمک به نیروهای خودی زندگی می‌کند. هر ارتشی با پشتیبانی شفابخش او بهبود می‌یابد، اما مطمئن شوید که از او در برابر دفاع هوایی محافظت می‌کنید!"
"TID_CHARACTER_INFO_DRAGON","عظمت اژدها در سراسر سرزمین زبانزد است. این موجود پولکی و وحشتناک آسمان‌ها هیچ بخششی در وجودش نیست و هیچ چیزی نمی‌تواند از فوران شعله‌های آتشین نفسش فرار کند."
"TID_CHARACTER_INFO_PEKKA","آیا P.E.K.K.A شوالیه است؟ سامورایی است؟ روبات است؟ هیچ‌کس نمی‌داند! زره P.E.K.K.A حتی قدرتمندترین ضربات را نیز دفع می‌کند."
"TID_CHARACTER_INFO_MINION","این موجود وحشتناک آسمان‌ها از اکسیر سیاه متولد می‌شود. مینیون‌ها، اگرچه توسط مین هوایی ردیاب قابل تشخیص نیستند، اما در دنیای ما به سهولت شکل مادی به خود می گیرند و شکننده هستند."
"TID_CHARACTER_INFO_RIDER","گراز سواری که توانسته پرش‌های وحشیانه ی گراز را رام کند، کسانی را مجازات می‌کند که پشت دیوارهای کوچکشان پنهان شده‌اند. این جنگجویان که از اکسیر سیاه جان می‌گیرند، هرگز شکست را نمی‌شناسند!"
"TID_CHARACTER_INFO_VALKYRIE","این جنگجوی باشکوه که استاد مبارزه دودستی با تبر است، بین سازه‌های نزدیک حرکت می‌کند و می‌تواند به یکباره تعداد زیادی از نیروها یا سازه‌ها را با ضربه طوفانی خود تکه تکه کند!"
"TID_CHARACTER_INFO_GOLEM","غول سنگی عظیم عاشق غوطه‌ور شدن در ویرانی‌ها است! وقتی نابود می‌شود، منفجر شده و به دو نیم تقسیم می‌شود. بچه غول‌های به وجود آمده، قدرت و تحمل ضربه‌شان یک پنجم غول سنگی است."
"TID_BUTTON_CLAN_MAIL_SEND","ارسال نامه"
"TID_BUTTON_CLAN_MAIL_NEXT","نامه بعدی در:"
"TID_SPECIAL_PACK_BUILDER","بسته مقدماتی"
"TID_BUILDING_TEXT_REQUEST","درخواست"
"TID_ALLIANCE_DEFAULT_MAIL_MESSAGE","قابل توجه هم‌قبیله‌ای‌ها:"
"TID_ALLIANCE_MAIL_FAIL_COOLDOWN","شما باید قبل از ارسال مجدد نامه، منتظر بمانید"
"TID_ATTACK_PERCENTAGE","حمله‌های برنده:"
"TID_DEFENCE_PERCENTAGE","دفاع‌های پیروز:"
"TID_LEAGUE_LEADERBOARDS","لیگ من"
"TID_BUTTON_ROTATE_MORE","چرخاندن ردیف"
"TID_LOCAL_NOTIFICATION_LABORATORY_UPGRADE_DONE","<item> به سطح <level> ارتقا یافت"
"TID_PLACED_AFTER_SHUFFLE_POPUP_TITLE","شما در یک لیگ قرار گرفته‌اید!"
"TID_PROMOTE_POPUP_TITLE","شما ارتقا پیدا کردید!"
"TID_DEMOTE_POPUP_TITLE","اوه نه! رتبه شما تنزل پیدا کرد!"
"TID_LEAGUE_CHANGE_TEXT","سطح لیگ: <league>"
"TID_LEAGUE_DROP_OUT_OF_LEAGUE","شما دیگر در لیگ نیستید."
"TID_LEAGUE_BRONZE1","لیگ برنزی 1"
"TID_LEAGUE_BRONZE2","لیگ برنزی 2"
"TID_LEAGUE_BRONZE3","لیگ برنزی 3"
"TID_LEAGUE_CRYSTAL1","لیگ کریستالی 1"
"TID_LEAGUE_CRYSTAL2","لیگ کریستالی 2"
"TID_LEAGUE_CRYSTAL3","لیگ کریستالی 3"
"TID_LEAGUE_GOLD1","لیگ طلایی 1"
"TID_LEAGUE_GOLD2","لیگ طلایی 2"
"TID_LEAGUE_GOLD3","لیگ طلایی 3"
"TID_LEAGUE_MASTER1","لیگ حرفه‌ای 1"
"TID_LEAGUE_MASTER2","لیگ حرفه‌ای 2"
"TID_LEAGUE_MASTER3","لیگ حرفه‌ای 3"
"TID_LEAGUE_SILVER1","لیگ نقره‌ای 1"
"TID_LEAGUE_SILVER2","لیگ نقره‌ای 2"
"TID_LEAGUE_SILVER3","لیگ نقره‌ای 3"
"TID_LEAGUE_CHAMPION","لیگ قهرمانی"
"TID_LEAGUE_UNRANKED","بدون رتبه‌بندی"
"TID_LEAGUE_TITLE1","شما در لیگ نیستید!"
"TID_LEAGUE_TITLE2","هر فصل لیگ یک ماه طول می‌کشد. در شروع یک فصل، برای مشاهده لیگ جدید و پاداش غارت، به دهکده یک بازیکن حمله کنید."
"TID_NEXT_LEAGUE","لیگ بعدی:"
"TID_LEAGUE_PASSED","گذرانده شد"
"TID_LEAGUE_SHUFLES","فصل خاتمه می‌یابد در: <league_shufle_time>"
"TID_MATCH_VICTORY_BONUS","حداکثر غنیمت جنگ:"
"TID_LEAGUE_I","1"
"TID_LEAGUE_II","2"
"TID_LEAGUE_III","3"
"TID_LEAGUE_IV","4"
"TID_LEAGUE_V","5"
"TID_LEAGUE_BRONZE","برنز"
"TID_LEAGUE_SILVER","نقره‌ای"
"TID_LEAGUE_GOLD","طلا"
"TID_LEAGUE_CRYSTAL","کریستال"
"TID_LEAGUE_MASTER","حرفه‌ای"
"TID_LEAGUE_BRONZE1_SHORT","برنز 1"
"TID_LEAGUE_BRONZE2_SHORT","برنز 2"
"TID_LEAGUE_BRONZE3_SHORT","برنز 3"
"TID_LEAGUE_CRYSTAL1_SHORT","کریستال 1"
"TID_LEAGUE_CRYSTAL2_SHORT","کریستال 2"
"TID_LEAGUE_CRYSTAL3_SHORT","کریستال 3"
"TID_LEAGUE_GOLD1_SHORT","طلا 1"
"TID_LEAGUE_GOLD2_SHORT","طلایی 2"
"TID_LEAGUE_GOLD3_SHORT","طلا 3"
"TID_LEAGUE_MASTER1_SHORT","حرفه‌ای 1"
"TID_LEAGUE_MASTER2_SHORT","حرفه‌ای 2"
"TID_LEAGUE_MASTER3_SHORT","حرفه‌ای 3"
"TID_LEAGUE_SILVER1_SHORT","نقره‌ای 1"
"TID_LEAGUE_SILVER2_SHORT","نقره‌ای 2"
"TID_LEAGUE_SILVER3_SHORT","نقره‌ای 3"
"TID_LEAGUE_CHAMPION_SHORT","قهرمان"
"TID_LEAGUE_INFO_REMEMBER","برای دریافت پاداش بیشتر غارت، در لیگ‌ها بالا بروید!"
"TID_LEAGUE_INFO_LOOT_BONUS","در لیگ تیتانی 1، حداکثر پاداش غارت عبارت است از:"
"TID_LEAGUE_INFO_LOOT_BONUS_PROMO","در لیگ جدیدتان، بردن یک رقابت ممکن است حداکثر پاداش غارت زیر را در اختیار شما قرار دهد:"
"TID_LEAGUES_LEAGUE_ORDER","سطوح لیگ"
"TID_LEAGUES_DIVISIONS","تقسیم‌ها"
"TID_LEAGUES_I","1"
"TID_LEAGUES_II","2"
"TID_LEAGUES_III","3"
"TID_LEAGUES_IV","4"
"TID_LEAGUES_V","5"
"TID_LEAGUES_GET_MORE_TROPHIES","برای پیوستن به یک لیگ، <number> جام جمع‌آوری کنید"
"TID_LEAGUES_UNRANKED_AFTER_SHUFFLE","فصل لیگ تمام شده است. برای قرار گرفتن در یک لیگ جدید، به یک دهکده حمله کنید!"
"TID_LEAGUE_DIVISIONS","تقسیم‌ها"
"TID_BONUS","<percentage> پاداش:"
"TID_HINT LOOT_BONUS","غنیمت بیشتری می‌خواهید؟ به یک لیگ بپیوندید و برای هر حمله موفقیت‌آمیز یک پاداش غنیمت دریافت کنید."
"TID_HINT LEAGUE_PLACEMENT","اگر جام کافی دارید، حمله به هر دهکده‌ای شما را به طور خودکار در یک لیگ قرار می‌دهد."
"TID_HINT LEAGUE_PROMOTION","برای رفتن به لیگ بالاتر، جام بیشتری کسب کنید. لیگ‌های سطح بالاتر، پاداش‌های غنیمت بهتری به شما می‌دهند."
"TID_HINT LEAGUE_DEMOTION","اگر بیش از حد جام از دست دهید، ممکن است به یک لیگ پایین‌تر تنزل رتبه پیدا کنید. برای آن جام‌ها بجنگید!"
"TID_HINT LEAGUE_SHUFFLING","فصل هر لیگ یک ماه طول می‌کشد."
"TID_HINT TOURNAMENT","تعداد تورنمنت و اهدای نیروی قبیله هر ماه صفر می‌شود."
"TID_LEAGUE_INFO_LOOT_BONUS3","بودن در یک لیگ، برای هر پیروزی به شما پاداش غارت می‌دهد!"
"TID_LEAGUE_INFO_PLACEMENT_HEADLINE","برای ورود به یک لیگ، به دهکده یک بازیکن حمله کنید"
"TID_LEAGUE_INFO_PLACEMENT","شمارش جام شما پس از رقابت، سطح لیگ شما را تعیین می‌کند"
"TID_HINT_LEAGUE_SHUFFLING2","فصل هر لیگ یک ماه طول می‌کشد."
"TID_BATTLE_LOG_OFFENSE","گزارش حمله"
"TID_BATTLE_LOG_DEFENSE","گزارش دفاع"
"TID_XP_TITLE_PUZZLEANDDRAGONS","بزرگ در ژاپن!"
"TID_XP_TEXT_PUZZLEANDDRAGONS","محبوب‌ترین بازی ژاپن بالاخره به اروپا رسید. به طور رایگان از فروشگاه برنامه دانلود کنید!"
"TID_XP_BUTTON_PUZZLEANDDRAGONS","رایگان"
"TID_ALLIANCE_MAIL_NOTIFICATION","شما یک نامه جدید قبیله دارید!"
"TID_REQUESTED_FROM_CLAN","نیروهای دریافت شده:"
"TID_XP_TITLE_UNLOCK_PUZZLEANDDRAGONS","رئیس کارت خوب بود!"
"TID_XP_TEXT_UNLOCK_PUZZLEANDDRAGONS","شما اکنون می‌توانید سیاهچال Clash of Clans را در پازل و اژدها بازگشایی قفل کنید! برای باز کردن بازی و بازگشایی قفل آن، دکمه زیر را فشار دهید."
"TID_XP_BUTTON_UNLOCK_PUZZLEANDDRAGONS","بازگشایی قفل"
"TID_NEWS_UPDATE_INFO_TITLE","افسانه آخرین لاوا پاپ"
"TID_NEWS_UPDATE_INFO_TEXT","داستان حماسی لاوا پاپ که پایانی ندارد. الهام گرفته از یک داستان واقعی جنگ از CamaroBro است."
"TID_BUILDING_DARK_TOWER","برج جهنمی"
"TID_DARK_TOWER_INFO","شعله های آتش کسیر سیاه برج جهنمی را طوری تنظیم کنید که خسارتی باورنکردنی برای هدف‌های تکی به بار آورد یا هدف‌های چندتایی را به صورت یکجا بسوزاند . تأثیرات شفابخش با گرمای فوق‌العاده آن مسدود می‌شوند!"
"TID_ATTACK_WON","شما برنده شدید"
"TID_ATTACK_LOST","شما باختید"
"TID_ALLIANCE_DEFAULT_TROOP_REQUEST_MESSAGE","به نیروی کمکی نیاز دارم"
"TID_PURCHASE_LIMIT_TITLE","تأیید خرید"
"TID_PURCHASE_LIMIT_TEXT","برای جلوگیری از خریدهای اتفاقی، شما می‌توانید دوباره خریداری کنید:"
"TID_PURCHASE_LIMIT_CONFIRM","لطفاً در \q<CONFIRM>\q تایپ کنید و دکمه تایید را برای خرید <ITEM> به ازای <PRICE> فشار دهید."
"TID_ERROR_POP_UP_PERSONAL_BREAK_TITLE","استراحت شخصی"
"TID_ERROR_POP_UP_PERSONAL_BREAK","روستاییان پس از اینکه مدت زمان طولانی بدون سپر بوده‌اند به یک استراحت کوتاه نیاز دارند"
"TID_ERROR_POP_UP_PERSONAL_BREAK_BUTTON","بارگذاری مجدد"
"TID_DARKTOWER_AMMO_FILL_CONFIRMATION","برج جهنمی اکنون مسلح شد!"
"TID_DARKTOWER_AMMO_ALREADY_FULL","برج جهنمی کاملاً مسلح شده است!"
"TID_ARTILLERY_AMMO_FILL_CONFIRMATION","توپخانه عقاب اکنون مسلح شد!"
"TID_ARTILLERY_AMMO_ALREADY_FULL","توپخانه عقاب کاملاً مسلح شده است!"
"TID_PERSONAL_BREAK_ATTACK_DISABLED","برای شروع یک حمله باید تا پایان استراحت شخصی‌تان منتظر بمانید."
"TID_PERSONAL_BREAK_STARTED","مدت زمان طولانی بدون سپر بوده‌اید و به زودی به مدت چند دقیقه بیرون انداخته خواهید شد."
"TID_ALLIANCE_JOIN_CLAN","برای قویتر شدن، به یک قبیله پیوندید یا قبیله‌ای بسازید.\n\nهم‌قبیله‌ای‌ها به یکدیگر کمک می‌کنند و می‌توانند نیروی کمکی و طلسم ارسال کنند."
"TID_BUTTON_APPBANK","راهنمای AppBank"
"TID_INVALID_DESCRIPTION","توضیح نامعتبر! لطفاً یک مورد دیگر را امتحان کنید."
"TID_TITLE_REQUEST_TROOPS","درخواست نیروی کمکی"
"TID_TITLE_CLAN_MAIL_SEND","ارسال نامه"
