"TID","JP"
"TID_BUTTON_ENERGIZE","回復"
"TID_POPUP_BOOST_DARK_ELIXIR_COLLECTOR","ダークエリクサーの生産を\n<time> だけ 2倍 にしますか？"
"TID_FULLY_LOADED","弾薬満タン"
"TID_SHIELD_SCORE_LIMIT","トロフィーが <number> より\n多い時は使えません"
"TID_SHOP_NEW_ITEM","NEW"
"TID_BUTTON_LOCAL_HIGHSCORE","ローカル"
"TID_BUTTON_GLOBAL_HIGHSCORE","グローバル"
"TID_TRAP_AIR","対空爆弾"
"TID_TRAP_AIR_INFO","空飛ぶ害虫対策の最先端です。\nせまい範囲内の飛行ユニットに、まとめてダメージを与えます。"
"TID_TRAP_AIR_MEGA","ホーミング対空地雷"
"TID_TRAP_AIR_MEGA_INFO","鳥か？ 飛行機か？ 何であろうと、ホーミング対空地雷は\n空の彼方まで吹っ飛ばしてしまうので同じことです。\nこのトラップは1体の飛行ユニットに絶大なダメージを与えます。"
"TID_LOCAL_NOTIFICATION_HERO_HAS_FULL_HEALTH","<name>が再び戦える状態になりました！"
"TID_INFO_POP_UP_IAP_NOTE_TITLE","アプリ内での購入"
"TID_INFO_POP_UP_IAP_NOTE","クラッシュ・オブ・クランは無料でプレイできますが、アプリ内での購入によりゲームを早く進めることもできます。ゲーム内アイテムの購入を行いたくない場合、お使いのデバイスの「設定」から「App内での購入」を無効に設定してください。また、ダウンロードおよびご利用は13歳以上の方のみとさせていただきます。"
"TID_INFO_POP_UP_IAP_NOTE_ANDROID","クラッシュ・オブ・クランは無料でプレイできますが、アプリ内での購入によりゲームを早く進めることもできます。ゲーム内アイテムの購入を行いたくない場合、「Google Play ストア」アプリで「パスワード保護」を有効にしてください。また、ダウンロードおよびご利用は13歳以上の方のみとさせていただきます。"
"TID_INFO_POP_UP_IAP_NOTE_KUNLUN","クラッシュ・オブ・クランは無料でプレイできますが、アプリ内での購入によりゲームを早く進めることもできます。"
"TID_INFO_POP_UP_IAP_NOTE_BUTTON","OK"
"TID_NEW_CLAN_MEMBER","NEW"
"TID_UNABLE_TO_LOCATE_COUNTRY_FOR_SCORES","お住まいの地域のランキングがみつかりませんでした。"
"TID_LOCAL_NOTIFICATION_YOUR_ARMY_IS_READY","軍団の戦闘準備が整いました！"
"TID_DARK_ELIXIR_BARRACK","闇の兵舎"
"TID_DARK_ELIXIR_BARRACK_INFO","闇の兵舎があればダークエリクサーから生まれた戦士たちを\n味方につけることができます。 闇の兵舎をアップグレードすれば\n独特の能力をもつユニットがさらに使用可能になっていきます。"
"TID_WARRIORGIRL","バルキリー"
"TID_BOARRIDER","ホグライダー"
"TID_GARGOYLE","ガーゴイル"
"TID_GOLEM","ゴーレム"
"TID_LABORATORY_UPGRADING","アップグレード中："
"TID_LABORATORY_HINT","アップグレードしたいユニットを\n選択してください"
"TID_LABORATORY_HINT2","←左右にスクロールできます→"
"TID_POPUP_UPGRADE_NOT_AVAILABLE_TITLE","<character> レベル <number>"
"TID_BUTTON_SELECT_MORE","列ごと選択"
"TID_SINGLE_PLAYER_AVAILABLE_LOOT","戦利品"
"TID_CHARACTER_INFO_BARBARIAN","敵の村をメチャクチャにしてまわる、恐れ知らずでムキムキマッチョな戦士です。\nバーバリアンの大軍を送り込んで、相手の村を破壊しつくしましょう！"
"TID_CHARACTER_INFO_ARCHER","戦場でも友人関係でも距離をとりたがる弓兵です。\n目標が倒れるか壊れるまで攻撃をやめない、そんな性格の持ち主です。"
"TID_CHARACTER_INFO_GOBLIN","このうっとうしい奴らは、お宝のことしか考えてません！\nばねトラップが効かないほど足が速く、資源がある限りそれを追い求め続けます。"
"TID_CHARACTER_INFO_GIANT","気はやさしくて力持ちに見えるかもしれませんが、\n敵の塔や大砲をみつけた時こそ彼らの真の恐ろしさを目にすることでしょう！\n動きは遅いものの体は頑丈なので、オトリとして敵の攻撃を引きつけるのに向いています。"
"TID_CHARACTER_INFO_WALLBREAKER","ウォールブレイカーの冷たく死に絶えた心が温まる唯一の喜びは、壁を爆破した瞬間です。\n先陣を切って何体か送り込めば、地上ユニットが通れる道をドカンと切り開いてくれます！"
"TID_CHARACTER_INFO_BALLOON","エラくなったこのガイコツたちは、壁を壊す喜びだけでなく防衛設備を壊す喜びもおぼえてしまいました。やっかいな敵の迫撃砲や大砲を壊してもらいましょう！"
"TID_CHARACTER_INFO_WIZARD","ウィザードは、戦場で恐るべき威力を発揮します。何人かで連携させれば、地上や空中にいる敵ユニットから建物まで、魔法でいっさいがっさい始末してくれるでしょう！"
"TID_CHARACTER_INFO_HEALER","神々しいヒーラーは味方のユニットを守り、助けることを生きがいにしています。\nどんな軍隊でもヒーラーがいれば心強いですが、対空砲からはしっかり守りましょう！"
"TID_CHARACTER_INFO_DRAGON","竜族の強さは国じゅうで伝説となっています。\nウロコにおおわれた恐るべき飛行生物であり、口から吐き出す業火は、あらゆるものを焼き尽くします。"
"TID_CHARACTER_INFO_PEKKA","P.E.K.K.A.は騎士なのか？ サムライなのか？ ロボットなのか？\nその正体は謎につつまれています。P.E.K.K.A.の着込んでいるヨロイは、どんな強力な一撃でもやわらげてしまいます。"
"TID_CHARACTER_INFO_MINION","ダークエリクサーから生まれたこの空飛ぶ恐怖は、ホーミング対空地雷に引っかからず神出鬼没ですが、この世界での体はもろいようです。"
"TID_CHARACTER_INFO_RIDER","凶暴なホグ（ハネブタ）を手なずけたホグライダーは、ちゃちな壁の向こうに隠れている者たちに天罰を下してまわります。ダークエリクサーから活力を得る彼らは、負けることなど考えていません。"
"TID_CHARACTER_INFO_VALKYRIE","バルキリーは両手オノの達人です。この偉大なる女戦士は建物から建物へと駆けまわり、つむじ風のごとく敵兵や建物をなぎ払います！"
"TID_CHARACTER_INFO_GOLEM","耐久性の高い攻撃型ユニットです。破壊されると爆発して2体の小型ゴーレムに分裂します。\n小型ゴーレムは、元のゴーレムの20%の攻撃力とヒットポイントをもっています。"
"TID_BUTTON_CLAN_MAIL_SEND","メール送信"
"TID_BUTTON_CLAN_MAIL_NEXT","次のメールまで"
"TID_SPECIAL_PACK_BUILDER","スターターパック"
"TID_BUILDING_TEXT_REQUEST","支援をもとめる"
"TID_ALLIANCE_DEFAULT_MAIL_MESSAGE","クランの皆さんに連絡です。"
"TID_ALLIANCE_MAIL_FAIL_COOLDOWN","メールをもう一度送るにはしばらくお待ちください"
"TID_ATTACK_PERCENTAGE","攻撃："
"TID_DEFENCE_PERCENTAGE","防御："
"TID_LEAGUE_LEADERBOARDS","リーグ"
"TID_BUTTON_ROTATE_MORE","列ごとまわす"
"TID_LOCAL_NOTIFICATION_LABORATORY_UPGRADE_DONE","<item>をレベル<level>にアップグレードしました"
"TID_PLACED_AFTER_SHUFFLE_POPUP_TITLE","リーグ入りしました！"
"TID_PROMOTE_POPUP_TITLE","昇格しました"
"TID_DEMOTE_POPUP_TITLE","降格しました"
"TID_LEAGUE_CHANGE_TEXT","所属リーグが「<league>」になりました"
"TID_LEAGUE_DROP_OUT_OF_LEAGUE","リーグへの所属が解除されました"
"TID_LEAGUE_BRONZE1","ブロンズリーグI"
"TID_LEAGUE_BRONZE2","ブロンズリーグII"
"TID_LEAGUE_BRONZE3","ブロンズリーグIII"
"TID_LEAGUE_CRYSTAL1","クリスタルリーグI"
"TID_LEAGUE_CRYSTAL2","クリスタルリーグII"
"TID_LEAGUE_CRYSTAL3","クリスタルリーグIII"
"TID_LEAGUE_GOLD1","ゴールドリーグI"
"TID_LEAGUE_GOLD2","ゴールドリーグII"
"TID_LEAGUE_GOLD3","ゴールドリーグIII"
"TID_LEAGUE_MASTER1","マスターリーグI"
"TID_LEAGUE_MASTER2","マスターリーグII"
"TID_LEAGUE_MASTER3","マスターリーグIII"
"TID_LEAGUE_SILVER1","シルバーリーグI"
"TID_LEAGUE_SILVER2","シルバーリーグII"
"TID_LEAGUE_SILVER3","シルバーリーグIII"
"TID_LEAGUE_CHAMPION","チャンピオンリーグ"
"TID_LEAGUE_UNRANKED","ランク外"
"TID_LEAGUE_TITLE1","リーグには入っていません！"
"TID_LEAGUE_TITLE2","リーグは1シーズン＝1ヶ月で進行します。各シーズンの開幕後、任意のプレイヤーの村を攻撃することで、そのシーズンでの所属リーグと戦利品ボーナスが表示されます。"
"TID_NEXT_LEAGUE","次のリーグ"
"TID_LEAGUE_PASSED","合格"
"TID_LEAGUE_SHUFLES","リーグの入れ換わりまで： <league_shufle_time>"
"TID_MATCH_VICTORY_BONUS","戦利品の最大ボーナス："
"TID_LEAGUE_I","I"
"TID_LEAGUE_II","II"
"TID_LEAGUE_III","III"
"TID_LEAGUE_IV","IV"
"TID_LEAGUE_V","V"
"TID_LEAGUE_BRONZE","ブロンズ"
"TID_LEAGUE_SILVER","シルバー"
"TID_LEAGUE_GOLD","ゴールド"
"TID_LEAGUE_CRYSTAL","クリスタル"
"TID_LEAGUE_MASTER","マスター"
"TID_LEAGUE_BRONZE1_SHORT","ブロンズI"
"TID_LEAGUE_BRONZE2_SHORT","ブロンズII"
"TID_LEAGUE_BRONZE3_SHORT","ブロンズIII"
"TID_LEAGUE_CRYSTAL1_SHORT","クリスタルI"
"TID_LEAGUE_CRYSTAL2_SHORT","クリスタルII"
"TID_LEAGUE_CRYSTAL3_SHORT","クリスタルIII"
"TID_LEAGUE_GOLD1_SHORT","ゴールドI"
"TID_LEAGUE_GOLD2_SHORT","ゴールドII"
"TID_LEAGUE_GOLD3_SHORT","ゴールドIII"
"TID_LEAGUE_MASTER1_SHORT","マスターI"
"TID_LEAGUE_MASTER2_SHORT","マスターII"
"TID_LEAGUE_MASTER3_SHORT","マスターIII"
"TID_LEAGUE_SILVER1_SHORT","シルバーI"
"TID_LEAGUE_SILVER2_SHORT","シルバーII"
"TID_LEAGUE_SILVER3_SHORT","シルバーIII"
"TID_LEAGUE_CHAMPION_SHORT","チャンピオン"
"TID_LEAGUE_INFO_REMEMBER","リーグに入っていれば、対戦で勝利した時に戦利品ボーナスがつきます！"
"TID_LEAGUE_INFO_LOOT_BONUS","タイタンIリーグでの戦利品の最大ボーナス："
"TID_LEAGUE_INFO_LOOT_BONUS_PROMO","新しいリーグでの戦利品の最大ボーナス："
"TID_LEAGUES_LEAGUE_ORDER","リーグの区分け"
"TID_LEAGUES_DIVISIONS","ディビジョン"
"TID_LEAGUES_I","I"
"TID_LEAGUES_II","II"
"TID_LEAGUES_III","III"
"TID_LEAGUES_IV","IV"
"TID_LEAGUES_V","V"
"TID_LEAGUES_GET_MORE_TROPHIES","トロフィーを <number>個集めてリーグに参加しましょう！"
"TID_LEAGUES_UNRANKED_AFTER_SHUFFLE","リーグを入れ替えました。他のプレイヤーを攻撃して、リーグでランクインしましょう！"
"TID_LEAGUE_DIVISIONS","ディビジョン"
"TID_BONUS","<percentage>ボーナス："
"TID_HINT LOOT_BONUS","戦利品をもっと手に入れたい場合は、リーグに入って対戦に勝利する度に戦利品ボーナスをもらおう！"
"TID_HINT LEAGUE_PLACEMENT","トロフィーの数が足りていれば、他のプレイヤーを攻撃することで\n自動的にリーグに入れます。"
"TID_HINT LEAGUE_PROMOTION","トロフィーを増やすことで上位のリーグに昇格できます。\n高レベルのリーグほど戦利品へのボーナスが大きくなります！"
"TID_HINT LEAGUE_DEMOTION","トロフィーが減りすぎると下位のリーグに降格されることがあります。\n頑張ってトロフィー数を維持しましょう！"
"TID_HINT LEAGUE_SHUFFLING","リーグは1シーズン＝1ヶ月で進行します。"
"TID_HINT TOURNAMENT","クラントーナメントおよび寄付したユニット数のカウンターは毎月リセットされます。"
"TID_LEAGUE_INFO_LOOT_BONUS3","リーグに入っていれば対戦で勝利するたびに戦利品にボーナスがつきます！"
"TID_LEAGUE_INFO_PLACEMENT_HEADLINE","他のプレイヤーの村を攻撃すればリーグに入れます。"
"TID_LEAGUE_INFO_PLACEMENT","対戦後のトロフィー数で入るリーグのレベルが決まります。"
"TID_HINT_LEAGUE_SHUFFLING2","リーグは1シーズン＝1ヶ月で進行します。"
"TID_BATTLE_LOG_OFFENSE","攻撃ログ"
"TID_BATTLE_LOG_DEFENSE","防衛ログ"
"TID_XP_TITLE_PUZZLEANDDRAGONS","日本で大ヒット中！"
"TID_XP_TEXT_PUZZLEANDDRAGONS","日本で大ブームを巻き起こしているあのゲームがついに英国に上陸！App Storeから無料でダウンロードしよう！"
