"TID","TR"
"TID_LOOT_GAINED","Kazanılan ganimet:"
"TID_IAP_NOT_AVAILABLE","Cihazındaki kısıtlama ayarlarından Uygulama İçi Satın Alımları etkinleştir."
"TID_IAP_NOT_AVAILABLE_ANDROID","Satın alım yapılamıyor! Geçerli bir Google hesabı kullandığından ve birincil ödeme yönteminin güncel olduğundan emin ol."
"TID_IAP_NOT_AVAILABLE_OLD_GOOGLE_PLAY","Satın alma işlemi yapılamıyor! Google Play Store uygulaması güncellenmeli."
"TID_KICK_FAIL_VISITING","Ziyaret ederken oyuncuları atamazsın."
"TID_SKELETON","İskelet"
"TID_CHARACTER_INFO_SKELETON","Bu ölmemiş yaratık tek başına çok az tehdit oluşturur. Ancak asla tek başına savaşmaz, çünkü Cadı, düşmanına karşı sayısız İskelet ordusu çağırabilir!"
"TID_CHARACTER_INFO_SKELETON2","Bu yaşayan ölü kendi başına büyük bir tehdit değildir. Ancak asla tek başına savaşmaz çünkü Hava İndirme Balonu, düşmanlarınıza sürekli yeni İskeletler yollar!"
"TID_GOLEM_SEC","Golemit"
"TID_CHARACTER_INFO_GOLEM_SEC","Golemitler, devasa yaratığın içinde üretilen küçük Golemlerdir. Golem yok edilirse, Golemitler canlanırlar ve savaşmaya devam ederler!"
"TID_MAX_SUMMONED_UNITS","Maks çağrılan birim: <number>"
"TID_IAP_TRANSACTION_PENDING","Lütfen bekleyin: İşlem sürüyor."
"TID_ACHIEVEMENT_LEAGUE_TITLE","All-Star Ligi"
"TID_ACHIEVEMENT_LEAGUE_PROGRESS_1","Kristal Ligi'ne katıl"
"TID_ACHIEVEMENT_LEAGUE_PROGRESS_2","Usta Ligi'ne katıl"
"TID_ACHIEVEMENT_LEAGUE_PROGRESS_3","Bir Şampiyon ol!"
"TID_VIEW_ALLIANCE_TAB","Klanı Görüntüle"
"TID_VIEW_PROFILE_TAB","Oyuncu Profili"
"TID_ACHIEVEMENT_DESTROY_XBOW_TITLE","X Yayı Düşmanı"
"TID_ACHIEVEMENT_DESTROY_XBOW","Çok oyunculu savaşlarda <number> adet X Yayı yok et"
"TID_ACHIEVEMENT_DESTROY_XBOW_ONE","Çok Oyunculu bir savaşta bir adet X Yayı yok et"
"TID_ACHIEVEMENT_DESTROY_INFERNO_TITLE","İtfaiyeci"
"TID_ACHIEVEMENT_DESTROY_INFERNO","Çok oyunculu savaşlarda <number> Cehennem Kulesi yok et"
"TID_TOWN_HALL_UPGRADE_WARNING","Uyarı: Yükseltme, belediye binası <number>. ve altındaki seviyelerde olan düşmanlardan kazandığın ganimeti azaltacak."
"TID_SHARE_REPLAY_FAILED","Tekrar, başka bir oyuncu tarafından zaten paylaşılmış."
"TID_SHARE_REPLAY_FAILED2","Oyun tekrarı zaten paylaşıldı"
"TID_ACHIEVEMENT_GOLDSTORAGE_COMPLETED","En Yüksek Altın Deposu seviyesi: <value>"
"TID_ACHIEVEMENT_NPC_STARS_COMPLETED","Sefer Haritası üzerindeki Yıldızlar: <value>"
"TID_ACHIEVEMENT_TOWN_HALL_COMPLETED","Belediye Binası mevcut seviyesi: <value>"
"TID_ACHIEVEMENT_CLEAR_OBSTACLES_COMPLETED","Kaldırılan toplam engel: <value>"
"TID_ACHIEVEMENT_LOOT_GOLD_COMPLETED","Yağmalanan toplam Altın: <value>"
"TID_ACHIEVEMENT_LOOT_ELIXIR_COMPLETED","Yağmalanan toplam İksir: <value>"
"TID_ACHIEVEMENT_VICTORY_POINTS_COMPLETED","Kupa sayısı: <value>"
"TID_ACHIEVEMENT_CASTLE_COMPLETED","Klan Kalesi mevcut seviyesi: <value>"
"TID_ACHIEVEMENT_DESTROY_WALLS_COMPLETED","Yok edilen toplam duvar: <value>"
"TID_ACHIEVEMENT_DESTROY_TOWNHALL_COMPLETED","Yok edilen toplam Belediye Binası: <value>"
"TID_ACHIEVEMENT_DESTROY_BUILDER_COMPLETED","Yok edilen toplam İnşaatçı Kulübesi: <value>"
"TID_ACHIEVEMENT_PVP_ATTACKS_COMPLETED","Kazanılan toplam çok oyunculu savaş: <value>"
"TID_ACHIEVEMENT_PVP_DEFENSES_COMPLETED","Kazanılan toplam savunma: <value>"
"TID_ACHIEVEMENT_DONATE_UNITS_COMPLETED","Bağışlanan toplam kapasite: <value>"
"TID_ACHIEVEMENT_DESTROY_MORTARS_COMPLETED","Yok edilen toplam Havan: <value>"
"TID_ACHIEVEMENT_LOOT_DARK_ELIXIR_COMPLETED","Yağmalanan toplam Kara İksir: <value>"
"TID_ACHIEVEMENT_DESTROY_XBOW_COMPLETED","Yok edilen toplam X Yayı: <value>"
"TID_ACHIEVEMENT_DESTROY_INFERNO_COMPLETED","Yok edilen toplam Cehennem Kulesi: <value>"
"TID_LINK_DEVICE_BUTTON","Bir cihazı bağla"
"TID_OPEN_GAMECENTER_BUTTON","Game Center'ı aç"
"TID_LINK_TARGET_IOS_BUTTON","Bir iPhone, iPad veya iPod'a\nbağlanmak istiyorum."
"TID_LINK_TARGET_IOS_BUTTON_ANDROID","Bir Android cihazına\nbağlanmak istiyorum"
"TID_LINK_TARGET_OTHER_BUTTON","Başka bir cihaza\nbağlanmak istiyorum"
"TID_LINK_TARGET_DEVICE_TYPE","Hedef Cihaz"
"TID_LINK_TARGET_DEVICE_TEXT","Bağlamak istediğin cihazın türünü seç:"
"TID_ANDROID_BILLING_PRODUCT_NOT_AVAILABLE_PRICE","Bilgi için dokun!"
"TID_ALLIANCE_INVITATION_FAILED_NO_RIGHTS","Sadece Büyükler ve Lider, yeni üye davet edebilir!"
"TID_GOOGLE_SERVICE_CONNECT_TITLE","Google Play ile Giriş tavsiye edilir"
"TID_GOOGLE_SERVICE_CONNECT_TEXT","Şef!\n<c2>Google Play hesabını kullanıp giriş yaparak</c> ilerlemeni kaydedebilirsin.\n\nBöylece Google Play hesabınla giriş yapıp <c2>köyüne istediğin zaman istediğin Android cihazdan ulaşabilirsin.</c>"
"TID_GOOGLE_SERVICE_CONNECT_BUTTON","Bağlan"
"TID_ACCOUNT","Cihazlar"
"TID_LINK_SAME_PLATFORM_TITLE","Game Center ile senkronize et"
"TID_LINK_SAME_PLATFORM_TITLE_ANDROID","Google hesabı ile senkronize et"
"TID_LINK_SAME_PLATFORM_TITLE_KUNLUN","Hesabınla senkronize et"
"TID_LINK_SAME_PLATFORM","Birden çok iOS cihazında oynamak için lütfen Game Center'a bu cihazda giriş yaptığından emin ol.\n\nDaha sonra Game Center'a diğer cihaz ile giriş yap. İlerlemen otomatik olarak senkronize edilecektir."
"TID_LINK_SAME_PLATFORM_ANDROID","Birden çok Android cihazında oynamak için, oyun ayarlarında Google hesabına giriş yaptığından emin ol.\n\nDaha sonra diğer cihazda da Google hesabına giriş yap. İlerlemen otomatik olarak senkronize edilecektir."
"TID_LINK_SAME_PLATFORM_KUNLUN","Birden fazla Android cihazda oynamak için, Clash of Clans'ı aynı Android App Store'dan indir ve aynı hesapla giriş yap. İlerlemen, otomatik olarak senkronize edilecektir."
"TID_DEVICE_LINK_ERROR_NOT_ATTACHED_TITLE","Game Center'a bağlı değil"
"TID_DEVICE_LINK_ERROR_NOT_ATTACHED","Köyün henüz Game Center hesabına bağlanmadı. Lütfen başka bir köyün bağlı olmadığı bir Game Center hesabına giriş yaptığından emin ol ve oyunu tekrar başlat.\n\nMevcut köyü Game Center hesabına bağlamak isteyip istemediğin sorulacak. 'Evet' cevabını ver.\n\nUYARI: Bir köyü bağlamak kalıcıdır ve daha sonra değiştirilemez."
"TID_DEVICE_LINK_ERROR_NOT_ATTACHED_TITLE_ANDROID","Google Play ile bağlı değil"
"TID_DEVICE_LINK_ERROR_NOT_ATTACHED_ANDROID","Köyün henüz Google hesabına bağlanmadı. Ayarlar ekranına geri dön ve bir köye bağlantısı bulunmayan Google Play ile giriş yap.\n\nUYARI: Bir köyü bağlamak kalıcıdır ve daha sonra değiştirilemez."
"TID_DEVICE_LINK_WRONG_ACCOUNT_TITLE","Yanlış hesaba giriş yapılmış"
"TID_DEVICE_LINK_WRONG_ACCOUNT","Mevcut köy şu anda giriş yapmış olduğun Game Center hesabından bir başkasına bağlı.\n\nLütfen Game Center uygulamasından çıkış yap ve bu köyün bağlı olduğu hesaptan tekrar giriş yap.\n\nDaha sonra tekrar bağlamayı dene."
"TID_DEVICE_LINK_WRONG_ACCOUNT_ANDROID","Mevcut köy şu anda giriş yapmış olduğun Google hesabından bir başkasına bağlı.\n\nLütfen Google hesabından çıkış yap ve bu köyün bağlı olduğu hesaptan tekrar giriş yap.\n\nDaha sonra tekrar bağlamayı dene."
"TID_DEVICE_LINK_ERROR_ALREADY_BOUND_TO_ALL_PLATFORMS_TITLE","Zaten bağlantılı"
"TID_DEVICE_LINK_ERROR_ALREADY_BOUND_TO_ALL_PLATFORMS","Mevcut köy zaten bağlandı. Bağlantı sadece bir kere yapılabilir."
"TID_LINK_CANCELLED_TITLE","Bağlantı iptal edildi"
"TID_LINK_CANCELLED","Bağlantı işlemini iptal ettin. Hiçbir cihaz bağlanmadı."
"TID_DEVICE_LINK_ERROR_CODE_CURRENT_VILLAGE_TOO_HIGH","Köyün üstüne yazılamaz"
"TID_DEVICE_LINK_ERROR_CODE_CURRENT_VILLAGE_TOO_HIGH_TEXT","Köyün, zaten bu giriş yaptığın Game Center hesabına kalıcı olarak bağlı.\n\nKöyün ilerleme kaydetmiş olduğu için (<level>. seviye Belediye Binası veya satın alım yapıldı) artık üstüne yazılamaz."
"TID_DEVICE_LINK_ERROR_CODE_CURRENT_VILLAGE_TOO_HIGH_TEXT_ANDROID","Köyün zaten bu giriş yaptığın Google hesabına kalıcı olarak bağlı.\n\nKöyün zaten ilerleme kaydetmiş olduğu için (<level>. seviye Belediye Binası veya satın alım yapıldı) artık üstüne yazılamaz."
"TID_DEVICE_LINK_ERROR_CODE_CURRENT_VILLAGE_TOO_HIGH_TEXT_KUNLUN","Köyün zaten bu giriş yaptığın hesabına kalıcı olarak bağlı.\n\nKöyün zaten ilerleme kaydetmiş olduğu için (<level>. seviye Belediye Binası veya yapılan satın alımlar) artık üstüne yazılamaz."
"TID_DEVICE_LINK_ERROR_CODE_SAME_PLATFORM","Kod bağlantısı mevcut değil"
"TID_DEVICE_LINK_ERROR_CODE_SAME_PLATFORM_TEXT","Birden çok iOS cihazda oynamak için kod linkini kullanman gerekmez.\n\nBir başka iOS cihazda oynamak için önce diğer cihazda Game Center Girişi yaptığından emin ol. Daha sonra bu cihazda aynı Game Center hesabıyla giriş yap.\n\nİlerlemen otomatik olarak Game Center hesabın aracılığı ile senkronize edilecektir."
"TID_DEVICE_LINK_ERROR_CODE_SAME_PLATFORM_TEXT_ANDROID","Birden çok Android cihazda oynamak için kod linkini kullanman gerekmez.\n\nBir başka Android cihazda oynamak için önce diğer cihazda Google Play Girişi yaptığından emin ol. Daha sonra bu cihazda Google Play ile Giriş'i kullan. (Google Play ile Giriş'i oyunun ayarlarında bulabilirsin.)\n\nİlerlemen otomatik olarak senkronize edilir."
"TID_DEVICE_LINK_ERROR_CODE_SAME_PLATFORM_TEXT_KUNLUN","Birden fazla Android cihazda oynamak için kod bağlantısına ihtiyacın yok.\n\nBaşka bir Android cihazda oynayabilmek için, Clash of Clans'ı aynı Android App Store'dan indir ve aynı hesapla giriş yap.\n\nİlerlemen, otomatik olarak senkronize edilecektir."
"TID_DEVICE_LINK_SUCCESFULL_TITLE","Bağlantı başarılı!"
"TID_DEVICE_LINK_SUCCESFULL_NEW","Bu cihazı hesabına başarıyla bağladın. Oynamaya başlamak için TAMAM'a dokun, hesabın yüklenecektir. İyi eğlenceler!"
"TID_DEVICE_LINK_SUCCESFULL_OLD_NO_DEVICE","Hesabına başarıyla yeni bir cihaz bağladın!"
"TID_DEVICE_LINK_SUCCESFULL_OLD","Şu cihazı hesabına başarıyla bağladın:"
"TID_DEVICE_LINK_ERROR_CODE_ERROR_0_TITLE","Hata Oluştu (100)"
"TID_DEVICE_LINK_ERROR_CODE_ERROR_0","Bir hata oldu. Lütfen tekrar dene!"
"TID_DEVICE_LINK_ERROR_CODE_ERROR_1_TITLE","Hata Oluştu (101)"
"TID_DEVICE_LINK_ERROR_CODE_ERROR_1","Bir hata oldu. Lütfen tekrar dene!"
"TID_DEVICE_LINK_ERROR_CODE_ERROR_2_TITLE","Hata Oluştu (102)"
"TID_DEVICE_LINK_ERROR_CODE_ERROR_2","Bir hata oldu. Lütfen tekrar dene!"
"TID_ACCEPT_FRIEND_ERROR_BANNED","Oyuncu engellendi, arkadaş olarak eklenemez."
"TID_ACCEPT_FRIEND_ERROR_TOO_MANY_FRIENDS","Arkadaş ekleme başarısız, arkadaş listen dolu!"
"TID_ACCEPT_FRIEND_ERROR_GENERIC","Arkadaş ekleme başarısız, daha sonra tekrar dene"
"TID_EDIT_MODE_CANNOT_SAVE","Bu aktif bir tasarımdır ve daha sonra bitirilemez"
"TID_EDIT_MODE_SAVE_FIRST","Önce köyünü bitirmelisin"
"TID_POPUP_EDIT_MODE_SAVE_TITLE","Değişiklikleri Kaydet"
"TID_POPUP_EDIT_MODE_SAVE","Değişiklikleri kaydetmek istediğinden emin misin?"
"TID_POPUP_EDIT_MODE_DISCARD_TITLE","Düzenleme iptal edilsin mi?"
"TID_POPUP_EDIT_MODE_DISCARD","Değişiklikleri iptal edip düzenleme modundan çıkmak istediğinden emin misin?"
"TID_POPUP_EDIT_MODE_COLLECT_TITLE","Hepsini Topla"
"TID_POPUP_EDIT_MODE_COLLECT","Bütün binaları toplamak istediğinden emin misin?"
"TID_EDIT_MODE_SAVE_BUTTON","Kaydet"
"TID_EDIT_MODE_CANCEL_BUTTON","İptal"
"TID_EDIT_MODE_COPY_BUTTON","Tasarımı\nKopyala"
"TID_EDIT_MODE_ERASE_ON","Silme Açık"
"TID_EDIT_MODE_ERASE_OFF","Silme Kapalı"
"TID_EDIT_MODE_REMOVE_ALL_BUTTON","Hepsini Kaldır"
"TID_VILLAGE_EDIT_MODE","Köy Düzenleme Modu"
"TID_EDIT_MODE_TIP1","Binaları envanterine \qHepsini Kaldır\q veya \qSilme Modu\q ile yerleştir"
"TID_EDIT_MODE_TIP2","Binaları yerleştirmek için onları envanterden sürükle"
"TID_DEVICE_LINK_CONFIRMATION_TOWNHALL_LEVEL","<level>. seviye Belediye Binası"
"TID_EDIT_MODE_REMOVE_BUTTON","Kaldır"
"TID_EDIT_MODE_TIP_WALLS","Duvar inşa etmek için oktan sürükle"
"TID_OPEN_GAMECENTER_BUTTON_ANDROID","Google'a giriş yap"
"TID_GOOGLE_SERVICE_SIGN_IN","Oturum aç"
"TID_NEWS_RESOURCE_BOOST_TITLE","Hafta Sonuna Özel!"
"TID_NEWS_RESOURCE_BOOST","Artık her biri için BİR TAŞ harcayarak tüm kaynak toplayıcılarını güçlendirebilirsin."
"TID_BUTTON_REPAIR_TRAP","Yeniden silahlandır"
"TID_BUTTON_REPAIR_TRAP_ALL","Tümünü yeniden silahlandır"
"TID_TRAP_DAMAGE","Hasar: <number>"
"TID_TRAP_TRIGGER_RADIUS","Tetikleme alanı:"
"TID_CREDITS_BUTTON","Hazırlayanlar"
"TID_TERMS_OF_SERVICE_BUTTON","Hizmet şartları"
"TID_PRIVACY_POLICY_BUTTON","Gizlilik politikası"
"TID_ABOUT_TITLE","Hakkında"
"TID_POPUP_TEXT_ABOUT_TO_SELL_FREE","<item> gerçekten kaldırılsın mı?"
"TID_TRAP_REPAIR_COST","Yeniden silahlandırma maliyeti: <number>"
"TID_TRAP_BROKEN","<item> (Silahsız)"
"TID_POPUP_TEXT_ABOUT_TO_REARM_ALL","Tüm tuzakları <number> <resource> karşılığında yeniden silahlandırmak istediğine emin misin?"
"TID_POPUP_REARM_ALL","Tüm tuzakları yeniden silahlandır"
"TID_TRAP_DAMAGE_RADIUS","Etki alanı: <number> Karo"
"TID_ALLIANCE_INVITATION_FAILED_USER_BANNED","Davet edilemiyor; oyuncu, senin klanında engelendi!"
"TID_CLAN_JOIN_FAIL_BANNED","Katılamıyorsun, bu klanda engellendin!"
"TID_ACCOUNT_LOCKED_TITLE","Hesap Kilitli"
"TID_ACCONT_LOCKED_TEXT","Hesabın güvenlik sebeplerinden ötürü kilitlendi. Hesabını geri almak için kilit açma kodunu gir."
"TID_ACCOUNT_LOCKED_TEXT2","Kilit açma kodunu buraya gir:"
"TID_ERROR_POP_UP_UNLOCK_UNAVAILABLE_TITLE","Hesabın kilidini açma mevcut değil"
"TID_ERROR_POP_UP_UNLOCK_UNAVAILABLE","Hesabın kilidini açma şu an mevcut değil. Lütfen daha sonra tekrar dene!"
"TID_ERROR_POP_UP_UNLOCK_UNAVAILABLE_BUTTON","Tekrar dene"
"TID_ACCOUNT_LOCKED_INVALID_CODE","Geçersiz kilit açma kodu!"
"TID_ABOUT_WEIBO","Weibo"
"TID_ABOUT_FACEBOOK","Facebook"
"TID_ABOUT_TWITTER","Twitter"
"TID_VILLAGE_EDIT_SAVE_FAILED","Köy kaydedilemedi, lütfen tekrar dene."
"TID_DECO_CAP_REACHED","Bu süslerden zaten maksimum sayıda inşa ettin."
"TID_TRAP_CAP_REACHED","Bu tuzaklardan zaten maksimum sayıda inşa ettin."
"TID_XP_TITLE_HAYDAY","Hay Day oyna!"
"TID_XP_TEXT_HAYDAY","Doğaya geri dön ve toprağı işlemenin ve hayvan yetiştirmenin huzurunu keşfet"
"TID_XP_BUTTON_HAYDAY","Ücretsiz"
"TID_ERROR_POP_UP_PURCHASE_FAILED_TITLE","Satın alma başarısız oldu"
"TID_ERROR_POP_UP_PURCHASE_FAILED","Fatura sunucusu yanıt vermiyor. Lütfen daha sonra tekrar dene."
"TID_ERROR_POP_UP_PURCHASE_FAILED_BUTTON","Tamam"
"TID_GOOGLE_ACCOUNT_ALREADY_BOUND","Google Play ile Giriş başarısız! Google hesabın başka bir oyun hesabı ile çakışıyor."
"TID_BUTTON_ATTACK_MODE_SINGLE","Tekli"
"TID_BUTTON_ATTACK_MODE_MULTIPLE","Çoklu"
"TID_HINT_AIR_MINE_MINION","Güdümlü Hava Mayınları, Dalkavukları patlatmaz"
"TID_HINT_VILLAGE_EDIT_MODE","Köy Düzenleme Modu ile köyünü kolayca düzenle"
"TID_HINT_TRAP_REPAIR","Tuzakların ve bombaların kullanıldıktan sonra yeniden silahlandırılması gerekir"
"TID_HINT_TRAP_UPGRADING","İstenmeyen ziyaretçileri arazinden uzak tutmak için tuzaklarını yükseltmeyi unutma"
"TID_HINT_SAFEGUARD_PROGRESS","İlerlemeni koruma altına almak için Game Center hesabını kullanarak giriş yap."
"TID_HINT_SAFEGUARD_PROGRESS_ANDROID","İlerlemeni koruma altına almak için Google Play hesabını kullanarak giriş yap."
"TID_START_WAR","Savaşı Başlat!"
"TID_START_WAR_FAILED_ALREADY_IN_WAR","Yeni bir savaş başlatamazsın, Klanın zaten savaşta!"
"TID_START_WAR_FAILED_NO_RIGHTS","Sadece Lider ya da Yardımcı Lider savaş başlatabilir!"
"TID_START_WAR_FAILED_NOT_ENOUGH_MEMBERS","Savaş başlatılamaz, yeterince uygun klan üyesi yok!"
"TID_START_WAR_FAILED_GENERIC_ERROR","Yeni bir savaş başlatamazsın, daha sonra tekrar dene!"
"TID_START_WAR_FAILED_NOT_IN_ALLIANCE","Savaş başlatamazsın, savaş başlatabilmek için bir Klanda yer alman gerekiyor!"
"TID_START_WAR_FAILED_PENDING_REQUEST_EXISTS","Savaş başlatılamıyor, bekleyen istek var"
"TID_START_WAR_FAILED_ENEMY_HAS_TOO_MANY_REQUESTS_PENDING","Savaş başlatılamıyor, çok fazla bekleyen istek var"
"TID_START_WAR_FAILED_WAR_REQUEST_REJECTED","Dostluk Savaşı isteği gönderilemiyor. Bu klan, isteği reddetti. Daha sonra tekrar dene."
"TID_START_WAR_FAILED_WAR_REQUEST_NO_LONGER_EXISTS","Savaş başlatılamıyor, istek artık mevcut değil"
"TID_START_WAR_FAILED_WAR_COOLDOWN_ACTIVE","Savaş başlatılamıyor, savaş bekleme süresi etkin."
"TID_CLAN_STAT_VICTORIES","Zaferler:"
"TID_CLAN_STAT_DEFEATS","Yenilgiler:"
"TID_LAST_WAR","Son Savaş:"
"TID_PUSH_WAR_0","<data> ile savaş ilan edildi!"
"TID_PUSH_WAR_1","Savaş hazırlık süresi bitmek üzere!"
"TID_PUSH_WAR_2","<data> düşmanı için savaş günü başladı!"
"TID_PUSH_WAR_3","<data> ile yapılan savaş yakında sona erecek."
"TID_PUSH_WAR_4","<data> ile yapılan savaş sona erdi."
"TID_ALLIANCE_WAR_VICTORY","Zafer"
"TID_ALLIANCE_WAR_DEFEAT","Yenilgi"
"TID_OBSTACLE_XMASPRESENT","Hediye"
"TID_TRAP_SANTA","Noel Darbesi"
"TID_TRAP_SANTA_INFO","Düşmanlarına özel bir sürpriz hediye bırak. Cömertliğin karşılıksız kalmayacak!"
"TID_NUMBER_TARGETS","Hedef sayısı: <number>"
"TID_INFO_DAMAGE_TYPE_MULTIPLE","Çoklu hedef"
"TID_VILLAGE_EDIT_SUCCESS","Köyün kaydedildi!"
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_LONG","Üzgünüz, şu anda sunuculara bakım yapılıyor. Lütfen bir iki saat içinde tekrar dene."
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_TWO_HOURS","Üzgünüz, şu anda sunuculara bakım yapılıyor. Lütfen birkaç saat içinde tekrar dene."
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_HOUR_AND_HALF","Üzgünüz, şu anda sunuculara bakım yapılıyor. Lütfen bir buçuk saat içinde tekrar dene."
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_HOUR","Üzgünüz, şu anda sunuculara bakım yapılıyor. Lütfen bir saat içinde tekrar dene."
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_MINUTES","Üzgünüz, şu anda sunuculara bakım yapılıyor. Lütfen <value> dakika içinde tekrar dene."
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_SOON","Üzgünüz, şu anda sunuculara bakım yapılıyor. Lütfen birkaç dakika içinde tekrar dene."
"TID_EVENT_BOOST_BARRACKS","Yılbaşı Özel: Kışlaları ve İksir Toplayıcıları sadece birer taş karşılığında güçlendir! Etkinlik 7 Ocak'a kadar devam ediyor."
"TID_NEWS_VIDEO_TITLE","İlk Gören Sen Ol!"
"TID_NEWS_VIDEO_TEXT","Yeni animasyon TV reklamımızda favori Clash karakterlerinin hayat bulmasını izle!"
"TID_NEWS_VIDEO_BUTTON","Şimdi izle!"
"TID_FAQ_TITLE_INTERNET","Bazen bağlantım kesiliyor. Bunu nasıl önleyebilirim?"
"TID_FAQ_TEXT_INTERNET","Riski asgari seviyeye indirmek için, güvenilir bir internet servis sağlayıcı ile güvenli ve güçlü bir bağlantı (Wi-Fi veya 3G/4G) kullan. Ayrıca, oynamaya başlamadan önce, bant genişliğini kullanabilecek diğer gereksiz uygulamaları kapatmayı ihmal etme."
"TID_EDIT_MODE_NEED_TO_FINISH","Son köy düzenleme oturumun kurtarıldı"
"TID_TRAINING_CAPACITY","Eğitim kapasitesi: <number>"
"TID_EVENT_BOOST_GEM_AMOUNT","1x"
"TID_FAQ_TITLE_BUYING_ANDROID","Taş satın alamıyorum. Yardım!"
"TID_PROMOTE_TO_COLEADER_CONFIRMATION_TITLE","Terfi edilsin mi?"
"TID_PROMOTE_TO_COLEADER_CONFIRMATION","<name>, Klan Yardımcı Lideri olsun mu?"
"TID_DEMOTE_TO_ADMIN_CONFIRMATION_TITLE","Rütbesini indirelim mi?"
"TID_DEMOTE_TO_ADMIN_CONFIRMATION","<name>, Klan Büyüğü rütbesine indirilsin mi?"
"TID_ALLIANCE_ROLE_COLEADER","Yardımcı Lider"
"TID_ALLIANCE_WAR_PREPARATION_TIME_TITLE","Hazırlık Günü"
"TID_ALLIANCE_WAR_ATTACK_TIME_TITLE","Savaş Günü"
"TID_ALLIANCE_WAR_NOT_IN_CLAN","Klan Savaşlarında yer almak için önce bir Klana katılman gerekiyor!"
"TID_ALLIANCE_WAR_VISIT_FAILED_NOT_FOUND","Ziyaret edilemiyor, köy bulunamadı! Lütfen daha sonra tekrar dene."
"TID_ALLIANCE_WAR_VISIT_FAILED_UNAVAILABLE","Ziyaret edilemiyor, köy mevcut değil! Lütfen daha sonra tekrar dene."
"TID_ALLIANCE_WAR_VISIT_FAILED","Ziyaret edilemiyor, lütfen daha sonra tekrar dene."
"TID_ALLIANCE_WAR_SAVE_VILLAGE","Köyü Kaydet"
"TID_ALLIANCE_WAR_SNAPSHOT_FAILED","Köy kaydedilemedi, lütfen daha sonra tekrar dene!"
"TID_ALLIANCE_WAR_ATTACK_FAILED_ALL_ATTACKS_USED","Bu savaştaki tüm saldırılarını kullandın!"
"TID_ALLIANCE_WAR_ATTACK_FAILED_INVALID_TARGET","Bu köye saldıramazsın, geçersiz hedef!"
"TID_ALLIANCE_WAR_ATTACK_FAILED_TARGET_NOT_IN_WAR","Bu savaşa katılamazsın, klana savaş başladıktan sonra katıldın!"
"TID_ALLIANCE_WAR_ATTACK_FAILED_ATTACK_ONGOING","Devam eden bir saldırın var, daha sonra tekrar dene!"
"TID_ALLIANCE_WAR_ATTACK_FAILED_SNAPSHOT_NOT_AVAILABLE","Saldıramazsın, hedef köy mevcut değil!"
"TID_ALLIANCE_WAR_ATTACK_FAILED_TARGET_UNDER_ATTACK","Köy zaten saldırı altında, daha sonra tekrar dene!"
"TID_ALLIANCE_WAR_ATTACK_FAILED","Bu köye saldıramazsın, daha sonra tekrar dene!"
"TID_ALLIANCE_WAR_LOOKING_FOR_OPPONENT","Rakip klan aranıyor..."
"TID_ALLIANCE_WAR_WAR_STARTING","Savaş ilan edildi"
"TID_ALLIANCE_WAR_STREAM_DEFENDED","Savunuldu!"
"TID_ALLIANCE_WAR_NUM_DEFENCES","Savunuldu: <number>"
"TID_ALLIANCE_WAR_PREPARE_FOR_WAR","Savaşa hazır ol!"
"TID_ALLIANCE_WAR_IN_WAR","Savaş başladı!"
"TID_ALLIANCE_WAR_ENDED","Savaş sona erdi"
"TID_BONUS_GEMBOX","Taş Kutusu"
"TID_HERO_ABILITY_TIME","Yetenek süresi: <number> Saniye"
"TID_HERO_RECHARGE_TIME","Şarj olma süresi: <number> Saniye"
"TID_HERO_ABILITY_COOLDOWN_ACTIVE","Kahraman yeteneğini tekrar kullanabilmek için beklemen gerekiyor!"
"TID_HERO_ABILITY_USED","Yeteneği zaten kullandın!"
"TID_HERO_ABILITY_BARBARIAN_TITLE","Demir Yumruk"
"TID_HERO_ABILITY_BARBARIAN_DESC","Kral hiddetlenerek sağlığını büyük oranda yeniler ve hem kendisinin hem de yakınındaki barbarların hızı ve saldırı gücü geçici olarak artar. Etrafına bir grup barbar gelir ve savaşa onlar da katılır!"
"TID_HERO_ABILITY_LEVEL","Yetenek seviyesi: <number>"
"TID_HERO_ABILITY_LEVEL_UNLOCK_PROMPT","Yeteneğin kilidi <number>. seviyede açılır!"
"TID_HERO_ABILITY_UPGRADE_PROMPT_KING","Yeteneğini geliştirmek için kahramanını <number>. seviyeye yükselt!"
