"TID","CNT"
"TID_CHARACTER_INFO_WIZARD","法師在戰場上是人人畏懼的角色。集結一群法師施展法術攻擊，不論是空中或地面上的任何東西都能摧毀！"
"TID_CHARACTER_INFO_HEALER","天使生來就是為了守護您的士兵，她能幫助與她同行的地面部隊。有她的治療支援，部隊就會變得更強大。但是要確保天使不會被防空火箭傷害。"
"TID_CHARACTER_INFO_DRAGON","飛龍噴出的烈焰讓人膽顫心驚，這種恐怖的空中生物毫無憐憫之心，沒有東西能從牠吐出的烈焰之中逃脫。"
"TID_CHARACTER_INFO_PEKKA","皮卡超人是騎士？是武士？還是機器人？只有天知道！皮卡超人的重型盔甲可以抵禦強大的傷害。"
"TID_CHARACTER_INFO_MINION","這些飛行的小傢伙是從闇黑重油中誕生的。牠們不會被搜空地雷偵測到，但是在我們的世界裡牠們是非常脆弱的。"
"TID_CHARACTER_INFO_RIDER","馴服兇猛的跳跳豬之後，野豬騎士可以直接攻擊那些躲在城牆後面的敵人！有闇黑重油的加持這些戰士便戰無不勝！"
"TID_CHARACTER_INFO_VALKYRIE","這位榮耀的戰士是雙手斧的大師，她能在鄰近的建築物之間來回巡視，並且能夠用她的旋風斬一口氣摧毀很多棟建築或很多個部隊的敵人！"
"TID_CHARACTER_INFO_GOLEM","這些強大的戈侖石人樂於吸收傷害，被打敗時會分裂成兩個小戈侖石人，每個小戈侖石人只有原本戈侖石人五分之一的攻擊力。"
"TID_BUTTON_CLAN_MAIL_SEND","發送信件"
"TID_BUTTON_CLAN_MAIL_NEXT","離下一封郵件剩下："
"TID_SPECIAL_PACK_BUILDER","新手包"
"TID_BUILDING_TEXT_REQUEST","請求增援"
"TID_ALLIANCE_DEFAULT_MAIL_MESSAGE","部落成員請注意："
"TID_ALLIANCE_MAIL_FAIL_COOLDOWN","您必須稍候才能再次傳送郵件"
"TID_ATTACK_PERCENTAGE","攻擊成功次數："
"TID_DEFENCE_PERCENTAGE","防禦成功次數："
"TID_LEAGUE_LEADERBOARDS","我的聯盟"
"TID_BUTTON_ROTATE_MORE","整排旋轉"
"TID_LOCAL_NOTIFICATION_LABORATORY_UPGRADE_DONE","<item>已提升至<level>級"
"TID_PLACED_AFTER_SHUFFLE_POPUP_TITLE","您已經進入聯盟！"
"TID_PROMOTE_POPUP_TITLE","您晉升到更高階的聯盟了！"
"TID_DEMOTE_POPUP_TITLE","很遺憾，您被降到等級更低的聯盟了！"
"TID_LEAGUE_CHANGE_TEXT","聯盟等級：<league>"
"TID_LEAGUE_DROP_OUT_OF_LEAGUE","您已不屬於任何聯盟。"
"TID_LEAGUE_BRONZE1","青銅聯盟I"
"TID_LEAGUE_BRONZE2","青銅聯盟II"
"TID_LEAGUE_BRONZE3","青銅聯盟III"
"TID_LEAGUE_CRYSTAL1","水晶聯盟I"
"TID_LEAGUE_CRYSTAL2","水晶聯盟II"
"TID_LEAGUE_CRYSTAL3","水晶聯盟III"
"TID_LEAGUE_GOLD1","黃金聯盟I"
"TID_LEAGUE_GOLD2","黃金聯盟II"
"TID_LEAGUE_GOLD3","黃金聯盟III"
"TID_LEAGUE_MASTER1","大師聯盟I"
"TID_LEAGUE_MASTER2","大師聯盟II"
"TID_LEAGUE_MASTER3","大師聯盟III"
"TID_LEAGUE_SILVER1","白銀聯盟I"
"TID_LEAGUE_SILVER2","白銀聯盟II"
"TID_LEAGUE_SILVER3","白銀聯盟III"
"TID_LEAGUE_CHAMPION","冠軍聯盟"
"TID_LEAGUE_UNRANKED","未排名"
"TID_LEAGUE_TITLE1","您當前處於聯盟排名外！"
"TID_LEAGUE_TITLE2","每個聯盟賽季都會持續一個月的時間。在賽季開始時，玩家向任何一個村莊進攻，可查看自己新賽季的排名和獎勵。"
"TID_NEXT_LEAGUE","下一個聯盟："
"TID_LEAGUE_PASSED","已晉級"
"TID_LEAGUE_SHUFLES","離賽季結束剩下：<league_shufle_time>"
"TID_MATCH_VICTORY_BONUS","最大戰利品獎勵："
"TID_LEAGUE_I","I"
"TID_LEAGUE_II","II"
"TID_LEAGUE_III","III"
"TID_LEAGUE_IV","IV"
"TID_LEAGUE_V","V"
"TID_LEAGUE_BRONZE","青銅"
"TID_LEAGUE_SILVER","白銀"
"TID_LEAGUE_GOLD","黃金"
"TID_LEAGUE_CRYSTAL","水晶"
"TID_LEAGUE_MASTER","大師"
"TID_LEAGUE_BRONZE1_SHORT","青銅I"
"TID_LEAGUE_BRONZE2_SHORT","青銅II"
"TID_LEAGUE_BRONZE3_SHORT","青銅III"
"TID_LEAGUE_CRYSTAL1_SHORT","水晶I"
"TID_LEAGUE_CRYSTAL2_SHORT","水晶II"
"TID_LEAGUE_CRYSTAL3_SHORT","水晶III"
"TID_LEAGUE_GOLD1_SHORT","黃金I"
"TID_LEAGUE_GOLD2_SHORT","黃金II"
"TID_LEAGUE_GOLD3_SHORT","黃金III"
"TID_LEAGUE_MASTER1_SHORT","大師I"
"TID_LEAGUE_MASTER2_SHORT","大師II"
"TID_LEAGUE_MASTER3_SHORT","大師III"
"TID_LEAGUE_SILVER1_SHORT","白銀I"
"TID_LEAGUE_SILVER2_SHORT","白銀II"
"TID_LEAGUE_SILVER3_SHORT","白銀III"
"TID_LEAGUE_CHAMPION_SHORT","冠軍"
"TID_LEAGUE_INFO_REMEMBER","晉升至更高的聯盟等級可獲得更豐厚的額外獎勵！"
"TID_LEAGUE_INFO_LOOT_BONUS","在泰坦 I 聯盟中，最大戰利品獎勵為："
"TID_LEAGUE_INFO_LOOT_BONUS_PROMO","在您的新聯盟中，贏得一場對戰可獲得最大戰利品獎勵："
"TID_LEAGUES_LEAGUE_ORDER","聯盟等級"
"TID_LEAGUES_DIVISIONS","級別"
"TID_LEAGUES_I","I"
"TID_LEAGUES_II","II"
"TID_LEAGUES_III","III"
"TID_LEAGUES_IV","IV"
"TID_LEAGUES_V","V"
"TID_LEAGUES_GET_MORE_TROPHIES","收集<number>座獎盃以進入聯盟"
"TID_LEAGUES_UNRANKED_AFTER_SHUFFLE","聯盟賽季已結束。向任何一座村莊進攻可爭取進入新的聯盟！"
"TID_LEAGUE_DIVISIONS","級別"
"TID_BONUS","<percentage> 獎勵："
"TID_HINT LOOT_BONUS","想要獲得更多戰利品嗎？加入聯盟，就能夠在每次進攻成功後獲得戰利品獎勵！"
"TID_HINT LEAGUE_PLACEMENT","如果您擁有足夠的獎盃數，進攻任何村莊將會讓您自動進入聯盟。"
"TID_HINT LEAGUE_PROMOTION","賺取更多獎盃可晉升至更高等級的聯盟。聯盟等級越高，就能夠獲得越豐碩的戰利品獎勵！"
"TID_HINT LEAGUE_DEMOTION","如果您失去太多獎盃，就會被降級至等級較低的聯盟。請努力爭取獎盃！"
"TID_HINT LEAGUE_SHUFFLING","每個聯盟賽季都會持續一個月的時間。"
"TID_HINT TOURNAMENT","每個月都會重置部落錦標賽和部隊捐助數量。"
"TID_LEAGUE_INFO_LOOT_BONUS3","屬於某個聯盟可讓您在每次勝利後獲得額外獎勵！"
"TID_LEAGUE_INFO_PLACEMENT_HEADLINE","進攻任何一座玩家村莊可以取得參賽資格"
"TID_LEAGUE_INFO_PLACEMENT","對戰後擁有的獎盃數會決定您的聯盟等級"
"TID_HINT_LEAGUE_SHUFFLING2","每個聯盟賽季都會持續一個月的時間。"
"TID_BATTLE_LOG_OFFENSE","攻擊記錄"
"TID_BATTLE_LOG_DEFENSE","防禦記錄"
"TID_XP_TITLE_PUZZLEANDDRAGONS","日本最受歡迎！"
"TID_XP_TEXT_PUZZLEANDDRAGONS","日本最受歡迎的遊戲終於登陸英國。現在就從App Store免費下載！"
"TID_XP_BUTTON_PUZZLEANDDRAGONS","免費"
"TID_ALLIANCE_MAIL_NOTIFICATION","您有一封新的部落郵件！"
"TID_REQUESTED_FROM_CLAN","近期收到："
"TID_XP_TITLE_UNLOCK_PUZZLEANDDRAGONS","首領，幹得漂亮！"
"TID_XP_TEXT_UNLOCK_PUZZLEANDDRAGONS","如果您有在玩「龍族拼圖」，可以在遊戲中挑戰「部落衝突」了喔！按下方的按鈕以開啟遊戲並挑戰部落衝突關卡。"
"TID_XP_BUTTON_UNLOCK_PUZZLEANDDRAGONS","解鎖"
"TID_NEWS_UPDATE_INFO_TITLE","最後一隻迷你熔岩犬傳說"
"TID_NEWS_UPDATE_INFO_TEXT","迷你熔岩犬的壯闊故事永不止息，取自於 CamaroBro 的真實《部落衝突》故事。"
"TID_BUILDING_DARK_TOWER","地獄之塔"
"TID_DARK_TOWER_INFO","利用闇黑重油讓地獄之塔噴發火焰，可以對單一目標造成難以想象的傷害，或是同時持續地燒灼多個目標。極高的熱度會使治療效果喪失作用。"
"TID_ATTACK_WON","您獲勝了"
"TID_ATTACK_LOST","您戰敗了"
"TID_ALLIANCE_DEFAULT_TROOP_REQUEST_MESSAGE","救命啊！我需要增援！"
"TID_PURCHASE_LIMIT_TITLE","確認購買"
"TID_PURCHASE_LIMIT_TEXT","若要避免意外的購買情況，請稍等以下時間再行購買："
"TID_PURCHASE_LIMIT_CONFIRM","如果您仍然願意用<PRICE>購買<ITEM>，請輸入「<CONFIRM>」並按下「確定」按鈕。"
"TID_ERROR_POP_UP_PERSONAL_BREAK_TITLE","請休息一下"
"TID_ERROR_POP_UP_PERSONAL_BREAK","您已長時間在線且沒有護盾保護，您的村民們需要休息。"
"TID_ERROR_POP_UP_PERSONAL_BREAK_BUTTON","重新登入"
"TID_DARKTOWER_AMMO_FILL_CONFIRMATION","地獄之塔已準備就緒！"
"TID_DARKTOWER_AMMO_ALREADY_FULL","地獄之塔裝填完畢！"
"TID_ARTILLERY_AMMO_FILL_CONFIRMATION","天鷹火炮已準備就緒！"
"TID_ARTILLERY_AMMO_ALREADY_FULL","天鷹火炮裝填完畢！"
"TID_PERSONAL_BREAK_ATTACK_DISABLED","您即將進入強制下線時間，請休息片刻再發動進攻。"
"TID_PERSONAL_BREAK_STARTED","您在沒有護盾的情況下線上時間過長，系統將很快強制您下線幾分鐘。"
"TID_ALLIANCE_JOIN_CLAN","加入或者創建部落，一起變得更強大。\n\n部落成員可以互相幫助、相互增援部隊以及法術。"
"TID_BUTTON_APPBANK","AppBank指南"
"TID_INVALID_DESCRIPTION","無效的部落描述，請修改對這個部落的說明。"
"TID_TITLE_REQUEST_TROOPS","要求增援"
"TID_TITLE_CLAN_MAIL_SEND","發送信件"
"TID_SPEED_UP_TROOP_REQUEST_HEADER","立刻請求增援！"
"TID_SPEED_UP_TROOP_REQUEST_TEXT","是否要略過等待時間並立即要求增援？"
"TID_TROOP_REQUEST_SPEED_UP_SUCCESS","部落城堡已準備好請求增援！"
"TID_BUTTON_SPEED_UP_REQUEST_TROOPS","立即請求！"
"TID_FREEZE_SPELL","冰凍法術"
"TID_FREEZE_SPELL_INFO","當戰鬥進入白熱化的時候，給他來點鋪天蓋地的冰雪攻擊！\n\n冰凍法術會釋放出低溫衝擊使半徑內的敵方軍隊暫時凍結，並讓防禦建築處於無法防禦狀態。"
"TID_POPUP_REVENGE_CLEAR_TITLE","復仇"
"TID_POPUP_REVENGE_CLEAR","您只有一次機會向這個玩家復仇。是否確定要復仇？"
"TID_SPELL_TIME","法術持續時間：<number>秒鐘"
"TID_TROOP_REQUEST_SPEED_UP_FAILED_FULL","部落城堡已滿！"
"TID_HINT_SPELL_JUMP_DURATION","升級彈跳法術可讓您的作戰單位擁有更多時間越過城牆。"
"TID_HINT_SPELL_FREEZE","冰凍法術可讓效果範圍內的建築物和部隊失去防禦能力。"
"TID_HINT_SPELL_FREEZE_DURATION","升級冰凍法術可以延長對方防禦能力以及部隊的癱瘓時間。"
"TID_HINT_INFERNO_TOWER_TARGETS_1","地獄之塔可對持續鎖定目標並對單位造成毀滅性的傷害。"
"TID_HINT_INFERNO_TOWER_TARGETS_2","地獄之塔每次切換鎖定的目標時，傷害力就會重設為最小值。"
"TID_HINT_INFERNO_TOWER_AMMO","地獄之塔會燃燒闇黑重油來產生熊熊火焰。請務必保持它在完全裝填的狀態。"
"TID_HINT_ACCOUNT_SECURITY_1","請切勿將您的Game Center密碼提供給任何人。"
"TID_HINT_ACCOUNT_SECURITY_1_ANDROID","請切勿將您的Google認證提供給任何人。"
"TID_HINT_ACCOUNT_SECURITY_2","Supercell員工絕不會向您詢問您的Game Center密碼。"
"TID_HINT_ACCOUNT_SECURITY_2_ANDROID","Supercell員工絕不會向您詢問您的Google帳戶密碼。"
"TID_JUMP_SPELL_INFO","城牆拖慢了您的進攻速度嗎？試著走捷徑吧！\n\n在敵方城牆附近施放此法術可直線穿越城牆。您的部隊將能夠彈跳越過效果範圍內的城牆，完全不受阻礙！"
"TID_MUTE_PLAYER_BUTTON","屏蔽"
"TID_PLAYER_MUTED","玩家已被屏蔽！"
"TID_STREAM_REPLAY_TEXT_ATTACK","攻擊了："
"TID_STREAM_REPLAY_TEXT_DEFENSE","防禦了："
"TID_SHARE","分享視頻"
"TID_REPLAY_SHARED_SUCCESS","已分享視頻！"
"TID_REPLAY_SHARED_FAIL","您已經分享過視頻。請稍候<time>再分享。"
"TID_ELDER_KICK_FAIL_COOLDOWN","您不久前已踢除一個部落成員，請在<time>後重試。"
"TID_STREAM_REPLAY_BUTTON","重播"
"TID_HUD_ATTACKER","進攻方"
"TID_HUD_DEFENDER","防守方"
"TID_REPLAY_FAILED","重新播放時發生問題。"
"TID_FAQ_EXTERNAL_BUTTON","Famitsu"
"TID_CHARACTER_INFO_WARLOCK","女巫從來不是獨自作戰，因為她會持續召喚那些在戰鬥中死亡的骷髏兵們來為她作戰。升級女巫的話，每次就可以召喚更多的骷髏兵。"
"TID_WARLOCK","女巫"
"TID_HINT_WARLOCK_INFO_1","女巫的遠程攻擊能力也許稍弱，但她召喚出來的骷髏兵能夠不斷地分散敵軍防線的注意力。"
"TID_HINT_WARLOCK_INFO_2","召喚出來的骷髏兵一旦全部被敵軍消滅，女巫將變得極度脆弱。"
"TID_POPUP_ANDROID_EXIT_TITLE","確認退出"
"TID_POPUP_ANDROID_EXIT","確定退出遊戲嗎？"
"TID_MULTIDEVICE_INFO_ANDROID","使用Google Play Sign-In來保存您的遊戲進度以及在多部Android裝置上玩同一個村莊。"
"TID_MULTIDEVICE_INFO_KUNLUN","若要在多個Android設備上玩同一個村莊，請先從相同的Google Play商店下載《部落衝突》並使用同一個帳戶登入。"
"TID_LINK_NEW_DEVICE_TITLE","關聯另一部裝置"
"TID_LINK_NEW_DEVICE_TEXT","如果想在兩部裝置上玩同一個村莊或將您的帳戶轉移到新的裝置上，請在此進行。"
"TID_LINK_NEW_DEVICE_TEXT2","若要開始，請點選一項："
"TID_LINK_NEW_DEVICE_GAME_CENTER_NOTE","注意：如果您只在iOS裝置上進行遊戲且使用的是Game Center帳戶，則不需要關聯您的裝置。只需使用同一個Game Center帳戶登入即可。"
"TID_LINK_NEW_DEVICE_OLD_BUTTON","這是\n原有裝置"
"TID_LINK_NEW_DEVICE_NEW_BUTTON","這是\n新的裝置"
"TID_LINK_CODE_TITLE","連接代碼"
"TID_LINK_CODE_TEXT","現在請保持此畫面為開啟狀態。在另一部裝置上，前往關聯畫面，然後點選「這是新的裝置」按鈕。"
"TID_LINK_CODE_TEXT2","在新的裝置中輸入此代碼："
"TID_DEVICE_LINK_CODE_VALID_TIME","代碼有效時間："
"TID_LINK_CODE_WARNING_TEXT","警告：請勿將此代碼提供給任何人！此代碼僅供個人使用。請注意此關聯為永久關聯。"
"TID_CONFIRM_DEVICE_LINKING","確認關聯"
"TID_CONFIRM_DEVICE_LINK_TEXT","是否確定刪除目前的村莊，並將它取代為："
"TID_LINK_DEVICES_ENTER_CODE_TITLE","請輸入關聯代碼"
"TID_LINK_DEVICES_ENTER_CODE_TEXT","(取得關聯代碼：在原有裝置上前往關聯畫面，然後點選「這是原有裝置」按鈕。)"
"TID_LINK_DEVICES_ENTER_CODE_TEXT2","在此輸入關聯代碼："
"TID_DEVICE_LINK_ERROR_GAME_CENTER","未登入Game Center"
"TID_DEVICE_LINK_ERROR_GAME_CENTER_TEXT","如需進行裝置關聯，請先登入蘋果遊戲中心(Game Center)，再嘗試操作。"
"TID_DEVICE_LINK_ERROR_GAME_CENTER_ANDROID","未登入Google Play"
"TID_DEVICE_LINK_ERROR_GAME_CENTER_TEXT_ANDROID","請登入Google Play執行裝置關聯。若要這麼做，請啟動Google Play應用程式並從此處登入，然後再試一次。"
"TID_DEVICE_LINK_ERROR_TIMEOUT","關聯代碼已過期"
"TID_DEVICE_LINK_ERROR_TIMEOUT_TEXT","關聯代碼已過期。必須在<time>內將代碼輸入新的裝置。\n\n您只需重新進入關聯代碼畫面即可輕鬆取得新的代碼。"
"TID_DEVICE_LINK_ERROR_TOO_MANY_DEVICES","連結的裝置數過多"
"TID_DEVICE_LINK_ERROR_TOO_MANY_DEVICES_TEXT","您已經關聯10部裝置並達到上限。\n\n若希望移除部分原有裝置，請透過「幫助與支援」頁面與我們聯絡。"
"TID_DEVICE_LINK_ERROR_INVALID_LINK_CODE","關聯代碼無效"
"TID_DEVICE_LINK_ERROR_INVALID_LINK_CODE_TEXT","您輸入的代碼錯誤，或已經失效。請確保您輸入的代碼與原有裝置上顯示的完全相同。\n\n請點擊後退箭頭，重試一次。\n\n注意：一個代碼只能使用一次，並且會在 <time> 內失效。您每次重新進入裝置關聯介面都能獲取一個新的代碼。"
"TID_DEVICE_LINK_ERROR_OLD_DEVICE_NOT_ACTIVE","原有裝置沒有在使用中"
"TID_DEVICE_LINK_ERROR_OLD_DEVICE_NOT_ACTIVE_TEXT","若要成功關聯裝置，原有裝置必須在使用中並顯示關聯代碼畫面。"
"TID_ERROR_POP_UP_LOGGED_FROM_ANOTHER_DEVICE_TITLE","與伺服器失去連接"
"TID_ERROR_POP_UP_LOGGED_FROM_ANOTHER_DEVICE","另一部裝置正在連接到這座村莊。"
"TID_ERROR_POP_UP_LOGGED_FROM_ANOTHER_DEVICE_BUTTON","重新登入"
"TID_ALLIANCE_INVITATION_FAILED_AVATAR_HAS_TOO_MANY_INVITES","無法邀請，玩家的信箱已滿！"
"TID_DEVICE_LINKED_MAIL_ITEM","新的裝置已連結至您的村莊。"
"TID_TITLE_SHARE_REPLAY","分享視頻"
"TID_LOOT_GAINED","獲得的戰利品："
"TID_IAP_NOT_AVAILABLE","請在裝置限制設定中啟用\qApp 內購買\q。"
"TID_IAP_NOT_AVAILABLE_ANDROID","無法進行購買！請確定您使用的是有效的Google帳號，且已更新了您的主要付款方式。"
"TID_IAP_NOT_AVAILABLE_OLD_GOOGLE_PLAY","無法進行購買！必須更新Google Play Store應用程式。"
"TID_KICK_FAIL_VISITING","您在造訪玩家時無法將他們踢出部落。"
"TID_SKELETON","骷髏兵"
"TID_CHARACTER_INFO_SKELETON","這些不死生物本身沒有什麼威脅性。但是牠們從不單打獨鬥，因為女巫會召喚源源不絕的骷髏兵來對抗您的敵人！"
"TID_CHARACTER_INFO_SKELETON2","這些不死生物本身並不具備什麼威脅，但它們從不單獨作戰，因為骷髏氣球會不斷地向敵方村莊投放成群的骷髏！"
"TID_GOLEM_SEC","小戈侖石人"
"TID_CHARACTER_INFO_GOLEM_SEC","這些小戈侖石人是從戈侖石人中生成的。當戈侖石人被打敗的時候，這些小戈侖石人便會被賦予生命並繼續戰鬥。"
"TID_MAX_SUMMONED_UNITS","召喚單位數上限：<number>"
"TID_IAP_TRANSACTION_PENDING","請稍候。正在等候交易完成。"
"TID_ACHIEVEMENT_LEAGUE_TITLE","聯盟全明星"
"TID_ACHIEVEMENT_LEAGUE_PROGRESS_1","進入水晶聯盟"
"TID_ACHIEVEMENT_LEAGUE_PROGRESS_2","進入大師聯盟"
"TID_ACHIEVEMENT_LEAGUE_PROGRESS_3","進入冠軍聯盟"
"TID_VIEW_ALLIANCE_TAB","查看部落"
"TID_VIEW_PROFILE_TAB","玩家個人資料"
"TID_ACHIEVEMENT_DESTROY_XBOW_TITLE","X連弩終結者"
"TID_ACHIEVEMENT_DESTROY_XBOW","在多人遊戲戰鬥中破壞<number>座X連弩"
"TID_ACHIEVEMENT_DESTROY_XBOW_ONE","在多人遊戲戰鬥中破壞1座X連弩"
"TID_ACHIEVEMENT_DESTROY_INFERNO_TITLE","滅火英雄"
"TID_ACHIEVEMENT_DESTROY_INFERNO","在多人遊戲戰鬥中破壞<number>座地獄之塔"
"TID_TOWN_HALL_UPGRADE_WARNING","注意：升級後，如果對手的大本營等級等於或低於<number>，您從該對手處可獲得的戰利品將會比升級前少。"
"TID_SHARE_REPLAY_FAILED","視頻已由另一位玩家分享過了"
"TID_SHARE_REPLAY_FAILED2","已分享過該重播"
"TID_ACHIEVEMENT_GOLDSTORAGE_COMPLETED","儲金罐最高等級：<value>"
"TID_ACHIEVEMENT_NPC_STARS_COMPLETED","在單人模式地圖上的星星數：<value>"
"TID_ACHIEVEMENT_TOWN_HALL_COMPLETED","大本營的目前等級：<value>"
"TID_ACHIEVEMENT_CLEAR_OBSTACLES_COMPLETED","移除的障礙物總數：<value>"
"TID_ACHIEVEMENT_LOOT_GOLD_COMPLETED","掠奪的金幣總數：<value>"
"TID_ACHIEVEMENT_LOOT_ELIXIR_COMPLETED","掠奪的聖水總數：<value>"
"TID_ACHIEVEMENT_VICTORY_POINTS_COMPLETED","最多獎盃紀錄：<value>"
"TID_ACHIEVEMENT_CASTLE_COMPLETED","部落城堡目前等級：<value>"
"TID_ACHIEVEMENT_DESTROY_WALLS_COMPLETED","破壞的城牆總數：<value>"
"TID_ACHIEVEMENT_DESTROY_TOWNHALL_COMPLETED","破壞的大本營總數：<value>"
"TID_ACHIEVEMENT_DESTROY_BUILDER_COMPLETED","破壞的建築工人小屋總數：<value>"
"TID_ACHIEVEMENT_PVP_ATTACKS_COMPLETED","多人遊戲戰鬥獲勝總數：<value>"
"TID_ACHIEVEMENT_PVP_DEFENSES_COMPLETED","防禦成功總數：<value>"
"TID_ACHIEVEMENT_DONATE_UNITS_COMPLETED","派遣的部隊單位總計：<value>"
