"TID","DE"
"TID_MULTIDEVICE_INFO_KUNLUN","Um auf mehreren Android-Geräten spielen zu können, musst du Clash of Clans aus demselben Android-App-Store herunterladen und dich mit demselben Konto anmelden."
"TID_LINK_NEW_DEVICE_TITLE","Gerät verbinden"
"TID_LINK_NEW_DEVICE_TEXT","Wenn du auf zwei Geräten spielen oder dein Konto auf ein neues Gerät übertragen willst, kannst du das hier tun."
"TID_LINK_NEW_DEVICE_TEXT2","Zum Starten eine Option antippen:"
"TID_LINK_NEW_DEVICE_GAME_CENTER_NOTE","HINWEIS: Wenn du nur auf iOS-Geräten spielst und deinen Game Center-Account nutzt, musst du deine Geräte nicht verbinden. Melde dich einfach mit demselben Game Center-Account an."
"TID_LINK_NEW_DEVICE_OLD_BUTTON","Das ist das\nALTE GERÄT"
"TID_LINK_NEW_DEVICE_NEW_BUTTON","Das ist das\nNEUE GERÄT"
"TID_LINK_CODE_TITLE","Verbindungscode"
"TID_LINK_CODE_TEXT","Lass dieses Menü jetzt offen. Tippe auf dem anderen Gerät im Verbindungsmenü auf die Schaltfläche \qDas ist das NEUE Gerät\q."
"TID_LINK_CODE_TEXT2","Gib auf deinem neuen Gerät diesen Code ein:"
"TID_DEVICE_LINK_CODE_VALID_TIME","Code ist gültig für:"
"TID_LINK_CODE_WARNING_TEXT","ACHTUNG: Gib diesen Code niemals an andere Personen weiter! Er ist nur für dich persönlich bestimmt. Beachte, dass die Verbindung dauerhaft sein wird."
"TID_CONFIRM_DEVICE_LINKING","Verbinden bestätigen"
"TID_CONFIRM_DEVICE_LINK_TEXT","Willst du das aktuelle Dorf wirklich löschen und es hierdurch ersetzen:"
"TID_LINK_DEVICES_ENTER_CODE_TITLE","Verbindungscode eingeben"
"TID_LINK_DEVICES_ENTER_CODE_TEXT","(So erhältst du einen Verbindungscode: Tippe auf dem alten Gerät im Verbindungsmenü auf die Schaltfläche \qDas ist das ALTE Gerät\q.)"
"TID_LINK_DEVICES_ENTER_CODE_TEXT2","Verbindungscode hier eingeben:"
"TID_DEVICE_LINK_ERROR_GAME_CENTER","Nicht bei Game Center angemeldet"
"TID_DEVICE_LINK_ERROR_GAME_CENTER_TEXT","Bitte melde dich bei Game Center an, um das Gerät zu verbinden. Versuche es dann erneut."
"TID_DEVICE_LINK_ERROR_GAME_CENTER_ANDROID","Nicht bei Google Play angemeldet"
"TID_DEVICE_LINK_ERROR_GAME_CENTER_TEXT_ANDROID","Bitte bei Google Play anmelden, um die Geräteverbindung auszuführen. Tippe hierzu in den Einstellungen das Google Play Anmeldungsfeld an. Versuche es dann erneut."
"TID_DEVICE_LINK_ERROR_TIMEOUT","Verbindungscode abgelaufen"
"TID_DEVICE_LINK_ERROR_TIMEOUT_TEXT","Der Verbindungscode ist abgelaufen. Der Code muss auf dem neuen Gerät innerhalb von <time> eingegeben werden.\n\nDu kannst dir einfach einen neuen Code holen, indem du das Verbindungsmenü erneut aufrufst."
"TID_DEVICE_LINK_ERROR_TOO_MANY_DEVICES","Zu viele verbundene Geräte"
"TID_DEVICE_LINK_ERROR_TOO_MANY_DEVICES_TEXT","Du hast bereits die erlaubte Höchstzahl von 10 Geräten verbunden.\n\nWenn du einige alte Geräte entfernen willst, kontaktiere uns bitte über die Seite \qHilfe und Support\q."
"TID_DEVICE_LINK_ERROR_INVALID_LINK_CODE","Verbindungscode ungültig"
"TID_DEVICE_LINK_ERROR_INVALID_LINK_CODE_TEXT","Der von dir eingegebene Code ist falsch oder bereits abgelaufen. Überprüfe bitte, ob du den Code genau so eingegeben hast, wie er auf dem anderen Gerät angezeigt wird.\n\nTippe auf den Zurück-Pfeil und versuche es erneut.\n\nHinweis: Ein Code kann nur einmal verwendet werden und verfällt nach <time>. Du kannst dir jederzeit einen neuen Code holen, indem du den Bereich \qVerbinden\q erneut aufrufst."
"TID_DEVICE_LINK_ERROR_OLD_DEVICE_NOT_ACTIVE","Altes Gerät nicht aktiv"
"TID_DEVICE_LINK_ERROR_OLD_DEVICE_NOT_ACTIVE_TEXT","Um deine Geräte erfolgreich verbinden zu können, muss das alte Gerät aktiv sein und das Verbindungsmenü anzeigen."
"TID_ERROR_POP_UP_LOGGED_FROM_ANOTHER_DEVICE_TITLE","Verbindung verloren"
"TID_ERROR_POP_UP_LOGGED_FROM_ANOTHER_DEVICE","Ein anderes Gerät verbindet sich gerade mit diesem Dorf."
"TID_ERROR_POP_UP_LOGGED_FROM_ANOTHER_DEVICE_BUTTON","Neu laden"
"TID_ALLIANCE_INVITATION_FAILED_AVATAR_HAS_TOO_MANY_INVITES","Einladung nicht möglich: Posteingang des Spielers ist voll!"
"TID_DEVICE_LINKED_MAIL_ITEM","Dein Dorf wurde mit einem neuen Gerät verbunden."
"TID_TITLE_SHARE_REPLAY","Wiederhol. teilen"
"TID_LOOT_GAINED","Gewonnene Beute:"
"TID_IAP_NOT_AVAILABLE","Bitte aktiviere In-App-Käufe in den Geräteeinstellungen unter Allgemein/Einschränkungen."
"TID_IAP_NOT_AVAILABLE_ANDROID","Käufe sind nicht möglich! Bitte sorge dafür, dass du ein gültiges Google-Konto verwendest und deine Zahlungsinformationen aktuell sind."
"TID_IAP_NOT_AVAILABLE_OLD_GOOGLE_PLAY","Käufe nicht verfügbar! Google Play Store muss aktualisiert werden."
"TID_KICK_FAIL_VISITING","Du kannst während eines Besuchs keine Spieler rauswerfen."
"TID_SKELETON","Skelett"
"TID_CHARACTER_INFO_SKELETON","Diese untote Kreatur ist an sich recht harmlos. Aber sie kämpft nie allein, denn die Hexe kann riesige Horden von Skeletten herbeirufen und auf deine Gegner hetzen!"
"TID_CHARACTER_INFO_SKELETON2","Diese untote Kreatur ist an sich recht harmlos. Aber sie kämpft nie allein, denn der Skelettballon kann endlose Horden an Skeletten auf deine Gegner werfen!"
"TID_GOLEM_SEC","Mini-Golem"
"TID_CHARACTER_INFO_GOLEM_SEC","Mini-Golems sind kleinere Golems im Innern dieser riesigen Kreaturen. Wenn ein Golem zerstört wird, erwachen die Mini-Golems zum Leben und führen den Kampf fort!"
"TID_MAX_SUMMONED_UNITS","Maximal herbeigerufene Einheiten: <number>"
"TID_IAP_TRANSACTION_PENDING","Bitte warten. Transaktion läuft."
"TID_ACHIEVEMENT_LEAGUE_TITLE","Held der Ligen"
"TID_ACHIEVEMENT_LEAGUE_PROGRESS_1","Tritt der Kristall-Liga bei."
"TID_ACHIEVEMENT_LEAGUE_PROGRESS_2","Erreiche die Meister-Liga."
"TID_ACHIEVEMENT_LEAGUE_PROGRESS_3","Werde ein Champion!"
"TID_VIEW_ALLIANCE_TAB","Clan betrachten"
"TID_VIEW_PROFILE_TAB","Spielerprofil"
"TID_ACHIEVEMENT_DESTROY_XBOW_TITLE","X-Bogen-Vernichter"
"TID_ACHIEVEMENT_DESTROY_XBOW","Zerstöre <number> X-Bögen in Mehrspieler-Kämpfen."
"TID_ACHIEVEMENT_DESTROY_XBOW_ONE","Zerstöre einen X-Bogen in einem Mehrspieler-Kampf."
"TID_ACHIEVEMENT_DESTROY_INFERNO_TITLE","Feuerlöscher"
"TID_ACHIEVEMENT_DESTROY_INFERNO","Zerstöre <number> Infernotürme in Mehrspieler-Kämpfen."
"TID_TOWN_HALL_UPGRADE_WARNING","Hinweis: Eine Verbesserung reduziert deine Beute von Gegnern mit Rathäusern auf Level <number> und niedriger."
"TID_SHARE_REPLAY_FAILED","Die Wiederholung wurde bereits von einem anderen Spieler geteilt."
"TID_SHARE_REPLAY_FAILED2","Die Wiederholung wurde bereits geteilt"
"TID_ACHIEVEMENT_GOLDSTORAGE_COMPLETED","Höchstes Goldlager-Level: <value>"
"TID_ACHIEVEMENT_NPC_STARS_COMPLETED","Sterne auf der Kampagnenkarte: <value>"
"TID_ACHIEVEMENT_TOWN_HALL_COMPLETED","Derzeitiges Rathaus-Level: <value>"
"TID_ACHIEVEMENT_CLEAR_OBSTACLES_COMPLETED","Hindernisse entfernt (insgesamt): <value>"
"TID_ACHIEVEMENT_LOOT_GOLD_COMPLETED","Gold erbeutet (insgesamt): <value>"
"TID_ACHIEVEMENT_LOOT_ELIXIR_COMPLETED","Elixier erbeutet (insgesamt): <value>"
"TID_ACHIEVEMENT_VICTORY_POINTS_COMPLETED","Trophäen: <value>"
"TID_ACHIEVEMENT_CASTLE_COMPLETED","Derzeitiges Clanburg-Level: <value>"
"TID_ACHIEVEMENT_DESTROY_WALLS_COMPLETED","Mauern zerstört (insgesamt): <value>"
"TID_ACHIEVEMENT_DESTROY_TOWNHALL_COMPLETED","Rathäuser zerstört (insgesamt): <value>"
"TID_ACHIEVEMENT_DESTROY_BUILDER_COMPLETED","Bauhütten zerstört (insgesamt): <value>"
"TID_ACHIEVEMENT_PVP_ATTACKS_COMPLETED","Mehrspieler-Kämpfe gewonnen (insgesamt): <value>"
"TID_ACHIEVEMENT_PVP_DEFENSES_COMPLETED","Verteidigungen gewonnen (insgesamt): <value>"
"TID_ACHIEVEMENT_DONATE_UNITS_COMPLETED","Truppen gespendet (insgesamt): <value>"
"TID_ACHIEVEMENT_DESTROY_MORTARS_COMPLETED","Minenwerfer zerstört (insgesamt): <value>"
"TID_ACHIEVEMENT_LOOT_DARK_ELIXIR_COMPLETED","Dunkles Elixier erbeutet (insgesamt): <value>"
"TID_ACHIEVEMENT_DESTROY_XBOW_COMPLETED","X-Bögen zerstört (insgesamt): <value>"
"TID_ACHIEVEMENT_DESTROY_INFERNO_COMPLETED","Infernotürme zerstört (insgesamt): <value>"
"TID_LINK_DEVICE_BUTTON","Gerät verbinden"
"TID_OPEN_GAMECENTER_BUTTON","Game Center öffnen"
"TID_LINK_TARGET_IOS_BUTTON","Verbinden mit\niPhone, iPad oder iPod"
"TID_LINK_TARGET_IOS_BUTTON_ANDROID","Verbinden mit\neinem Android-Gerät"
"TID_LINK_TARGET_OTHER_BUTTON","Verbinden mit\nanderem Gerät"
"TID_LINK_TARGET_DEVICE_TYPE","Zielgerät"
"TID_LINK_TARGET_DEVICE_TEXT","Wähle die Geräteart, die du verbinden willst:"
"TID_ANDROID_BILLING_PRODUCT_NOT_AVAILABLE_PRICE","Für Infos antippen!"
"TID_ALLIANCE_INVITATION_FAILED_NO_RIGHTS","Nur Älteste und Anführer können neue Mitglieder einladen!"
"TID_GOOGLE_SERVICE_CONNECT_TITLE","Google Play-Anmeldung empfohlen"
"TID_GOOGLE_SERVICE_CONNECT_TEXT","Häuptling!\n<c2>Sichere jetzt deinen Fortschritt</c>, indem du dich mit Google Play anmeldest.\n\nDanach <c2>kannst du dein Dorf jederzeit auf jedem Android-Gerät wiederherstellen</c>, indem du dich mit demselben Konto bei Google Play anmeldest."
"TID_GOOGLE_SERVICE_CONNECT_BUTTON","Verbinden"
"TID_ACCOUNT","Geräte"
"TID_LINK_SAME_PLATFORM_TITLE","Mit Game Center synchronisieren"
"TID_LINK_SAME_PLATFORM_TITLE_ANDROID","Mit einem Google-Konto synchronisieren"
"TID_LINK_SAME_PLATFORM_TITLE_KUNLUN","Mit deinem Konto synchronisieren"
"TID_LINK_SAME_PLATFORM","Um auf mehreren iOS-Geräten spielen zu können, vergewissere dich zuerst, dass du auf diesem Gerät bei Game Center angemeldet bist.\n\nMelde dich dann mit dem anderen Gerät bei Game Center an. Dein Fortschritt wird automatisch synchronisiert."
"TID_LINK_SAME_PLATFORM_ANDROID","Um auf mehreren Android-Geräten spielen zu können, vergewissere dich zuerst, dass du auf diesem Gerät mit deinem Google-Konto angemeldet bist.\n\nMelde dich dann auch auf dem anderen Gerät bei deinem Google-Konto an. Dein Fortschritt wird automatisch synchronisiert."
"TID_LINK_SAME_PLATFORM_KUNLUN","Um auf mehreren Android-Geräten spielen zu können, musst du Clash of Clans aus demselben Android-App-Store herunterladen und dich mit demselben Konto anmelden. Dein Fortschritt wird automatisch synchronisiert."
"TID_DEVICE_LINK_ERROR_NOT_ATTACHED_TITLE","Nicht mit Game Center verknüpft"
"TID_DEVICE_LINK_ERROR_NOT_ATTACHED","Dein Dorf wurde noch nicht mit einem Game Center-Account verknüpft. Bitte vergewissere dich, dass du mit einem Game Center-Account angemeldet bist, mit dem noch kein Dorf verknüpft wurde, und starte das Spiel neu.\n\nDu wirst gefragt, ob du das aktuelle Dorf mit dem Game Center-Account verknüpfen willst. Wähle \qJa\q.\n\nACHTUNG: Das Dorf wird dauerhaft verknüpft. Dies kann später nicht mehr geändert werden."
"TID_DEVICE_LINK_ERROR_NOT_ATTACHED_TITLE_ANDROID","Nicht mit Google Play verknüpft"
"TID_DEVICE_LINK_ERROR_NOT_ATTACHED_ANDROID","Dein Dorf wurde noch nicht mit einem Google-Konto verknüpft. Geh zurück ins Menü \qEinstellungen\q und melde dich mit Google Play ohne verknüpftes Dorf an.\n\nACHTUNG: Das Dorf wird dauerhaft verknüpft. Dies kann später nicht mehr geändert werden."
"TID_DEVICE_LINK_WRONG_ACCOUNT_TITLE","Falsches Konto angemeldet"
"TID_DEVICE_LINK_WRONG_ACCOUNT","Das aktuelle Dorf ist mit einem anderen Game Center-Account verknüpft als dem, mit dem du angemeldet bist.\n\nBitte melde dich von der Game Center-App ab und melde dich mit dem Konto, mit dem dieses Dorf verknüpft ist, erneut an.\n\nVersuche das Verbinden dann erneut."
"TID_DEVICE_LINK_WRONG_ACCOUNT_ANDROID","Das aktuelle Dorf ist mit einem anderen Google-Konto verknüpft als dem, mit dem du angemeldet bist.\n\nBitte melde dich über das Einstellungsmenü beim aktuellen Google-Konto ab und melde dich mit dem Konto, mit dem dieses Dorf verknüpft ist, erneut an.\n\nVersuche das Verbinden dann erneut."
"TID_DEVICE_LINK_ERROR_ALREADY_BOUND_TO_ALL_PLATFORMS_TITLE","Bereits verbunden"
"TID_DEVICE_LINK_ERROR_ALREADY_BOUND_TO_ALL_PLATFORMS","Das aktuelle Dorf wurde bereits verbunden. Das Verbinden ist nur einmal möglich."
"TID_LINK_CANCELLED_TITLE","Verbinden abgebrochen"
"TID_LINK_CANCELLED","Du hast das Verbinden abgebrochen. Es wurde kein Gerät verbunden."
"TID_DEVICE_LINK_ERROR_CODE_CURRENT_VILLAGE_TOO_HIGH","Dorf kann nicht überschrieben werden"
"TID_DEVICE_LINK_ERROR_CODE_CURRENT_VILLAGE_TOO_HIGH_TEXT","Dein Dorf ist bereits dauerhaft mit dem Game Center-Account verknüpft, mit dem du angemeldet bist.\n\nDa für das Dorf bereits Fortschritte bestehen (Rathaus-Level <level> oder Kauf getätigt), kann es nicht mehr überschrieben werden."
"TID_DEVICE_LINK_ERROR_CODE_CURRENT_VILLAGE_TOO_HIGH_TEXT_ANDROID","Dein Dorf ist bereits dauerhaft mit dem Google-Konto verknüpft, mit dem du angemeldet bist.\n\nDa für das Dorf bereits Fortschritte bestehen (Rathaus-Level <level> oder Kauf getätigt), kann es nicht mehr überschrieben werden."
"TID_DEVICE_LINK_ERROR_CODE_CURRENT_VILLAGE_TOO_HIGH_TEXT_KUNLUN","Dein Dorf ist bereits dauerhaft mit dem Konto verknüpft, mit dem du angemeldet bist.\n\nDa für das Dorf bereits Fortschritte bestehen (Rathaus-Level <level> oder Kauf getätigt), kann es nicht mehr überschrieben werden."
"TID_DEVICE_LINK_ERROR_CODE_SAME_PLATFORM","Verbindung mit Code nicht verfügbar"
"TID_DEVICE_LINK_ERROR_CODE_SAME_PLATFORM_TEXT","Du musst den Verbindungscode nicht verwenden, um auf mehreren iOS-Geräten spielen zu können.\n\nUm auf einem anderen iOS-Gerät spielen zu können, vergewisserst du dich bitte, dass du mit dem anderen Gerät bei Game Center angemeldet bist. Melde dich dann auf diesem Gerät mit demselben Game Center-Account an.\n\nDein Fortschritt wird automatisch durch deinen Game Center-Account synchronisiert."
"TID_DEVICE_LINK_ERROR_CODE_SAME_PLATFORM_TEXT_ANDROID","Um auf mehreren Android-Geräten spielen zu können, brauchst du den Verbindungscode nicht.\n\nUm auf einem anderen Android-Gerät spielen zu können, stelle als erstes sicher, dass du auf dem anderen Gerät bei Google Play angemeldet bist. Melde dich dann auf diesem Gerät ebenfalls bei Google Play an. (Du kannst dich in den Spieleinstellungen bei Google Play anmelden.)\n\nDein Fortschritt wird automatisch synchronisiert."
"TID_DEVICE_LINK_ERROR_CODE_SAME_PLATFORM_TEXT_KUNLUN","Du musst den Verbindungscode nicht verwenden, um auf mehreren Android-Geräten spielen zu können.\n\nUm auf einem anderen Android-Gerät spielen zu können, musst du Clash of Clans aus demselben Android-App-Store herunterladen und dich mit demselben Konto anmelden.\n\nDein Fortschritt wird automatisch synchronisiert."
"TID_DEVICE_LINK_SUCCESFULL_TITLE","Verbinden erfolgreich!"
"TID_DEVICE_LINK_SUCCESFULL_NEW","Du hast dieses Gerät erfolgreich mit deinem Konto verbunden! Tippe einfach auf \qOkay\q, um dein Konto zu laden und zu spielen. Viel Spaß!"
"TID_DEVICE_LINK_SUCCESFULL_OLD_NO_DEVICE","Du hast erfolgreich ein neues Gerät mit deinem Konto verbunden!"
"TID_DEVICE_LINK_SUCCESFULL_OLD","Du hast das folgende Gerät erfolgreich mit deinem Konto verbunden:"
"TID_DEVICE_LINK_ERROR_CODE_ERROR_0_TITLE","Fehler aufgetreten (100)"
"TID_DEVICE_LINK_ERROR_CODE_ERROR_0","Es ist etwas schiefgelaufen. Bitte versuche es erneut!"
"TID_DEVICE_LINK_ERROR_CODE_ERROR_1_TITLE","Fehler aufgetreten (101)"
"TID_DEVICE_LINK_ERROR_CODE_ERROR_1","Es ist etwas schiefgelaufen. Bitte versuche es erneut!"
"TID_DEVICE_LINK_ERROR_CODE_ERROR_2_TITLE","Fehler aufgetreten (102)"
"TID_DEVICE_LINK_ERROR_CODE_ERROR_2","Es ist etwas schiefgelaufen. Bitte versuche es erneut!"
"TID_ACCEPT_FRIEND_ERROR_BANNED","Dieser Spieler wurde gesperrt und kann nicht als Freund hinzugefügt werden."
"TID_ACCEPT_FRIEND_ERROR_TOO_MANY_FRIENDS","Freund konnte nicht hinzugefügt werden. Deine Freundeliste ist voll!"
"TID_ACCEPT_FRIEND_ERROR_GENERIC","Freund konnte nicht hinzugefügt werden. Bitte versuche es später erneut."
"TID_EDIT_MODE_CANNOT_SAVE","Das ist ein aktives Layout, das später nicht fertiggestellt werden kann."
"TID_EDIT_MODE_SAVE_FIRST","Du musst erst dein Dorf fertigstellen."
"TID_POPUP_EDIT_MODE_SAVE_TITLE","Änderungen speichern"
"TID_POPUP_EDIT_MODE_SAVE","Willst du die Änderungen wirklich speichern?"
"TID_POPUP_EDIT_MODE_DISCARD_TITLE","Bearbeitung abbrechen?"
"TID_POPUP_EDIT_MODE_DISCARD","Willst du die Änderungen wirklich verwerfen und den Bearbeitungsmodus verlassen?"
"TID_POPUP_EDIT_MODE_COLLECT_TITLE","Alle einsammeln"
"TID_POPUP_EDIT_MODE_COLLECT","Willst du wirklich alle Gebäude einsammeln?"
"TID_EDIT_MODE_SAVE_BUTTON","Speichern"
"TID_EDIT_MODE_CANCEL_BUTTON","Abbrechen"
"TID_EDIT_MODE_COPY_BUTTON","Layout\nkopieren"
"TID_EDIT_MODE_ERASE_ON","Löschen: An"
"TID_EDIT_MODE_ERASE_OFF","Löschen: Aus"
"TID_EDIT_MODE_REMOVE_ALL_BUTTON","Alle entfernen"
"TID_VILLAGE_EDIT_MODE","Dorfbearbeitungsmodus"
"TID_EDIT_MODE_TIP1","Platziere Gebäude im Inventar mittels \qAlle entfernen\q oder \qLöschen\q."
"TID_EDIT_MODE_TIP2","Ziehe Gebäude aus dem Inventar, um sie zu platzieren."
"TID_DEVICE_LINK_CONFIRMATION_TOWNHALL_LEVEL","Rathaus-Level <level>"
"TID_EDIT_MODE_REMOVE_BUTTON","Entfernen"
"TID_EDIT_MODE_TIP_WALLS","Ziehe am Pfeil, um Mauern zu bauen."
"TID_OPEN_GAMECENTER_BUTTON_ANDROID","Bei Google anmelden"
"TID_GOOGLE_SERVICE_SIGN_IN","Anmelden"
"TID_NEWS_RESOURCE_BOOST_TITLE","Wochenendangebot!"
"TID_NEWS_RESOURCE_BOOST","Du kannst jetzt allen Ressourcensammlern für nur jeweils EIN JUWEL einen Schub verpassen."
"TID_BUTTON_REPAIR_TRAP","Reaktivieren"
"TID_BUTTON_REPAIR_TRAP_ALL","Alle reaktivieren"
"TID_TRAP_DAMAGE","Schaden: <number>"
"TID_TRAP_TRIGGER_RADIUS","Auslöseradius:"
"TID_CREDITS_BUTTON","Mitwirkende"
"TID_TERMS_OF_SERVICE_BUTTON","Geschäfts-\nbedingungen"
"TID_PRIVACY_POLICY_BUTTON","Datenschutz-\nrichtlinien"
"TID_ABOUT_TITLE","Über"
"TID_POPUP_TEXT_ABOUT_TO_SELL_FREE","Möchtest du <item> wirklich entfernen?"
"TID_TRAP_REPAIR_COST","Reaktivierungskosten: <number>"
"TID_TRAP_BROKEN","<item> (inaktiv)"
"TID_POPUP_TEXT_ABOUT_TO_REARM_ALL","Möchtest du wirklich alle Fallen für <number> <resource> reaktivieren?"
"TID_POPUP_REARM_ALL","Alle Fallen reaktivieren"
"TID_TRAP_DAMAGE_RADIUS","Wirkungsbereich: <number> Felder"
"TID_ALLIANCE_INVITATION_FAILED_USER_BANNED","Einladung nicht möglich. Spieler wurde aus deinem Clan verbannt!"
"TID_CLAN_JOIN_FAIL_BANNED","Beitritt nicht möglich. Du wurdest aus diesem Clan verbannt!"
"TID_ACCOUNT_LOCKED_TITLE","Konto gesperrt"
"TID_ACCONT_LOCKED_TEXT","Dein Konto wurde aus Sicherheitsgründen gesperrt. Gib den Freischaltcode ein, um dein Konto wiederherzustellen."
"TID_ACCOUNT_LOCKED_TEXT2","Gib hier den Freischaltcode ein:"
"TID_ERROR_POP_UP_UNLOCK_UNAVAILABLE_TITLE","Kontofreischaltung nicht verfügbar"
"TID_ERROR_POP_UP_UNLOCK_UNAVAILABLE","Kontofreischaltung ist momentan nicht verfügbar. Bitte versuche es später erneut."
"TID_ERROR_POP_UP_UNLOCK_UNAVAILABLE_BUTTON","Erneut versuchen"
"TID_ACCOUNT_LOCKED_INVALID_CODE","Ungültiger Freischaltcode!"
"TID_ABOUT_WEIBO","Weibo"
"TID_ABOUT_FACEBOOK","Facebook"
"TID_ABOUT_TWITTER","Twitter"
"TID_VILLAGE_EDIT_SAVE_FAILED","Speichern des Dorfs fehlgeschlagen. Bitte versuche es erneut."
"TID_DECO_CAP_REACHED","Du hast bereits die maximale Anzahl dieser Dekorationen gebaut."
"TID_TRAP_CAP_REACHED","Du hast bereits die maximale Anzahl dieser Fallen errichtet."
"TID_XP_TITLE_HAYDAY","Spiele Hay Day!"
"TID_XP_TEXT_HAYDAY","Kehre zurück zur Natur und genieße das einfache und friedliche Landleben mit Feldarbeit und Tierzucht."
"TID_XP_BUTTON_HAYDAY","Kostenlos"
"TID_ERROR_POP_UP_PURCHASE_FAILED_TITLE","Kauf fehlgeschlagen"
"TID_ERROR_POP_UP_PURCHASE_FAILED","Abrechnungsserver antwortet nicht. Bitte versuche es später erneut."
"TID_ERROR_POP_UP_PURCHASE_FAILED_BUTTON","Okay"
"TID_GOOGLE_ACCOUNT_ALREADY_BOUND","Anmeldung bei Google Play fehlgeschlagen! Dein Google-Konto ist bereits mit einem anderen Spielkonto verknüpft."
"TID_BUTTON_ATTACK_MODE_SINGLE","Einzeln"
"TID_BUTTON_ATTACK_MODE_MULTIPLE","Mehrfach"
"TID_HINT_AIR_MINE_MINION","Suchende Luftminen können Lakaien nicht aufspüren."
"TID_HINT_VILLAGE_EDIT_MODE","Im Dorfbearbeitungsmodus kannst du dein Dorf ganz einfach umbauen."
"TID_HINT_TRAP_REPAIR","Fallen und Bomben müssen nach der Benutzung reaktiviert werden."
"TID_HINT_TRAP_UPGRADING","Verbessere deine Fallen, um dir unerwünschten Besuch vom Hals zu halten."
"TID_HINT_SAFEGUARD_PROGRESS","Melde dich mit deinem Game Center-Account an, um deinen Fortschritt zu sichern."
"TID_HINT_SAFEGUARD_PROGRESS_ANDROID","Melde dich mit Google Play an, um deinen Fortschritt zu sichern."
"TID_START_WAR","Beginne einen Krieg!"
"TID_START_WAR_FAILED_ALREADY_IN_WAR","Du kannst keinen neuen Krieg beginnen. Dein Clan führt bereits einen Krieg!"
"TID_START_WAR_FAILED_NO_RIGHTS","Nur Anführer oder Vize-Anführer können einen Krieg beginnen!"
"TID_START_WAR_FAILED_NOT_ENOUGH_MEMBERS","Du kannst keinen Krieg beginnen. Dein Clan hat nicht genug zugelassene Mitglieder!"
"TID_START_WAR_FAILED_GENERIC_ERROR","Du kannst keinen neuen Krieg beginnen. Versuche es später erneut!"
"TID_START_WAR_FAILED_NOT_IN_ALLIANCE","Du musst in einem Clan sein, um einen Krieg zu beginnen!"
"TID_START_WAR_FAILED_PENDING_REQUEST_EXISTS","Ausstehende Anfragen. Krieg kann nicht begonnen werden."
"TID_START_WAR_FAILED_ENEMY_HAS_TOO_MANY_REQUESTS_PENDING","Zu viele ausstehende Anfragen. Krieg kann nicht begonnen werden."
"TID_START_WAR_FAILED_WAR_REQUEST_REJECTED","Freundschaftskrieg-Herausforderung kann nicht gesendet werden. Dieser Clan hat deine Herausforderung vor Kurzem abgelehnt. Versuche es später erneut."
"TID_START_WAR_FAILED_WAR_REQUEST_NO_LONGER_EXISTS","Anfrage nicht mehr verfügbar. Krieg kann nicht begonnen werden."
"TID_START_WAR_FAILED_WAR_COOLDOWN_ACTIVE","Krieg-Abklingzeit läuft noch. Krieg kann nicht begonnen werden."
"TID_CLAN_STAT_VICTORIES","Siege:"
"TID_CLAN_STAT_DEFEATS","Niederlagen:"
"TID_LAST_WAR","Letzter Krieg:"
"TID_PUSH_WAR_0","<data> wurde der Krieg erklärt!"
"TID_PUSH_WAR_1","Es ist nicht mehr viel Zeit für die Kriegsvorbereitungen!"
