"TID","MS"
"TID_LEAGUE_SILVER","Perak"
"TID_LEAGUE_GOLD","Emas"
"TID_LEAGUE_CRYSTAL","Kristal"
"TID_LEAGUE_MASTER","Utama"
"TID_LEAGUE_BRONZE1_SHORT","Gangsa I"
"TID_LEAGUE_BRONZE2_SHORT","Gangsa II"
"TID_LEAGUE_BRONZE3_SHORT","Gangsa III"
"TID_LEAGUE_CRYSTAL1_SHORT","Kristal I"
"TID_LEAGUE_CRYSTAL2_SHORT","Kristal II"
"TID_LEAGUE_CRYSTAL3_SHORT","Kristal III"
"TID_LEAGUE_GOLD1_SHORT","Emas I"
"TID_LEAGUE_GOLD2_SHORT","Emas II"
"TID_LEAGUE_GOLD3_SHORT","Emas III"
"TID_LEAGUE_MASTER1_SHORT","Utama I"
"TID_LEAGUE_MASTER2_SHORT","Utama II"
"TID_LEAGUE_MASTER3_SHORT","Utama III"
"TID_LEAGUE_SILVER1_SHORT","Perak I"
"TID_LEAGUE_SILVER2_SHORT","Perak II"
"TID_LEAGUE_SILVER3_SHORT","Perak III"
"TID_LEAGUE_CHAMPION_SHORT","Juara"
"TID_LEAGUE_INFO_REMEMBER","Panjat Liga untuk Bonus Rampasan yang lebih besar!"
"TID_LEAGUE_INFO_LOOT_BONUS","Dalam Liga Titan I, Bonus Rampasan maksimum ialah:"
"TID_LEAGUE_INFO_LOOT_BONUS_PROMO","Dalam Liga baru anda, memenangi perlawanan boleh memberikan Bonus Rampasan maksimum sebanyak:"
"TID_LEAGUES_LEAGUE_ORDER","Tahap liga"
"TID_LEAGUES_DIVISIONS","Divisyen"
"TID_LEAGUES_I","I"
"TID_LEAGUES_II","II"
"TID_LEAGUES_III","III"
"TID_LEAGUES_IV","IV"
"TID_LEAGUES_V","V"
"TID_LEAGUES_GET_MORE_TROPHIES","Kumpul <number> trofi untuk menyertai Liga"
"TID_LEAGUES_UNRANKED_AFTER_SHUFFLE","Musim Liga telah tamat. Serang mana-mana kampung untuk mendapatkan tempat dalam Liga baru!"
"TID_LEAGUE_DIVISIONS","Divisyen"
"TID_BONUS","<percentage> Bonus:"
"TID_HINT LOOT_BONUS","Ingin lebih rampasan? Sertai Liga dan dapatkan Bonus Rampasan untuk setiap serangan yang berjaya!"
"TID_HINT LEAGUE_PLACEMENT","Jika anda mempunyai cukup trofi, menyerang mana-mana kampung akan secara automatik meletakkan anda dalam Liga."
"TID_HINT LEAGUE_PROMOTION","Dapatkan lebih banyak trofi untuk beralih ke tahap Liga lebih tinggi. Liga tahap lebih tinggi memberikan Bonus Rampasan lebih baik!"
"TID_HINT LEAGUE_DEMOTION","Jika anda kehilangan terlalu banyak trofi, anda boleh diturunkan pangkat ke Liga lebih rendah. Berlawan untuk trofi itu!"
"TID_HINT LEAGUE_SHUFFLING","Setiap Musim Liga berjalan selama satu bulan."
"TID_HINT TOURNAMENT","Perlawanan Klan dan kiraan derma askar ditetapkan semula setiap satu bulan."
"TID_LEAGUE_INFO_LOOT_BONUS3","Menyertai Liga memberikan anda Bonus Rampasan untuk setiap kemenangan!"
"TID_LEAGUE_INFO_PLACEMENT_HEADLINE","Serang mana-mana kampung pemain untuk memasuki Liga"
"TID_LEAGUE_INFO_PLACEMENT","Kiraan trofi anda selepas perlawanan menentukan tahap Liga anda"
"TID_HINT_LEAGUE_SHUFFLING2","Setiap Musim Liga berjalan selama satu bulan."
"TID_BATTLE_LOG_OFFENSE","Log Serangan"
"TID_BATTLE_LOG_DEFENSE","Log Pertahanan"
"TID_XP_TITLE_PUZZLEANDDRAGONS","Terkenal di Jepun!"
"TID_XP_TEXT_PUZZLEANDDRAGONS","Permainan paling popular di Jepun kini tiba di UK. Muat turun secara percuma dari Gedung Aplikasi!"
"TID_XP_BUTTON_PUZZLEANDDRAGONS","Percuma"
"TID_ALLIANCE_MAIL_NOTIFICATION","Anda mempunyai mel klan baru!"
"TID_REQUESTED_FROM_CLAN","Askar diterima:"
"TID_XP_TITLE_UNLOCK_PUZZLEANDDRAGONS","Tahniah Ketua!"
"TID_XP_TEXT_UNLOCK_PUZZLEANDDRAGONS","Kini, anda boleh membuka kunci Kurungan Bawah Tanah Clash of Clans dalam Teka-teki & Naga! Tekan butang di bawah untuk membuka permainan dan buka kuncinya."
"TID_XP_BUTTON_UNLOCK_PUZZLEANDDRAGONS","Buka Kunci"
"TID_NEWS_UPDATE_INFO_TITLE","Legenda Pup Lava Terakhir"
"TID_NEWS_UPDATE_INFO_TEXT","Kisah epik Pup Lava yang tidak akan berhenti. Diinspirasikan oleh cerita Clash sebenar daripada CamaroBro."
"TID_BUILDING_DARK_TOWER","Menara Neraka"
"TID_DARK_TOWER_INFO","Nyalakan api Eliksir Kejahatan Menara Neraka untuk membuat kerosakan yang besar kepada satu sasaran atau secara berterusan membakar berbilang sasaran sekaligus. Kesan penyembuhan disekat oleh pemanasan melampau!"
"TID_ATTACK_WON","Anda menang"
"TID_ATTACK_LOST","Anda kalah"
"TID_ALLIANCE_DEFAULT_TROOP_REQUEST_MESSAGE","Saya perlukan bantuan"
"TID_PURCHASE_LIMIT_TITLE","Sahkan Pembelian"
"TID_PURCHASE_LIMIT_TEXT","Untuk mengelakkan pembelian secara tidak sengaja, anda boleh membeli sekali lagi dalam:"
"TID_PURCHASE_LIMIT_CONFIRM","Sila taipkan \q<CONFIRM>\q dan tekan butang Okey untuk membeli <ITEM> dengan harga <PRICE>."
"TID_ERROR_POP_UP_PERSONAL_BREAK_TITLE","Rehat Peribadi"
"TID_ERROR_POP_UP_PERSONAL_BREAK","Penduduk kampung perlukan rehat sebentar disebabkan terlalu lama tanpa Pelindung"
"TID_ERROR_POP_UP_PERSONAL_BREAK_BUTTON","Muat semula"
"TID_DARKTOWER_AMMO_FILL_CONFIRMATION","Menara Neraka kini dimuatkan!"
"TID_DARKTOWER_AMMO_ALREADY_FULL","Menara Neraka dimuatkan sepenuhnya!"
"TID_ARTILLERY_AMMO_FILL_CONFIRMATION","Artileri Helang kini dimuatkan!"
"TID_ARTILLERY_AMMO_ALREADY_FULL","Artileri Helang dimuatkan sepenuhnya!"
"TID_PERSONAL_BREAK_ATTACK_DISABLED","Anda mesti menunggu sehingga selepas Rehat Peribadi untuk memulakan serangan."
"TID_PERSONAL_BREAK_STARTED","Anda telah bermain tanpa Pelindung terlalu lama dan tidak lama lagi akan dikeluarkan selama beberapa minit."
"TID_ALLIANCE_JOIN_CLAN","Sertai atau cipta klan dan menjadi lebih kuat.\n\nRakan klan membantu satu sama lain dan boleh menghantar askar dan sihir bantuan."
"TID_BUTTON_APPBANK","Panduan AppBank"
"TID_INVALID_DESCRIPTION","Perihalan tidak sah! Sila cuba yang lain."
"TID_TITLE_REQUEST_TROOPS","Mohon Bantuan"
"TID_TITLE_CLAN_MAIL_SEND","Hantar Mel"
"TID_SPEED_UP_TROOP_REQUEST_HEADER","Minta Sekarang!"
"TID_SPEED_UP_TROOP_REQUEST_TEXT","Anda tidak mahu menunggu dan ingin memohon bantuan sekarang?"
"TID_TROOP_REQUEST_SPEED_UP_SUCCESS","Istana Klan sedia untuk meminta bantuan!"
"TID_BUTTON_SPEED_UP_REQUEST_TROOPS","Minta Sekarang!"
"TID_FREEZE_SPELL","Sihir Pembekuan"
"TID_FREEZE_SPELL_INFO","Apa yang diteruskan kekal hangat, kekal beku!\n\nSihir Pembekuan menghantar letupan kryogenik yang tidak menggerakkan askar musuh buat sementara waktu dan menyahdayakan bangunan pertahanan dalam radiusnya."
"TID_POPUP_REVENGE_CLEAR_TITLE","Tuntut Bela"
"TID_POPUP_REVENGE_CLEAR","Anda boleh memilih Tuntut Bela hanya sekali untuk setiap entri Log Pertahanan. Anda pasti anda sudah bersedia?"
"TID_SPELL_TIME","Tempoh sihir: <number> Saat"
"TID_TROOP_REQUEST_SPEED_UP_FAILED_FULL","Istana Klan sudah penuh!"
"TID_HINT_SPELL_JUMP_DURATION","Naik taraf Sihir Lompatan untuk memberikan unit anda lebih banyak masa untuk melompat melepasi benteng."
"TID_HINT_SPELL_FREEZE","Sihir Pembekuan mengelakkan bangunan dan askar daripada dipertahankan dalam radiusnya."
"TID_HINT_SPELL_FREEZE_DURATION","Naik taraf Bekukan Sihir untuk menyahdaya pertahanan dan askar dalam masa lebih lama."
"TID_HINT_INFERNO_TOWER_TARGETS_1","Menara Neraka boleh menyebabkan kerosakan pembinasaan pada unit yang ia terus memberi tumpuan."
"TID_HINT_INFERNO_TOWER_TARGETS_2","Kadar kerosakan Menara Neraka ditetapkan semula kepada minimum setiap kali bertukar sasaran."
"TID_HINT_INFERNO_TOWER_AMMO","Menara Neraka membakar Eliksir Kejahatan untuk memberi kuasa apinya. Pastikan ia diisi penuh!"
"TID_HINT_ACCOUNT_SECURITY_1","Jangan berikan kata laluan Game Center anda kepada sesiapa pun."
"TID_HINT_ACCOUNT_SECURITY_1_ANDROID","Jangan berikan kelayakan Google anda kepada sesiapa pun."
"TID_HINT_ACCOUNT_SECURITY_2","Pekerja Supercell tidak akan meminta kata laluan Game Center anda."
"TID_HINT_ACCOUNT_SECURITY_2_ANDROID","Pekerja Supercell tidak akan meminta kata laluan akaun Google anda."
"TID_JUMP_SPELL_INFO","Benteng memperlahankan anda? Cuba membuat pintasan!\n\nBuat sihir ini berdekatan benteng musuh untuk mencipta laluan lurus melepasinya. Askar anda akan melompat pada kepingan benteng yang terlibat seolah-olah ia tiada di situ!"
"TID_MUTE_PLAYER_BUTTON","Bisu"
"TID_PLAYER_MUTED","Pemain dibisukan!"
"TID_STREAM_REPLAY_TEXT_ATTACK","Serangan terhadap:"
"TID_STREAM_REPLAY_TEXT_DEFENSE","Pertahanan terhadap:"
"TID_SHARE","Kongsi Main Semula"
"TID_REPLAY_SHARED_SUCCESS","Main semula dikongsi!"
"TID_REPLAY_SHARED_FAIL","Anda telah berkongsi main semula. Kongsi sekali lagi dalam <time>."
"TID_ELDER_KICK_FAIL_COOLDOWN","Baru-baru ini, anda telah membuang ahli klan. Cuba lagi dalam <time>."
"TID_STREAM_REPLAY_BUTTON","Main Semula"
"TID_HUD_ATTACKER","Penyerang"
"TID_HUD_DEFENDER","Pertahanan"
"TID_REPLAY_FAILED","Sesuatu tidak kena dalam menunjukkan main semula."
"TID_FAQ_EXTERNAL_BUTTON","Famitsu"
"TID_CHARACTER_INFO_WARLOCK","Ahli Sihir tidak pernah berlawan bersendirian, secara berterusan membangkitkan pahlawan yang telah mati daripada pertempuran lepas untuk mengetuai serangannya. Ahli Sihir yang dinaik taraf membangkitkan lebih banyak rangka pada satu masa."
"TID_WARLOCK","Sihir Perempuan"
"TID_HINT_WARLOCK_INFO_1","Serangan unjuran Sihir Perempuan mungkin lemah tetapi rangka yang dipanggilnya boleh mengganggu pertahanan tanpa belas kasihan"
"TID_HINT_WARLOCK_INFO_2","Sihir Perempuan amat lemah apabila semua rangkanya telah dihapuskan"
"TID_POPUP_ANDROID_EXIT_TITLE","Sahkan Keluar"
"TID_POPUP_ANDROID_EXIT","Anda ingin keluar daripada permainan?"
"TID_MULTIDEVICE_INFO_ANDROID","Gunakan Google Play Sign-In untuk melindungi perkembangan anda dan bermain pada berbilang peranti Android."
"TID_MULTIDEVICE_INFO_KUNLUN","Untuk bermain pada berbilang peranti Android, muat turun Clash of Clans dari Gedung Aplikasi Android yang sama dan daftar masuk menggunakan akaun yang sama."
"TID_LINK_NEW_DEVICE_TITLE","Pautkan peranti"
"TID_LINK_NEW_DEVICE_TEXT","Jika anda ingin bermain pada dua peranti atau ingin memindahkan akaun anda ke peranti baru, anda boleh melakukannya di sini."
"TID_LINK_NEW_DEVICE_TEXT2","Untuk mulakan, ketik satu:"
"TID_LINK_NEW_DEVICE_GAME_CENTER_NOTE","NOTA: Jika anda bermain hanya pada peranti iOS dan menggunakan akaun Game Center anda, anda tidak perlu memautkan peranti anda. Hanya log masuk menggunakan akaun Game Center yang sama."
"TID_LINK_NEW_DEVICE_OLD_BUTTON","Ini ialah\nPERANTI LAMA"
"TID_LINK_NEW_DEVICE_NEW_BUTTON","Ini ialah\nPERANTI BARU"
"TID_LINK_CODE_TITLE","Kod pautan"
"TID_LINK_CODE_TEXT","Sekarang, biarkan skrin ini terbuka. Pada peranti lain, pergi ke skrin pautan dan ketik butang \qIni ialah peranti BARU\q."
"TID_LINK_CODE_TEXT2","Masukkan kod ini dalam peranti baru anda:"
"TID_DEVICE_LINK_CODE_VALID_TIME","Kod sah:"
"TID_LINK_CODE_WARNING_TEXT","AMARAN: Jangan berikan kod ini kepada orang lain! Kod ini untuk kegunaan peribadi sahaja. Sila ambil perhatian bahawa pautan akan kekal."
"TID_CONFIRM_DEVICE_LINKING","Sahkan pautan"
"TID_CONFIRM_DEVICE_LINK_TEXT","Anda benar-benar pasti ingin memadam kampung anda sekarang dan menggantikannya dengan:"
"TID_LINK_DEVICES_ENTER_CODE_TITLE","Masukkan kod pautan"
"TID_LINK_DEVICES_ENTER_CODE_TEXT","(Untuk mendapatkan kod pautan: pada peranti lama, pergi ke skrin dan ketik butang \qIni ialah peranti LAMA\q."
"TID_LINK_DEVICES_ENTER_CODE_TEXT2","Masukkan kod pautan di sini:"
"TID_DEVICE_LINK_ERROR_GAME_CENTER","Tidak dilog masuk ke Game Center"
"TID_DEVICE_LINK_ERROR_GAME_CENTER_TEXT","Sila log masuk ke Game Center untuk melakukan pautan peranti. Kemudian, cuba lagi."
"TID_DEVICE_LINK_ERROR_GAME_CENTER_ANDROID","Tidak didaftar masuk ke Google Play"
"TID_DEVICE_LINK_ERROR_GAME_CENTER_TEXT_ANDROID","Sila daftar masuk ke Google Play untuk melakukan pautan peranti. Untuk melakukannya, ketik butang Google Play Sign-In dalam skrin tetapan. Kemudian, cuba lagi."
"TID_DEVICE_LINK_ERROR_TIMEOUT","Kod pautan telah tamat tempoh"
"TID_DEVICE_LINK_ERROR_TIMEOUT_TEXT","Kod pautan telah tamat tempoh. Kod mesti dimasukkan ke peranti baru dalam <time>.\n\nAnda boleh mendapat kod baru dengan mudah hanya memasuki semula skrin kod pautan."
"TID_DEVICE_LINK_ERROR_TOO_MANY_DEVICES","Terlalu banyak peranti yang dipautkan"
"TID_DEVICE_LINK_ERROR_TOO_MANY_DEVICES_TEXT","Anda telah memautkan 10 peranti, iaitu maksimum yang dibenarkan.\n\nJika anda ingin mengeluarkan beberapa peranti lama, sila hubungi kami melalui halaman Bantuan dan Sokongan."
"TID_DEVICE_LINK_ERROR_INVALID_LINK_CODE","Kod pautan tidak sah"
"TID_DEVICE_LINK_ERROR_INVALID_LINK_CODE_TEXT","Kod yang anda masukkan salah, atau telah tamat tempoh. Dengan berhati-hati, pastikan anda memasukkan kod seperti yang ditunjukkan pada peranti lain.\n\nSila ketik anak panah undur untuk mencuba lagi.\n\nNota: Kod boleh digunakan hanya sekali dan akan tamat tempoh dalam <time>. Anda sentiasa boleh mendapatkan kod baru dengan keluar dan memasuki skrin Pautan sekali lagi."
"TID_DEVICE_LINK_ERROR_OLD_DEVICE_NOT_ACTIVE","Peranti lama tidak aktif"
"TID_DEVICE_LINK_ERROR_OLD_DEVICE_NOT_ACTIVE_TEXT","Untuk berjaya memautkan peranti anda, peranti lama perlu aktif dan memaparkan skrin kod pautan."
"TID_ERROR_POP_UP_LOGGED_FROM_ANOTHER_DEVICE_TITLE","Sambungan hilang"
"TID_ERROR_POP_UP_LOGGED_FROM_ANOTHER_DEVICE","Peranti lain menyambung ke kampung ini."
"TID_ERROR_POP_UP_LOGGED_FROM_ANOTHER_DEVICE_BUTTON","Muat semula"
"TID_ALLIANCE_INVITATION_FAILED_AVATAR_HAS_TOO_MANY_INVITES","Tidak dapat menjemput, peti masuk pemain penuh!"
"TID_DEVICE_LINKED_MAIL_ITEM","Peranti anda dipautkan ke kampung anda."
"TID_TITLE_SHARE_REPLAY","Kongsi Main Semula"
"TID_LOOT_GAINED","Rampasan diperoleh:"
"TID_IAP_NOT_AVAILABLE","Sila dayakan Pembelian Dalam Aplikasi dalam tetapan pengehadan peranti anda."
"TID_IAP_NOT_AVAILABLE_ANDROID","Pembelian tersedia! Pastikan anda menggunakan akaun Google yang sah dan cara pembayaran utama anda terkini."
"TID_IAP_NOT_AVAILABLE_OLD_GOOGLE_PLAY","Pembelian tidak tersedia! Aplikasi Google Play Store perlu dikemas kini."
"TID_KICK_FAIL_VISITING","Anda tidak boleh mengeluarkan pemain semasa melawat."
"TID_SKELETON","Rangka"
"TID_CHARACTER_INFO_SKELETON","Makhluk tidak mati ini memberikan ancaman dengan sendiri. Tetapi tidak pernah berlawan bersendirian, memandangkan Ahli Sihir boleh memanggil segerombolan Rangka tanpa had menentang musuh anda!"
"TID_CHARACTER_INFO_SKELETON2","Makhluk tidak mati ini memberikan ancaman. Tetapi tidak pernah berlawan bersendirian, memandangkan Belon Pengangkut boleh membaling segerombolan Rangka tanpa had pada musuh anda!"
"TID_GOLEM_SEC","Golemite"
"TID_CHARACTER_INFO_GOLEM_SEC","Golomite ialah Golem yang lebih kecil dibina dalam makhluk raksasa. Apabila Golem dihapuskan, Golemite hidup dan teruskan berlawan!"
"TID_MAX_SUMMONED_UNITS","Unit maksimum dipanggil: <number>"
"TID_IAP_TRANSACTION_PENDING","Sila tunggu. Transaksi belum selesai."
"TID_ACHIEVEMENT_LEAGUE_TITLE","Liga Bintang"
"TID_ACHIEVEMENT_LEAGUE_PROGRESS_1","Sertai Liga Kristal"
"TID_ACHIEVEMENT_LEAGUE_PROGRESS_2","Capai Liga Mahaguru"
"TID_ACHIEVEMENT_LEAGUE_PROGRESS_3","Jadi Juara!"
"TID_VIEW_ALLIANCE_TAB","Lihat Klan"
"TID_VIEW_PROFILE_TAB","Profil Pemain"
"TID_ACHIEVEMENT_DESTROY_XBOW_TITLE","Pemusnah Busur-X"
"TID_ACHIEVEMENT_DESTROY_XBOW","Musnahkan <number> Busur-X dalam pertempuran Berbilang Pemain"
"TID_ACHIEVEMENT_DESTROY_XBOW_ONE","Musnahkan satu Busur-X dalam pertempuran Berbilang Pemain"
"TID_ACHIEVEMENT_DESTROY_INFERNO_TITLE","Pemadam Api"
"TID_ACHIEVEMENT_DESTROY_INFERNO","Hapuskan <number> Menara Neraka dalam pertempuran Berbilang Pemain"
"TID_TOWN_HALL_UPGRADE_WARNING","Nota: Menaik taraf akan mengurangkan rampasan anda daripada pihak lawan dengan tahap dewan bandaran <number> dan lebih rendah."
"TID_SHARE_REPLAY_FAILED","Main semula telah dikongsi oleh pemain lain"
"TID_SHARE_REPLAY_FAILED2","Main semula telah dikongsi"
"TID_ACHIEVEMENT_GOLDSTORAGE_COMPLETED","Tahap Penyimpan Emas tertinggi: <value>"
"TID_ACHIEVEMENT_NPC_STARS_COMPLETED","Bintang dalam Peta Kempen: <value>"
"TID_ACHIEVEMENT_TOWN_HALL_COMPLETED","Tahap Dewan Bandaran terkini: <value>"
"TID_ACHIEVEMENT_CLEAR_OBSTACLES_COMPLETED","Jumlah halangan dibuang: <value>"
"TID_ACHIEVEMENT_LOOT_GOLD_COMPLETED","Jumlah Emas dirampas: <value>"
"TID_ACHIEVEMENT_LOOT_ELIXIR_COMPLETED","Jumlah Eliksir dirampas: <value>"
"TID_ACHIEVEMENT_VICTORY_POINTS_COMPLETED","Rekod trofi: <value>"
"TID_ACHIEVEMENT_CASTLE_COMPLETED","Tahap Istana Klan Terkini: <value>"
"TID_ACHIEVEMENT_DESTROY_WALLS_COMPLETED","Jumlah benteng dihapuskan: <value>"
"TID_ACHIEVEMENT_DESTROY_TOWNHALL_COMPLETED","Jumlah Dewan Bandaran dihapuskan: <value>"
"TID_ACHIEVEMENT_DESTROY_BUILDER_COMPLETED","Jumlah Pondok Pembina dimusnahkan: <value>"
"TID_ACHIEVEMENT_PVP_ATTACKS_COMPLETED","Jumlah pertempuran berbilang pemain yang dimenangi: <value>"
"TID_ACHIEVEMENT_PVP_DEFENSES_COMPLETED","Jumlah pertahanan yang dimenangi: <value>"
"TID_ACHIEVEMENT_DONATE_UNITS_COMPLETED","Jumlah kapasiti yang didermakan: <value>"
"TID_ACHIEVEMENT_DESTROY_MORTARS_COMPLETED","Jumlah Mortar dihapuskan: <value>"
"TID_ACHIEVEMENT_LOOT_DARK_ELIXIR_COMPLETED","Jumlah Eliksir Kejahatan dirampas: <value>"
"TID_ACHIEVEMENT_DESTROY_XBOW_COMPLETED","Jumlah Busur-X dimusnahkan: <value>"
"TID_ACHIEVEMENT_DESTROY_INFERNO_COMPLETED","Jumlah Menara Neraka dihapuskan: <value>"
"TID_LINK_DEVICE_BUTTON","Pautkan peranti"
"TID_OPEN_GAMECENTER_BUTTON","Buka Game Center"
"TID_LINK_TARGET_IOS_BUTTON","Saya ingin pautkan kepada\niPhone, iPad atau iPod"
"TID_LINK_TARGET_IOS_BUTTON_ANDROID","Saya ingin pautkan kepada\nperanti Android"
"TID_LINK_TARGET_OTHER_BUTTON","Saya ingin pautkan kepada\nperanti lain"
"TID_LINK_TARGET_DEVICE_TYPE","Peranti Sasaran"
"TID_LINK_TARGET_DEVICE_TEXT","Pilih jenis peranti yang anda ingin pautkan:"
"TID_ANDROID_BILLING_PRODUCT_NOT_AVAILABLE_PRICE","Ketik untuk mendapatkan maklumat!"
"TID_ALLIANCE_INVITATION_FAILED_NO_RIGHTS","Hanya Orang yang Lebih Tua dan Ketua boleh menjemput ahli baru"
"TID_GOOGLE_SERVICE_CONNECT_TITLE","Log masuk Google Play disyorkan"
"TID_GOOGLE_SERVICE_CONNECT_TEXT","Ketua!\n<c2>Lindungi perkembangan anda sekarang</c> dengan mendaftar masuk menggunakan akaun Google Play.\n\nSelepas itu, <c2>anda akan sentiasa boleh menyimpan semula kampung anda pada sebarang peranti Android</c> pada bila-bila masa anda mendaftar masuk sekali lagi menggunakan akaun Google Play yang sama."
"TID_GOOGLE_SERVICE_CONNECT_BUTTON","Sambung"
"TID_ACCOUNT","Peranti"
"TID_LINK_SAME_PLATFORM_TITLE","Segerak dengan Game Center"
"TID_LINK_SAME_PLATFORM_TITLE_ANDROID","Segerak dengan akaun Google"
"TID_LINK_SAME_PLATFORM_TITLE_KUNLUN","Segerak dengan akaun anda"
"TID_LINK_SAME_PLATFORM","Untuk bermain pada berbilang peranti iOS, sila pastikan anda melog masuk ke Game Center pada peranti ini.\n\nKemudian, log masuk ke Game Center dengan peranti lain. Perkembangan anda akan disegerakkan secara automatik."
"TID_LINK_SAME_PLATFORM_ANDROID","Untuk bermain pada berbilang peranti Android, sila pastikan anda mendaftar masuk ke akaun Google anda dalam tetapan permainan.\n\nKemudian, daftar masuk juga ke akaun Google anda pada peranti lain. Perkembangan anda akan disegerak secara automatik."
"TID_LINK_SAME_PLATFORM_KUNLUN","Untuk bermain pada berbilang peranti Android, muat turun Clash of Clans dari Gedung Aplikasi Android yang sama dan daftar masuk menggunakan akaun yang sama. Perkembangan anda akan disegerakkan secara automatik."
"TID_DEVICE_LINK_ERROR_NOT_ATTACHED_TITLE","Tidak digabungkan ke Game Center"
"TID_DEVICE_LINK_ERROR_NOT_ATTACHED","Kampung anda belum digabungkan ke akaun Game Center. Sila pastikan anda dilog masuk ke akaun Game Center dengan tiada kampung digabungkan dan mula semula permainan.\n\nAnda akan ditanya sama ada anda ingin menggabungkan kampung anda sekarang ke akaun Game Center. Jawab 'Ya'.\n\nAMARAN: Menggabungkan kampung kekal dan tidak boleh ditukar pada waktu lain."
"TID_DEVICE_LINK_ERROR_NOT_ATTACHED_TITLE_ANDROID","Tidak digabungkan ke Google Play"
"TID_DEVICE_LINK_ERROR_NOT_ATTACHED_ANDROID","Kampung anda belum digabungkan ke akaun Google. Kembali ke skrin tetapan dan daftar masuk menggunakan Google Play dengan tiada kampung sedia ada yang digabungkan.\n\nAMARAN: Menggabungkan kampung kekal dan tidak boleh ditukar pada waktu lain."
"TID_DEVICE_LINK_WRONG_ACCOUNT_TITLE","Akaun salah dilog masuk"
"TID_DEVICE_LINK_WRONG_ACCOUNT","Kampung anda sekarang digabungkan ke akaun Game Center berbeza daripada yang anda log masuk.\n\nSila log keluar daripada aplikasi Game Center dan log masuk semula dengan akaun yang digabungkan ke kampung ini.\n\nKemudian, cuba pautkan sekali lagi."
"TID_DEVICE_LINK_WRONG_ACCOUNT_ANDROID","Kampung anda sekarang digabungkan ke akaun Google berbeza daripada yang anda log masuk.\n\nSila daftar keluar daripada akaun Google anda sekarang dari skrin tetapan, dan daftar masuk menggunakan akaun yang digabungkan dengan kampung ini.\n\nKemudian, cuba pautkan sekali lagi."
"TID_DEVICE_LINK_ERROR_ALREADY_BOUND_TO_ALL_PLATFORMS_TITLE","Sudah dipautkan"
"TID_DEVICE_LINK_ERROR_ALREADY_BOUND_TO_ALL_PLATFORMS","Bandar sekarang telah dipautkan. Pemautan boleh dilakukan hanya sekali."
"TID_LINK_CANCELLED_TITLE","Pautan dibatalkan"
"TID_LINK_CANCELLED","Anda telah membatalkan pautan. Tiada peranti yang telah dipautkan."
"TID_DEVICE_LINK_ERROR_CODE_CURRENT_VILLAGE_TOO_HIGH","Tidak dapat menulis ganti kampung"
"TID_DEVICE_LINK_ERROR_CODE_CURRENT_VILLAGE_TOO_HIGH_TEXT","Kampung anda sudah digabungkan secara kekal ke akaun Game Center yang anda telah log masuk.\n\nOleh sebab kampung telah berkembang (tahap Dewan Bandaran <level> atau pembelian dibuat), ia tidak boleh ditulis ganti lagi."
"TID_DEVICE_LINK_ERROR_CODE_CURRENT_VILLAGE_TOO_HIGH_TEXT_ANDROID","Kampung anda sudah digabungkan secara kekal ke akaun Google yang anda telah log masuk.\n\nOleh sebab kampung telah berkembang (Dewan Bandaran tahap <level> atau pembelian dibuat), ia tidak boleh ditulis ganti lagi."
"TID_DEVICE_LINK_ERROR_CODE_CURRENT_VILLAGE_TOO_HIGH_TEXT_KUNLUN","Kampung anda sudah digabungkan secara kekal ke akaun yang anda telah log masuk.\n\nOleh sebab pangkalan telah berkembang (Dewan Bandaran tahap <level> atau pembelian dibuat), ia tidak boleh ditulis ganti lagi."
"TID_DEVICE_LINK_ERROR_CODE_SAME_PLATFORM","Pautan kod tidak tersedia"
"TID_DEVICE_LINK_ERROR_CODE_SAME_PLATFORM_TEXT","Anda tidak perlu menggunakan pautan kod untuk bermain pada berbilang peranti iOS.\n\nUntuk bermain pada peranti iOS lain, sila pastikan anda dilog masuk ke Game Center dengan peranti lain. Kemudian, pada peranti ini, log masuk menggunakan akaun Game Center yang sama.\n\nPerkembangan anda akan disegerakkan secara automatik melalui akaun Game Center anda."
