"TID","AR"
"TID_LINK_NEW_DEVICE_TEXT","إذا أردت اللعب على جهازين أو كنت ترغب في نقل حسابك إلى جهاز جديد، فيمكنك القيام بذلك هنا."
"TID_LINK_NEW_DEVICE_TEXT2","للبدء انقر على الرقم واحد:"
"TID_LINK_NEW_DEVICE_GAME_CENTER_NOTE","ملاحظة: إذا كنت تلعب فقط على أجهزة تعمل بنظام تشغيل iOS، وكنت تستخدم حسابك على Game Center، فلن تضطر إلى ربط أجهزتك. كل ما عليك هو تسجيل الدخول باستخدام حساب Game Center نفسه."
"TID_LINK_NEW_DEVICE_OLD_BUTTON","هذا هو\nالجهاز القديم"
"TID_LINK_NEW_DEVICE_NEW_BUTTON","هذا هو\nالجهاز الجديد"
"TID_LINK_CODE_TITLE","رمز الربط"
"TID_LINK_CODE_TEXT","والآن اترك هذه الشاشة مفتوحة. وفي الجهاز الآخر، انتقل إلى شاشة الربط وانقر على الزر \qهذا هو الجهاز الجديد\q."
"TID_LINK_CODE_TEXT2","أدخل هذا الرمز في جهازك الجديد:"
"TID_DEVICE_LINK_CODE_VALID_TIME","رمز صالح:"
"TID_LINK_CODE_WARNING_TEXT","تحذير: لا تعط هذا الرمز لأي شخصٍ آخر أبدًا! لأنه للاستخدام الشخصي فقط. لاحظ أن هذا الربط سيكون دائمًا."
"TID_CONFIRM_DEVICE_LINKING","تأكيد الربط"
"TID_CONFIRM_DEVICE_LINK_TEXT","هل تريد بالتأكيد حذف القرية الحالية واستبدالها بـ:"
"TID_LINK_DEVICES_ENTER_CODE_TITLE","أدخل رمز الربط"
"TID_LINK_DEVICES_ENTER_CODE_TEXT","(للحصول على رمز الربط: في الجهاز الآخر، انتقل إلى شاشة الربط وانقر على الزر \qهذا هو الجهاز القديم\q.)"
"TID_LINK_DEVICES_ENTER_CODE_TEXT2","أدخل رمز الربط هنا:"
"TID_DEVICE_LINK_ERROR_GAME_CENTER","لم يتم تسجيل الدخول إلى Game Center"
"TID_DEVICE_LINK_ERROR_GAME_CENTER_TEXT","يُرجى تسجيل الدخول إلى Game Center لإجراء الربط بالجهاز، ثم إعادة المحاولة."
"TID_DEVICE_LINK_ERROR_GAME_CENTER_ANDROID","لم يتم تسجيل الدخول إلى Google Play"
"TID_DEVICE_LINK_ERROR_GAME_CENTER_TEXT_ANDROID","يُرجى تسجيل الدخول إلى Google Play لإجراء الربط بالجهاز. للقيام بذلك، انقر فوق زر تسجيل الدخول إلى Google Play في شاشة الإعدادات. ثم حاول مرة أخرى."
"TID_DEVICE_LINK_ERROR_TIMEOUT","انتهت صلاحية رمز الربط"
"TID_DEVICE_LINK_ERROR_TIMEOUT_TEXT","انتهت صلاحية رمز الربط. يجب إدخال الرمز إلى الجهاز الجديد خلال <time>.\n\nيمكنك الحصول على رمز جديد بسهولة عن طريق إعادة الدخول إلى شاشة رمز الربط."
"TID_DEVICE_LINK_ERROR_TOO_MANY_DEVICES","يوجد عدد كبير من الأجهزة المرتبطة"
"TID_DEVICE_LINK_ERROR_TOO_MANY_DEVICES_TEXT","لقد قمت بالفعل بربط 10 أجهزة، وهذا هو أقصى عدد مسموح به.\n\nإذا أردت حذف بعض الأجهزة القديمة، يُرجى الاتصال بنا من خلال صفحة التعليمات والدعم."
"TID_DEVICE_LINK_ERROR_INVALID_LINK_CODE","رمز ربط غير صالح"
"TID_DEVICE_LINK_ERROR_INVALID_LINK_CODE_TEXT","الرمز الذي أدخلته غير صالح أو انتهت صلاحيته. تأكد بحرص من إدخال الرمز بدقة كما هو معروض على الجهاز الآخر.\n\nيُرجى النقر فوق سهم العودة للمحاولة مرة أخرى.\n\nملاحظة: لا يمكن استخدام الرمز سوى مرة واحدة وستنتهي صلاحيته في <time>. يمكنك دائمًا الحصول على رمز جديد عن طريق الخروج والدخول إلى شاشة الربط مرة أخرى."
"TID_DEVICE_LINK_ERROR_OLD_DEVICE_NOT_ACTIVE","الجهاز القديم غير نشط"
"TID_DEVICE_LINK_ERROR_OLD_DEVICE_NOT_ACTIVE_TEXT","لربط أجهزتك بنجاح، يجب تنشيط الجهاز القديم، وعرض شاشة رمز الربط."
"TID_ERROR_POP_UP_LOGGED_FROM_ANOTHER_DEVICE_TITLE","انقطع الاتصال"
"TID_ERROR_POP_UP_LOGGED_FROM_ANOTHER_DEVICE","هناك جهاز آخر يتصل بهذه القرية."
"TID_ERROR_POP_UP_LOGGED_FROM_ANOTHER_DEVICE_BUTTON","إعادة التحميل"
"TID_ALLIANCE_INVITATION_FAILED_AVATAR_HAS_TOO_MANY_INVITES","لا يمكن دعوة اللاعب لأن صندوق بريده الوارد ممتلئ!"
"TID_DEVICE_LINKED_MAIL_ITEM","تم ربط جهاز جديد بقريتك."
"TID_TITLE_SHARE_REPLAY","مشاركة إعادة العرض"
"TID_LOOT_GAINED","الغنائم المستحوذ عليها:"
"TID_IAP_NOT_AVAILABLE","يُرجى تمكين عمليات الشراء داخل التطبيق في إعدادات التقييد في جهازك."
"TID_IAP_NOT_AVAILABLE_ANDROID","الشراء غير متاح! احرص على استخدامك لحساب Google صالح وأن تكون وسيلة الدفع الرئيسية لديك محدّثة."
"TID_IAP_NOT_AVAILABLE_OLD_GOOGLE_PLAY","عمليات الشراء غير متاحة! يجب تحديث متجر تطبيقات Google Play Store."
"TID_KICK_FAIL_VISITING","لا يمكنك طرد اللاعبين أثناء الزيارة."
"TID_SKELETON","هيكل عظمي"
"TID_CHARACTER_INFO_SKELETON","لا يمثل هذا الميت الحي تهديدًا كبيرًا في حد ذاته. لكنه لا يحارب وحده أبدًا؛ فالساحرة تستطيع استدعاء عدد لا حصر له من الهياكل العظمية لمواجهة عدوك!"
"TID_CHARACTER_INFO_SKELETON2","لا يمثل هذا المخلوق الميت الحي تهديدًا كبيرًا في حد ذاته. لكنه لا يحارب وحده أبدًا؛ فمنطاد الإسقاط يستطيع تسليط حشد هياكل عظمية لا حصر له على أعدائك!"
"TID_GOLEM_SEC","غولم صغير"
"TID_CHARACTER_INFO_GOLEM_SEC","كائنات الغولم الصغيرة هي مثل غولم صغير تم تشييده داخل مخلوق عملاق. عند تدمير غولم، فإن كائنات الغولم الصغيرة تنبثق إلى الحياة وتستمر في القتال!"
"TID_MAX_SUMMONED_UNITS","أقصى وحدات مستدعاة: <number>"
"TID_IAP_TRANSACTION_PENDING","يُرجى الانتظار. العملية قيد الانتظار."
"TID_ACHIEVEMENT_LEAGUE_TITLE","دوري النجوم"
"TID_ACHIEVEMENT_LEAGUE_PROGRESS_1","انضم إلى الدوري الكريستالي"
"TID_ACHIEVEMENT_LEAGUE_PROGRESS_2","الوصول إلى دوري الأساتذة"
"TID_ACHIEVEMENT_LEAGUE_PROGRESS_3","كن بطلاً!"
"TID_VIEW_ALLIANCE_TAB","عرض القبيلة"
"TID_VIEW_PROFILE_TAB","ملف اللاعب الشخصي"
"TID_ACHIEVEMENT_DESTROY_XBOW_TITLE","مبيد الأقواس"
"TID_ACHIEVEMENT_DESTROY_XBOW","تدمير <number> من الأقواس في معارك متعددة اللاعبين"
"TID_ACHIEVEMENT_DESTROY_XBOW_ONE","تدمير قوس واحد في معركة متعددة اللاعبين"
"TID_ACHIEVEMENT_DESTROY_INFERNO_TITLE","خبير إطفاء"
"TID_ACHIEVEMENT_DESTROY_INFERNO","تدمير <number> من أبراج النار في معارك متعددة اللاعبين"
"TID_TOWN_HALL_UPGRADE_WARNING","ملاحظة: ستقلل الترقية غنيمتك من الخصوم بقاعة المدينة من المستوى <number> وما أقل."
"TID_SHARE_REPLAY_FAILED","تمت مشاركة إعادة العرض بالفعل من قِبل لاعب آخر"
"TID_SHARE_REPLAY_FAILED2","تمت مشاركة إعادة العرض بالفعل"
"TID_ACHIEVEMENT_GOLDSTORAGE_COMPLETED","أعلى مستوى لمخزن الذهب: <value>"
"TID_ACHIEVEMENT_NPC_STARS_COMPLETED","النجوم في خريطة الحملة: <value>"
"TID_ACHIEVEMENT_TOWN_HALL_COMPLETED","مستوى قاعة المدينة الحالي: <value>"
"TID_ACHIEVEMENT_CLEAR_OBSTACLES_COMPLETED","إجمالي العوائق المزالة: <value>"
"TID_ACHIEVEMENT_LOOT_GOLD_COMPLETED","إجمالي الذهب المسروق: <value>"
"TID_ACHIEVEMENT_LOOT_ELIXIR_COMPLETED","إجمالي الإكسير المسروق: <value>"
"TID_ACHIEVEMENT_VICTORY_POINTS_COMPLETED","سجل الكؤوس: <value>"
"TID_ACHIEVEMENT_CASTLE_COMPLETED","مستوى قلعة القبيلة الحالي: <value>"
"TID_ACHIEVEMENT_DESTROY_WALLS_COMPLETED","إجمالي الجدران المدمرة: <value>"
"TID_ACHIEVEMENT_DESTROY_TOWNHALL_COMPLETED","إجمالي قاعات المدينة المدمرة: <value>"
"TID_ACHIEVEMENT_DESTROY_BUILDER_COMPLETED","إجمالي أكواخ البنّاء المدمرة: <value>"
"TID_ACHIEVEMENT_PVP_ATTACKS_COMPLETED","إجمالي المعارك متعددة اللاعبين التي فزت بها: <value>"
"TID_ACHIEVEMENT_PVP_DEFENSES_COMPLETED","إجمالي الدفاعات التي تم الفوز بها: <value>"
"TID_ACHIEVEMENT_DONATE_UNITS_COMPLETED","إجمالي السعة المتبرع بها: <value>"
"TID_ACHIEVEMENT_DESTROY_MORTARS_COMPLETED","إجمالي مدافع الهاون المدمرة: <value>"
"TID_ACHIEVEMENT_LOOT_DARK_ELIXIR_COMPLETED","إجمالي إكسير الظلام المسروق: <value>"
"TID_ACHIEVEMENT_DESTROY_XBOW_COMPLETED","إجمالي الأقواس المدمرة: <value>"
"TID_ACHIEVEMENT_DESTROY_INFERNO_COMPLETED","إجمالي أبراج النار المدمرة: <value>"
"TID_LINK_DEVICE_BUTTON","ربط جهاز"
"TID_OPEN_GAMECENTER_BUTTON","فتح Game Center"
"TID_LINK_TARGET_IOS_BUTTON","أرغب في الربط\nبجهاز iPhone، أو iPad أو iPod"
"TID_LINK_TARGET_IOS_BUTTON_ANDROID","أرغب في الربط\nبجهاز Android"
"TID_LINK_TARGET_OTHER_BUTTON","أرغب في الربط\nبجهاز آخر"
"TID_LINK_TARGET_DEVICE_TYPE","الجهاز الهدف"
"TID_LINK_TARGET_DEVICE_TEXT","اختر نوع الجهاز الذي ترغب ربطه بـ:"
"TID_ANDROID_BILLING_PRODUCT_NOT_AVAILABLE_PRICE","انقر للحصول على المعلومات!"
"TID_ALLIANCE_INVITATION_FAILED_NO_RIGHTS","يمكن للأعضاء المميزين والقادة فقط دعوة أعضاء جدد"
"TID_GOOGLE_SERVICE_CONNECT_TITLE","يُنصح بتسجيل الدخول إلى Google Play"
"TID_GOOGLE_SERVICE_CONNECT_TEXT","أيها الزعيم!\n<c2>قم بحماية تقدمك الآن</c> بتسجيل الدخول باستخدام حساب Google Play.\n\nبعد ذلك، <c2>ستكون قادرًا دائمًا على استعادة قريتك على أي جهاز يعمل بنظام Android</c>في أي وقت تسجل الدخول فيه ثانيةً باستخدام حساب Google Play نفسه."
"TID_GOOGLE_SERVICE_CONNECT_BUTTON","اتصال"
"TID_ACCOUNT","أجهزة"
"TID_LINK_SAME_PLATFORM_TITLE","المزامنة مع Game Center"
"TID_LINK_SAME_PLATFORM_TITLE_ANDROID","المزامنة مع حساب Google"
"TID_LINK_SAME_PLATFORM_TITLE_KUNLUN","المزامنة مع حسابك"
"TID_LINK_SAME_PLATFORM","للعب على العديد من الأجهزة التي تعمل بنظام تشغيل iOS، يُرجى التأكد من تسجيل الدخول إلى Game Center على هذا الجهاز.\n\nثم سجّل الدخول إلى Game Center باستخدام الجهاز الآخر. وستتم مزامنة تقدمك تلقائيًا."
"TID_LINK_SAME_PLATFORM_ANDROID","للعب على العديد من الأجهزة التي تعمل بنظام تشغيل Android، تأكد من تسجيل الدخول إلى حساب Google الخاص بك في إعدادات اللعبة.\n\nثم سجّل الدخول باستخدام حساب Google الخاص بك أيضًا على الجهاز الآخر. وستتم مزامنة تقدمك تلقائيًا."
"TID_LINK_SAME_PLATFORM_KUNLUN","للعب على العديد من الأجهزة التي تعمل بنظام التشغيل Android، قم بتنزيل Clash of Clans من متجر تطبيقات Android نفسه وسجّل الدخول باستخدام الحساب نفسه. ستتم مزامنة تقدمك تلقائيًا."
"TID_DEVICE_LINK_ERROR_NOT_ATTACHED_TITLE","ليس ملحقًا بـ Game Center"
"TID_DEVICE_LINK_ERROR_NOT_ATTACHED","لم يتم ربط قريتك بحساب على Game Center. يُرجى التأكد من تسجيل الدخول إلى حساب Game Center بدون قرية حالية مرتبطة وإعادة تشغيل اللعبة.\n\nسيتم سؤالك ما إذا كنت ترغب في ربط القرية الحالية بحساب Game Center. أجب بـ \qنعم\q.\n\nتحذير: سيكون ربط القرية دائمًا ولا يمكن تغييره بعد ذلك."
"TID_DEVICE_LINK_ERROR_NOT_ATTACHED_TITLE_ANDROID","ليس ملحقًا بـ Google Play"
"TID_DEVICE_LINK_ERROR_NOT_ATTACHED_ANDROID","لم يتم ربط قريتك بحساب Google. يُرجى الرجوع إلى شاشة الإعدادات وتسجيل الدخول بواسطة Google Play بدون قرية حالية مرتبطة.\n\nتحذير: سيكون ربط القرية دائمًا ولا يمكن تغييره بعد ذلك."
"TID_DEVICE_LINK_WRONG_ACCOUNT_TITLE","تم تسجيل الدخول إلى حساب خاطئ"
"TID_DEVICE_LINK_WRONG_ACCOUNT","القرية الحالية مرتبطة بحساب آخر على Game Center غير الحساب الذي سجلت الدخول إليه.\n\nيُرجى تسجيل الخروج من تطبيق Game Center وتسجيل الدخول مرة أخرى باستخدام الحساب المرتبط بهذه القرية.\n\nثم حاول الربط مرة أخرى."
"TID_DEVICE_LINK_WRONG_ACCOUNT_ANDROID","القرية الحالية مرتبطة بحساب Google آخر غير الحساب الذي سجلت الدخول إليه.\n\nيُرجى تسجيل الخروج من حساب Google الحالي من شاشة الإعدادات وتسجيل الدخول باستخدام الحساب المرتبط بهذه القرية.\n\nثم حاول الربط مرة أخرى."
"TID_DEVICE_LINK_ERROR_ALREADY_BOUND_TO_ALL_PLATFORMS_TITLE","تم الربط بالفعل"
"TID_DEVICE_LINK_ERROR_ALREADY_BOUND_TO_ALL_PLATFORMS","تم ربط القرية الحالية بالفعل. يمكن إجراء الربط مرة واحدة فحسب."
"TID_LINK_CANCELLED_TITLE","تم إلغاء الربط"
"TID_LINK_CANCELLED","لقد قمت بإلغاء الربط. لم يتم ربط أي أجهزة."
"TID_DEVICE_LINK_ERROR_CODE_CURRENT_VILLAGE_TOO_HIGH","لا يمكن استبدال القرية"
"TID_DEVICE_LINK_ERROR_CODE_CURRENT_VILLAGE_TOO_HIGH_TEXT","ترتبط قريتك بشكل دائم بالفعل بحسابك على Game Center الذي سجلت الدخول بواسطته.\n\nلأن القرية يوجد بها تقدم بالفعل (مستوى قاعة المدينة <level> أو عملية الشراء التي تمت)، لذا لا يمكن استبدالها بأية حال."
"TID_DEVICE_LINK_ERROR_CODE_CURRENT_VILLAGE_TOO_HIGH_TEXT_ANDROID","ترتبط قريتك بشكل دائم بالفعل بحسابك على Google الذي سجلت الدخول بواسطته.\n\nلأن القرية يوجد بها تقدم بالفعل (مستوى قاعة المدينة <level> أو عملية الشراء التي تمت)، لذا لا يمكن استبدالها بأية حال."
"TID_DEVICE_LINK_ERROR_CODE_CURRENT_VILLAGE_TOO_HIGH_TEXT_KUNLUN","ترتبط قريتك بشكل دائم بالفعل بالحساب الذي سجلت الدخول بواسطته.\n\nلأن القاعدة يوجد بها تقدم بالفعل (مستوى قاعة المدينة <level> أو عملية الشراء التي تمت)، لذا لا يمكن استبدالها بأية حال."
"TID_DEVICE_LINK_ERROR_CODE_SAME_PLATFORM","ربط الرمز غير متاح"
"TID_DEVICE_LINK_ERROR_CODE_SAME_PLATFORM_TEXT","لا تحتاج إلى استخدام رابط الرمز للعب على العديد من الأجهزة التي تعمل بنظام التشغيل iOS.\n\nللعب على جهاز iOS آخر، يُرجى التأكد من تسجيل الدخول إلى Game Center على ذلك الجهاز الآخر. ثم سجّل الدخول إلى حساب Game Center نفسه على هذا الجهاز.\n\nوستتم مزامنة تقدمك تلقائيًا من خلال حسابك على Game Center."
"TID_DEVICE_LINK_ERROR_CODE_SAME_PLATFORM_TEXT_ANDROID","لا تحتاج إلى استخدام رابط الرمز للعب على العديد من الأجهزة التي تعمل بنظام تشغيل Android.\n\nللعب على جهاز Android آخر، يُرجى التأكد من تسجيل الدخول إلى Google Play على الجهاز الآخر حتى تتمكن من اللعب على جهاز Android آخر. ثم سجّل الدخول إلى Google Play على هذا الجهاز. (يمكنك العثور على تسجيل الدخول إلى Google Play من إعدادات اللعبة.)\n\nوستتم مزامنة تقدمك تلقائيًا."
