"TID","TH"
"TID_CHAT_INFO","เพื่อที่จะรายงานพฤติกรรมไม่เหมาะสม ให้แตะที่ข้อความที่หยาบคายแล้วเลือก \qรายงาน\q"
"TID_CHAT_WELCOME","ยินดีต้อนรับสู่แชตรวม\n\nโปรดให้เกียรติและสุภาพต่อผู้อื่น พฤติกรรมหยาบคายนั้นจะไม่ได้รับการยอมรับ\n\nอย่าแบ่งปันข้อมูลส่วนตัวใดๆ (อีเมล หมายเลขโทรศัพท์ ที่อยู่ รหัสผ่าน)!"
"TID_CONFIRM_WORD","ยืนยัน"
"TID_CHAT_FAIL_BANNED","ท่านถูกทำให้เงียบชั่วคราวในแชตรวม"
"TID_CHAT_JUST_BANNED","ผู้เล่นคนอื่นได้รายงานว่าท่านกล่าวคำไม่เหมาะสม ท่านจึงถูกทำให้เงียบในแชตรวม"
"TID_ATTACK_COOLDOWN_AFTER_MAINTENANCE","การโจมตีผู้เล่นคนอื่นถูกปิดใช้งานชั่วคราว!"
"TID_BUILDING_BOW","คันศรเอ็กซ์"
"TID_BOW_INFO","คันศรเอ็กซ์จะยิงสายฟ้าเวทมนตร์ด้วยพลังน่าเกรงขาม เติมน้ำอมฤตไว้ แล้วคันศรเอ็กซ์ก็จะทำงานอัตโนมัติ ท่านสามารถตั้งให้มันเล็งเป้าบนพื้นดินในระยะไกล หรือจะให้เล็งเป้าทุกอย่างในระยะที่แคบลงมาก็ได้"
"TID_BUTTON_LOAD","เติมกระสุน"
"TID_BUTTON_ATTACK_MODE_AIR","อากาศ"
"TID_BUTTON_ATTACK_MODE_GROUND","พื้นดิน"
"TID_BUTTON_ATTACK_MODE_AIR_AND_GROUND","อากาศ & พื้นดิน"
"TID_AMMO_ALREADY_FULL","คันศรเอ็กซ์เติมกระสุนเต็มแล้ว!"
"TID_ALLIANCE_BUTTON_SEARCH","ค้นหา"
"TID_ALLIANCE_SEARCH","ค้นหาแคลน:"
"TID_ALLIANCE_SEARCH_HINT","พิมพ์ชื่อแคลนหรือแท็กแคลน"
"TID_ALLIANCE_TAB_NAME","ค้นหาแคลน"
"TID_BUILDING_TEXT_LOW_AMMO","กระสุนเหลือน้อย"
"TID_BUILDING_TEXT_NO_AMMO","ว่าง"
"TID_JUMP_SPELL","อาคมกระโดด"
"TID_AMMO_FILL_CONFIRMATION","คันศรเอ็กซ์เติมกระสุนแล้ว!"
"TID_CLAN_SEARCH_RESULTS","แสดงผลการค้นหาของ \q<name>\q"
"TID_CLAN_SEARCH_NO_RESULTS","ไม่พบผลการค้นหา"
"TID_TRAP_HALLOWEENBOMB","ระเบิดฟักทอง"
"TID_TRAP_HALLOWEENBOMB_INFO","แบร่! ระเบิดสยองนี้มีเฉพาะเวลาจำกัดเท่านั้น"
"TID_BUTTON_RETRY","ลองใหม่"
"TID_SEARCH_STATUS","ค้นหาคู่ต่อสู้..."
"TID_ATTACK_FAIL_GENERIC","ไม่สามารถโจมตีหมู่บ้านได้ ลองอีกครั้งในภายหลัง"
"TID_BUTTON_BOOST","บูสต์"
"TID_POPUP_HEADER_ABOUT_TO_BOOST","บูสต์การผลิต!"
"TID_POPUP_BOOST_GOLD_MINE","เพิ่มการผลิตทองคำเป็นสองเท่าในราคา <time> หรือไม่?"
"TID_POPUP_BOOST_ELIXIR_COLLECTOR","เพิ่มการผลิตน้ำอมฤตเป็นสองเท่าในราคา <time> หรือไม่?"
"TID_POPUP_BOOST_BARRACKS","เพิ่มความเร็วการฝึกกองกำลังเป็น <multiplier> เท่าในราคา <time> หรือไม่?"
"TID_POPUP_BOOST_SPELL_FACTORY","เพิ่มความเร็วการปรุงอาคมเป็น <multiplier> เท่าในราคา <time> หรือไม่?"
"TID_POPUP_BOOST_BARRACKS_AND_SPELLS","บูสต์ความเร็วการฝึกกองกำลังและการปรุงอาคมขึ้น <multiplier> เท่าเป็นเวลา <time> หรือไม่?"
"TID_ALREADY_BOOSTED","สิ่งก่อสร้างนี้ได้รับการบูสต์ไปแล้ว!"
"TID_BOOST_LEFT","การบูสต์ที่เหลืออยู่:"
"TID_BUILDING_TEXT_CREATE_SPELL","ปรุง"
"TID_DECORATION_PEKKA_STATUE","รูปปั้น P.E.K.K.A"
"TID_CANCEL_BOOST_CONFIRMATION_TITLE","จบการบูสต์หรือไม่?"
"TID_CANCEL_BOOST_CONFIRMATION","การอัปเกรดสิ่งก่อสร้างจะจบการบูสต์ แน่ใจหรือ?"
"TID_XMAS_SPELL","เซอร์ไพรส์ซานต้า"
"TID_XMAS_SPELL_INFO","ขอของขวัญที่ดีที่สุดจากซานต้าสิ ส่งพายุทำลายล้างซัดสาดใส่ศัตรูเลย!"
"TID_OBSTACLE_XMASTREE","ต้นคริสต์มาส"
"TID_NEXT_REQUEST","คำขอครั้งต่อไป:"
"TID_CASTLE_FULL","ปราสาทเต็มแล้ว"
"TID_BARBARIAN_KING","ราชันคนเถื่อน"
"TID_BARBARIAN_KING_INFO","ราชันคนเถื่อนคือคนเถื่อนผู้ทรหดและดุดันที่สุดในอาณาจักร ความกระหายในน้ำอมฤตมืดทำให้เขาตัวโตเป็นยักษ์ เขาสามารถโจมตีหมู่บ้านศัตรูหรือป้องกันหมู่บ้านท่านก็ได้"
"TID_HERO_INSTRUCTIONS","นักล่าผู้สง่างามผู้นี้เป็นจ้าวแห่งพลังทำลายล้าง แม้พลังชีวิตจะไม่มากนัก เธอจะยิงเป้าหมายในอาณาเขตของเธอเวลาป้องกัน และสามารถใช้การลอบเร้นและสร้างความเสียหายอย่างน่าเกรงขามในการโจมตีได้เมื่อปลดล็อคความสามารถภูษาหลวงคลุมกายแล้ว"
"TID_ARCHER_QUEEN","ราชินีธนู"
"TID_ARCHER_QUEEN_INFO","ราชินีธนูเป็นนักรบสายตาเหยี่ยว มีอาวุธโปรดเป็นคันศรเอ็กซ์ที่ปรับแต่งแล้วซึ่งน้อยคนนักจะกล้าหวังจะได้ใช้ เธอสามารถโจมตีหมู่บ้านศัตรูหรือป้องกันหมู่บ้านท่านก็ได้"
"TID_DARK_ELIXIR","น้ำอมฤตมืด"
"TID_RESOURCE_CAP_FULL_DARK_ELIXIR","สร้างคลังเก็บน้ำอมฤตมืดเพิ่มหรืออัปเกรดที่มีอยู่!"
"TID_BUILDING_DARK_ELIXIR_PUMP","เครื่องขุดเจาะน้ำอมฤตมืด"
"TID_BUTTON_HERO_PATROL","เฝ้ายาม"
"TID_BUTTON_HERO_SLEEP","หลับ"
"TID_DARK_ELIXIR_PUMP_INFO","ในที่สุดนักเล่นแร่แปรธาตุของเราก็ค้นพบวิธีสกัดน้ำอมฤตมืดบริสุทธิ์ ซึ่งเป็นสารเวทมนตร์ที่หายากที่สุด"
"TID_BUILDING_DARK_ELIXIR_STORAGE","คลังเก็บน้ำอมฤตมืด"
"TID_DARK_ELIXIR_STORAGE_INFO","พลังของน้ำอมฤตมืดไม่สามารถเก็บไว้ในคลังเก็บน้ำอมฤตรูปทรงปกติได้ เพราะว่ามันมีพลังมากกว่าปกติถึงสามเท่า เราก็เลยต้องคิดค้นคลังรูปทรงลูกบาศก์ขึ้นมา!"
"TID_DONATED_TO_CLAN","กองกำลังที่บริจาค:"
