"TID","FR"
"TID_CHARACTER_INFO_DRAGON","Les dragons sont réputés pour leur puissance sans égale. Véritable terreur des cieux, ils sont sans pitié et rien n'échappe à leur souffle enflammé."
"TID_CHARACTER_INFO_PEKKA","P.E.K.K.A est-il un chevalier, un samouraï, un robot ? Nul ne le sait ! Son armure peut absorber les coups les plus puissants."
"TID_CHARACTER_INFO_MINION","Engendrée par l'élixir noir, cette terreur des cieux indétectable par les mines chercheuses se matérialise avec aisance, mais reste fragile dans notre monde."
"TID_CHARACTER_INFO_RIDER","Ayant apprivoisé le féroce cochon bondissant, les chevaucheurs de cochon châtient les lâches qui se terrent derrière leurs misérables remparts ! Puisant leur énergie dans l'élixir noir, ces guerriers n'ont jamais connu la défaite !"
"TID_CHARACTER_INFO_VALKYRIE","Maîtresse de la hache à deux mains, cette illustre guerrière se précipite entre les bâtiments avoisinants pour décimer plusieurs ennemis ou bâtiments d'un coup avec sa terrible attaque tourbillonnante."
"TID_CHARACTER_INFO_GOLEM","Le puissant golem adore absorber des dégâts ! Une fois détruit, il explose et se sépare en deux golemites, disposant chacun d'un cinquième de sa force et de ses points de vie."
"TID_BUTTON_CLAN_MAIL_SEND","Message"
"TID_BUTTON_CLAN_MAIL_NEXT","Prochain message dans :"
"TID_SPECIAL_PACK_BUILDER","Pack de démarrage"
"TID_BUILDING_TEXT_REQUEST","Demander"
"TID_ALLIANCE_DEFAULT_MAIL_MESSAGE","À tous les membres du clan :"
"TID_ALLIANCE_MAIL_FAIL_COOLDOWN","Vous devez patienter avant d'envoyer un autre message."
"TID_ATTACK_PERCENTAGE","Attaques réussies :"
"TID_DEFENCE_PERCENTAGE","Défenses réussies :"
"TID_LEAGUE_LEADERBOARDS","Ma ligue"
"TID_BUTTON_ROTATE_MORE","Pivoter rangée"
"TID_LOCAL_NOTIFICATION_LABORATORY_UPGRADE_DONE","Votre <item> a atteint le niveau <level>."
"TID_PLACED_AFTER_SHUFFLE_POPUP_TITLE","Vous êtes classé dans une ligue !"
"TID_PROMOTE_POPUP_TITLE","Vous avez reçu une promotion !"
"TID_DEMOTE_POPUP_TITLE","Oh non ! Vous avez été rétrogradé !"
"TID_LEAGUE_CHANGE_TEXT","Niveau de ligue : <league>"
"TID_LEAGUE_DROP_OUT_OF_LEAGUE","Vous n'êtes plus dans une ligue."
"TID_LEAGUE_BRONZE1","Ligue de bronze I"
"TID_LEAGUE_BRONZE2","Ligue de bronze II"
"TID_LEAGUE_BRONZE3","Ligue de bronze III"
"TID_LEAGUE_CRYSTAL1","Ligue de cristal I"
"TID_LEAGUE_CRYSTAL2","Ligue de cristal II"
"TID_LEAGUE_CRYSTAL3","Ligue de cristal III"
"TID_LEAGUE_GOLD1","Ligue d'or I"
"TID_LEAGUE_GOLD2","Ligue d'or II"
"TID_LEAGUE_GOLD3","Ligue d'or III"
"TID_LEAGUE_MASTER1","Ligue master I"
"TID_LEAGUE_MASTER2","Ligue master II"
"TID_LEAGUE_MASTER3","Ligue master III"
"TID_LEAGUE_SILVER1","Ligue d'argent I"
"TID_LEAGUE_SILVER2","Ligue d'argent II"
"TID_LEAGUE_SILVER3","Ligue d'argent III"
"TID_LEAGUE_CHAMPION","Ligue des champions"
"TID_LEAGUE_UNRANKED","Non classé"
"TID_LEAGUE_TITLE1","Vous n'êtes pas dans une ligue !"
"TID_LEAGUE_TITLE2","Chaque saison de ligue dure un mois. Au début d'une saison, attaquez un village pour connaître votre ligue et votre bonus de butin."
"TID_NEXT_LEAGUE","Prochaine ligue :"
"TID_LEAGUE_PASSED","Dépassée"
"TID_LEAGUE_SHUFLES","Fin de la saison dans : <league_shufle_time>"
"TID_MATCH_VICTORY_BONUS","Bonus de butin max. :"
"TID_LEAGUE_I","I"
"TID_LEAGUE_II","II"
"TID_LEAGUE_III","III"
"TID_LEAGUE_IV","IV"
"TID_LEAGUE_V","V"
"TID_LEAGUE_BRONZE","Bronze"
"TID_LEAGUE_SILVER","Argent"
"TID_LEAGUE_GOLD","Or"
"TID_LEAGUE_CRYSTAL","Cristal"
"TID_LEAGUE_MASTER","Master"
"TID_LEAGUE_BRONZE1_SHORT","Bronze I"
"TID_LEAGUE_BRONZE2_SHORT","Bronze II"
"TID_LEAGUE_BRONZE3_SHORT","Bronze III"
"TID_LEAGUE_CRYSTAL1_SHORT","Cristal I"
"TID_LEAGUE_CRYSTAL2_SHORT","Cristal II"
"TID_LEAGUE_CRYSTAL3_SHORT","Cristal III"
"TID_LEAGUE_GOLD1_SHORT","Or I"
"TID_LEAGUE_GOLD2_SHORT","Or II"
"TID_LEAGUE_GOLD3_SHORT","Or III"
"TID_LEAGUE_MASTER1_SHORT","Master I"
"TID_LEAGUE_MASTER2_SHORT","Master II"
"TID_LEAGUE_MASTER3_SHORT","Master III"
"TID_LEAGUE_SILVER1_SHORT","Argent I"
"TID_LEAGUE_SILVER2_SHORT","Argent II"
"TID_LEAGUE_SILVER3_SHORT","Argent III"
"TID_LEAGUE_CHAMPION_SHORT","Champion"
"TID_LEAGUE_INFO_REMEMBER","Grimpez dans les ligues pour un plus gros bonus de butin !"
"TID_LEAGUE_INFO_LOOT_BONUS","Dans la ligue des titans I, le bonus de butin maximum est :"
"TID_LEAGUE_INFO_LOOT_BONUS_PROMO","Dans votre nouvelle ligue, une victoire peut vous rapporter\nun bonus de butin maximum de :"
"TID_LEAGUES_LEAGUE_ORDER","Niveaux de ligues"
"TID_LEAGUES_DIVISIONS","Divisions"
"TID_LEAGUES_I","I"
"TID_LEAGUES_II","II"
"TID_LEAGUES_III","III"
"TID_LEAGUES_IV","IV"
"TID_LEAGUES_V","V"
"TID_LEAGUES_GET_MORE_TROPHIES","Gagnez <number> trophées pour rejoindre une ligue."
"TID_LEAGUES_UNRANKED_AFTER_SHUFFLE","Saison terminée. Attaquez un village pour accéder à une autre ligue !"
"TID_LEAGUE_DIVISIONS","Divisions"
"TID_BONUS","Bonus de <percentage> :"
"TID_HINT LOOT_BONUS","Vous en voulez plus ? Rejoignez une ligue et gagnez un bonus de butin à chaque attaque victorieuse !"
"TID_HINT LEAGUE_PLACEMENT","Si vous avez assez de trophées, attaquez un village pour accéder automatiquement à une ligue."
"TID_HINT LEAGUE_PROMOTION","Gagnez d'autres trophées pour accéder à une ligue plus élevée et obtenir de plus gros bonus de butin !"
"TID_HINT LEAGUE_DEMOTION","Si vous perdez trop de trophées, vous risquez la relégation. Battez-vous pour rester dans votre ligue !"
"TID_HINT LEAGUE_SHUFFLING","Chaque saison de ligue dure un mois."
"TID_HINT TOURNAMENT","Les compteurs des tournois de clan et dons de troupes sont remis à zéro tous les mois."
"TID_LEAGUE_INFO_LOOT_BONUS3","Chaque victoire en ligue rapporte un bonus de butin !"
"TID_LEAGUE_INFO_PLACEMENT_HEADLINE","Attaquez un village de joueur pour entrer dans une ligue."
"TID_LEAGUE_INFO_PLACEMENT","Votre nombre de trophées après le match détermine votre niveau de ligue."
"TID_HINT_LEAGUE_SHUFFLING2","Chaque saison de ligue dure un mois."
"TID_BATTLE_LOG_OFFENSE","Journal d'attaque"
"TID_BATTLE_LOG_DEFENSE","Journal de défense"
"TID_XP_TITLE_PUZZLEANDDRAGONS","Star au Japon !"
"TID_XP_TEXT_PUZZLEANDDRAGONS","Le jeu le plus populaire au Japon arrive enfin en Europe. Téléchargez-le gratuitement dans l'App Store !"
"TID_XP_BUTTON_PUZZLEANDDRAGONS","Gratuit"
"TID_ALLIANCE_MAIL_NOTIFICATION","Nouveau message de clan !"
"TID_REQUESTED_FROM_CLAN","Troupes reçues :"
"TID_XP_TITLE_UNLOCK_PUZZLEANDDRAGONS","Bien joué, chef !"
"TID_XP_TEXT_UNLOCK_PUZZLEANDDRAGONS","Vous pouvez maintenant débloquer le donjon Clash of Clans dans Puzzle & Dragons ! Appuyez sur le bouton ci-dessous pour ouvrir le jeu et le débloquer."
"TID_XP_BUTTON_UNLOCK_PUZZLEANDDRAGONS","Débloquer"
"TID_NEWS_UPDATE_INFO_TITLE","La légende du dernier roquet de lave"
"TID_NEWS_UPDATE_INFO_TEXT","L'épopée du roquet de lave qui ne voulut jamais abandonner, d'après une histoire vraie de Clash, par CamaroBro."
"TID_BUILDING_DARK_TOWER","Tour de l'enfer"
"TID_ATTACK_WON","Vous avez gagné"
"TID_ATTACK_LOST","Vous avez perdu"
"TID_ALLIANCE_DEFAULT_TROOP_REQUEST_MESSAGE","J'ai besoin de renforts."
"TID_PURCHASE_LIMIT_TITLE","Confirmer l'achat"
"TID_PURCHASE_LIMIT_TEXT","Pour éviter les achats impromptus, vous pourrez faire votre prochain achat dans :"
"TID_PURCHASE_LIMIT_CONFIRM","Entrez \q<CONFIRM>\q et appuyez sur OK pour acheter <ITEM> pour <PRICE>."
"TID_ERROR_POP_UP_PERSONAL_BREAK_TITLE","Période de pause"
"TID_ERROR_POP_UP_PERSONAL_BREAK","Les villageois ont besoin d'une courte pause après avoir été longtemps sans bouclier."
"TID_ERROR_POP_UP_PERSONAL_BREAK_BUTTON","Recharger"
"TID_DARKTOWER_AMMO_FILL_CONFIRMATION","La tour de l'enfer est maintenant chargée !"
"TID_DARKTOWER_AMMO_ALREADY_FULL","La tour de l'enfer est chargée au maximum !"
"TID_ARTILLERY_AMMO_FILL_CONFIRMATION","L'aigle artilleur est chargé !"
"TID_ARTILLERY_AMMO_ALREADY_FULL","L'aigle artilleur est complètement chargé !"
"TID_PERSONAL_BREAK_ATTACK_DISABLED","Vous devez attendre la fin de votre période de pause pour lancer une attaque."
"TID_PERSONAL_BREAK_STARTED","Vous n'avez pas de bouclier depuis trop longtemps : vous allez être exclu(e) du jeu pendant quelques minutes."
"TID_ALLIANCE_JOIN_CLAN","L'union fait la force, alors rejoignez ou créez un clan !\n\nLes membres d'un clan peuvent s'entraider en envoyant des troupes de renfort et des sorts."
"TID_BUTTON_APPBANK","Guide AppBank"
"TID_INVALID_DESCRIPTION","Description incorrecte ! Veuillez en choisir une autre."
"TID_TITLE_REQUEST_TROOPS","Demander des renforts"
"TID_TITLE_CLAN_MAIL_SEND","Envoi message"
"TID_SPEED_UP_TROOP_REQUEST_HEADER","Demander maintenant !"
"TID_SPEED_UP_TROOP_REQUEST_TEXT","Ne pas attendre et demander des renforts ?"
"TID_TROOP_REQUEST_SPEED_UP_SUCCESS","Château prêt pour les demandes de renforts !"
"TID_BUTTON_SPEED_UP_REQUEST_TROOPS","Demander vite"
"TID_FREEZE_SPELL","Sort de gel"
"TID_FREEZE_SPELL_INFO","Quand ça chauffe, rien de tel qu'un petit coup de frais !\n\nLe sort de gel provoque une explosion cryogénique qui immobilise temporairement les troupes ennemies et désactive les bâtiments défensifs dans son rayon."
"TID_POPUP_REVENGE_CLEAR_TITLE","Vengeance"
"TID_POPUP_REVENGE_CLEAR","Vous ne pouvez sélectionner Vengeance qu'une fois par entrée du journal de défense. Tout est prêt ?"
"TID_SPELL_TIME","Durée : <number> secondes"
"TID_TROOP_REQUEST_SPEED_UP_FAILED_FULL","Le château de clan est déjà plein !"
"TID_HINT_SPELL_JUMP_DURATION","Améliorez le sort de saut pour que vos unités en bénéficient plus longtemps."
"TID_HINT_SPELL_FREEZE","Le sort de gel empêche les bâtiments et les troupes de riposter dans son rayon d'action."
"TID_HINT_SPELL_FREEZE_DURATION","Améliorez le sort de gel pour qu'il neutralise les bâtiments défensifs et les troupes pendant plus longtemps."
"TID_HINT_INFERNO_TOWER_TARGETS_1","La tour de l'enfer est particulièrement efficace lorsqu'elle reste concentrée sur des unités."
"TID_HINT_INFERNO_TOWER_TARGETS_2","Les dégâts infligés par la tour de l'enfer reviennent au minimum lorsqu'elle change de cible."
"TID_HINT_INFERNO_TOWER_AMMO","La flamme de la tour de l'enfer consomme de l'élixir noir. N'oubliez pas de refaire le plein !"
"TID_HINT_ACCOUNT_SECURITY_1","Ne confiez votre mot de passe Game Center à personne."
"TID_HINT_ACCOUNT_SECURITY_1_ANDROID","Ne communiquez à personne vos informations de connexion Google."
"TID_HINT_ACCOUNT_SECURITY_2","Supercell ne vous demandera jamais votre mot de passe Game Center."
"TID_HINT_ACCOUNT_SECURITY_2_ANDROID","Supercell ne vous demandera jamais votre mot de passe de compte Google."
"TID_JUMP_SPELL_INFO","Les remparts vous ralentissent ? Prenez un raccourci !\n\nLancez ce sort près des remparts ennemis pour pouvoir passer par-dessus. Vos troupes franchiront les portions de rempart affectées comme si elles n'existaient pas !"
"TID_MUTE_PLAYER_BUTTON","Muet"
"TID_PLAYER_MUTED","Joueur muet !"
"TID_STREAM_REPLAY_TEXT_ATTACK","Attaque contre :"
"TID_STREAM_REPLAY_TEXT_DEFENSE","Défense contre :"
"TID_SHARE","Partager vidéo"
"TID_REPLAY_SHARED_SUCCESS","Vidéo partagée !"
"TID_REPLAY_SHARED_FAIL","Vous avez déjà partagé une vidéo. Partage à nouveau disponible dans <time>."
"TID_ELDER_KICK_FAIL_COOLDOWN","Vous avez récemment expulsé un membre de votre clan. Réessayez dans <time>."
"TID_STREAM_REPLAY_BUTTON","Visionner"
"TID_HUD_ATTACKER","Attaquant"
"TID_HUD_DEFENDER","Défenseur"
"TID_REPLAY_FAILED","Un problème est survenu lors de l'accès à la vidéo."
"TID_FAQ_EXTERNAL_BUTTON","Famitsu"
"TID_CHARACTER_INFO_WARLOCK","Invoquant à ses côtés des guerriers tombés au cours d'antiques batailles, la sorcière ne combat jamais seule. Les sorcières améliorées peuvent invoquer plus de squelettes à la fois."
"TID_WARLOCK","Sorcière"
"TID_HINT_WARLOCK_INFO_1","Les attaques à distance de la sorcière ne sont peut-être pas très puissantes, mais ses squelettes peuvent harceler sans répit les défenses adverses."
"TID_HINT_WARLOCK_INFO_2","La sorcière devient très vulnérable une fois tous ses squelettes détruits."
"TID_POPUP_ANDROID_EXIT_TITLE","Confirmation de l'arrêt"
"TID_POPUP_ANDROID_EXIT","Voulez-vous quitter le jeu ?"
"TID_MULTIDEVICE_INFO_ANDROID","Utilisez la connexion Google Play pour sauvegarder votre progression et jouer sur différents appareils Android."
"TID_MULTIDEVICE_INFO_KUNLUN","Pour jouer sur plusieurs appareils Android, téléchargez Clash of Clans via le même Google Play Store et connectez-vous avec le même compte."
"TID_LINK_NEW_DEVICE_TITLE","Associer un appareil"
"TID_LINK_NEW_DEVICE_TEXT","Si vous voulez jouer sur deux appareils ou transférer votre compte vers un nouvel appareil, vous pouvez le faire ici."
"TID_LINK_NEW_DEVICE_TEXT2","Pour commencer, choisissez l'option adéquate :"
"TID_LINK_NEW_DEVICE_GAME_CENTER_NOTE","REMARQUE : si vous jouez uniquement sur iOS et que vous utilisez un compte Game Center, vous n'avez pas besoin d'associer vos appareils. Connectez-vous simplement avec le même compte Game Center."
"TID_LINK_NEW_DEVICE_OLD_BUTTON","Ceci est\nl'ANCIEN APPAREIL"
"TID_LINK_NEW_DEVICE_NEW_BUTTON","Ceci est le\nNOUVEL APPAREIL"
"TID_LINK_CODE_TITLE","Code d'association"
"TID_LINK_CODE_TEXT","Maintenant, gardez cet écran ouvert. Sur l'autre appareil, accédez à l'écran d'association et touchez le bouton \qCeci est le NOUVEL APPAREIL\q."
"TID_LINK_CODE_TEXT2","Saisissez ce code sur le nouvel appareil :"
"TID_DEVICE_LINK_CODE_VALID_TIME","Durée de validité du code :"
"TID_LINK_CODE_WARNING_TEXT","ATTENTION : ne communiquez jamais ce code à qui que ce soit ! Il est réservé à votre usage personnel. Notez que le lien sera permanent."
"TID_CONFIRM_DEVICE_LINKING","Confirmer l'association"
"TID_CONFIRM_DEVICE_LINK_TEXT","Voulez-vous vraiment supprimer le village actuel et le remplacer par :"
"TID_LINK_DEVICES_ENTER_CODE_TITLE","Saisie du code d'association"
"TID_LINK_DEVICES_ENTER_CODE_TEXT","(Pour obtenir un code d'association : sur l'ancien appareil, accédez à l'écran d'association, puis touchez le bouton \qCeci est l'ANCIEN APPAREIL\q.)"
"TID_LINK_DEVICES_ENTER_CODE_TEXT2","Saisissez le code d'association ici :"
"TID_DEVICE_LINK_ERROR_GAME_CENTER","Non connecté à Game Center"
"TID_DEVICE_LINK_ERROR_GAME_CENTER_TEXT","Veuillez vous connecter à Game Center pour associer les appareils, puis réessayez."
"TID_DEVICE_LINK_ERROR_GAME_CENTER_ANDROID","Non connecté à Google Play"
"TID_DEVICE_LINK_ERROR_GAME_CENTER_TEXT_ANDROID","Connectez-vous à Google Play pour procéder à l'association. Pour ce faire, touchez le bouton de connexion Google Play sur l'écran des paramètres, puis réessayez."
"TID_DEVICE_LINK_ERROR_TIMEOUT","Code d'association expiré"
"TID_DEVICE_LINK_ERROR_TIMEOUT_TEXT","Le code d'association a expiré. Vous disposez de <time> pour entrer le code sur le nouvel appareil.\n\nVous pouvez récupérer un nouveau code facilement en revenant sur l'écran de code d'association."
"TID_DEVICE_LINK_ERROR_TOO_MANY_DEVICES","Trop d'appareils associés"
"TID_DEVICE_LINK_ERROR_TOO_MANY_DEVICES_TEXT","Vous avez déjà associé le maximum autorisé de 10 appareils.\n\nSi vous souhaitez supprimer certains des anciens appareils, contactez-nous via la rubrique d'aide et assistance."
"TID_DEVICE_LINK_ERROR_INVALID_LINK_CODE","Code d'association non valide"
"TID_DEVICE_LINK_ERROR_INVALID_LINK_CODE_TEXT","Le code d'association entré est incorrect, ou a expiré. Vérifiez soigneusement que le code a été saisi exactement tel qu'il est affiché sur l'autre appareil.\n\nTouchez la flèche de retour pour réessayer.\n\nRemarque : les codes sont à usage unique et expirent après <time>. Vous pouvez récupérer un nouveau code en revenant sur l'écran de code d'association."
"TID_DEVICE_LINK_ERROR_OLD_DEVICE_NOT_ACTIVE","Ancien appareil inactif"
"TID_DEVICE_LINK_ERROR_OLD_DEVICE_NOT_ACTIVE_TEXT","Pour permettre l'association, l'ancien appareil doit être actif et afficher l'écran de code d'activation."
"TID_ERROR_POP_UP_LOGGED_FROM_ANOTHER_DEVICE_TITLE","Connexion perdue"
"TID_ERROR_POP_UP_LOGGED_FROM_ANOTHER_DEVICE","Un autre appareil se connecte à ce village."
"TID_ERROR_POP_UP_LOGGED_FROM_ANOTHER_DEVICE_BUTTON","Recharger"
"TID_ALLIANCE_INVITATION_FAILED_AVATAR_HAS_TOO_MANY_INVITES","Invitation impossible. La boîte aux lettres du joueur est pleine !"
"TID_DEVICE_LINKED_MAIL_ITEM","Un nouvel appareil a été associé à votre village."
"TID_TITLE_SHARE_REPLAY","Partager la vidéo"
"TID_LOOT_GAINED","Butin gagné :"
"TID_IAP_NOT_AVAILABLE","Veuillez activer les achats intégrés dans les réglages de votre appareil."
"TID_IAP_NOT_AVAILABLE_ANDROID","Achat impossible ! Vérifiez que vous utilisez un compte Google valide et que votre mode de paiement principal est correct."
"TID_IAP_NOT_AVAILABLE_OLD_GOOGLE_PLAY","Achat impossible. L'application Google Play Store doit être mise à jour."
"TID_KICK_FAIL_VISITING","Vous ne pouvez pas expulser de joueur pendant une visite."
"TID_SKELETON","Squelette"
"TID_CHARACTER_INFO_SKELETON","Cette créature mort-vivante est peu dangereuse en soi, mais ne se bat jamais seule. La sorcière peut lancer une horde illimitée de squelettes contre votre ennemi !"
"TID_CHARACTER_INFO_SKELETON2","Cette créature mort-vivante est peu dangereuse en soi, mais ne se bat jamais seule. Le ballon livreur peut lancer une horde illimitée de squelettes contre vos ennemis !"
"TID_GOLEM_SEC","Golemite"
"TID_CHARACTER_INFO_GOLEM_SEC","Les golemites sont de petits golems construits à l'intérieur de ces mastodontes. Lorsqu'un golem est détruit, les golemites prennent vie et continuent le combat à sa place !"
"TID_MAX_SUMMONED_UNITS","Maximum d'unités invoquées : <number>"
"TID_IAP_TRANSACTION_PENDING","Veuillez patienter. Transaction en cours."
"TID_ACHIEVEMENT_LEAGUE_TITLE","Ligue des stars"
"TID_ACHIEVEMENT_LEAGUE_PROGRESS_1","Rejoindre la ligue de cristal"
"TID_ACHIEVEMENT_LEAGUE_PROGRESS_2","Rejoindre la ligue master"
"TID_ACHIEVEMENT_LEAGUE_PROGRESS_3","Devenir un champion !"
"TID_VIEW_ALLIANCE_TAB","Voir le clan"
