"TID","NL"
"TID_HINT_ACCOUNT_SECURITY_1_ANDROID","Deel je Google-aanmeldgegevens nooit met anderen."
"TID_HINT_ACCOUNT_SECURITY_2","Medewerkers van Supercell zullen je nooit om je Game Center-wachtwoord vragen."
"TID_HINT_ACCOUNT_SECURITY_2_ANDROID","Medewerkers van Supercell zullen je nooit om het wachtwoord van je Google-account vragen."
"TID_JUMP_SPELL_INFO","Word je tegengehouden door muren? Neem een kortere weg!\n\nGebruik deze spreuk in de buurt van een vijandelijke muur om er een route overheen te creëren. Je troepen springen over de betoverde muurdelen alsof ze er niet meer zijn!"
"TID_MUTE_PLAYER_BUTTON","Uitsluiten"
"TID_PLAYER_MUTED","Speler uitgesloten!"
"TID_STREAM_REPLAY_TEXT_ATTACK","Aanval tegen:"
"TID_STREAM_REPLAY_TEXT_DEFENSE","Verdediging tegen:"
"TID_SHARE","Herhaling delen"
"TID_REPLAY_SHARED_SUCCESS","Herhaling gedeeld!"
"TID_REPLAY_SHARED_FAIL","Je hebt al een herhaling gedeeld. Je kunt opnieuw delen over <time>."
"TID_ELDER_KICK_FAIL_COOLDOWN","Je hebt laatst een clanlid verwijderd. Probeer het opnieuw over <time>."
"TID_STREAM_REPLAY_BUTTON","Herhaling"
"TID_HUD_ATTACKER","Aanvaller"
"TID_HUD_DEFENDER","Verdediger"
"TID_REPLAY_FAILED","Er is iets fout gegaan tijdens het tonen van de herhaling."
"TID_FAQ_EXTERNAL_BUTTON","Famitsu"
"TID_CHARACTER_INFO_WARLOCK","De heks vecht nooit alleen en reanimeert dode krijgers uit voorgaande gevechten om haar aanvallen te leiden. Geüpgradede heksen kunnen meer krijgers tegelijkertijd reanimeren."
"TID_WARLOCK","Heks"
"TID_HINT_WARLOCK_INFO_1","De projectielaanval van de heks mag dan zwak zijn, maar haar opgetrommelde skeletten kunnen de verdediging afleiden."
"TID_HINT_WARLOCK_INFO_2","De heks is bijzonder kwetsbaar als al haar skeletten zijn uitgeschakeld."
"TID_POPUP_ANDROID_EXIT_TITLE","Afsluiten bevestigen"
"TID_POPUP_ANDROID_EXIT","Wil je het spel afsluiten?"
"TID_MULTIDEVICE_INFO_ANDROID","Gebruik Google Play Sign-In om je voortgang veilig te stellen en op meerdere Android-apparaten te spelen."
"TID_MULTIDEVICE_INFO_KUNLUN","Als je op meerdere Android-apparaten wilt spelen, moet je Clash of Clans downloaden in dezelfde Android App Store en inloggen met hetzelfde account."
"TID_LINK_NEW_DEVICE_TITLE","Koppel een apparaat"
"TID_LINK_NEW_DEVICE_TEXT","Als je op twee apparaten wilt spelen of je account naar een nieuw apparaat wilt overzetten, kun je dat hier doen."
"TID_LINK_NEW_DEVICE_TEXT2","Om te beginnen, tik je op:"
"TID_LINK_NEW_DEVICE_GAME_CENTER_NOTE","LET OP: als je alleen op iOS-apparaten speelt en je een Game Center-account gebruikt, hoef je geen apparaten te koppelen. Meld je gewoon aan met hetzelfde Game Center-account."
"TID_LINK_NEW_DEVICE_OLD_BUTTON","Dit is het\nOUDE apparaat"
"TID_LINK_NEW_DEVICE_NEW_BUTTON","Dit is het\nNIEUWE apparaat"
"TID_LINK_CODE_TITLE","Koppelcode"
"TID_LINK_CODE_TEXT","Laat dit scherm nu open. Ga op het andere apparaat naar het koppelscherm en tik op 'Dit is het NIEUWE apparaat'."
"TID_LINK_CODE_TEXT2","Voer deze code op je nieuwe apparaat in:"
"TID_DEVICE_LINK_CODE_VALID_TIME","Code is geldig voor:"
"TID_LINK_CODE_WARNING_TEXT","WAARSCHUWING: geef deze code nooit aan iemand anders! De code is uitsluitend bedoeld voor persoonlijk gebruik. Let op: het koppelen is permanent."
"TID_CONFIRM_DEVICE_LINKING","Koppelen bevestigen"
"TID_CONFIRM_DEVICE_LINK_TEXT","Weet je zeker dat je het huidige dorp wilt verwijderen en wilt vervangen door:"
"TID_LINK_DEVICES_ENTER_CODE_TITLE","Voer koppelcode in"
"TID_LINK_DEVICES_ENTER_CODE_TEXT","(Zo krijg je een koppelcode: ga op het oude apparaat naar het koppelscherm en tik op 'Dit is het OUDE apparaat'.)"
"TID_LINK_DEVICES_ENTER_CODE_TEXT2","Voer hier de koppelcode in:"
"TID_DEVICE_LINK_ERROR_GAME_CENTER","Niet aangemeld bij Game Center"
"TID_DEVICE_LINK_ERROR_GAME_CENTER_TEXT","Meld je aan bij Game Center om je apparaat te koppelen. Probeer het vervolgens opnieuw."
"TID_DEVICE_LINK_ERROR_GAME_CENTER_ANDROID","Niet aangemeld bij Google Play"
"TID_DEVICE_LINK_ERROR_GAME_CENTER_TEXT_ANDROID","Meld je aan bij Google Play om het apparaat te koppelen. Dit doe je door op de knop Google Play Sign-In in het scherm Instellingen te tikken. Probeer het daarna opnieuw."
"TID_DEVICE_LINK_ERROR_TIMEOUT","Koppelcode verlopen"
"TID_DEVICE_LINK_ERROR_TIMEOUT_TEXT","Deze koppelcode is verlopen. De code moeten binnen <time> op het nieuwe apparaat worden ingevoerd.\n\nJe kunt een nieuwe code opvragen door het scherm met de koppelcode opnieuw te openen."
"TID_DEVICE_LINK_ERROR_TOO_MANY_DEVICES","Te veel gekoppelde apparaten"
"TID_DEVICE_LINK_ERROR_TOO_MANY_DEVICES_TEXT","Je hebt al 10 apparaten gekoppeld en dat is het maximale aantal.\n\nAls je een van de oude apparaten wilt verwijderen, neem dan contact met ons op via de pagina Hulp en ondersteuning."
"TID_DEVICE_LINK_ERROR_INVALID_LINK_CODE","Ongeldige koppelcode"
"TID_DEVICE_LINK_ERROR_INVALID_LINK_CODE_TEXT","De code die je hebt ingevoerd, is fout of is verlopen. Controleer of je de code hebt ingevoerd zoals deze op het andere apparaat wordt getoond.\n\nTik op de witte pijl om het opnieuw te proberen.\n\nLet op: een code kan slechts één keer worden gebruikt en verloopt na <time>. Je kunt altijd een nieuwe code opvragen door het koppelscherm te verlaten en opnieuw te openen."
"TID_DEVICE_LINK_ERROR_OLD_DEVICE_NOT_ACTIVE","Oud apparaat niet actief"
"TID_DEVICE_LINK_ERROR_OLD_DEVICE_NOT_ACTIVE_TEXT","Als je apparaten wilt koppelen, moet het oude apparaat geactiveerd zijn en moet het scherm met de koppelcode worden weergeven."
"TID_ERROR_POP_UP_LOGGED_FROM_ANOTHER_DEVICE_TITLE","Verbinding verbroken"
"TID_ERROR_POP_UP_LOGGED_FROM_ANOTHER_DEVICE","Een ander apparaat maakt verbinding met dit dorp."
"TID_ERROR_POP_UP_LOGGED_FROM_ANOTHER_DEVICE_BUTTON","Herladen"
"TID_ALLIANCE_INVITATION_FAILED_AVATAR_HAS_TOO_MANY_INVITES","Uitnodigen is niet mogelijk omdat het postvak In van de speler vol is!"
"TID_DEVICE_LINKED_MAIL_ITEM","Nieuw apparaat is gekoppeld aan je dorp."
"TID_TITLE_SHARE_REPLAY","Herhaling delen"
"TID_LOOT_GAINED","Buit geplunderd:"
"TID_IAP_NOT_AVAILABLE","Schakel de optie Kopen vanuit apps in onder Instellingen > Beperkingen."
"TID_IAP_NOT_AVAILABLE_ANDROID","Aankopen niet beschikbaar! Maak gebruik van een geldig Google-account en zorg dat je primaire betalingsmethode up-to-date is."
"TID_IAP_NOT_AVAILABLE_OLD_GOOGLE_PLAY","Je kunt niets kopen! Google Play Store-app moet worden bijgewerkt."
"TID_KICK_FAIL_VISITING","Je kunt tijdens een bezoek geen spelers uit de clan zetten."
"TID_SKELETON","Skelet"
"TID_CHARACTER_INFO_SKELETON","Dit ondode wezen vormt zelf nauwelijks een bedreiging. Maar het vecht nooit alleen, aangezien de heks een eindeloze horde skeletten kan oproepen tegen je vijanden!"
"TID_CHARACTER_INFO_SKELETON2","Dit ondode wezen vormt zelf nauwelijks een bedreiging. Maar het vecht nooit alleen, aangezien de bottenballon een eindeloze horde skeletten kan inzetten tegen je vijanden."
"TID_GOLEM_SEC","Golempjes"
"TID_CHARACTER_INFO_GOLEM_SEC","Golempjes zijn kleinere golems die zich in het gigantische wezen bevinden. Wanneer de golem wordt vernietigd, komen de golempjes tot leven en vechten ze door!"
"TID_MAX_SUMMONED_UNITS","Max. opgeroepen eenheden: <number>"
"TID_IAP_TRANSACTION_PENDING","Momentje geduld. Transactie wordt verwerkt."
"TID_ACHIEVEMENT_LEAGUE_TITLE","All-star divisie"
"TID_ACHIEVEMENT_LEAGUE_PROGRESS_1","Bereik de kristallen divisie"
"TID_ACHIEVEMENT_LEAGUE_PROGRESS_2","Behaal de meestersdivisie"
"TID_ACHIEVEMENT_LEAGUE_PROGRESS_3","Word een kampioen!"
"TID_VIEW_ALLIANCE_TAB","Clan bekijken"
"TID_VIEW_PROFILE_TAB","Spelersprofiel"
"TID_ACHIEVEMENT_DESTROY_XBOW_TITLE","X-boogvernietiger"
"TID_ACHIEVEMENT_DESTROY_XBOW","Vernietig <number> X-bogen in multiplayergevechten"
"TID_ACHIEVEMENT_DESTROY_XBOW_ONE","Vernietig één X-boog in een multiplayergevecht"
"TID_ACHIEVEMENT_DESTROY_INFERNO_TITLE","Brandweerman"
"TID_ACHIEVEMENT_DESTROY_INFERNO","Vernietig <number> infernotorens in multiplayergevechten"
"TID_TOWN_HALL_UPGRADE_WARNING","Let op: upgraden verlaagt de buit van tegenstanders met stadhuislevel <number> en lager."
"TID_SHARE_REPLAY_FAILED","Herhaling is al gedeeld door een andere speler"
"TID_SHARE_REPLAY_FAILED2","Herhaling is al gedeeld."
"TID_ACHIEVEMENT_GOLDSTORAGE_COMPLETED","Hoogste level goudkluis: <value>"
"TID_ACHIEVEMENT_NPC_STARS_COMPLETED","Sterren op de campagnekaart: <value>"
"TID_ACHIEVEMENT_TOWN_HALL_COMPLETED","Huidig stadhuislevel: <value>"
"TID_ACHIEVEMENT_CLEAR_OBSTACLES_COMPLETED","Aantal verwijderde obstakels: <value>"
"TID_ACHIEVEMENT_LOOT_GOLD_COMPLETED","Aantal buitgemaakte eenheden goud: <value>"
"TID_ACHIEVEMENT_LOOT_ELIXIR_COMPLETED","Aantal buitgemaakte eenheden elixir: <value>"
"TID_ACHIEVEMENT_VICTORY_POINTS_COMPLETED","Record trofeeën: <value>"
"TID_ACHIEVEMENT_CASTLE_COMPLETED","Huidig level clankasteel: <value>"
"TID_ACHIEVEMENT_DESTROY_WALLS_COMPLETED","Aantal vernietigde muren: <value>"
"TID_ACHIEVEMENT_DESTROY_TOWNHALL_COMPLETED","Aantal vernietigde stadhuizen: <value>"
"TID_ACHIEVEMENT_DESTROY_BUILDER_COMPLETED","Aantal vernietigde bouwketen: <value>"
"TID_ACHIEVEMENT_PVP_ATTACKS_COMPLETED","Aantal gewonnen multiplayergevechten: <value>"
"TID_ACHIEVEMENT_PVP_DEFENSES_COMPLETED","Aantal gewonnen verdedigingen: <value>"
"TID_ACHIEVEMENT_DONATE_UNITS_COMPLETED","Aantal gedoneerde versterkingen: <value>"
"TID_ACHIEVEMENT_DESTROY_MORTARS_COMPLETED","Aantal vernietigde mortieren: <value>"
"TID_ACHIEVEMENT_LOOT_DARK_ELIXIR_COMPLETED","Aantal buitgemaakte eenheden duister-elixir: <value>"
"TID_ACHIEVEMENT_DESTROY_XBOW_COMPLETED","Aantal vernietigde X-bogen: <value>"
"TID_ACHIEVEMENT_DESTROY_INFERNO_COMPLETED","Aantal vernietigde infernotorens: <value>"
"TID_LINK_DEVICE_BUTTON","Koppel een apparaat"
"TID_OPEN_GAMECENTER_BUTTON","Open Game Center"
"TID_LINK_TARGET_IOS_BUTTON","Ik wil met een\niPhone, iPad of iPod koppelen"
"TID_LINK_TARGET_IOS_BUTTON_ANDROID","Ik wil met een\nAndroid-apparaat koppelen"
"TID_LINK_TARGET_OTHER_BUTTON","Ik wil met een\nander apparaat koppelen"
"TID_LINK_TARGET_DEVICE_TYPE","Doelapparaat"
"TID_LINK_TARGET_DEVICE_TEXT","Kies het type apparaat dat je wilt koppelen:"
"TID_ANDROID_BILLING_PRODUCT_NOT_AVAILABLE_PRICE","Tik voor meer info!"
"TID_ALLIANCE_INVITATION_FAILED_NO_RIGHTS","Alleen oudsten en leiders kunnen nieuwe leden uitnodigen."
"TID_GOOGLE_SERVICE_CONNECT_TITLE","Google Play Sign-In aanbevolen"
"TID_GOOGLE_SERVICE_CONNECT_TEXT","\n<c2>Sla je voortgang nu op</c> door je aan te melden met je Google Play account.\n\nDaarna <c2>kun je je dorp altijd herstellen wanneer je je opnieuw aanmeldt met hetzelfde Google Play account op een ander Android-apparaat</c>."
"TID_GOOGLE_SERVICE_CONNECT_BUTTON","Verbinding maken"
"TID_ACCOUNT","Apparaten"
"TID_LINK_SAME_PLATFORM_TITLE","Synchroniseer met Game Center"
"TID_LINK_SAME_PLATFORM_TITLE_ANDROID","Synchroniseer met een Google-account"
"TID_LINK_SAME_PLATFORM_TITLE_KUNLUN","Synchroniseer met je account"
"TID_LINK_SAME_PLATFORM","Als je op meerdere iOS-apparaten wilt spelen, moet je op dit apparaat zijn aangemeld bij Game Center.\n\nMeld je vervolgens met het andere apparaat aan bij Game Center. Je voortgang wordt automatisch gesynchroniseerd."
"TID_LINK_SAME_PLATFORM_ANDROID","Als je op meerdere Android-apparaten wilt spelen, moet je bij je Google-account zijn aangemeld via de instellingen van het spel.\n\nMeld je vervolgens ook met je Google-account aan op het andere apparaat. Je voortgang wordt automatisch gesynchroniseerd."
"TID_LINK_SAME_PLATFORM_KUNLUN","Als je op meerdere Android-apparaten wilt spelen, moet je Clash of Clans downloaden in dezelfde Android App Store en inloggen met hetzelfde account. Je voortgang wordt automatisch gesynchroniseerd."
"TID_DEVICE_LINK_ERROR_NOT_ATTACHED_TITLE","Niet gekoppeld aan Game Center"
"TID_DEVICE_LINK_ERROR_NOT_ATTACHED","Je dorp is nog niet gekoppeld aan een Game Center-account. Zorg dat je bent aangemeld bij een Game Center-account zonder een bestaand gekoppeld dorp en start het spel opnieuw op.\n\nJe wordt gevraagd of je het huidige dorp aan het Game Center-account wilt koppelen. Kies 'Ja'.\n\nWAARSCHUWING: het koppelen van een dorp is permanent en kan later niet meer worden gewijzigd."
"TID_DEVICE_LINK_ERROR_NOT_ATTACHED_TITLE_ANDROID","Niet gekoppeld aan Google Play"
"TID_DEVICE_LINK_ERROR_NOT_ATTACHED_ANDROID","Je dorp is nog niet gekoppeld aan een Google-account. Ga terug naar het scherm Instellingen en meld je aan met Google Play zonder een bestaand gekoppeld dorp.\n\nWAARSCHUWING: het koppelen van een dorp is permanent en kan later niet meer worden gewijzigd."
"TID_DEVICE_LINK_WRONG_ACCOUNT_TITLE","Aangemeld bij verkeerde account"
"TID_DEVICE_LINK_WRONG_ACCOUNT","Het huidige dorp is gekoppeld aan een ander Game Center-account dan het account waarbij je bent aangemeld.\n\nMeld je af van de Game Center-app en meld je opnieuw aan met het account dat aan dit dorp is gekoppeld.\n\nProbeer dan opnieuw te koppelen."
"TID_DEVICE_LINK_WRONG_ACCOUNT_ANDROID","Het huidige dorp is gekoppeld aan een ander Google-account dan het account waarbij je bent aangemeld.\n\nMeld je af van je huidige Google-account via het scherm Instellingen en meld je aan met het account dat aan dit dorp is gekoppeld.\n\nProbeer daarna opnieuw te koppelen."
"TID_DEVICE_LINK_ERROR_ALREADY_BOUND_TO_ALL_PLATFORMS_TITLE","Al gekoppeld"
"TID_DEVICE_LINK_ERROR_ALREADY_BOUND_TO_ALL_PLATFORMS","Het huidige dorp is al gekoppeld. Je kunt maar één keer koppelen."
"TID_LINK_CANCELLED_TITLE","Koppelen geannuleerd"
"TID_LINK_CANCELLED","Je hebt het koppelen geannuleerd. Er zijn geen apparaten gekoppeld."
"TID_DEVICE_LINK_ERROR_CODE_CURRENT_VILLAGE_TOO_HIGH","Dorp kan niet worden overschreven"
"TID_DEVICE_LINK_ERROR_CODE_CURRENT_VILLAGE_TOO_HIGH_TEXT","Je dorp is al permanent gekoppeld met het Game Center-account waarop je bent aangemeld.\n\nOmdat het dorp al voortgang heeft geboekt (stadhuislevel <level> of een gedane aankoop), kan het niet meer worden overgeschreven."
"TID_DEVICE_LINK_ERROR_CODE_CURRENT_VILLAGE_TOO_HIGH_TEXT_ANDROID","Je dorp is al permanent gekoppeld aan het Google-account waarmee je je hebt aangemeld.\n\nOmdat het dorp al voortgang heeft geboekt (stadhuislevel <level> of een gedane aankoop), kan het niet meer worden overgeschreven."
"TID_DEVICE_LINK_ERROR_CODE_CURRENT_VILLAGE_TOO_HIGH_TEXT_KUNLUN","Je dorp is al permanent gekoppeld aan het account waarmee je je hebt aangemeld.\n\nOmdat het dorp al voortgang heeft geboekt (stadhuislevel <level> of een gedane aankoop), kan het niet meer worden overgeschreven."
"TID_DEVICE_LINK_ERROR_CODE_SAME_PLATFORM","Koppelcode niet beschikbaar"
"TID_DEVICE_LINK_ERROR_CODE_SAME_PLATFORM_TEXT","Je hoeft de koppelcode niet te gebruiken om op meerdere iOS-apparaten te spelen.\n\nOm op een ander iOS-apparaat te spelen, moet je zorgen dat je met het andere apparaat bent aangemeld op Game Center. Meld je vervolgens op dit apparaat aan met hetzelfde Game Center-account.\n\nJe voortgang wordt automatisch gesynchroniseerd op je Game Center-account."
"TID_DEVICE_LINK_ERROR_CODE_SAME_PLATFORM_TEXT_ANDROID","Je hoeft de koppelcode niet te gebruiken om op meerdere Android-apparaten te spelen.\n\nAls je op een ander Android-apparaat wilt spelen, moet je eerst zorgen dat je op het andere apparaat met Google Play Sign-In bent aangemeld. Gebruik vervolgens op dit apparaat de Google Play Sign-In. (Je vindt de Google Play Sign-In via de instellingen van het spel.)\n\nJe voortgang wordt automatisch gesynchroniseerd."
"TID_DEVICE_LINK_ERROR_CODE_SAME_PLATFORM_TEXT_KUNLUN","Je hoeft de koppelcode niet te gebruiken om op meerdere Android-apparaten te spelen.\n\nAls je op een ander Android-apparaat wilt spelen, moet je Clash of Clans downloaden in dezelfde Android App Store en inloggen met hetzelfde account.\n\nJe voortgang wordt automatisch gesynchroniseerd."
"TID_DEVICE_LINK_SUCCESFULL_TITLE","Koppeling geslaagd!"
"TID_DEVICE_LINK_SUCCESFULL_NEW","Dit apparaat is nu aan je account gekoppeld. Tik op OK om te spelen en je account wordt geladen. Veel plezier!"
"TID_DEVICE_LINK_SUCCESFULL_OLD_NO_DEVICE","Je hebt een nieuw apparaat aan je account gekoppeld!"
"TID_DEVICE_LINK_SUCCESFULL_OLD","Je hebt het volgende apparaat aan je account gekoppeld:"
"TID_DEVICE_LINK_ERROR_CODE_ERROR_0_TITLE","Fout opgetreden (100)"
"TID_DEVICE_LINK_ERROR_CODE_ERROR_0","Er is iets misgegaan. Probeer het opnieuw!"
"TID_DEVICE_LINK_ERROR_CODE_ERROR_1_TITLE","Fout opgetreden (101)"
"TID_DEVICE_LINK_ERROR_CODE_ERROR_1","Er is iets misgegaan. Probeer het opnieuw!"
"TID_DEVICE_LINK_ERROR_CODE_ERROR_2_TITLE","Fout opgetreden (102)"
"TID_DEVICE_LINK_ERROR_CODE_ERROR_2","Er is iets misgegaan. Probeer het opnieuw!"
"TID_ACCEPT_FRIEND_ERROR_BANNED","Speler is verbannen en kan niet als vriend worden toegevoegd."
"TID_ACCEPT_FRIEND_ERROR_TOO_MANY_FRIENDS","Vriend kan niet worden toegevoegd, want je vriendenlijst is vol!"
"TID_ACCEPT_FRIEND_ERROR_GENERIC","Vriend kan niet worden toegevoegd. Probeer het later opnieuw"
"TID_EDIT_MODE_CANNOT_SAVE","Dit is een actieve indeling. Deze kan niet later worden afgemaakt."
"TID_EDIT_MODE_SAVE_FIRST","Je moet eerst je dorp afbouwen"
"TID_POPUP_EDIT_MODE_SAVE_TITLE","Wijzigingen opslaan"
"TID_POPUP_EDIT_MODE_SAVE","Weet je zeker dat je alle wijzigingen wilt bewaren?"
"TID_POPUP_EDIT_MODE_DISCARD_TITLE","Bewerken annuleren?"
"TID_POPUP_EDIT_MODE_DISCARD","Weet je zeker dat je je wijzigingen wilt negeren en de bewerkingsmodus wilt afsluiten?"
"TID_POPUP_EDIT_MODE_COLLECT_TITLE","Alles verzamelen"
"TID_POPUP_EDIT_MODE_COLLECT","Weet je zeker dat je alle bouwwerken wilt verzamelen?"
"TID_EDIT_MODE_SAVE_BUTTON","Opslaan"
"TID_EDIT_MODE_CANCEL_BUTTON","Annuleren"
"TID_EDIT_MODE_COPY_BUTTON","Indeling\nkopiëren"
"TID_EDIT_MODE_ERASE_ON","Wissen aan"
"TID_EDIT_MODE_ERASE_OFF","Wissen uit"
"TID_EDIT_MODE_REMOVE_ALL_BUTTON","Alles verwijderen"
"TID_VILLAGE_EDIT_MODE","Bewerkingsmodus voor je dorp"
"TID_EDIT_MODE_TIP1","Plaats gebouwen in de inventaris door 'Alles verwijderen' of de Wismodus te gebruiken"
"TID_EDIT_MODE_TIP2","Sleep bouwwerken uit de inventaris om ze neer te zetten"
"TID_DEVICE_LINK_CONFIRMATION_TOWNHALL_LEVEL","Stadhuislevel <level>"
"TID_EDIT_MODE_REMOVE_BUTTON","Verwijderen"
"TID_EDIT_MODE_TIP_WALLS","Sleep vanaf de pijl om muren te bouwen"
"TID_OPEN_GAMECENTER_BUTTON_ANDROID","Meld je aan bij Google"
"TID_GOOGLE_SERVICE_SIGN_IN","Aanmelden"
"TID_NEWS_RESOURCE_BOOST_TITLE","Weekendspecial!"
"TID_NEWS_RESOURCE_BOOST","Je kunt nu elk grondstofgebouw versnellen voor ÉÉN EDELSTEEN."
"TID_BUTTON_REPAIR_TRAP","Herladen"
"TID_BUTTON_REPAIR_TRAP_ALL","Alles herladen"
"TID_TRAP_DAMAGE","Schade: <number>"
"TID_TRAP_TRIGGER_RADIUS","Activeringsradius:"
"TID_CREDITS_BUTTON","Credits"
"TID_TERMS_OF_SERVICE_BUTTON","Algemene voorwaarden"
"TID_PRIVACY_POLICY_BUTTON","Privacybeleid"
"TID_ABOUT_TITLE","Info"
"TID_POPUP_TEXT_ABOUT_TO_SELL_FREE","Wil je echt een <item> verwijderen?"
"TID_TRAP_REPAIR_COST","Herlaadkosten: <number>"
"TID_TRAP_BROKEN","<item> (niet geactiveerd)"
"TID_POPUP_TEXT_ABOUT_TO_REARM_ALL","Wil je alle vallen herladen voor <number> <resource>?"
"TID_POPUP_REARM_ALL","Alle vallen herladen"
"TID_TRAP_DAMAGE_RADIUS","Schadegebied: <number> tegels"
"TID_ALLIANCE_INVITATION_FAILED_USER_BANNED","Uitnodigen is niet mogelijk omdat de speler uit je clan is verbannen!"
"TID_CLAN_JOIN_FAIL_BANNED","Je kunt geen lid worden. Je bent verbannen uit deze clan!"
"TID_ACCOUNT_LOCKED_TITLE","Account vergrendeld"
"TID_ACCONT_LOCKED_TEXT","Je account is om veiligheidsredenen vergrendeld. Voer de ontgrendelcode in om je account te herstellen."
"TID_ACCOUNT_LOCKED_TEXT2","Voer hier de ontgrendelcode in:"
"TID_ERROR_POP_UP_UNLOCK_UNAVAILABLE_TITLE","Account ontgrendelen niet mogelijk"
"TID_ERROR_POP_UP_UNLOCK_UNAVAILABLE","Account ontgrendelen is momenteel niet mogelijk. Probeer het later opnieuw!"
"TID_ERROR_POP_UP_UNLOCK_UNAVAILABLE_BUTTON","Probeer het opnieuw"
"TID_ACCOUNT_LOCKED_INVALID_CODE","Ongeldige ontgrendelcode!"
"TID_ABOUT_WEIBO","Weibo"
"TID_ABOUT_FACEBOOK","Facebook"
"TID_ABOUT_TWITTER","Twitter"
"TID_VILLAGE_EDIT_SAVE_FAILED","Dorp opslaan mislukt. Probeer het opnieuw."
"TID_DECO_CAP_REACHED","Je hebt al het maximumaantal van deze decoraties gebouwd."
"TID_TRAP_CAP_REACHED","Je hebt al het maximumaantal van deze vallen gebouwd."
"TID_XP_TITLE_HAYDAY","Speel Hay Day!"
"TID_XP_TEXT_HAYDAY","Ga terug naar de natuur en leef een rustig en vredig leven door op het land te leven en dieren te houden."
"TID_XP_BUTTON_HAYDAY","Gratis"
"TID_ERROR_POP_UP_PURCHASE_FAILED_TITLE","Aankoop mislukt"
"TID_ERROR_POP_UP_PURCHASE_FAILED","De transactieserver reageert niet. Probeer het later opnieuw."
"TID_ERROR_POP_UP_PURCHASE_FAILED_BUTTON","OK"
"TID_GOOGLE_ACCOUNT_ALREADY_BOUND","Aanmelden bij Google Play mislukt! Je Google-account is al gekoppeld aan een ander game-account."
"TID_BUTTON_ATTACK_MODE_SINGLE","Eén"
"TID_BUTTON_ATTACK_MODE_MULTIPLE","Meer"
"TID_HINT_AIR_MINE_MINION","Luchtmijnzoekers detecteren geen gunstelingen."
"TID_HINT_VILLAGE_EDIT_MODE","Je kunt je dorp opnieuw indelen met de bewerkingsmodus voor je dorp."
"TID_HINT_TRAP_REPAIR","Je moet vallen en bommen herladen nadat deze zijn gebruikt."
"TID_HINT_TRAP_UPGRADING","Vergeet niet je vallen te upgraden als je ongewenste indringers buiten de deur wilt houden."
"TID_HINT_SAFEGUARD_PROGRESS","Meld je aan met je Game Center-account om je voortgang te bewaren."
"TID_HINT_SAFEGUARD_PROGRESS_ANDROID","Meld je aan met je Google Play-account om je voortgang te bewaren."
