"TID","PT"
"TID_PURCHASE_LIMIT_TEXT","Para evitar compras acidentais, você poderá comprar de novo em:"
"TID_PURCHASE_LIMIT_CONFIRM","Digite \q<CONFIRM>\q e pressione o botão Ok para comprar <ITEM> por <PRICE>."
"TID_ERROR_POP_UP_PERSONAL_BREAK_TITLE","Intervalo pessoal"
"TID_ERROR_POP_UP_PERSONAL_BREAK","Os moradores precisam de um pequeno intervalo por terem passado muito tempo sem o escudo."
"TID_ERROR_POP_UP_PERSONAL_BREAK_BUTTON","Recarregar"
"TID_DARKTOWER_AMMO_FILL_CONFIRMATION","A Torre Inferno está carregada!"
"TID_DARKTOWER_AMMO_ALREADY_FULL","A Torre Inferno está totalmente carregada!"
"TID_ARTILLERY_AMMO_FILL_CONFIRMATION","A artilharia águia está carregada!"
"TID_ARTILLERY_AMMO_ALREADY_FULL","A artilharia águia está totalmente carregada!"
"TID_PERSONAL_BREAK_ATTACK_DISABLED","Você deve esperar até o fim do seu intervalo pessoal para começar um ataque."
"TID_PERSONAL_BREAK_STARTED","Você está sem escudo há muito tempo e logo perderá a conexão por alguns minutos."
"TID_ALLIANCE_JOIN_CLAN","Entre para um clã ou crie o seu e fique mais forte.\n\nOs membros do clã podem ajudar uns aos outros e enviar tropas de reforço e feitiços."
"TID_BUTTON_APPBANK","Guia AppBank"
"TID_INVALID_DESCRIPTION","Descrição inválida! Tente outra."
"TID_TITLE_REQUEST_TROOPS","Pedir reforços"
"TID_TITLE_CLAN_MAIL_SEND","Enviar mensagem"
"TID_SPEED_UP_TROOP_REQUEST_HEADER","Pedir agora!"
"TID_SPEED_UP_TROOP_REQUEST_TEXT","Quer pedir reforços agora, sem esperar?"
"TID_TROOP_REQUEST_SPEED_UP_SUCCESS","Castelo do Clã pronto para pedidos de reforço!"
"TID_BUTTON_SPEED_UP_REQUEST_TROOPS","Pedir agora!"
"TID_FREEZE_SPELL","Feitiço de Gelo"
"TID_FREEZE_SPELL_INFO","Se o clima esquentar, fique frio!\n\nO Feitiço de Gelo lança uma explosão criogênica que imobiliza temporariamente tropas inimigas e desativa construções de defesa dentro de seu raio."
"TID_POPUP_REVENGE_CLEAR_TITLE","Vingança"
"TID_POPUP_REVENGE_CLEAR","Você só pode selecionar a vingança uma vez para cada entrada no registro de defesas. Selecionar mesmo assim?"
"TID_SPELL_TIME","Duração do feitiço: <number> segundos"
"TID_TROOP_REQUEST_SPEED_UP_FAILED_FULL","O Castelo do Clã já está cheio!"
"TID_HINT_SPELL_JUMP_DURATION","Melhore o Feitiço de Salto e dê mais tempo às unidades para pular muros."
"TID_HINT_SPELL_FREEZE","O Feitiço de Gelo impede construções e tropas de se defenderem dentro de seu raio de ação."
"TID_HINT_SPELL_FREEZE_DURATION","Melhore o Feitiço de Gelo para desativar defesas e tropas por mais tempo."
"TID_HINT_INFERNO_TOWER_TARGETS_1","A Torre Inferno pode causar dano devastador às unidades nas quais se concentra."
"TID_HINT_INFERNO_TOWER_TARGETS_2","A taxa de dano da Torre Inferno volta ao mínimo a cada troca de alvo."
"TID_HINT_INFERNO_TOWER_AMMO","A Torre Inferno queima elixir negro para alimentar sua chama. Garanta o estoque!"
"TID_HINT_ACCOUNT_SECURITY_1","Nunca forneça sua senha do Game Center a ninguém."
"TID_HINT_ACCOUNT_SECURITY_1_ANDROID","Nunca forneça suas credenciais do Google a ninguém."
"TID_HINT_ACCOUNT_SECURITY_2","Os funcionários da Supercell nunca pedirão sua senha do Game Center."
"TID_HINT_ACCOUNT_SECURITY_2_ANDROID","Os funcionários da Supercell nunca pedirão sua senha do Google."
"TID_JUMP_SPELL_INFO","Os muros estão atrasando você? Crie um atalho!\n\nLance este feitiço perto de muros inimigos para criar um caminho diretamente sobre eles. Suas tropas pularão sobre as partes afetadas dos muros como se não estivessem lá!"
"TID_MUTE_PLAYER_BUTTON","Silenciar"
"TID_PLAYER_MUTED","Jogador silenciado!"
"TID_STREAM_REPLAY_TEXT_ATTACK","Ataque contra:"
"TID_STREAM_REPLAY_TEXT_DEFENSE","Defesa contra:"
"TID_SHARE","Compartilhar replay"
"TID_REPLAY_SHARED_SUCCESS","Replay compartilhado!"
"TID_REPLAY_SHARED_FAIL","Você já compartilhou um replay. Compartilhe novamente em <time>."
"TID_ELDER_KICK_FAIL_COOLDOWN","Você expulsou um membro do clã recentemente. Tente novamente em <time>."
"TID_STREAM_REPLAY_BUTTON","Replay"
"TID_HUD_ATTACKER","Atacante"
"TID_HUD_DEFENDER","Defensor"
"TID_REPLAY_FAILED","Erro ao mostrar o replay."
"TID_FAQ_EXTERNAL_BUTTON","Famitsu"
"TID_CHARACTER_INFO_WARLOCK","A Bruxa nunca luta sozinha, constantemente ressuscitando guerreiros mortos em batalhas passadas para liderar seus ataques. Melhorias permitem levantar mais Esqueletos por vez."
"TID_WARLOCK","Bruxa"
"TID_HINT_WARLOCK_INFO_1","O ataque de projétil da Bruxa pode ser fraco, mas seus Esqueletos são capazes de distrair as defesas incansavelmente."
"TID_HINT_WARLOCK_INFO_2","A Bruxa é muito vulnerável quando todos os esqueletos são destruídos."
"TID_POPUP_ANDROID_EXIT_TITLE","Confirmar saída"
"TID_POPUP_ANDROID_EXIT","Quer sair do jogo?"
"TID_MULTIDEVICE_INFO_ANDROID","Faça login no Google Play para salvar seu progresso e jogar em vários dispositivos Android."
"TID_MULTIDEVICE_INFO_KUNLUN","Para jogar em vários dispositivos Android, baixe Clash of Clans na mesma Android App Store e entre usando a mesma conta."
"TID_LINK_NEW_DEVICE_TITLE","Vincular um dispositivo"
"TID_LINK_NEW_DEVICE_TEXT","Se deseja jogar em dois dispositivos ou transferir sua conta para um novo dispositivo, pode fazê-lo aqui."
"TID_LINK_NEW_DEVICE_TEXT2","Para iniciar, toque em uma opção:"
"TID_LINK_NEW_DEVICE_GAME_CENTER_NOTE","ATENÇÃO: se você joga somente em dispositivos iOS e usa sua conta do Game Center, não precisa vincular seus dispositivos. Simplesmente faça login com a mesma conta do Game Center."
"TID_LINK_NEW_DEVICE_OLD_BUTTON","Este é o\nDISPOSITIVO ANTIGO"
"TID_LINK_NEW_DEVICE_NEW_BUTTON","Este é o\nDISPOSITIVO NOVO"
"TID_LINK_CODE_TITLE","Código de vinculação"
"TID_LINK_CODE_TEXT","Deixe esta tela aberta. No outro dispositivo, vá até a tela de vinculação e toque no botão\qEste é o NOVO dispositivo\q."
"TID_LINK_CODE_TEXT2","Insira este código no novo dispositivo:"
"TID_DEVICE_LINK_CODE_VALID_TIME","Validade do código:"
"TID_LINK_CODE_WARNING_TEXT","ATENÇÃO: nunca forneça esse código a ninguém. Ele é somente para uso pessoal. Observe que a vinculação será permanente."
"TID_CONFIRM_DEVICE_LINKING","Confirmar vinculação"
"TID_CONFIRM_DEVICE_LINK_TEXT","Tem certeza de que quer excluir a vila atual e substituí-la por:"
"TID_LINK_DEVICES_ENTER_CODE_TITLE","Inserir código de vinculação"
"TID_LINK_DEVICES_ENTER_CODE_TEXT","(Para obter um código de vinculação: no dispositivo antigo, vá até a tela de vinculação e toque no botão \qEste é o dispositivo ANTIGO\q)."
"TID_LINK_DEVICES_ENTER_CODE_TEXT2","Insira o código de vinculação aqui:"
"TID_DEVICE_LINK_ERROR_GAME_CENTER","Não conectado ao Game Center"
"TID_DEVICE_LINK_ERROR_GAME_CENTER_TEXT","Faça login no Game Center para vincular o dispositivo e tente novamente."
"TID_DEVICE_LINK_ERROR_GAME_CENTER_ANDROID","Não conectado ao Google Play"
"TID_DEVICE_LINK_ERROR_GAME_CENTER_TEXT_ANDROID","Faça login no Google Play para vincular o dispositivo. Para isso, toque no botão Login no Google Play na tela de configurações. A seguir, tente novamente."
"TID_DEVICE_LINK_ERROR_TIMEOUT","Código de vinculação expirado"
"TID_DEVICE_LINK_ERROR_TIMEOUT_TEXT","O código de vinculação expirou. O código deve ser inserido no novo dispositivo em <time>.\n\nVocê pode obter facilmente um novo código voltando para a tela do código de vinculação."
"TID_DEVICE_LINK_ERROR_TOO_MANY_DEVICES","Muitos dispositivos vinculados"
"TID_DEVICE_LINK_ERROR_TOO_MANY_DEVICES_TEXT","Você atingiu o limite de 10 dispositivos vinculados.\n\nPara remover dispositivos antigos, entre em contato por meio da página Ajuda e Suporte."
"TID_DEVICE_LINK_ERROR_INVALID_LINK_CODE","Código de vinculação inválido"
"TID_DEVICE_LINK_ERROR_INVALID_LINK_CODE_TEXT","O código que você inseriu está incorreto ou expirou. Certifique-se de inserir o código exatamente como aparece no outro dispositivo.\n\nToque na seta para voltar e tente novamente.\n\nObservação: o código só pode ser usado uma vez e expira em <time>. É possível obter um novo código a qualquer momento saindo e entrando novamente na tela Vincular."
"TID_DEVICE_LINK_ERROR_OLD_DEVICE_NOT_ACTIVE","Dispositivo antigo inativo"
"TID_DEVICE_LINK_ERROR_OLD_DEVICE_NOT_ACTIVE_TEXT","Para vincular seus dispositivos, o dispositivo antigo deve estar ativo e exibindo a tela de código de vinculação."
"TID_ERROR_POP_UP_LOGGED_FROM_ANOTHER_DEVICE_TITLE","Conexão perdida"
"TID_ERROR_POP_UP_LOGGED_FROM_ANOTHER_DEVICE","Outro dispositivo está conectado a esta vila."
"TID_ERROR_POP_UP_LOGGED_FROM_ANOTHER_DEVICE_BUTTON","Recarregar"
"TID_ALLIANCE_INVITATION_FAILED_AVATAR_HAS_TOO_MANY_INVITES","Impossível convidar: a caixa de entrada do jogador está cheia!"
"TID_DEVICE_LINKED_MAIL_ITEM","Um novo dispositivo foi vinculado à sua vila."
"TID_TITLE_SHARE_REPLAY","Compartilhar replay"
"TID_LOOT_GAINED","Saque ganho:"
"TID_IAP_NOT_AVAILABLE","Habilite as compras no aplicativo nas configurações de restrição do dispositivo."
"TID_IAP_NOT_AVAILABLE_ANDROID","As compras não estão disponíveis! Certifique-se de que está usando uma conta do Google válida e de que o método de pagamento primário está atualizado."
"TID_IAP_NOT_AVAILABLE_OLD_GOOGLE_PLAY","Compras indisponíveis! Atualize o aplicativo Google Play Store."
"TID_KICK_FAIL_VISITING","Você não pode expulsar jogadores enquanto os visita."
"TID_SKELETON","Esqueleto"
"TID_CHARACTER_INFO_SKELETON","Esta criatura morta-viva não é ameaçadora por si só. Mas ela nunca luta sozinha, já que a Bruxa pode convocar uma horda interminável de Esqueletos contra o inimigo!"
"TID_CHARACTER_INFO_SKELETON2","Esta criatura morta-viva não é ameaçadora por si só. Mas ela nunca luta sozinha, já que o Balão de Ossos pode convocar uma horda interminável de Esqueletos contra o inimigo!"
"TID_GOLEM_SEC","Golemita"
"TID_CHARACTER_INFO_GOLEM_SEC","Os Golemitas são Golens menores, construídos dentro da criatura gigantesca. Quando o Golem é destruído, os Golemitas ganham vida e continuam lutando!"
"TID_MAX_SUMMONED_UNITS","Máx. de unidades convocadas: <number>"
"TID_IAP_TRANSACTION_PENDING","Aguarde. Transação pendente."
"TID_ACHIEVEMENT_LEAGUE_TITLE","Melhor da liga"
"TID_ACHIEVEMENT_LEAGUE_PROGRESS_1","Entre para a Liga de Cristal."
"TID_ACHIEVEMENT_LEAGUE_PROGRESS_2","Chegue à Liga de Mestres."
"TID_ACHIEVEMENT_LEAGUE_PROGRESS_3","Torne-se um Campeão!"
"TID_VIEW_ALLIANCE_TAB","Ver clã"
"TID_VIEW_PROFILE_TAB","Perfil do jogador"
"TID_ACHIEVEMENT_DESTROY_XBOW_TITLE","Exterminador de X-Bestas"
"TID_ACHIEVEMENT_DESTROY_XBOW","Destrua <number> X-Bestas em batalhas multijogador."
"TID_ACHIEVEMENT_DESTROY_XBOW_ONE","Destrua uma X-Besta em uma batalha multijogador."
"TID_ACHIEVEMENT_DESTROY_INFERNO_TITLE","Bombeiro"
"TID_ACHIEVEMENT_DESTROY_INFERNO","Destrua <number> Torres Inferno em batalhas multijogador."
"TID_TOWN_HALL_UPGRADE_WARNING","Atenção: a melhoria reduzirá seus saques de oponentes com nível de Centro da Vila <number> ou inferior."
"TID_SHARE_REPLAY_FAILED","O replay já foi compartilhado por outro jogador."
"TID_SHARE_REPLAY_FAILED2","O replay já foi compartilhado."
"TID_ACHIEVEMENT_GOLDSTORAGE_COMPLETED","Nível do melhor depósito de ouro: <value>"
"TID_ACHIEVEMENT_NPC_STARS_COMPLETED","Estrelas no modo campanha: <value>"
"TID_ACHIEVEMENT_TOWN_HALL_COMPLETED","Nível atual do Centro da Vila: <value>"
"TID_ACHIEVEMENT_CLEAR_OBSTACLES_COMPLETED","Total de obstáculos removidos: <value>"
"TID_ACHIEVEMENT_LOOT_GOLD_COMPLETED","Total de ouro saqueado: <value>"
"TID_ACHIEVEMENT_LOOT_ELIXIR_COMPLETED","Total de elixir saqueado: <value>"
"TID_ACHIEVEMENT_VICTORY_POINTS_COMPLETED","Recorde de troféus: <value>"
"TID_ACHIEVEMENT_CASTLE_COMPLETED","Nível atual do Castelo do Clã: <value>."
"TID_ACHIEVEMENT_DESTROY_WALLS_COMPLETED","Total de muros destruídos: <value>"
"TID_ACHIEVEMENT_DESTROY_TOWNHALL_COMPLETED","Total de Centros da Vila destruídos: <value>"
"TID_ACHIEVEMENT_DESTROY_BUILDER_COMPLETED","Total de cabanas do construtor destruídas: <value>"
"TID_ACHIEVEMENT_PVP_ATTACKS_COMPLETED","Total de batalhas multijogador vencidas: <value>"
"TID_ACHIEVEMENT_PVP_DEFENSES_COMPLETED","Total de defesas vencidas: <value>"
"TID_ACHIEVEMENT_DONATE_UNITS_COMPLETED","Total de unidades doadas: <value>"
"TID_ACHIEVEMENT_DESTROY_MORTARS_COMPLETED","Total de morteiros destruídos: <value>"
"TID_ACHIEVEMENT_LOOT_DARK_ELIXIR_COMPLETED","Total de elixir negro saqueado: <value>"
"TID_ACHIEVEMENT_DESTROY_XBOW_COMPLETED","Total de X-Bestas destruídas: <value>"
"TID_ACHIEVEMENT_DESTROY_INFERNO_COMPLETED","Total de Torres Inferno destruídas: <value>"
"TID_LINK_DEVICE_BUTTON","Vincular um dispositivo"
"TID_OPEN_GAMECENTER_BUTTON","Abrir o Game Center"
"TID_LINK_TARGET_IOS_BUTTON","Quero vincular um\niPhone, iPad ou iPod"
"TID_LINK_TARGET_IOS_BUTTON_ANDROID","Quero vincular um\ndispositivo Android"
"TID_LINK_TARGET_OTHER_BUTTON","Quero vincular\noutro dispositivo"
"TID_LINK_TARGET_DEVICE_TYPE","Dispositivo-alvo"
"TID_LINK_TARGET_DEVICE_TEXT","Escolha o tipo de dispositivo que deseja vincular:"
"TID_ANDROID_BILLING_PRODUCT_NOT_AVAILABLE_PRICE","Toque para mais informações!"
"TID_ALLIANCE_INVITATION_FAILED_NO_RIGHTS","Somente anciões e líderes podem convidar novos membros."
"TID_GOOGLE_SERVICE_CONNECT_TITLE","Login no Google Play recomendado"
"TID_GOOGLE_SERVICE_CONNECT_TEXT","Chefe!\n<c2>Salve seu progresso agora</c> fazendo login com sua conta do Google Play.\n\nMais tarde, <c2>você poderá restaurar a vila em qualquer dispositivo Android</c> sempre que entrar novamente usando a mesma conta do Google Play."
"TID_GOOGLE_SERVICE_CONNECT_BUTTON","Conectar"
"TID_ACCOUNT","Dispositivos"
"TID_LINK_SAME_PLATFORM_TITLE","Sincronizar com o Game Center"
"TID_LINK_SAME_PLATFORM_TITLE_ANDROID","Sincronizar com uma conta do Google"
"TID_LINK_SAME_PLATFORM_TITLE_KUNLUN","Sincronizar com a sua conta"
"TID_LINK_SAME_PLATFORM","Para jogar em vários dispositivos iOS, faça login no Game Center neste dispositivo.\n\nA seguir, faça login no Game Center no outro dispositivo. O progresso será automaticamente sincronizado."
"TID_LINK_SAME_PLATFORM_ANDROID","Para jogar em vários dispositivos Android, faça login em sua conta do Google nas configurações do jogo.\n\nA seguir, faça login em sua conta do Google no outro dispositivo. O progresso será automaticamente sincronizado."
"TID_LINK_SAME_PLATFORM_KUNLUN","Para jogar em vários dispositivos Android, baixe Clash of Clans na mesma Android App Store e entre usando a mesma conta. Seu progresso será sincronizado automaticamente."
"TID_DEVICE_LINK_ERROR_NOT_ATTACHED_TITLE","Não vinculado ao Game Center"
"TID_DEVICE_LINK_ERROR_NOT_ATTACHED","Sua vila ainda não foi vinculada a uma conta do Game Center. Conecte-se a uma conta do Game Center que ainda não tenha uma vila vinculada e reinicie o jogo.\n\nSerá perguntado se você quer vincular a vila atual à conta do Game Center. Responda 'Sim'.\n\nATENÇÃO: a vinculação de uma vila é permanente e não pode ser alterada posteriormente."
"TID_DEVICE_LINK_ERROR_NOT_ATTACHED_TITLE_ANDROID","Não vinculado ao Google Play"
"TID_DEVICE_LINK_ERROR_NOT_ATTACHED_ANDROID","Sua vila ainda não foi vinculada a uma conta do Google. Volte para a tela de configurações e conecte-se a uma conta do Google Play sem uma vila vinculada.\n\nATENÇÃO: a vinculação de uma vila é permanente e não pode ser alterada posteriormente."
"TID_DEVICE_LINK_WRONG_ACCOUNT_TITLE","Conta de login incorreta"
"TID_DEVICE_LINK_WRONG_ACCOUNT","A vila atual está vinculada a outra conta do Game Center, e não à conta com a qual você se conectou.\n\nSaia do aplicativo Game Center e faça login novamente com a conta vinculada a esta vila.\n\nTente vincular novamente."
"TID_DEVICE_LINK_WRONG_ACCOUNT_ANDROID","A vila atual está vinculada a outra conta do Google, e não à conta com a qual você se conectou.\n\nSaia da conta atual do Google na tela de configurações e faça login novamente com a conta vinculada a esta vila.\n\nTente conectar novamente."
"TID_DEVICE_LINK_ERROR_ALREADY_BOUND_TO_ALL_PLATFORMS_TITLE","Já vinculado"
"TID_DEVICE_LINK_ERROR_ALREADY_BOUND_TO_ALL_PLATFORMS","A vila atual já foi vinculada. A vinculação só pode ser feita uma vez."
"TID_LINK_CANCELLED_TITLE","Vinculação cancelada"
"TID_LINK_CANCELLED","Você cancelou a vinculação. Nenhum dispositivo foi vinculado."
"TID_DEVICE_LINK_ERROR_CODE_CURRENT_VILLAGE_TOO_HIGH","Impossível sobrescrever a vila."
"TID_DEVICE_LINK_ERROR_CODE_CURRENT_VILLAGE_TOO_HIGH_TEXT","Sua vila já está permanentemente vinculada à conta do Game Center com a qual fez login.\n\nComo a vila já tem progresso (Centro da Vila nível <level> ou compras realizadas), não pode mais ser sobrescrita."
"TID_DEVICE_LINK_ERROR_CODE_CURRENT_VILLAGE_TOO_HIGH_TEXT_ANDROID","Sua vila já está permanentemente vinculada à conta do Google com a qual fez login.\n\nComo a vila já tem progresso (Centro da Vila nível <level> ou compras realizadas), não pode mais ser sobrescrita."
"TID_DEVICE_LINK_ERROR_CODE_CURRENT_VILLAGE_TOO_HIGH_TEXT_KUNLUN","Sua vila já está permanentemente vinculada à conta com a qual fez login.\n\nComo a vila já tem progresso (Centro da Vila nível <level> ou compras realizadas), não pode mais ser sobrescrita."
"TID_DEVICE_LINK_ERROR_CODE_SAME_PLATFORM","Código de vinculação indisponível"
"TID_DEVICE_LINK_ERROR_CODE_SAME_PLATFORM_TEXT","Você não precisa usar o código de vinculação para jogar em diferentes dispositivos iOS.\n\nPara jogar em outro dispositivo iOS, conecte-se ao Game Center com o outro dispositivo. Depois, neste dispositivo, conecte-se com a mesma conta do Game Center.\n\nSeu progresso será automaticamente sincronizado por meio da sua conta do Game Center."
"TID_DEVICE_LINK_ERROR_CODE_SAME_PLATFORM_TEXT_ANDROID","Você não precisa usar o código de vinculação para jogar em vários dispositivos Android.\n\nPara jogar em outro dispositivo Android, faça login no Google Play no outro dispositivo. Depois, neste dispositivo, use o login no Google Play. Você pode encontrar o login no Google Play nas configurações do jogo.\n\nSeu progresso será automaticamente sincronizado."
"TID_DEVICE_LINK_ERROR_CODE_SAME_PLATFORM_TEXT_KUNLUN","Você não precisa usar o código de vinculação para jogar em vários dispositivos Android.\n\nPara jogar em outro dispositivo Android, baixe Clash of Clans na mesma Android App Store e entre usando a mesma conta.\n\nSeu progresso será sincronizado automaticamente."
"TID_DEVICE_LINK_SUCCESFULL_TITLE","Vinculação concluída!"
"TID_DEVICE_LINK_SUCCESFULL_NEW","Você vinculou este dispositivo à conta. Para começar a jogar, toque em OK, e sua conta será carregada. Divirta-se!"
"TID_DEVICE_LINK_SUCCESFULL_OLD_NO_DEVICE","Você vinculou um novo dispositivo à conta!"
"TID_DEVICE_LINK_SUCCESFULL_OLD","Você vinculou o seguinte dispositivo à conta:"
"TID_DEVICE_LINK_ERROR_CODE_ERROR_0_TITLE","Ocorreu um erro (100)"
"TID_DEVICE_LINK_ERROR_CODE_ERROR_0","Ocorreu um erro. Tente novamente!"
"TID_DEVICE_LINK_ERROR_CODE_ERROR_1_TITLE","Ocorreu um erro (101)"
"TID_DEVICE_LINK_ERROR_CODE_ERROR_1","Ocorreu um erro. Tente novamente!"
"TID_DEVICE_LINK_ERROR_CODE_ERROR_2_TITLE","Ocorreu um erro (102)"
"TID_DEVICE_LINK_ERROR_CODE_ERROR_2","Ocorreu um erro. Tente novamente!"
"TID_ACCEPT_FRIEND_ERROR_BANNED","O jogador foi banido e não pode ser adicionado como amigo."
"TID_ACCEPT_FRIEND_ERROR_TOO_MANY_FRIENDS","Não foi possível adicionar o amigo. Sua lista está cheia."
"TID_ACCEPT_FRIEND_ERROR_GENERIC","Não foi possível adicionar o amigo. Tente de novo mais tarde."
"TID_EDIT_MODE_CANNOT_SAVE","Este é um layout ativo e não pode ser concluído mais tarde."
"TID_EDIT_MODE_SAVE_FIRST","Finalize sua vila primeiro."
"TID_POPUP_EDIT_MODE_SAVE_TITLE","Salvar alterações"
"TID_POPUP_EDIT_MODE_SAVE","Tem certeza de que deseja salvar as alterações?"
"TID_POPUP_EDIT_MODE_DISCARD_TITLE","Cancelar a edição?"
"TID_POPUP_EDIT_MODE_DISCARD","Quer mesmo sair do modo de edição e descartar as alterações?"
"TID_POPUP_EDIT_MODE_COLLECT_TITLE","Coletar tudo"
"TID_POPUP_EDIT_MODE_COLLECT","Quer mesmo remover todas as construções?"
"TID_EDIT_MODE_SAVE_BUTTON","Salvar"
"TID_EDIT_MODE_CANCEL_BUTTON","Cancelar"
"TID_EDIT_MODE_COPY_BUTTON","Copiar\nlayout"
"TID_EDIT_MODE_ERASE_ON","Borracha ligada"
"TID_EDIT_MODE_ERASE_OFF","Borracha desligada"
