"Barbarian",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast",,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean",,,,,,,,,,
,"walk","true",,,"darkWitch_lvl4_run1","true","true",,,,,,,,,,
,"idle","true",,,"darkWitch_lvl4_idle1","true","true",,,,,,,,,,
,"attack","true",,9,"darkWitch_lvl4_attack1","false","true",,,,,,,,,,
,"celebrate","true",,,"darkWitch_lvl4_idle1","true","true",,,,,,,,,,
,"die","false",,,"barbarian_death_1","false","true",,,,,,,,,,
,"attack2","true",,22,"darkWitch_lvl4_summon","false","true",,,,,,,,,,
"DarkWitch_lvl5",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast",,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean",,,,,,,,,,
,"walk","true",,,"darkWitch_lvl5_run1","true","true",,,,,,,,,,
,"idle","true",,,"darkWitch_lvl5_idle1","true","true",,,,,,,,,,
,"attack","true",,9,"darkWitch_lvl5_attack1","false","true",,,,,,,,,,
,"celebrate","true",,,"darkWitch_lvl5_idle1","true","true",,,,,,,,,,
,"die","false",,,"barbarian_death_1","false","true",,,,,,,,,,
,"attack2","true",,22,"darkWitch_lvl5_summon","false","true",,,,,,,,,,
"Bat_lvl1",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale","ColorMulR","ColorMulG","ColorMulB",,,,,,
,"String","boolean","int","int","String","boolean","boolean","int","int","int","int",,,,,,
,"walk","true",,,"bat_lvl1_run1","true","true",110,200,200,200,,,,,,
,"idle","true",1,,"bat_lvl1_idle1","true","true",110,200,200,200,,,,,,
,"attack","true",1,6,"bat_lvl1_attack1","false","true",110,200,200,200,,,,,,
,"celebrate","true",,,"bat_lvl1_idle1","false","true",110,200,200,200,,,,,,
,"die","false",1,,"bat_lvl1_die1_1","false","true",,,,,,,,,,
,"spawn","true",,,"bat_lvl1_idle1","false","true",110,200,200,200,,,,,,
"SiegeMachine_Ram_lvl1",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","DirectionCount","Scale","DepthBias","SyncChildAnimations",,,,,,,
,"String","boolean","int","int","String","boolean","int","int","int","boolean",,,,,,,
,"walk","true",,,"Siege_Machine_Ram1_run1","true",9,90,150,,,,,,,,
,"idle","true",,,"Siege_Machine_Ram1_idle1","false",9,90,150,,,,,,,,
,"attack","true",,21,"Siege_Machine_Ram1_attack1","false",9,90,150,"true",,,,,,,
,"die","false",,,"Siege_Machine_Ram1_die1_1","false",1,,150,,,,,,,,
,"celebrate","true",,,"Siege_Machine_Ram1_idle1","false",9,90,150,,,,,,,,
,"parked","false",1,,"Siege_Machine_Ram1_idle1_3","false",1,70,100,,,,,,,,
,,"false",1,,"Siege_Machine_Ram1_idle1_7","false",1,70,,,,,,,,,
,,"false",1,,"Siege_Machine_Ram1_idle1_7","false",1,70,,,,,,,,,
"SiegeMachine_Ram_lvl2",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","DirectionCount","Scale","DepthBias","SyncChildAnimations",,,,,,,
,"String","boolean","int","int","String","boolean","int","int","int","boolean",,,,,,,
,"walk","true",,,"Siege_Machine_Ram2_run1","true",9,95,150,,,,,,,,
,"idle","true",,,"Siege_Machine_Ram2_idle1","false",9,95,150,,,,,,,,
,"attack","true",,21,"Siege_Machine_Ram2_attack1","false",9,95,150,"true",,,,,,,
,"die","false",,,"Siege_Machine_Ram1_die1_1","false",1,,150,,,,,,,,
,"celebrate","true",,,"Siege_Machine_Ram2_idle1","false",9,95,150,,,,,,,,
,"parked","false",1,,"Siege_Machine_Ram2_idle1_3","false",1,70,100,,,,,,,,
,,"false",1,,"Siege_Machine_Ram2_idle1_7","false",1,70,,,,,,,,,
,,"false",1,,"Siege_Machine_Ram2_idle1_7","false",1,70,,,,,,,,,
"SiegeMachine_Ram_lvl3",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","DirectionCount","Scale","DepthBias","SyncChildAnimations",,,,,,,
,"String","boolean","int","int","String","boolean","int","int","int","boolean",,,,,,,
,"walk","true",,,"Siege_Machine_Ram3_run1","true",9,100,150,,,,,,,,
,"idle","true",,,"Siege_Machine_Ram3_idle1","false",9,100,150,,,,,,,,
,"attack","true",,21,"Siege_Machine_Ram3_attack1","false",9,100,150,"true",,,,,,,
,"die","false",,,"Siege_Machine_Ram1_die1_1","false",1,,150,,,,,,,,
,"celebrate","true",,,"Siege_Machine_Ram3_idle1","false",9,100,150,,,,,,,,
,"parked","false",1,,"Siege_Machine_Ram3_idle1_3","false",1,70,100,,,,,,,,
,,"false",1,,"Siege_Machine_Ram3_idle1_7","false",1,70,,,,,,,,,
,,"false",1,,"Siege_Machine_Ram3_idle1_7","false",1,70,,,,,,,,,
"GraveyardGolem",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","ColorMulR","ColorMulG","ColorMulB","ColorAddR","ColorAddG","ColorAddB","Scale",,,
,"String","boolean","int","int","String","boolean","boolean","int","int","int","int","int","int","int",,,
,"walk","true",,,"skele_warrior1_run1","true","true",255,255,255,0,0,0,200,,,
,"idle","true",,,"skele_warrior1_idle1","true","true",255,255,255,0,0,0,200,,,
,"attack","true",,8,"skele_warrior1_attack1","false","true",255,255,255,0,0,0,200,,,
,"die","false",,,"barbarian_death_1","false","true",255,255,255,0,0,0,200,,,
,"spawn","false",,,"skele_warrior1_spawn1_3","false","true",255,255,255,0,0,0,200,,,
"ElectroDragon_lvl1",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","ColorMulR","ColorMulG","ColorMulB","ColorAddR","ColorAddG","ColorAddB","Scale","EffectFrame","Effect","SyncChildAnimations"
,"String","boolean","int","int","String","boolean","boolean","int","int","int","int","int","int","int","int","String","boolean"
,"walk","true",,,"electro_dragon_fly1","true","true",255,255,255,0,0,0,80,10,"Electro Dragon Wings",
,"idle","true",,,"electro_dragon_fly1","true","true",255,255,255,0,0,0,80,,,
,"attack","true",,69,"electro_dragon_attack1","false","true",255,255,255,0,0,0,80,,,"true"
,"celebrate","true",,,"electro_dragon_fly1","true","true",255,255,255,0,0,0,80,10,"Electro Dragon Wings",
,"die","true",,,"electro_dragon_die1","false","true",255,255,255,0,0,0,80,,,
"ElectroDragon_lvl2",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","ColorMulR","ColorMulG","ColorMulB","ColorAddR","ColorAddG","ColorAddB","Scale","EffectFrame","Effect","SyncChildAnimations"
,"String","boolean","int","int","String","boolean","boolean","int","int","int","int","int","int","int","int","String","boolean"
,"walk","true",,,"electro_dragon_fly1","true","true",255,255,255,0,0,0,90,10,"Electro Dragon Wings",
,"idle","true",,,"electro_dragon_fly1","true","true",255,255,255,0,0,0,90,,,
,"attack","true",,69,"electro_dragon_attack1","false","true",255,255,255,0,0,0,90,,,"true"
,"celebrate","true",,,"electro_dragon_fly1","true","true",255,255,255,0,0,0,90,10,"Electro Dragon Wings",
,"die","true",,,"electro_dragon_die1","false","true",255,255,255,0,0,0,90,,,
"ElectroDragon_lvl3",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","ColorMulR","ColorMulG","ColorMulB","ColorAddR","ColorAddG","ColorAddB","Scale","EffectFrame","Effect","SyncChildAnimations"
,"String","boolean","int","int","String","boolean","boolean","int","int","int","int","int","int","int","int","String","boolean"
,"walk","true",,,"electro_dragon_fly1","true","true",255,255,255,0,0,0,100,10,"Electro Dragon Wings",
,"idle","true",,,"electro_dragon_fly1","true","true",255,255,255,0,0,0,100,,,
,"attack","true",,69,"electro_dragon_attack1","false","true",255,255,255,0,0,0,100,,,"true"
,"celebrate","true",,,"electro_dragon_fly1","true","true",255,255,255,0,0,0,100,10,"Electro Dragon Wings",
,"die","true",,,"electro_dragon_die1","false","true",255,255,255,0,0,0,100,,,
"ElectroDragon_lvl4",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","ColorMulR","ColorMulG","ColorMulB","ColorAddR","ColorAddG","ColorAddB","Scale","EffectFrame","Effect","SyncChildAnimations"
,"String","boolean","int","int","String","boolean","boolean","int","int","int","int","int","int","int","int","String","boolean"
,"walk","true",,,"electro_dragon_lvl4_fly1","true","true",255,255,255,0,0,0,100,10,"Electro Dragon Wings",
,"idle","true",,,"electro_dragon_lvl4_fly1","true","true",255,255,255,0,0,0,100,,,
,"attack","true",,69,"electro_dragon_lvl4_attack1","false","true",255,255,255,0,0,0,100,,,"true"
,"celebrate","true",,,"electro_dragon_lvl4_fly1","true","true",255,255,255,0,0,0,100,10,"Electro Dragon Wings",
,"die","true",,,"electro_dragon_lvl4_die1","false","true",255,255,255,0,0,0,100,,,
"SiegeMachine_Flyer_lvl1",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","DirectionCount","Scale","DepthBias",,,,,,,,
,"String","boolean","int","int","String","boolean","int","int","int",,,,,,,,
,"walk","true",,,"Siege_Machine_Balloon1_fly1","true",9,80,,,,,,,,,
,"idle","true",,,"Siege_Machine_Balloon1_fly1","true",9,80,,,,,,,,,
,"attack","true",,4,"Siege_Machine_Balloon1_attack1","true",9,80,,,,,,,,,
,"die","true",,,"Siege_Machine_Balloon1_die1","false",9,80,,,,,,,,,
,"celebrate","true",,,"Siege_Machine_Balloon1_fly1","true",9,80,,,,,,,,,
,"parked","false",1,,"Siege_Machine_Balloon1_hover1","true",1,60,100,,,,,,,,
,,"false",1,,"Siege_Machine_Balloon1_hover2","true",1,60,,,,,,,,,
,,"false",1,,"Siege_Machine_Balloon1_hover2","true",1,60,,,,,,,,,
"SiegeMachine_Flyer_lvl2",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","DirectionCount","Scale","DepthBias",,,,,,,,
,"String","boolean","int","int","String","boolean","int","int","int",,,,,,,,
,"walk","true",,,"Siege_Machine_Balloon2_fly1","true",9,85,,,,,,,,,
,"idle","true",,,"Siege_Machine_Balloon2_fly1","true",9,85,,,,,,,,,
,"attack","true",,4,"Siege_Machine_Balloon2_attack1","true",9,85,,,,,,,,,
,"die","true",,,"Siege_Machine_Balloon2_die1","false",9,85,,,,,,,,,
,"celebrate","true",,,"Siege_Machine_Balloon2_fly1","true",9,85,,,,,,,,,
,"parked","false",1,,"Siege_Machine_Balloon2_hover1","true",1,60,100,,,,,,,,
,,"false",1,,"Siege_Machine_Balloon2_hover2","true",1,60,,,,,,,,,
,,"false",1,,"Siege_Machine_Balloon2_hover2","true",1,60,,,,,,,,,
"SiegeMachine_Flyer_lvl3",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","DirectionCount","Scale","DepthBias",,,,,,,,
,"String","boolean","int","int","String","boolean","int","int","int",,,,,,,,
,"walk","true",,,"Siege_Machine_Balloon3_fly1","true",9,90,,,,,,,,,
,"idle","true",,,"Siege_Machine_Balloon3_fly1","true",9,90,,,,,,,,,
,"attack","true",,4,"Siege_Machine_Balloon3_attack1","true",9,90,,,,,,,,,
,"die","true",,,"Siege_Machine_Balloon3_die1","false",9,90,,,,,,,,,
,"celebrate","true",,,"Siege_Machine_Balloon3_fly1","true",9,90,,,,,,,,,
,"parked","false",1,,"Siege_Machine_Balloon3_hover1","true",1,60,100,,,,,,,,
,,"false",1,,"Siege_Machine_Balloon3_hover2","true",1,60,,,,,,,,,
,,"false",1,,"Siege_Machine_Balloon3_hover2","true",1,60,,,,,,,,,
"SiegeMachine_Flyer_lvl4",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","DirectionCount","Scale","DepthBias",,,,,,,,
,"String","boolean","int","int","String","boolean","int","int","int",,,,,,,,
,"walk","true",,,"Siege_Machine_Balloon4_fly1","true",9,90,,,,,,,,,
,"idle","true",,,"Siege_Machine_Balloon4_fly1","true",9,90,,,,,,,,,
,"attack","true",,4,"Siege_Machine_Balloon4_attack1","true",9,90,,,,,,,,,
,"die","true",,,"Siege_Machine_Balloon4_die1","false",9,90,,,,,,,,,
,"celebrate","true",,,"Siege_Machine_Balloon4_fly1","true",9,90,,,,,,,,,
,"parked","false",1,,"Siege_Machine_Balloon4_hover1","true",1,60,100,,,,,,,,
,,"false",1,,"Siege_Machine_Balloon4_hover2","true",1,60,,,,,,,,,
,,"false",1,,"Siege_Machine_Balloon4_hover2","true",1,60,,,,,,,,,
"GoblinDragon",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale",,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int",,,,,,,,,
,"walk","true",,,"dragonx_fly1","true","true",200,,,,,,,,,
,"idle","true",10,,"dragonx_fly1","true","true",200,,,,,,,,,
,,"true",2,,"dragonx_fly1","true","true",200,,,,,,,,,
,"attack","true",1,2,"dragonx_fly1","true","true",200,,,,,,,,,
,,"true",1,2,"dragonx_fly1","true","true",200,,,,,,,,,
,"celebrate","true",4,,"dragonx_fly1","true","true",200,,,,,,,,,
,,"true",1,,"dragonx_fly1","true","true",200,,,,,,,,,
,"die","false",1,,"barbarian_death_1","false","true",200,,,,,,,,,
"SkeletonBarrel",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale",,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int",,,,,,,,,
,"walk","false",,,"skeleton_balloon_red_run1_1","false","true",100,,,,,,,,,
,"idle","false",1,,"skeleton_balloon_red_run1_1","false","true",100,,,,,,,,,
,,"false",1,,"skeleton_balloon_red_run1_1","false","true",100,,,,,,,,,
,"attack","false",1,187,"skeleton_balloon_red_run1_1","false","true",100,,,,,,,,,
,,"false",5,187,"skeleton_balloon_red_run1_1","false","true",100,,,,,,,,,
,"celebrate","false",4,,"skeleton_balloon_red_run1_1","false","true",100,,,,,,,,,
,,"false",1,,"skeleton_balloon_red_run1_1","false","true",100,,,,,,,,,
,"die","false",1,,"skeleton_balloon_red_run1_1","false","true",1,,,,,,,,,
"SiegeMachine_Balloon_lvl1",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale",,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int",,,,,,,,,
,"walk","false",,,"balloon1_idle1","true","true",150,,,,,,,,,
,"idle","false",1,,"balloon1_idle1","true","true",150,,,,,,,,,
,,"false",1,,"balloon1_idle1","true","true",150,,,,,,,,,
,"attack","false",1,34,"balloon1_attack1","false","true",150,,,,,,,,,
,,"false",5,34,"balloon1_attack1","false","true",150,,,,,,,,,
,"celebrate","false",4,,"balloon1_idle1","true","true",150,,,,,,,,,
,,"false",1,,"balloon1_idle1","true","true",150,,,,,,,,,
,"die","false",1,,"balloon1_die1","false","true",150,,,,,,,,,
"SiegeMachine_Balloon_lvl2",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale",,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int",,,,,,,,,
,"walk","false",,,"balloon2_idle1","true","true",150,,,,,,,,,
,"idle","false",1,,"balloon2_idle1","true","true",150,,,,,,,,,
,,"false",1,,"balloon2_idle1","true","true",150,,,,,,,,,
,"attack","false",1,34,"balloon2_attack1","false","true",150,,,,,,,,,
,,"false",5,34,"balloon2_attack1","false","true",150,,,,,,,,,
,"celebrate","false",4,,"balloon2_idle1","true","true",150,,,,,,,,,
,,"false",1,,"balloon2_idle1","true","true",150,,,,,,,,,
,"die","false",1,,"balloon2_die1","false","true",150,,,,,,,,,
"SiegeMachine_Balloon_lvl3",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale",,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int",,,,,,,,,
,"walk","false",,,"balloon3_idle1","true","true",150,,,,,,,,,
,"idle","false",1,,"balloon3_idle1","true","true",150,,,,,,,,,
,,"false",1,,"balloon3_idle1","true","true",150,,,,,,,,,
,"attack","false",1,34,"balloon3_attack1","false","true",150,,,,,,,,,
,,"false",5,34,"balloon3_attack1","false","true",150,,,,,,,,,
,"celebrate","false",4,,"balloon3_idle1","true","true",150,,,,,,,,,
,,"false",1,,"balloon3_idle1","true","true",150,,,,,,,,,
,"die","false",1,,"balloon3_die1","false","true",150,,,,,,,,,
"Axecutioner",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale",,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int",,,,,,,,,
,"walk","true",,,"axe_man_run1","true","true",120,,,,,,,,,
,"idle","true",10,,"axe_man_idle1","true","true",120,,,,,,,,,
,,"true",2,,"axe_man_idle1","true","true",120,,,,,,,,,
,"attack","true",1,33,"axe_man_attack1","false","true",120,,,,,,,,,
,,"true",1,33,"axe_man_attack1","false","true",120,,,,,,,,,
,"celebrate","true",1,,"axe_man_idle1","true","true",120,,,,,,,,,
,"die","false",1,,"barbarian_death_1","false","true",120,,,,,,,,,
,"spawn","true",1,,"axe_man_idle1","true","true",120,,,,,,,,,
"IceGolem_lvl1",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale",,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int",,,,,,,,,
,"walk","true",,,"ice_golem_lvl1_walk1","true","true",100,,,,,,,,,
,"idle","true",10,,"ice_golem_lvl1_idle1","true","true",100,,,,,,,,,
,,"true",2,,"ice_golem_lvl1_idle1","true","true",100,,,,,,,,,
,"attack","true",1,19,"ice_golem_lvl1_attack1","false","true",100,,,,,,,,,
,,"true",1,14,"ice_golem_lvl1_attack2","false","true",100,,,,,,,,,
,,"true",1,19,"ice_golem_lvl1_attack1","false","true",100,,,,,,,,,
,"celebrate","true",4,,"ice_golem_lvl1_idle1","true","true",100,,,,,,,,,
,,"true",1,,"ice_golem_lvl1_idle1","true","true",100,,,,,,,,,
,"die","false",1,,"barbarian_death_1","false","true",100,,,,,,,,,
"IceGolem_lvl2",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale",,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int",,,,,,,,,
,"walk","true",,,"ice_golem_lvl1_walk1","true","true",110,,,,,,,,,
,"idle","true",10,,"ice_golem_lvl1_idle1","true","true",110,,,,,,,,,
,,"true",2,,"ice_golem_lvl1_idle1","true","true",110,,,,,,,,,
,"attack","true",1,19,"ice_golem_lvl1_attack1","false","true",110,,,,,,,,,
,,"true",1,14,"ice_golem_lvl1_attack2","false","true",110,,,,,,,,,
,,"true",1,19,"ice_golem_lvl1_attack1","false","true",110,,,,,,,,,
,"celebrate","true",4,,"ice_golem_lvl1_idle1","true","true",110,,,,,,,,,
,,"true",1,,"ice_golem_lvl1_idle1","true","true",110,,,,,,,,,
,"die","false",1,,"barbarian_death_1","false","true",110,,,,,,,,,
"IceGolem_lvl3",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale",,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int",,,,,,,,,
,"walk","true",,,"ice_golem_lvl2_walk1","true","true",115,,,,,,,,,
,"idle","true",10,,"ice_golem_lvl2_idle1","true","true",115,,,,,,,,,
,,"true",2,,"ice_golem_lvl2_idle1","true","true",115,,,,,,,,,
,"attack","true",1,19,"ice_golem_lvl2_attack1","false","true",115,,,,,,,,,
,,"true",1,14,"ice_golem_lvl2_attack2","false","true",115,,,,,,,,,
,,"true",1,19,"ice_golem_lvl2_attack1","false","true",115,,,,,,,,,
,"celebrate","true",4,,"ice_golem_lvl2_idle1","true","true",115,,,,,,,,,
,,"true",1,,"ice_golem_lvl2_idle1","true","true",115,,,,,,,,,
,"die","false",1,,"barbarian_death_1","false","true",115,,,,,,,,,
"IceGolem_lvl4",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale",,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int",,,,,,,,,
,"walk","true",,,"ice_golem_lvl2_walk1","true","true",115,,,,,,,,,
,"idle","true",10,,"ice_golem_lvl2_idle1","true","true",115,,,,,,,,,
,,"true",2,,"ice_golem_lvl2_idle1","true","true",115,,,,,,,,,
,"attack","true",1,19,"ice_golem_lvl2_attack1","false","true",115,,,,,,,,,
,,"true",1,14,"ice_golem_lvl2_attack2","false","true",115,,,,,,,,,
,,"true",1,19,"ice_golem_lvl2_attack1","false","true",115,,,,,,,,,
,"celebrate","true",4,,"ice_golem_lvl2_idle1","true","true",115,,,,,,,,,
,,"true",1,,"ice_golem_lvl2_idle1","true","true",115,,,,,,,,,
,"die","false",1,,"barbarian_death_1","false","true",115,,,,,,,,,
"IceGolem_lvl5",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale",,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int",,,,,,,,,
,"walk","true",,,"ice_golem_lvl3_walk1","true","true",115,,,,,,,,,
,"idle","true",10,,"ice_golem_lvl3_idle1","true","true",115,,,,,,,,,
,,"true",2,,"ice_golem_lvl3_idle1","true","true",115,,,,,,,,,
,"attack","true",1,19,"ice_golem_lvl3_attack1","false","true",115,,,,,,,,,
,,"true",1,14,"ice_golem_lvl3_attack2","false","true",115,,,,,,,,,
,,"true",1,19,"ice_golem_lvl3_attack1","false","true",115,,,,,,,,,
,"celebrate","true",4,,"ice_golem_lvl3_idle1","true","true",115,,,,,,,,,
,,"true",1,,"ice_golem_lvl3_idle1","true","true",115,,,,,,,,,
,"die","false",1,,"barbarian_death_1","false","true",115,,,,,,,,,
"SiegeMachine_Bowler_lvl1",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale","DepthBias",,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int","int",,,,,,,,
,"walk","false",,,"Siege_Machine_Bowler1_run1_1","true","true",,,,,,,,,,
,"idle","false",1,,"Siege_Machine_Bowler1_hover1","true","true",,,,,,,,,,
,,"false",1,,"Siege_Machine_Bowler1_hover1","true","true",,,,,,,,,,
,"attack","false",1,10,"Siege_Machine_Bowler1_attack1_1","false","true",,,,,,,,,,
,"celebrate","false",4,,"Siege_Machine_Bowler1_run1_1","true","true",,,,,,,,,,
,,"false",1,,"Siege_Machine_Bowler1_run1_1","true","true",,,,,,,,,,
,"die","false",1,,"Siege_Machine_Bowler1_die","false","true",,,,,,,,,,
,"parked","false",1,,"Siege_Machine_Bowler1_hover1","true","true",60,100,,,,,,,,
"SiegeMachine_Bowler_lvl2",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale","DepthBias",,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int","int",,,,,,,,
,"walk","false",,,"Siege_Machine_Bowler2_run1_1","true","true",,,,,,,,,,
,"idle","false",1,,"Siege_Machine_Bowler2_hover1","true","true",,,,,,,,,,
,,"false",1,,"Siege_Machine_Bowler2_hover1","true","true",,,,,,,,,,
,"attack","false",1,10,"Siege_Machine_Bowler2_attack1_1","false","true",,,,,,,,,,
,"celebrate","false",4,,"Siege_Machine_Bowler2_run1_1","true","true",,,,,,,,,,
,,"false",1,,"Siege_Machine_Bowler2_run1_1","true","true",,,,,,,,,,
,"die","false",1,,"Siege_Machine_Bowler2_die","false","true",,,,,,,,,,
,"parked","false",1,,"Siege_Machine_Bowler2_hover1","true","true",60,100,,,,,,,,
"SiegeMachine_Bowler_lvl3",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale","DepthBias",,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int","int",,,,,,,,
,"walk","false",,,"Siege_Machine_Bowler3_run1_1","true","true",,,,,,,,,,
,"idle","false",1,,"Siege_Machine_Bowler3_hover1","true","true",,,,,,,,,,
,,"false",1,,"Siege_Machine_Bowler3_hover1","true","true",,,,,,,,,,
,"attack","false",1,10,"Siege_Machine_Bowler3_attack1_1","false","true",,,,,,,,,,
,"celebrate","false",4,,"Siege_Machine_Bowler3_run1_1","true","true",,,,,,,,,,
,,"false",1,,"Siege_Machine_Bowler3_run1_1","true","true",,,,,,,,,,
,"die","false",1,,"Siege_Machine_Bowler3_die","false","true",,,,,,,,,,
,"parked","false",1,,"Siege_Machine_Bowler3_hover1","true","true",60,100,,,,,,,,
"BarbarianKingDefaultSkin",,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","DepthBias","StopToLast",,,,,
,"String","int","int","int","String","int","boolean","int","boolean","String","int","boolean",,,,,
,"walk",,,,"sc3d/barbking_default_anim_walk.scw",,"true",,,,50,,,,,,
,"idle",,,,"sc3d/barbking_default_anim_idle1.scw",,"true",,,,50,,,,,,
,"sleep",,,,"sc3d/barbking_default_anim_sleep1.scw",,"true",,"true",,,,,,,,
,"upgrade",,,,"sc3d/barbking_default_anim_sleep1.scw",,"true",,"true",,,,,,,,
,"attack",,,,"sc3d/barbking_default_anim_attack1.scw",25,"false",,,,50,"true",,,,,
,,,,,"sc3d/barbking_default_anim_attack2.scw",18,"false",,,,50,,,,,,
,"celebrate",,,,"sc3d/barbking_default_anim_cheer1.scw",,"false",,"true",,50,,,,,,
,"die",,,,"sc3d/barbking_default_anim_stunned1.scw",,"true",,"true","stunned_stars_3d",50,,,,,,
,"menu",,,90,"sc3d/barbking_default_anim_menu1.scw",,"true",,,,,,,,,,
"BarbarianKingGladiatorSkin",,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","DepthBias","StopToLast",,,,,
,"String","int","int","int","String","int","boolean","int","boolean","String","int","boolean",,,,,
,"walk",,,,"sc3d/barbking_default_anim_walk.scw",,"true",,,,50,,,,,,
,"idle",,,,"sc3d/barbking_default_anim_idle1.scw",,"true",,,,50,,,,,,
,"sleep",,,,"sc3d/barbking_default_anim_sleep1.scw",,"true",,"true",,,,,,,,
,"upgrade",,,,"sc3d/barbking_default_anim_sleep1.scw",,"true",,"true",,,,,,,,
,"attack",,,,"sc3d/barbking_default_anim_attack1.scw",25,"false",,,,50,"true",,,,,
,,,,,"sc3d/barbking_default_anim_attack2.scw",18,"false",,,,50,,,,,,
,"celebrate",,,,"sc3d/barbking_default_anim_cheer1.scw",,"false",,"true",,50,,,,,,
,"die",,,,"sc3d/barbking_default_anim_stunned1.scw",,"true",,"true","stunned_stars_3d",50,,,,,,
,"menu",,,90,"sc3d/barbking_default_anim_menu1.scw",,"true",,,,,,,,,,
"BarbarianKingPekkaSkin",,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","DepthBias","StopToLast",,,,,
,"String","int","int","int","String","int","boolean","int","boolean","String","int","boolean",,,,,
