"TID","FI"
"TID_START_WAR_FAILED_WAR_REQUEST_NO_LONGER_EXISTS","Sodan aloittaminen ei onnistu: pyyntö ei ole enää voimassa."
"TID_START_WAR_FAILED_WAR_COOLDOWN_ACTIVE","Sodan aloittaminen ei onnistu: palautumisaika ei ole kulunut umpeen."
"TID_CLAN_STAT_VICTORIES","Voitot"
"TID_CLAN_STAT_DEFEATS","Tappiot"
"TID_LAST_WAR","Viimeisin sota"
"TID_PUSH_WAR_0","Sota on julistettu klaania <data> vastaan!"
"TID_PUSH_WAR_1","Valmisteluaika alkaa käydä vähiin!"
"TID_PUSH_WAR_2","Taistelupäivä klaania <data> vastaan on alkanut!"
"TID_PUSH_WAR_3","Sota klaania <data> vastaan päättyy pian."
"TID_PUSH_WAR_4","Sota klaania <data> vastaan on päättynyt."
"TID_ALLIANCE_WAR_VICTORY","Voitto"
"TID_ALLIANCE_WAR_DEFEAT","Tappio"
"TID_OBSTACLE_XMASPRESENT","Lahja"
"TID_TRAP_SANTA","Pukin yllätys"
"TID_TRAP_SANTA_INFO","Piilota vihollisillesi erityinen yllätyslahja. Avokätisyytesi palkitaan varmasti!"
"TID_NUMBER_TARGETS","Kohteiden määrä: <number>"
"TID_INFO_DAMAGE_TYPE_MULTIPLE","Useita kohteita"
"TID_VILLAGE_EDIT_SUCCESS","Kyläsi on tallennettu!"
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_LONG","Palvelimet ovat valitettavasti huollettavana. Yritä uudelleen muutaman tunnin kuluttua."
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_TWO_HOURS","Palvelimet ovat valitettavasti huollettavana. Yritä uudelleen muutaman tunnin kuluttua."
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_HOUR_AND_HALF","Palvelimet ovat valitettavasti huollettavana. Yritä uudelleen noin puolentoista tunnin kuluttua."
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_HOUR","Palvelimet ovat valitettavasti huollettavana. Yritä uudelleen noin tunnin kuluttua."
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_MINUTES","Palvelimet ovat valitettavasti huollettavana. Yritä uudelleen noin <value> minuutin kuluttua."
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_SOON","Palvelimet ovat valitettavasti huollettavana. Yritä uudelleen muutaman minuutin kuluttua."
"TID_EVENT_BOOST_BARRACKS","Joulun erikoisuus: Tehosta kaikkia parakkeja ja eliksiiripumppuja vain yhdellä jalokivellä rakennusta kohden! Tapahtuma kestää 7. tammikuuta asti."
"TID_EDIT_MODE_NEED_TO_FINISH","Viimeisin kylän muokkausistuntosi on palautettu."
"TID_TRAINING_CAPACITY","Koulutuskapasiteetti: <number>"
"TID_EVENT_BOOST_GEM_AMOUNT","1x"
"TID_PROMOTE_TO_COLEADER_CONFIRMATION_TITLE","Ylennä?"
"TID_PROMOTE_TO_COLEADER_CONFIRMATION","Ylennä <name> apujohtajaksi?"
"TID_DEMOTE_TO_ADMIN_CONFIRMATION_TITLE","Alenna?"
"TID_DEMOTE_TO_ADMIN_CONFIRMATION","Alenna <name> kunniajäseneksi?"
"TID_ALLIANCE_ROLE_COLEADER","Apujohtaja"
"TID_ALLIANCE_WAR_PREPARATION_TIME_TITLE","Valmistelupäivä"
"TID_ALLIANCE_WAR_ATTACK_TIME_TITLE","Taistelupäivä"
"TID_ALLIANCE_WAR_NOT_IN_CLAN","Sinun on liityttävä klaaniin, ennen kuin voit osallistua klaanisotiin!"
"TID_ALLIANCE_WAR_VISIT_FAILED_NOT_FOUND","Vierailu estyi: Kylää ei löytynyt! Yritä myöhemmin uudelleen."
"TID_ALLIANCE_WAR_VISIT_FAILED_UNAVAILABLE","Vierailu estyi: Kylä ei ole saatavilla! Yritä myöhemmin uudelleen."
"TID_ALLIANCE_WAR_VISIT_FAILED","Vierailu estyi. Yritä myöhemmin uudelleen."
"TID_ALLIANCE_WAR_SAVE_VILLAGE","Tallenna kylä"
"TID_ALLIANCE_WAR_SNAPSHOT_FAILED","Kylän tallentaminen epäonnistui. Yritä myöhemmin uudelleen."
"TID_ALLIANCE_WAR_ATTACK_FAILED_ALL_ATTACKS_USED","Olet jo käyttänyt kaikki hyökkäyksesi tässä sodassa!"
"TID_ALLIANCE_WAR_ATTACK_FAILED_INVALID_TARGET","Hyökkäys epäonnistui! Kohde ei ole saatavilla."
"TID_ALLIANCE_WAR_ATTACK_FAILED_TARGET_NOT_IN_WAR","Et voi hyökätä tässä sodassa: Liityit klaaniin vasta sodan alettua!"
"TID_ALLIANCE_WAR_ATTACK_FAILED_ATTACK_ONGOING","Sinulla on jo hyökkäys käynnissä. Yritä myöhemmin uudelleen!"
"TID_ALLIANCE_WAR_ATTACK_FAILED_SNAPSHOT_NOT_AVAILABLE","Kylä ei ole juuri nyt saatavilla. Yritä myöhemmin uudelleen."
"TID_ALLIANCE_WAR_ATTACK_FAILED_TARGET_UNDER_ATTACK","Joku on jo hyökkäämässä tähän kylään. Yritä myöhemmin uudelleen!"
"TID_ALLIANCE_WAR_ATTACK_FAILED","Hyökkäys epäonnistui! Yritä myöhemmin uudelleen."
"TID_ALLIANCE_WAR_LOOKING_FOR_OPPONENT","Haetaan vastustajaklaania..."
"TID_ALLIANCE_WAR_WAR_STARTING","Sota on julistettu."
"TID_ALLIANCE_WAR_STREAM_DEFENDED","Puolustettu!"
"TID_ALLIANCE_WAR_NUM_DEFENCES","Puolustettu: <number>"
"TID_ALLIANCE_WAR_PREPARE_FOR_WAR","Valmistaudu sotaan!"
"TID_ALLIANCE_WAR_IN_WAR","Sota on alkanut!"
"TID_ALLIANCE_WAR_ENDED","Sota päättyi"
"TID_BONUS_GEMBOX","Jalokiviarkku"
"TID_HERO_ABILITY_TIME","Taidon kesto: <number> sekuntia"
"TID_HERO_RECHARGE_TIME","Latausaika: <number> s"
"TID_HERO_ABILITY_COOLDOWN_ACTIVE","Sinun on odotettava ennen kuin voit käyttää sankaritaitoa uudelleen!"
"TID_HERO_ABILITY_USED","Olet jo käyttänyt sankaritaidon!"
"TID_HERO_ABILITY_BARBARIAN_TITLE","Rautanyrkki"
"TID_HERO_ABILITY_BARBARIAN_DESC","Kun kuningas raivostuu, hän saa takaisin suuren määrän elinvoimaa ja hänen nopeutensa ja hyökkäysvoimansa tehostuvat. Joukko raivokkaita barbaareja ilmestyy myös mukaan kahakkaan!"
"TID_HERO_ABILITY_LEVEL","Taidon taso: <number>"
"TID_HERO_ABILITY_LEVEL_UNLOCK_PROMPT","Sankaritaito avautuu tasolla <number>!"
"TID_HERO_ABILITY_UPGRADE_PROMPT_MALE","Paranna sankarisi sankaritaitoa päivittämällä hänet tasolle <number>!"
"TID_HERO_ABILITY_UPGRADE_PROMPT_FEMALE","Paranna sankarisi sankaritaitoa päivittämällä hänet tasolle <number>!"
"TID_HERO_ABILITY_UNLOCK_PROMPT_MALE","Avaa tämä sankaritaito päivittämällä sankarisi tasolle <number>!"
"TID_HERO_ABILITY_UNLOCK_PROMPT_FEMALE","Avaa tämä sankaritaito päivittämällä sankarisi tasolle <number>!"
"TID_HERO_ABILITY_SUMMONED_TROOP_TYPE","Kutsutut joukot"
"TID_DONATE_NOT_AVAILABLE_IN_MODE","Palaa kotiin lahjoittaaksesi joukkoja!"
"TID_REPLAY_NOT_AVAILABLE_IN_MODE","Palaa kotiin katsellaksesi uusinnan!"
"TID_ACCEPT_NOT_AVAILABLE_IN_MODE","Palaa kotiin vastataksesi pyyntöön!"
"TID_ALLIANCE_WAR_CANNOT_ATTACK","Kylä ei ole valmis. Yritä uudelleen muutaman minuutin kuluttua."
"TID_HERO_ABILITY_QUEEN_TITLE","Kuninkaallinen viitta"
"TID_HERO_ABILITY_QUEEN_DESC","Kuningatar katoaa näkyvistä kerätäkseen elinvoimia ja palatakseen iskemään entistä kovemmin panoksin. Puolustusjoukot kadottavat kuningattaren tähtäimestään, ja joukko jousiampujia ilmestyy harhauttamaan heitä."
"TID_HERO_ABILITY_NUM_SUMMONED_UNITS","Kutsutut joukot: <number>"
"TID_POPUP_BOOST_HERO_REST","Tehosta sankarin paranemisnopeus\n<multiplier>-kertaiseksi <time> ajaksi?"
"TID_POPUP_HEADER_ABOUT_TO_BOOST_HERO","Tehosta paranemisnopeutta!"
"TID_CANCEL_HERO_BOOST_CONFIRMATION","Sankarin päivittäminen päättää tehostuksen. Oletko varma?"
"TID_ITEM_LOCKED","<item> (lukittu)"
"TID_HERO_ABILITY_DURATION","Taidon kesto:"
"TID_HINT_HEROES_ABILITIES","Sankareilla on erityisiä päivitettäviä voimia, jotka avautuvat tasolla 5. Voit käyttää niitä hyökkäyksissä."
"TID_ALLIANCE_WAR_TOTAL_LOOT_STOLEN","Varastettu saalis"
"TID_ALLIANCE_WAR_ENEMY_CLAN","Vihollisklaani"
"TID_ACHIEVEMENT_WAR_STARS_TITLE","Sotasankari"
"TID_ACHIEVEMENT_WAR_STARS","Hanki klaanillesi <number> tähteä klaanisodan taisteluissa."
"TID_ACHIEVEMENT_WAR_STARS_COMPLETED","Klaanille klaanisodan taisteluissa hankitut tähdet: <value>"
"TID_ALLIANCE_WAR_CLAN_BANK","Klaanin varasto"
"TID_ALLIANCE_WAR_RESOURCE_STORAGE_CAPACITY","<resource>: <number>"
"TID_BUTTON_CLAN_WAR_HISTORY","Sodat"
"TID_CLAN_WAR_PREPARE_BUTTON","Valmistaudu!"
"TID_LOCAL_NOTIFICATION_WAR_PREPARATION_ENDS","Klaanin valmisteluaika päättyy pian!"
"TID_LOCAL_NOTIFICATION_WAR_ENDS","Klaanisota päättyy pian!"
"TID_ALLIANCE_WAR_SPECTATOR_MODE","Sodan katselija"
"TID_ALLIANCE_WAR_SPECTATOR_MESSAGE","Et valikoitunut osallistujaksi tähän sotaan."
"TID_ALLIANCE_WAR_STARTWAR_INFO_NOT_ENOUGH_MEMBERS","Taistele klaani klaania vastaan kunniasta, lisäsaalista ja klaanipisteistä!\n\n\nTarvitset vähintään 10 klaanin jäsentä aloittaaksesi sodan."
"TID_ALLIANCE_WAR_STARTWAR_INFO_LEADER","Taistele klaani klaania vastaan kunniasta, lisäsaalista ja klaanipisteistä!\n\n\nOnko klaanisi valmiina? Johdata joukkosi sotaan!"
"TID_ALLIANCE_WAR_STARTWAR_INFO_CLANMEMBER","Taistele klaani klaania vastaan kunniasta, lisäsaalista ja klaanipisteistä!\n\n\nOletko valmiina? Pyydä klaanin johtajaa aloittamaan sota."
"TID_DRAW","Tasapeli"
"TID_ALLIANCE_WAR_NEW_WAR","Uusi sota"
"TID_ALLIANCE_WAR_SCOUT","Vakoile"
"TID_ALLIANCE_WAR_NO_BEST_ATTACK","Ei hyökätty"
"TID_ALLIANCE_WAR_LOOT_BONUS_TITLE","Sodan voittopalkinto"
"TID_ALLIANCE_WAR_CANNOT_ATTACK_SPECTATOR","Katselijat eivät voi hyökätä!"
"TID_ALLIANCE_WAR_CANNOT_ATTACK_PREPARATION","Et voi hyökätä: sota ei ole vielä alkanut!"
"TID_ALLIANCE_WAR_CANNOT_ATTACK_WAR_ENDED","Et voi hyökätä: sota on päättynyt!"
"TID_WAR_PREPARE","Valmistaudu!"
"TID_WAR_STARTS_IN","Sodan alkamiseen"
"TID_ALLIANCE_WAR_STAT_ATTACKS","Käytetyt hyökkäykset"
"TID_ALLIANCE_WAR_STAT_AVG_DESTRUCTION","Keskimääräinen tuho"
"TID_ALLIANCE_WAR_CANNOT_SCOUT_WAR_OVER","Et voi vakoilla: sota on päättynyt!"
"TID_ACHIEVEMENT_WAR_LOOT_TITLE","Kullankaivaja"
"TID_ACHIEVEMENT_WAR_LOOT","Kerää <number> kultaa aarrekammiosta."
"TID_ACHIEVEMENT_WAR_LOOT_COMPLETED","Klaanisodassa kerätty kulta: <value>"
"TID_CANCEL_WAR_MATCHMAKING_CONFIRMATION_TITLE","Keskeytä haku?"
"TID_CANCEL_WAR_MATCHMAKING_CONFIRMATION_TEXT","Haun keskeyttäminen ja uudelleen aloittaminen ei lyhennä hakuaikaa, vaan voi pidentää sitä. Haluatko varmasti keskeyttää?"
"TID_ALLIANCE_WAR_STAT_WINS","Voitetut hyökkäykset"
"TID_ALLIANCE_WAR_BEST_ATTACK_FRIENDLY","Klaanin paras hyökkäys"
"TID_ALLIANCE_WAR_BEST_ATTACK_ENEMY","Vihollisen paras hyökkäys"
"TID_ALLIANCE_WAR_MY_ATTACKS","Omat hyökkäykset"
"TID_ALLIANCE_WAR_BEST_NO_ATTACK_FRIENDLY","Ei klaanin parasta hyökkäystä"
"TID_ALLIANCE_WAR_BEST_NO_ATTACK_ENEMY","Ei vihollisen parasta hyökkäystä"
"TID_ALLIANCE_WAR_AVAILABLE_BONUS","Voittopalkinto"
"TID_ALLIANCE_WAR_STARS_WON","Tähtiä"
"TID_ALLIANCE_WAR_PERSONAL_LOOT_RESULT","Voitettu sotasaalis"
"TID_WAR_PREPARE_ARMYCAMP_INFO","On aika valmistautua sotaan!\nTäytä <c2>klaanilinna</c>, auta klaanikavereitasi, värvää parhaat <c2>joukkosi</c>, valmista tehokkaita <c2>loitsuja</c> ja varmista, että <c2>sankarisi</c> ovat valmiina taisteluun!"
"TID_ALLIANCE_WAR_PERSONAL_ATTACK_1","Hyökkäys 1"
"TID_ALLIANCE_WAR_PERSONAL_ATTACK_2","Hyökkäys 2"
"TID_ALLIANCE_WAR_ATTACK_AVAILABLE","Saatavilla"
"TID_ALLIANCE_WAR_UNDER_ATTACK_BY","<name> hyökkää!"
"TID_ALLIANCE_WAR_ATTACKS_REMAINING","Jäljellä olevat hyökkäykset"
"TID_ALLIANCE_WAR_EVENTS","Sotatapahtumat"
"TID_ALLIANCE_WAR_LOOT_DELIVERED","Sotasaalis toimitetaan aarrekammioosi!"
"TID_ALLIANCE_WAR_LOOT_TRANSFERRED","Aarrekammion resurssit kerätty!"
"TID_ALLIANCE_WAR_LOOT_NOT_EXIST","Aarrekammiossasi ei ole resursseja!"
"TID_ALLIANCE_WAR_LOOT_COLLECT_INFO","Voit hakea sotasaaliin aarrekammiostasi."
"TID_ALLIANCE_WAR_FAILED_WAR_IS_ENDING","Et voi hyökätä: Sota on loppumaisillaan!"
"TID_ALLIANCE_WAR_FAILED_ATTACKING_SAME_TARGET","Olet jo hyökännyt tähän kohteeseen!"
"TID_ALLIANCE_WAR_PREPARED_HEADER_FRIENDLY","Klaanikaverit ovat valmiina sotaan:"
"TID_ALLIANCE_WAR_PREPARED_HEADER_ENEMY","Viholliset valmiina sotaan:"
"TID_ALLIANCE_WAR_PREPARED_FOR_WAR","Valmiina sotaan!"
"TID_ALLIANCE_WAR_NOT_PREPARED_FOR_WAR","Sotavalmistelut käynnissä..."
"TID_HINT_CLAN_WAR","Liity klaanisotiin päästäksesi jännittäviin taisteluihin ja saadaksesi lisää saalista!"
"TID_CHAT_REPORT_CONFIRMATION_TITLE","Ilmianna <name>?"
"TID_CHAT_REPORT_CONFIRMATION","Haluatko varmasti ilmiantaa pelaajan <name> epäasiallisesta käytöksestä?"
"TID_ALLIANCE_WAR_LOOT_CONFIRMATION_TITLE","Kerää resurssit?"
"TID_ALLIANCE_WAR_LOOT_CONFIRMATION","Haluatko varmasti siirtää kaikki aarrekammiosi resurssit varastoihisi?"
"TID_WAR_BROWSE","Tiedot"
"TID_ALLIANCE_WAR_HISTORY_BROWSE_UNAVAILABLE","Tietoja ei ole saatavilla."
"TID_WAR_DATA_ERROR_NO_LONGER_AVAILABLE","Tämän sodan tiedot eivät ole enää saatavilla."
"TID_WAR_DATA_ERROR_INTERNAL","Sotatiedot eivät ole saatavilla. Yritä myöhemmin uudelleen."
"TID_WAR_DATA_ERROR_INVALID_WAR","Sotatietoja ei löydy."
"TID_ALLIANCE_WAR_DATA_NOT_AVAILABLE","Klaanisotia ladataan yhä. Yritä uudelleen."
"TID_CLANS_VS","vastaan"
"TID_ALLIANCE_WAR_ATTACK_NOT_USED","Ei käytetty"
"TID_ALLIANCE_WAR_CLOSE_RESULTS_SCREEN","Katso karttaa"
"TID_WAR_WIN_BONUS","<percentage>:n sodan voitto-\npalkinto"
"TID_VILLAGE_NOT_PREPARED","Kylä ei ole valmiina."
"TID_VILLAGE_PREPARED","Kylä on valmiina."
"TID_BEST_ATTACK","Paras hyökkäys:"
"TID_VILLAGE_UNDER_ATTACK","Kylään hyökätään!"
"TID_RECOMMENDED_TARGET","Suositeltu kohde"
"TID_ALLIANCE_WAR_EVENT_PREPARATION_STARTED","Valmistautuminen on alkanut."
"TID_ALLIANCE_WAR_EVENT_WAR_STARTED","Sota aloitettu"
"TID_ALLIANCE_WAR_EVENT_WAR_ENDED","Sodan päättyi."
"TID_ALLIANCE_WAR_ATTACK_CONFIRM_TITLE","Vahvista hyökkäys"
"TID_ALLIANCE_WAR_ATTACK_CONFIRM_1STAR","Klaanisi on jo voittanut yhden tähden tästä kylästä. Haluatko yrittää parempaa tulosta?"
"TID_ALLIANCE_WAR_ATTACK_CONFIRM_2STARS","Klaanisi on jo voittanut kaksi tähteä tästä kylästä. Haluatko yrittää parempaa tulosta?"
"TID_ALLIANCE_WAR_ATTACK_CONFIRM_3STARS","Tämä kylä on jo tuhottu, eikä klaanisi voi enää saada sieltä tähtiä. Haluatko varmasti hyökätä?"
"TID_ALLIANCE_WAR_ENDING_PROMPT","Sodan loppu"
"TID_ALLIANCE_WAR_ENDED_PROMPT","Sota päättyi"
"TID_BUTTON_HELP_CENTER","Lisäapua"
"TID_EVENT_BOOST_COLLECTORS","Erikoistapahtuma: Tehosta kaikkia resurssien kerääjiä YHDELLÄ JALOKIVELLÄ kerääjää kohti!"
"TID_EVENT_BOOST_SPELL_AND_HEROES","Erikoistapahtuma: Tehosta kaikkia sankareita ja loitsuja YHDELLÄ JALOKIVELLÄ yksikköä kohti! Tapahtuma kestää 6. maaliskuuta asti."
"TID_EVENT_BOOST_EVERYTHING","Viikonlopun erikoistarjous: Tehosta kaikkia rakennuksia YHDELLÄ JALOKIVELLÄ rakennusta kohti!"
"TID_EVENT_BOOST_ATTACKS","Hyökkäystapahtuma: Tehosta kaikkia parakkeja, loitsuja ja sankareita YHDELLÄ JALOKIVELLÄ yksikköä kohti! Tapahtuma kestää 7. tammikuuta asti."
"TID_WAR_HISTORY_NOT_AVAILABLE","Klaanisi ei ole koskaan osallistunut sotaan!"
"TID_WAR_DONATE","Lahjoita"
"TID_WAR_DONATE_MESSAGE","Pyydä"
"TID_WAR_DONATE_MESSAGE_SAVED","Lahjoitusviesti on tallennettu."
"TID_WAR_INFO","Jokaisen kaksipäiväisen eeppisen sodan voittaa klaani, joka on kerännyt eniten tähtiä. Voitokasta klaania odottavat huokeat lisäsaaliit ja klaanipisteet. Voit parantaa lisäsaalistasi voittamalla hyökkäyksiä, mutta menetät siitä suurimman osan, jos klaanisi häviää sodan. Tasapeliin päädyttäessä voittajaklaani määräytyy parhaan hyökkäyksen korkeimpien kokonaistuhopisteiden mukaan."
"TID_WAR_INFO_FRIENDLYWAR_ADDITION","Jokaisen kaksipäiväisen eeppisen sodan voittaa klaani, joka on kerännyt eniten tähtiä. Voitokasta klaania odottavat huokeat lisäsaaliit ja klaanipisteet. Voit parantaa lisäsaalistasi voittamalla hyökkäyksiä, mutta menetät siitä suurimman osan, jos klaanisi häviää sodan. Tasapeliin päädyttäessä voittajaklaani määräytyy parhaan hyökkäyksen korkeimpien kokonaistuhopisteiden mukaan.\n\nHuomaa: Ystävyyssodissa voit muokata sodan kestoa, eikä niistä saa voittosaalista tai klaanipisteitä."
"TID_WAR_INFO_HEADLINE","Yleiskatsaus"
"TID_WAR_WAR_BASE_INFO","Valmistelupäivän aikana sotakyliin voi lahjoittaa joukkoja ja niitä voi järjestellä uudelleen käyttämällä kaikkia tavallisen kylän osia. Nämä kylät puolustavat sodan aikana ja pitävät resurssisi ja pokaalisi turvassa. Muistathan sijoittaa kaikki rakennuksesi!"
"TID_WAR_WAR_BASE_HEADLINE","Valmistelupäivä"
"TID_WAR_BATTLE_INFO","Jokainen osallistuja hyökkää taistelupäivän aikana. Vain paras hyökkäys kutakin vihollista vastaan lasketaan, joten suunnitelkaa klaaninne strategia huolella! Klaanisodan hyökkäykset eivät vaikuta pokaaleihisi tai kilpesi kestoon."
"TID_WAR_BATTLE_INFO_HEADLINE","Taistelupäivä"
"TID_TAB_OVERVIEW","Yleiskatsaus"
"TID_TAB_PREPARATION","Valmistelupäivä"
"TID_TAB_BATTLE","Taistelupäivä"
"TID_WAR_DONATE_DONE","Olet jo lahjoittanut enimmäismäärän joukkoja tälle pelaajalle!"
"TID_WAR_DONATE_FULL","Tämä pelaaja ei voi vastaanottaa enempää joukkoja."
"TID_TUTORIAL_WAR_MAP_FRIENDLY_1","Päällikkö, olet vihdoinkin täällä! Tervetuloa sotatantereelle!"
"TID_TUTORIAL_WAR_MAP_FRIENDLY_2","Vihollinen janoaa sotaa, mutta klaanimme on paikalla ja valmiina taistoon!"
"TID_TUTORIAL_WAR_MAP_FRIENDLY_3","Päällikkö, katso tänne! Löysin vihollisklaanin!"
"TID_TUTORIAL_WAR_MAP_ENEMY_1","Jestas, vihollisen sotakyliä on joka puolella!"
"TID_TUTORIAL_WAR_MAP_ENEMY_2","Hyökkäykset ovat rajallisia täällä. Tarvitsemme klaanimme apua hyökätäksemme jokaiseen!"
"TID_TUTORIAL_WAR_MAP_ENEMY_3","Päällikkö, katsele ympärillesi, ja tarkastetaan sitten omat sotakylämme."
"TID_TUTORIAL_WAR_DONATE_1","Valmistelupäivänä lahjoitamme joukkoja ja vakoilemme vihollisia."
"TID_TUTORIAL_WAR_BATTLE_1","Taistelupäivänä hyökkäämme! Pokaalit ja kilvet eivät merkitse täällä, vain voitolla on merkitystä!"
"TID_TUTORIAL_WAR_INFO_1","Napauta tietopainiketta saadaksesi lisätietoja. Päällikkö, klaanisi luottaa kykyihisi!"
"TID_CLAN_WARS","Klaanisodat"
"TID_FRIENDLY_ZONE","Turvallinen alue"
"TID_ENEMY_TERRITORY","Vihollisen alue"
"TID_DONATE","Lahjoita"
"TID_WARS_WON","Voitetut sodat"
"TID_PREVIOUS_BEST","Viimeksi paras"
"TID_NEW_BEST","Uusi paras"
"TID_TRANSITION_WAR_ENDED","Sota päättyi"
"TID_TRANSITION_WAR_START","Taistelupäivä"
"TID_TRANSITION_WAR_PREPARE","Valmistelupäivä"
"TID_PLUS_ONE_CLAN_STAR","+1 sotatähti"
"TID_WAR_RESULTS_BUTTON","Sodan tulokset"
"TID_TAB_RESULTS","Sodan tulokset"
"TID_WAR_RESULTS_INFO","Sodan päättyessä lisäsaalis toimitetaan aarrekammioosi. Voitto tuo myös klaanillesi suuren määrän klaanipisteitä. Voit katsella sodan tuloksia ja taisteluiden uusintoja jonkin aikaa sodan loputtua. Klaanin sotalokista löydät tietoja vanhemmistakin sodista."
"TID_WAR_RESULTS_INFO_FRIENDLYWAR_ADDITION","Sodan päättyessä lisäsaalis toimitetaan aarrekammioosi. Voitto tuo myös klaanillesi suuren määrän klaanipisteitä. Voit katsella sodan tuloksia ja taisteluiden uusintoja jonkin aikaa sodan loputtua. Klaanin sotalokista löydät tietoja vanhemmistakin sodista.\n\nHuomaa: Ystävyyssodasta ei saa saalista eikä klaanipisteitä."
"TID_WAR_RESULTS_INFO_HEADLINE","Sodan tulokset"
"TID_WAR_SPECTATOR_TITLE","Sodan katselija"
"TID_WAR_SPECTATOR_TEXT","Et osallistu tähän sotaan. Pyydä klaanin johtajaa tai apujohtajaa valitsemaan sinut ensi kerralla, jos haluat mukaan."
"TID_ALLIANCE_WAR_HAS_ENDED","Klaanisotasi on päättynyt!"
"TID_NUMBER_ONE",1
"TID_NUMBER_TWO",2
"TID_NUMBER_THREE",3
"TID_NUMBER_FOUR",4
"TID_ALLIANCE_WAR_RETURN_TO_CURRENT_WAR","Nykyinen sota"
"TID_HOME","Koti"
"TID_ENEMY","Vastus"
"TID_BUTTON_RETURN_TO_WAR","Sotakartta"
"TID_ALLIANCE_WAR_PLAYER_ON_WAR_COOLDOWN","Valmiina sotaan tämän ajan kuluttua:"
"TID_WAR_DONATE_SPECTATOR","Katselijat eivät voi lahjoittaa!"
"TID_WAR_SEARCH_CANCEL","Perutaan hakua..."
"TID_GOOGLE_PLAY_ACHIEVEMENTS","Saavutukset"
"TID_ALLIANCE_WAR_STAT_STARS_PER_ATTACK","Uusia tähtiä hyökkäystä kohden"
"TID_ALLIANCE_WAR_STATS_TAB","Sotatilasto"
"TID_ALLIANCE_WAR_MOST_HEROIC_VICTORY","Sankarillisin hyökkäys"
"TID_ALLIANCE_WAR_MOST_HEROIC_DEFENCE","Sankarillisin puolustus"
"TID_ALLIANCE_WAR_NO_HEROIC_VICTORY","Ei mitään"
"TID_ALLIANCE_WAR_AVG_ATTACK_DURATION","Hyökkäysten keskimääräinen kesto"
"TID_ALLIANCE_WAR_LAST_MOMENT_EVENT","Viimeinen tilaisuus!"
"TID_WAR_STREAM_ENTRY_TIME","<time> jäljellä"
"TID_ALLIANCE_WAR_STAT_NUM_3STARS","3 tähteä"
"TID_ALLIANCE_WAR_STAT_NUM_2STARS","2 tähteä"
"TID_ALLIANCE_WAR_STAT_NUM_1STARS","1 tähti"
"TID_ALLIANCE_WAR_STAT_ATTACKS_LOST","Hävityt hyökkäykset"
"TID_VIEW_PLAYER_ON_WAR_MAP_BUTTON","Katso kartalla"
"TID_POPUP_REMOVE_WAR_DONATION_TITLE","Poista joukko?"
"TID_POPUP_REMOVE_WAR_DONATION_DESCR","Haluatko varmasti poistaa tämän lahjoitetun yksikön sotalinnastasi?"
"TID_ALLIANCE_WAR_MOST_EXPENSIVE_ATTACK","Kaikkein arvokkain voitto"
"TID_GOOGLE_PLUS_SIGNIN_TUTORIAL","Onko sinulla jo kylä?"
"TID_ALLIANCE_WAR_STAT_PARTICIPATION_TOP","Käytetyt hyökkäykset (parhaat kylät)"
"TID_ALLIANCE_WAR_STAT_PARTICIPATION_MID","Käytetyt hyökkäykset (keskitason kylät)"
"TID_ALLIANCE_WAR_STAT_PARTICIPATION_BOTTOM","Käytetyt hyökkäykset (alimman tason kylät)"
"TID_ALLIANCE_WAR_MEMBER_STAT_DEFENCES","Voitetut puolustukset"
"TID_ALLIANCE_WAR_EVENT_25PERCENT_DESTROYED","25 % tuhottu!"
"TID_ALLIANCE_WAR_EVENT_50PERCENT_DESTROYED","50 % tuhottu!"
"TID_ALLIANCE_WAR_EVENT_75PERCENT_DESTROYED","75 % tuhottu!"
"TID_ALLIANCE_WAR_EVENT_TOWN_HALL_DESTROYED","Päärakennus tuhottu!"
"TID_STREAM_EVENT_STARTED_WAR","aloitti klaanisotahaun."
"TID_STREAM_EVENT_CANCELLED_WAR","perui klaanisotahaun."
"TID_STREAM_EVENT_WAR_NO_MATCH_FOUND","Klaanisotaan ei löytynyt vastustajaa. Aloita sota uudelleen."
"TID_STREAM_EVENT_CANCELLED_ARRANGED_WAR","perui ystävyyssodan."
"TID_VILLAGE_EDIT_MODE_WAR","Sotakylän muokkaustila"
"TID_WAR_BASE","Muokkaa sotakylää"
"TID_FEEDBACK_INFO1","\n"
"TID_FEEDBACK_INFO2","\n"
"TID_FEEDBACK_INFO3","\n"
"TID_FEEDBACK_INFO4","\n"
"TID_FEEDBACK_INFO5","Voisitko antaa meille seuraavat tiedot kadonneesta kylästäsi?\nKylän tarkka nimi:\nPäärakennuksen taso:\nKokemuspistetaso:\nKlaanisi nimi (jos olet klaanissa):"
"TID_FEEDBACK_INFO6","\n"
"TID_FEEDBACK_BUTTON5","Menetetty kylä"
"TID_BUTTON_SIGN_IN","Kirjaudu"
"TID_WAR_STATS_HEADER_BATTLES","Hyökkäykset yhteensä"
