"TID","ES"
"TID_POPUP_BOOST_ALL_COLLECTORS","¿Quieres duplicar la velocidad de producción de los <number> extractores de este tipo durante <time>?"
"TID_POPUP_BOOST_ALL_BARRACKS_BOOSTER","¿Quieres multiplicar por <multiplier> la velocidad de entrenamiento y elaboración de <number> cuarteles y calderos de hechizos durante <time>?"
"TID_POPUP_BOOST_ALL_COLLECTORS_BOOSTER","¿Quieres duplicar la velocidad de producción de los <number> extractores durante <time>?"
"TID_CLAN_LOCALE","Ubicación del clan:"
"TID_CLAN_WAR_FREQ","Frecuencia de guerra:"
"TID_CLAN_WAR_FREQ_UNKNOWN","No especificada"
"TID_CLAN_WAR_FREQ_ALWAYS","Siempre"
"TID_CLAN_WAR_FREQ_MORE_THAN_ONCE_WEEKLY","2 veces por semana"
"TID_CLAN_WAR_FREQ_ONCE_WEEKLY","1 vez por semana"
"TID_CLAN_WAR_FREQ_LESS_THAN_ONCE_WEEKLY","Casi nunca"
"TID_CLAN_WAR_FREQ_NEVER","Nunca"
"TID_POPUP_BOOST_ALL_DARK_BARRACKS","¿Quieres multiplicar x<multiplier> la velocidad de entrenamiento de <number> cuarteles oscuros durante <time>?"
"TID_REGION_INT","Internacional"
"TID_LOCAL_NOTIFICATION_YOUR_SPELLS_ARE_READY","Tus hechizos están listos para la batalla."
"TID_YES","Sí"
"TID_NO","No"
"TID_SEARCH_TERM_ANY","Cualquiera"
"TID_POPUP_RED_GEMS_PURCHASED_TITLE","¡Gracias, jefe!"
"TID_POPUP_RED_GEMS_PURCHASED_TEXT","Gracias por ayudar a (RED) a luchar contra el sida. ¿Quieres mostrar tu apoyo decorando tu ayuntamiento con (RED) hasta el 8 de diciembre?"
"TID_SEARCH_OPTIONS","Opciones de búsqueda avanzada"
"TID_SHOW_SEARCH_OPTIONS","Mostrar"
"TID_CLAN_MEMBER_COUNT","Miembros:"
"TID_CLAN_MIN_TROPHIES","Puntos mínimos del clan:"
"TID_TO","a"
"TID_CLAN_ADVANCED_SEARCH_RESULTS_WITH_NAME","Resultados de la búsqueda por \q<name>\q con opciones avanzadas"
"TID_CLAN_ADVANCED_SEARCH_RESULTS_NO_NAME","Resultados de la búsqueda con opciones avanzadas"
"TID_CLAN_LOCATION_UNKNOWN","No especificada"
"TID_CLAN_SHOW_ONLY_JOINABLE","Solo clanes disponibles:"
"TID_RESUME_BOOST","Reanudar"
"TID_NEWS_SAFEGUARD_TITLE","¡Mantén a salvo tu aldea!"
"TID_NEWS_SAFEGUARD_TEXT_ANDROID","Conéctate con tu cuenta de Google Play para guardar tu progreso y poder jugar en varios dispositivos Android."
"TID_NEWS_SAFEGUARD_TEXT","Inicia sesión en Game Center para proteger tu progreso y poder acceder desde varios dispositivos iOS."
"TID_RED_PROCEEDS","El 100 % de los beneficios se destinará a ayudar a (RED) a luchar contra el sida."
"TID_FB_CONNECT_NOT_SAFE_TITLE","Has conectado con Facebook"
"TID_FB_CONNECT_NOT_SAFE_TEXT","Conecta tu aldea con Facebook para jugar con tus amigos o inicia sesión en Game Center para proteger tu progreso y poder acceder desde varios dispositivos."
"TID_FB_CONNECT_NOT_SAFE_TEXT_ANDROID","Conecta tu aldea con Facebook para jugar con tus amigos o con Google Play para proteger tu progreso y poder acceder desde varios dispositivos."
"TID_OBSTACLE_HALLOWEEN2014","Lápida de Halloween"
"TID_TRAP_HALLOWEEN_SKEL","Trampa de esqueletos"
"TID_TRAP_HALLOWEEN_SKEL_INFO","Tiende emboscadas y sorprende a tus enemigos con una escaramuza de escuálidos esqueletos de poca vida, pero difíciles de detener. Estas trampas pueden tener como objetivo tanto tropas aéreas como terrestres."
"TID_CLAN_TAG","Código del clan:"
"TID_BUTTON_BOOST_ALL","Acelerar todo"
"TID_NEWS_RED_LIKE","Me gusta (RED)"
"TID_WAR_EXCLUDED_MEMBERS","Miembros excluidos:"
"TID_WAR_CANNOT_EXCLUDE_MAX_REACHED","¡No puedes excluir a más miembros de la guerra!"
"TID_LAYOUTS_USE_BUTTON","Activar distribución"
"TID_LAYOUTS_COPY_BUTTON","Copiar distribución"
"TID_LAYOUTS_EDIT_BUTTON","Editar distribución"
"TID_LAYOUTS_VILLAGE","Aldea"
"TID_LAYOUTS_WARBASE","Base de guerra"
"TID_LAYOUTS_ACTIVE_LAYOUT","Distribución activa"
"TID_POPUP_REPLACE_LAYOUT","Reemplazar distribución"
"TID_POPUP_TEXT_REPLACE_LAYOUT","¿Seguro que quieres reemplazar la distribución actual?"
"TID_BUTTON_VILLAGE_LOAD","Cargar"
"TID_BOUND_TO_OTHER_ACCOUNT_LOAD_VILLAGE_TITLE","¿Quieres cargar la aldea?"
"TID_LAYOUTS_ALREADY_ACTIVE","Esta distribución ya está en uso."
"TID_LAYOUTS_INCOMPLETE","Primero debes completar la distribución."
"TID_UNABLE_TO_LOCATE_COUNTRY_FOR_CLAN_SCORES","No se han podido mostrar las mejores puntuaciones en la ubicación de tu clan."
"TID_LAYOUT_EDITOR","Editor de distribución"
"TID_LAYOUTS_COPY_LABEL","Copiar distribución"
"TID_PUSH_UNDER_ATTACK","¡<attacker> está arrasando tu aldea!"
"TID_LAYOUTS_EMPTY_SLOT","Vacío"
"TID_LAYOUTS_COPY_EXPLANATION","Selecciona tu aldea o tu base de guerra para copiar la distribución seleccionada."
"TID_POPUP_UNDER_ATTACK_LIVE_REPLAY","¡Tu aldea está siendo atacada!"
"TID_LAYOUTS_CANT_REPLACE_ACTIVE","No se puede reemplazar la distribución activa."
"TID_LAYOUTS_OBSTRUCTED","Primero debes despejar algunos obstáculos."
"TID_LAYOUTS_INVALID","Error al guardar la distribución"
"TID_EDIT_MODE_FINISH_LATER","Terminar más tarde"
"TID_LAYOUTS_WARBASE_INFO","Los cambios en la distribución activa de la base de guerra durante el día de la batalla se aplican en la próx. guerra."
"TID_LAYOUTS_CANT_COPY_EMPTY","No se puede copiar una distribución vacía."
"TID_EDIT_MODE_BLOCKED","Los edificios bloqueados por obstáculos se han colocado en el inventario."
"TID_EDIT_MODE_BLOCKED_COPY","Los edificios no encontrados según la distribución copiada o bloqueados por obstáculos se han colocado en el inventario."
"TID_LAYOUTS_REBUILD_CLAN_CASTLE","Antes debes reconstruir el castillo del clan."
"TID_LAYOUTS_ACTIVE_VILLAGE","Aldea activa"
"TID_LAYOUTS_ACTIVE_WAR_BASE","Activar base de guerra"
"TID_PARENTS_GUIDE_BUTTON","Guía para padres"
"TID_LAYOUTS_EXPLANATION",
"TID_CLANBADGE_LAYER_0","Fondo"
"TID_CLANBADGE_LAYER_1","Estampado"
"TID_CLANBADGE_LAYER_2","Contorno"
"TID_WAROPTIN_COUNTIN","Dentro"
"TID_WAROPTIN_LEAVEOUT","Fuera"
"TID_ALLIANCE_WAR_EDIT_MEMBERS","Elige a los participantes de la guerra"
"TID_CANNOT_ADD_MEMBER_TO_WAR_COOLDOWN","Este jugador no puede participar en la guerra."
"TID_WAR_SIZE","Tamaño de la guerra: <num> contra <num>"
"TID_WAR_NOT_ENOUGH_PARTICIPANTS","Elige a más miembros para empezar una guerra."
"TID_WAR_PERSONAL_SETTING_IN","Dentro"
"TID_WAR_PERSONAL_SETTING_OUT","Fuera"
"TID_CLAN_MIN_LEVEL","Nivel mínimo del clan"
"TID_WAR_SELECT_MEMBERS_HINTS","Selecciona a los miembros con los botones de arriba."
"TID_MY_PROFILE_TAB","Mi perfil"
"TID_PLAYER_CLAN_TAB","Clan del jugador"
"TID_WAR_PARTICIPANTS_HEADER","Participantes de la guerra:"
"TID_CLAN_BADGE_LOCKED","Mejora tu clan al nivel <num> para desbloquear este artículo."
"TID_CLANPERK_DESC_TROOP_REQUEST","Tiempo de espera para solicitar donaciones:"
"TID_CLANPERK_DESC_DONATION_LIMIT","Límite de donación:"
"TID_CLANPERK_DESC_DONATION_REFUND","Reembolso por donación:"
"TID_CLANPERK_DESC_DONATION_UPGRADE","Mejora de donaciones:"
"TID_CLANPERK_DESC_WAR_LOOT_CAPACITY","Capacidad extra de la tesorería:"
"TID_CLANPERK_DESC_WAR_LOOT_MULT","Botín extra de bonus de guerra:"
"TID_CLANPERK_DESC_BADGE_LEVEL","Contornos del emblema del clan desbloqueados: <value>"
"TID_NEWS_UPGRADE_OS_TITLE","Aviso importante:"
"TID_NEWS_UPGRADE_OS_TEXT","Por motivos técnicos, con la próxima actualización para el App Store, Clash of Clans dejará de estar disponible para todas las versiones de iOS inferiores a 5.1.1.\nTeniendo en cuenta que tu dispositivo usa un sistema operativo inferior al especificado, no podrás jugar a Clash of Clans si no actualizas a la última versión.\nPara obtener más información sobre cómo actualizar iOS mediante iTunes, toca Más información."
"TID_NEWS_UPGRADE_OS_MORE","Más información"
"TID_CLANPERK_COMPLETED","¡Conseguido!"
"TID_CLANPERK_UNLOCKED_PERKS","Galardones del clan"
"TID_CLANPERK_INFO_TEXT","Gana XP del clan y haz que suba de nivel para desbloquear poderosos galardones. El XP del clan se consigue compitiendo en guerras de clanes y en los Juegos del Clan."
"TID_ALLIANCE_WAR_MY_TEAM","Mi equipo"
"TID_ALLIANCE_WAR_ENEMY_TEAM","Equipo enemigo"
"TID_ALLIANCE_EXP_EARNED","+<value> de XP del clan"
"TID_WAROPTIN_TAKE","Admitir"
"TID_WAROPTIN_LEAVE","Abandonar"
"TID_WAR_PERSONAL_SETTING_TAKE_ME","Admíteme"
"TID_WAR_PERSONAL_SETTING_LEAVE_ME","Exclúyeme"
"TID_WAR_PERSONAL_INFO","¿Quieres participar en las guerras de clanes? Los otros miembros del clan podrán ver tus preferencias."
"TID_CLANPERK_DESC_DONATION_UPGRADE_PLURAL","Las tropas donadas se mejoran en <value> niveles."
"TID_STREAM_EVENT_ALLIANCE_LEVEL_UP","¡El clan ha alcanzado el nivel <value>! Nuevos galardones desbloqueados:"
"TID_START_WAR_FAILED_INVALID_SIZE","¡No se puede iniciar la guerra!"
"TID_INVALID_WAR_MEMBERS_COUNT","Miembros seleccionados: <num>"
"TID_ALLIANCE_WAR_EXP_AVAILABLE","Un ataque exitoso proporciona +<num> de XP del clan"
"TID_PERSONAL_WAR_PREFERENCE_TITLE","Preferencia de guerras de clanes"
"TID_PERSONAL_WAR_PREFERENCE_DESCR","Activa o desactiva esta opción para que el líder del clan sepa si quieres participar o no en las guerras de clanes."
"TID_PERSONAL_WAR_PREFERENCE_IN","Sí"
"TID_PERSONAL_WAR_PREFERENCE_OUT","No"
"TID_PERSONAL_WAR_PREFERENCE_BUTTON_LABEL","Guerras de clanes"
"TID_INVALID_WAR_MEMBERS_INFO_LOW","Selecciona un mínimo de <value> miembros."
"TID_INVALID_WAR_MEMBERS_INFO_MID","Selecciona <low> o <high> miembros."
"TID_INVALID_WAR_MEMBERS_INFO_HIGH","Selecciona un máximo de <value> miembros."
"TID_ALLIANCE_WAR_BATTLE_XP","<xpnum> de XP del clan ganado en ataques exitosos"
"TID_ALLIANCE_WAR_STAR_XP","<xpnum> de XP del clan por ganar <num> estrellas."
"TID_ALLIANCE_WAR_STAR_XP_DESC","Bonus de <xpnum> de XP del clan por ganar <num> estrellas."
"TID_ALLIANCE_WAR_WIN_XP","¡Bonus de +<xpnum> de XP del clan por ganar la guerra!"
"TID_CLANPERK_DESC_TROOP_REQUEST_VALUE","<value> minutos"
"TID_CLANPERK_DESC_DONATION_LIMIT_VALUE","<troops> tropas, <spells> hechizos"
"TID_CLANPERK_DESC_DONATION_REFUND_VALUE","<value> % del coste"
"TID_CLANPERK_DESC_DONATION_UPGRADE_VALUE","<value> nivel"
"TID_CLANPERK_DESC_DONATION_UPGRADE_VALUE_PLURAL","<value> niveles"
"TID_CLANPERK_DESC_WAR_LOOT_CAPACITY_VALUE","<value> %"
"TID_CLANPERK_DESC_WAR_LOOT_MULT_VALUE","<value> %"
"TID_CLANPERK_DESC_LOCKED_VALUE","Se desbloquea en el nivel <num> del clan."
"TID_ALLIANCE_WAR_XP_EARNED","XP del clan ganado"
"TID_ALLIANCE_WAR_OBJECTIVES","Objetivos del clan"
"TID_CLAN_PERK_BONUS","Galardón de bonus"
"TID_WAR_STATS_HEADER_ALLIANCE_EXP","XP del clan"
"TID_WAR_STATS_HEADER_DEFEAT_BASES","Por derrotar bases de guerra enemigas"
"TID_WAR_STATS_HEADER_DEFEAT_BASES_SHORT","Por derrotar bases de guerra"
"TID_WAR_STATS_HEADER_COLLECT_STARS","Por conseguir <num> estrellas"
"TID_WAR_STATS_HEADER_WIN_WAR","Por ganar la guerra"
"TID_WAR_STATS_HEADER_ALLIANCE_EXP_INFO","El XP del clan se otorga al final de la guerra."
"TID_WAR_STATS_HEADER_TOTAL","Total"
"TID_REGION_CUSTOM1",
"TID_REGION_CUSTOM2",
"TID_REGION_CUSTOM3",
"TID_REGION_CUSTOM4",
"TID_REGION_CUSTOM5",
"TID_ALLIANCE_TAB_BOOKMARKS","Favoritos"
"TID_NO_BOOKMARKS","No has marcado ningún clan como favorito.\n\nPuedes hacerlo desde la página de información del clan que quieras marcar como favorito."
"TID_ERROR_BOOKMARKS_FULL","Tienes demasiados favoritos. Elimina algunos para poder añadir más."
"TID_CHANGE_NAME_ALREADY_USED","No se puede volver a cambiar de nombre. En esta cuenta ya se ha cambiado una vez."
"TID_CHANGE_NAME_BUTTON","Cambiar nombre"
"TID_CHANGE_NAME_TITLE","Cambiar nombre"
"TID_SETTINGS_PLAYERNAME_CURRENT","Nombre actual:"
"TID_SETTINGS_PLAYERNAME_ENTERNEW","Introduce el nuevo nombre:"
"TID_CONTINUE","Continuar"
"TID_NAMECHANGE_WARNING","Procura elegir un nombre adecuado."
"TID_CONFIRM","Confirmar"
"TID_SETTINGS_PLAYERNAME_REENTERNEW","Vuelve a introducir el nombre:"
"TID_NAME_ALREADY_CHANGED","Solo se puede cambiar de nombre una vez."
"TID_NAME_CHANGE_TH_LEVEL_TOO_LOW","El cambio de nombre está disponible a partir del nivel <level> de ayuntamiento."
"TID_BOOKMARKS_NOT_LOADED_YET","No se han podido cargar los favoritos. Inténtalo de nuevo más tarde."
"TID_ALLIANCE_UNAVAILABLE","La información del clan no está disponible."
"TID_BOOKMARK_ADDED","Favorito añadido"
"TID_BOOKMARK_REMOVED","Favorito eliminado"
"TID_BOOKMARKS_FULL","Favoritos llenos"
"TID_NAME_CHANGE_ALREADY_USED","Ya has cambiado de nombre una vez."
"TID_SETTINGS_PLAYERNAME_CONFIRM_NEW","¿Seguro que quieres cambiar de nombre?\nTu nuevo nombre será:"
"TID_ERROR_NAMES_DONT_MATCH","Los nombres no coinciden. Inténtalo de nuevo."
"TID_BUTTON_ROTATE","Girar"
"TID_NAME_CHANGED_SUCCESS","¡Has cambiado de nombre!"
"TID_NAME_CHANGE_IN_PROGRESS","No puedes cambiar de nombre. Ya hay un cambio de nombre en curso."
"TID_PLAYER_TAG","Etiqueta de jugador"
"TID_ALLIANCE_WAR_ATTACK_CONFIRM","Confirma que quieres atacar."
"TID_BUTTON_WAR_ATTACK_CONFIRM_ATTACK","Atacar"
"TID_WAR_ATTACK_CONFIRM_TITLE","¿Atacar ahora?"
"TID_WAR_ATTACK_CONFIRM_TROOPS_TEXT","Tropas: <number>"
"TID_WAR_ATTACK_CONFIRM_SPELLS_TEXT","Hechizos: <number>"
"TID_WAR_ATTACK_CONFIRM_CASTLE_TEXT","Tropas y hechizos del castillo del clan: <number>"
"TID_WAR_ATTACK_CONFIRM_CASTLE_TROOPS_ONLY_TEXT","Tropas del castillo del clan: <number>"
"TID_WAR_ATTACK_CONFIRM_HEROES","Héroes: <number>"
"TID_WAR_ATTACK_CONFIRM_INFO","¿Seguro que quieres continuar? Usarás uno de tus ataques restantes."
"TID_AIR_BLASTER","Controlador aéreo"
"TID_AIR_BLASTER_INFO","Controla los cielos con potentes ráfagas de viento que hacen retroceder a los enemigos aéreos. Solo puede apuntar hacia una dirección, así que hazlo girar para maximizar su efectividad."
"TID_STREAM_EVENT_CHANGED_SETTINGS","ha actualizado los ajustes del clan."
"TID_KNOCKBACK","Fuerza de retroceso: <number> casillas"
"TID_NEWS_UPDATE_AIR_MORTAR_TITLE",
"TID_NEWS_UPDATE_AIR_MORTAR_TEXT",
"TID_NEWS_UPDATE_BOOKMARKS_TITLE",
"TID_NEWS_UPDATE_BOOKMARKS_TEXT",
"TID_SETTINGS_CLAN_CHAT_FILTER","Filtrar chat del clan"
"TID_INFO_SPELL_STORAGE","Almacén de hechizos:"
"TID_BUILDING_MINI_SPELL_FACTORY","Caldero de hechizos oscuros"
"TID_MINI_SPELL_FACTORY_INFO","Solo los magos más brillantes (o temerarios) se atreven a elaborar elixir oscuro. Para dominar los hechizos oscuros más densos se requiere una perspicacia muy aguda, pero con ello se consiguen unas ventajas tácticas únicas."
"TID_POPUP_BOOST_MINI_SPELL_FACTORY","¿Quieres multiplicar por <multiplier> la velocidad de elaboración de hechizos oscuros durante <time>?"
"TID_LEAGUE_CHAMPION1","Liga de Campeones I"
"TID_LEAGUE_CHAMPION2","Liga de Campeones II"
"TID_LEAGUE_CHAMPION3","Liga de Campeones III"
"TID_LEAGUE_CHAMPION1_SHORT","Campeón I"
"TID_LEAGUE_CHAMPION2_SHORT","Campeón II"
"TID_LEAGUE_CHAMPION3_SHORT","Campeón III"
"TID_LEAGUE_HERO","Titán"
"TID_LEAGUE_HERO1","Liga de Titanes I"
"TID_LEAGUE_HERO2","Liga de Titanes II"
"TID_LEAGUE_HERO3","Liga de Titanes III"
"TID_LEAGUE_HERO1_SHORT","Titán I"
"TID_LEAGUE_HERO2_SHORT","Titán II"
"TID_LEAGUE_HERO3_SHORT","Titán III"
"TID_LEAGUE_LEGENDARY","Liga de Leyendas"
"TID_LEAGUE_LEGENDARY_SHORT","Leyenda"
"TID_HINT_STORAGES_SPELL_IMMUNITY","Todos los almacenes de recursos son inmunes al daño de hechizo."
"TID_STORAGES_SPELL_IMMUNITY","Todos los almacenes de recursos son inmunes al daño de hechizo."
"TID_POPUP_ARMY_OVERVIEW","Información del ejército"
"TID_SPEEDUP","Hechizo de aceleración"
"TID_SPEEDUP_INFO","¡Ponles las pilas incluso a las unidades más pesadas!\n\nLos hechizos de aceleración no aumentan tanto el daño como los hechizos de furia, pero proporcionan un aumento de la velocidad de movimiento. Además, al ocupar menos espacio de almacenamiento, podrás llevar más a la batalla."
"TID_HINT_SPELL_SPEEDUP","Los hechizos de aceleración son fantásticos para las unidades lentas capaces de infligir mucho daño, como el globo bombástico y la P.E.K.K.A."
"TID_EARTHQUAKE","Hechizo de terremoto"
"TID_EARTHQUAKE_INFO","¡Debilita los muros y los edificios con terremotos de gran magnitud!\n\nEl hechizo de terremoto daña las estructuras en función de sus puntos de vida. Los siguientes hechizos de terremoto infligirán cada vez menos daño a los mismos edificios, pero más a los mismos muros. ¡Ningún muro podrá resistir la fuerza de cuatro hechizos de terremoto!"
"TID_HINT_SPELL_EARTHQUAKE1","Los hechizos de terremoto pueden afectar gravemente a los grupos de edificios con muchos puntos de vida."
"TID_HINT_SPELL_EARTHQUAKE2","Lanzar más hechizos de terremoto contra los mismos edificios inflige menos daño."
"TID_POISON_CLOUD","Hechizo de veneno"
"TID_POISON_CLOUD_INFO","¡Dales un poco de ventaja a tus tropas con este veneno mortífero!\n\nLas unidades defensivas que se vean envueltas en la nube tóxica del hechizo de veneno se moverán y atacarán más despacio; además, recibirán cada vez más daño. Este hechizo no afecta a las estructuras."
"TID_HINT_SPELL_POISON_CLOUD1","Los hechizos de veneno son muy eficaces contra grandes grupos de esqueletos enemigos."
"TID_HINT_SPELL_POISON_CLOUD2","Los ataques de tu ejército serán mucho más eficaces contra las tropas del castillo del clan afectadas por el hechizo de veneno."
"TID_HINT_CLAN_CHAT_PROFANITY_FILTER","En el menú Ajustes se puede activar un filtro de lenguaje vulgar para el chat del clan."
"TID_HINT_DARK_SPELLS","Los hechizos oscuros ocupan menos espacio de almacenamiento que los hechizos normales, lo que te permite llevar más."
"TID_SPELL_STORAGE_BREWING_CAPACITY","Capacidad de elaboración: <number>"
"TID_ARMY_OVERVIEW_HINT_SPELLS","Disponible con un ayuntamiento de nivel <number>."
"TID_ARMY_OVERVIEW_HINT_CLAN_CASTLE","Únete a un clan para recibir tropas, hechizos y máquinas de asedio del castillo del clan."
"TID_ARMY_OVERVIEW_HINT_HEROES","Disponible con un ayuntamiento de nivel <number>."
"TID_INFO_TARGET_TYPE_BUILDINGS_AND_WALLS","Edificios y muros"
"TID_INFO_TARGET_TYPE_UNITS","Tropas"
"TID_SPELL_DAMAGE_PERCENT","Daño: <number> %"
"TID_LEADERBOARDBANNER_PLAYERTOURNAMENTS","Torneo de la Liga de Leyendas"
"TID_LEADERBOARDBANNER_PLAYER_REWARD","Mejores jugadores del último torneo:\n(toca abajo para ver más)"
"TID_LEADERBOARDBANNER_PLAYER_TIMELEFT","Termina en:"
"TID_LEADERBOARDBANNER_PLAYER_HISTORY_TITLE","Leyendas del último torneo:"
"TID_LEADERBOARDBANNER_PLAYER_HISTORY_INFO","El contador de trofeos de los jugadores se restablece al inicio de la Liga de Leyendas después de cada torneo. Los trofeos deducidos se otorgan de forma permanente como trofeos de leyenda."
"TID_PRESTIGE_TROPHIES","Trofeos de leyenda"
"TID_LEGEND_SEASON_END_INTRO","¡Enhorabuena por tu actuación legendaria!"
"TID_LEGEND_SEASON_END_INFO","Has finalizado con el rango global <rank>. Tu sobresaliente rendimiento se ha grabado en tu perfil de jugador para que todos lo vean."
"TID_LEGEND_SEASON_END_INFO_WITH_PRESTIGE","Has finalizado con el rango global <rank> y has ganado <prestige> trofeos de leyenda. Tu sobresaliente rendimiento se ha grabado en tu perfil de jugador para que todos lo vean."
"TID_LEGEND_SEASON_END_TROPHY_RESET","Tu contador de trofeos se ha restablecido a <value> para el inicio del nuevo torneo de la Liga de Leyendas."
"TID_LEGEND_SEASON_INFO","Si te mantienes en la Liga de Leyendas hasta el final de la temporada, tu posición final aparecerá en tu perfil."
"TID_LEGEND_SEASON_INFO_PRESTIGE","El contador de trofeos de todas las leyendas se restablece a <value> al inicio de cada temporada. Los trofeos deducidos se conservan como trofeos de leyenda."
"TID_PROFILE_BEST_TROHPIES","El mejor de la historia:"
"TID_PROFILE_LEGEND_BEST","Mejor: Temporada de <month> <year>"
"TID_PROFILE_LEGEND_LAST","Anterior: Temporada de <month> <year>"
"TID_PROFILE_LEGEND_RANK","Rango"
"TID_PROFILE_LEGEND_RANK_INLINE","Rango <value>"
"TID_BUTTON_EDIT","Editar ejército"
"TID_MONTH_1","Enero"
"TID_MONTH_2","Febrero"
"TID_MONTH_3","Marzo"
"TID_MONTH_4","Abril"
"TID_MONTH_5","Mayo"
"TID_MONTH_6","Junio"
"TID_MONTH_7","Julio"
"TID_MONTH_8","Agosto"
"TID_MONTH_9","Septiembre"
"TID_MONTH_10","Octubre"
"TID_MONTH_11","Noviembre"
"TID_MONTH_12","Diciembre"
"TID_SEASON_NAME","Temporada de <month> <year>"
"TID_PROFILE_BEST_WAR_STARS","Estrellas de guerra ganadas:"
"TID_PROFILE_LEGEND_NO_LAST_RANK","Sin clasificar"
"TID_PREFERRED_TARGET_EFFECT_BONUS","(Efecto x<number>)"
"TID_SETTING_CHANGE_FAILED","Se ha producido un error al cambiar este parámetro. Inténtalo de nuevo más tarde."
"TID_SLOW_SPEED","Disminución de velocidad: <number> %"
"TID_REQUIRED_DARK_SPELL_FORGE_LEVEL","Requiere caldero de hechizos oscuros de nivel <number>."
"TID_LEADERBOARDBANNER_PLAYER_NO_TOP_3","¡Aquí aparecerán los ganadores del torneo de la Liga de Leyendas!"
"TID_LEADERBOARDBANNER_PLAYER_NO_HISTORY","Ningún jugador de la Liga de Leyendas se ha clasificado en el último torneo."
