"TID","JP"
"TID_DIAMOND_BUNDLE_TH5","タウンホール５パック"
"TID_DIAMOND_BUNDLE_TH6","タウンホール６パック"
"TID_DIAMOND_BUNDLE_TH7","タウンホール７パック"
"TID_DIAMOND_BUNDLE_TH8","タウンホール８パック"
"TID_DIAMOND_BUNDLE_TH9","タウンホール９パック"
"TID_DIAMOND_BUNDLE_TH10","タウンホール１０パック"
"TID_DIAMOND_BUNDLE_TH11","タウンホール１１パック"
"TID_VILLAGE_OBJECT_SHIP","船"
"TID_CLAN_IS_ALREADY_IN_WAR","クランはすでに対戦中です"
"TID_CLAN_HAS_REQUEST_ALREADY","クランはフレンド対戦チャレンジを保留しています"
"TID_CLAN_HAS_TOO_FEW_MEMBERS","クランのメンバー数が不足しています"
"TID_YOUR_CLAN_IS_ALREADY_IN_WAR","クランはすでに対戦中です"
"TID_OFFER_PURCHASE_PENDING","購入中..."
"TID_OFFER_PURCHASE_PENDING_ERROR","購入を処理しています。"
"TID_ACCEPT_FRIENDLY_WAR_NOT_AVAILABLE_IN_MODE","フレンド対戦チャレンジを了承するには、ホームに戻ってください！"
"TID_BUILDING_BOMB_TOWER","ボムタワー"
"TID_BUILDING_BOMB_TOWER_INFO","ボムタワーは、付近の地上ユニットを爆弾で攻撃し\n破壊されると大爆発を起こします！\n近接攻撃ユニットは、近づかない方が無難です！"
"TID_DIAMOND_BUNDLE_HERO","ヒーロー"
"TID_CAPACITY_LEFT_INDICATOR_TEXT","残り"
"TID_FRIENDLY_WAR","フレンド対戦"
"TID_HELP_TRAINING_PRESET_PREVIOUS_ARMY","バトルで最後に使用した部隊を、高速で訓練します！"
"TID_HELP_TRAINING_TROOPS_HELP_POPUP","予備のユニットを訓練し、部隊に空きができるまでここに待機させておくことができます。\n\n注意：兵舎が建設中である場合は、訓練速度が遅くなります。"
"TID_HELP_TRAINING_SPELLS_HELP_POPUP","予備の呪文を生成し、部隊に空きができるまでここに保管しておくことができます。"
"TID_DIAMOND_BUNDLE_BUILDER_INFO","この大工パックには、<gems>個のエメラルドと無料の大工が入っています！"
"TID_DIAMOND_BUNDLE_TH4_INFO","• <gems>エメラルド\n• <res0>ゴールド\n• レベル1対空砲\n\n建設時間なし、収容量制限なし！\n\nこの<cffec78><value>倍バリュー</c>のパックは、1度限りの特別提供となります！"
"TID_DIAMOND_BUNDLE_TH5_INFO","• <gems>エメラルド\n• <res0>ゴールド\n• レベル1ウィザードの塔\n\n建設時間なし、収容量制限なし！\n\nこの<cffec78><value>倍バリュー</c>のパックは、1度限りの特別提供となります！"
"TID_DIAMOND_BUNDLE_TH6_INFO","• <gems>エメラルド\n• <res0>ゴールド\n• レベル1エアスイーパー\n\n建設時間なし、収容量制限なし！\n\nこの<cffec78><value>倍バリュー</c>のパックは、1度限りの特別提供となります！"
"TID_DIAMOND_BUNDLE_TH7_INFO","• <gems>エメラルド\n• バーバリアンキング\n• レベル2かくしテスラ\n\n建設時間なし！\n\nこの<cffec78><value>倍バリュー</c>のパックは、1度限りの特別提供となります！"
"TID_DIAMOND_BUNDLE_TH8_INFO","• <gems>エメラルド\n• <res0>ゴールド\n• レベル1ボムタワー\n\n建設時間なし、収容量制限なし！\n\nこの<cffec78><value>倍バリュー</c>のパックは、1度限りの特別提供となります！"
"TID_DIAMOND_BUNDLE_TH9_INFO","• <gems>エメラルド\n• アーチャークイーン\n• レベル1巨大クロスボウ\n\n建設時間なし！\n\nこの<cffec78><value>倍バリュー</c>のパックは、1度限りの特別提供となります！"
"TID_DIAMOND_BUNDLE_TH10_INFO","• <gems>エメラルド\n• <res0>ゴールド\n• レベル1インフェルノタワー\n\n建設時間なし、収容量制限なし！\n\nこの<cffec78><value>倍バリュー</c>のパックは、1度限りの特別提供となります！"
"TID_DIAMOND_BUNDLE_TH11_INFO","• <gems>エメラルド\n• ヒーロー「グランドウォーデン」\n• レベル1イーグル砲\n\n建設時間なし！\n\nこの<cffec78><value>xバリュー</c>のスターターパックは、1度きりの限定提供となります！"
"TID_DIAMOND_BUNDLE_HERO_INFO","ヒーロー"
"TID_OVERQUEUE_HELPER_TROOPS","これらのユニットは、空きスペースがあれば参加します！"
"TID_OVERQUEUE_HELPER_SPELLS","これらの呪文は、空きスペースがあれば参加します！"
"TID_CANCEL_FRIENDLY_WAR_SENDER_TEXT","フレンド対戦チャレンジをキャンセルしますか？"
"TID_CANCEL_FRIENDLY_WAR_SENDER_HEADER","チャレンジをキャンセルしますか？"
"TID_CANCEL_FRIENDLY_WAR_TEXT","フレンド対戦チャレンジを拒否しますか？このクランからのチャレンジは、しばらくブロックされます。"
"TID_CANCEL_FRIENDLY_WAR_HEADER","チャレンジを拒否しますか？"
"TID_SHOP_PURCHASED","購入済"
"TID_ARRANGED_WAR_EDIT_MEMBERS","フレンド対戦の参加者を選択"
"TID_VALUE_STICKER_CONTENT","<value>x バリュー"
"TID_DIAMOND_BUNDLE_BOMB_TOWER","ボムタワーパック"
"TID_DIAMOND_BUNDLE_BOMB_TOWER_INFO","• <gems>エメラルド\n• <res0>ゴールド\n• レベル2ボムタワー\n\n建設時間なし、収容量制限なし！\n\nこの<cffec78><value>xバリュー</c>のスターターパックは、1度きりの限定提供となります！"
"TID_UNPLACED_BUILDINGS","未設置の設備"
"TID_ARRANGED_WAR_SELECT_MEMBERS_HINTS","フレンド対戦では、戦利品やクランXPは手に入りません"
"TID_ARRANGED_WAR_SIZE","フレンド対戦サイズ：<num> vs <num>"
"TID_FRIENDLY_WAR_PARTICIPANTS","フレンド対戦参加者"
"TID_DIAMOND_PACK_6","ひとつまみのエメラルド"
"TID_TOWNHALL_LEVEL","タウンホールレベル<level>"
"TID_RES_PACK","資源パック"
"TID_RES_PACK_INFO","• <gems>エメラルド\n• <res0>ゴールド\n• <res1>エリクサー\n\n収容量制限なし！\n\n期間限定セールで、資源を超お得にゲットしましょう！"
"TID_NEWS_BOMB_TOWER_UPDATE_TITLE","新しい防衛設備：ボムタワー！"
"TID_NEWS_BOMB_TOWER_UPDATE_TEXT","• 射程の短い小型爆弾を投げて、地上のユニットを爆撃します！\n• ボムタワーは破壊されると大爆発を起こし、近くにいる近接ユニットにダメージを与えます！\n• ボムタワーはタウンホールレベル8から利用可能です"
"TID_NEWS_BOMB_TOWER_UPGRADES_TITLE","新アップグレード"
"TID_NEWS_BOMB_TOWER_UPGRADES_TEXT","タウンホール11\n• レベル6ドラゴン\n• レベル5ベビードラゴン\n• レベル5巨大クロスボウ\n• レベル10迫撃砲\n• レベル9かくしテスラ\n• 壁のピース数を25個追加\n\nタウンホールレベル10\n• レベル7ウィザード\n• レベル4ベビードラゴンをアンロック\n\nタウンホールレベル9\n• レベル6ウィザードをアンロック"
"TID_NEWS_BOMB_TOWER_MORE_TITLE","その他のアップデート"
"TID_NEWS_BOMB_TOWER_MORE_TEXT","• フレンド対戦：他のクランにチャレンジを送ってカスタム対戦\n• プレイヤープロフィールからゲーム内フレンドに追加\n• クラン対戦の戦利品ボーナスとクランXPのルールを変更\n• 多くのレベルアップグレードに際して、必要な時間とコストを低減\n• ネクロマンサーからウィザードに至るまで、数多くのバランス調整を実施！\n• 設定に新しい言語を追加：インドネシア語およびマレー語\n\n詳しくは、アップデートのリリースノートをご覧ください！"
"TID_BUNDLE_TOWN_HALL","タウンホールスターターパック"
"TID_BUNDLE_RESOURCE","資源パック"
"TID_BUNDLE_UPDATE","アップデートスペシャルパック"
"TID_OFFER_HAS_EXPIRED","セール終了"
"TID_GOOD_VALUE","超お得！"
"TID_BUNDLE_GEMS_CONFIRMATION","<ce53cff><amount>個のエメラルドを受け取りました！</c>"
"TID_DIAMOND_BUNDLE_GOLD_INFO","• <gems>エメラルド\n• <res0>ゴールド\n\n収容量制限なし！\n\nこの<cffec78><value>xバリュー</c>のスターターパックは、1度きりの限定提供となります！"
"TID_DIAMOND_BUNDLE_GOLD_DARK_ELIXIR_INFO","• <gems>エメラルド\n• <res0>ゴールド\n• <res1>ダークエリクサー\n\n収容量制限なし！\n\nこの<cffec78><value>xバリュー</c>のスターターパックは、1度きりの限定提供となります！"
"TID_DIAMOND_BUNDLE_ELIXIR_DARK_ELIXIR_INFO","• <gems>エメラルド\n• <res0>エリクサー\n• <res1>ダークエリクサー\n\n収容量制限なし！\n\nこの<cffec78><value>xバリュー</c>のスターターパックは、1度きりの限定提供となります！"
"TID_DIAMOND_BUNDLE_GOLD_ELIXIR_INFO","• <gems>エメラルド\n• <res0>ゴールド\n• <res1>エリクサー\n\n収容量制限なし！\n\nこの<cffec78><value>xバリュー</c>のスターターパックは、1度きりの限定提供となります！"
"TID_NEWS_BOMB_TOWER_ARMY_REVAMP_TITLE","訓練を刷新"
"TID_NEWS_BOMB_TOWER_ARMY_REVAMP_TEXT","ユニットの訓練をライン化し、「高速訓練」でストレスのない訓練を実現しました！新しい訓練システムについては、短いビデオをご覧ください！"
"TID_RED_NEWS_BUY","ショップ"
"TID_OFFER_NOT_AVAILABLE","現在利用できるオファーはありません。"
"TID_ADD_FRIEND_ERROR_TOO_MANY_FRIENDS_YOU","フレンドが多すぎます。新しいフレンドを登録するには今いるフレンドを1人削除してください。"
"TID_ADD_FRIEND_ERROR_TOO_MANY_FRIENDS_OTHER","あなたのフレンドが登録しているフレンドが多すぎます。あとでまたお試しください。"
"TID_HALLOWEEN_2016_TITLE",
"TID_HALLOWEEN_2016_INFO",
"TID_BOOMBOX_NEWS","新着"
"TID_BOOMBOX_FOR_YOU","あなた宛て"
"TID_LOCKED_BY_BARRACK_LEVEL",
"TID_LOCKED_BY_LABORATORY_LEVEL",
"TID_TAB_EVENTS","イベント"
"TID_BOOMBOX_EVENTS","イベント"
"TID_TUTORIAL_SETTINGS_HELP","チーフ、何かお困りですか？"
"TID_ITEMS_LEFT","残り <number>"
"TID_BUTTON_GET_GIFT","ギフト受け取り"
"TID_GIFT_CLAIM_FAIL_SERVER","ギフトを受け取れませんでした。しばらく待ってから再度お試しください。"
"TID_GIFT_CLAIM_FAILED_NOT_PART_OF_CLAN","クランメンバーではないため、ギフトを受け取れません！"
"TID_GIFT_CLAIM_FAILED_RECENTLY_CHANGED_CLAN","最近クランを変更したため、ギフトを受け取れません！またのちほどお試しください。"
"TID_GIFT_CLAIM_FAILED_RECENTLY_CHANGED_CLAN_TIME","最近クランを変更したため、ギフトを受け取れません！<time>時間後にまたお試しください。"
"TID_DIAMOND_GIFT_RECEIVED","クランギフトとしてエメラルドを<number>個、受け取りました！"
"TID_DIAMONDS_GIFT_RECEIVED","クランギフトとしてエメラルドを1個、受け取りました！"
"TID_DIAMOND_BUNDLE_DARK_ELIXIR_INFO","• <gems>エメラルド\n• <res0>ダークエリクサー\n\n収容量制限なし！\n\nこの<cffec78><value>xバリュー</c>のセットは、1度きりの限定提供となります！"
"TID_DIAMOND_BUNDLE_ELIXIR_INFO","• <gems>エメラルド\n• <res0>エリクサー\n\n収容量制限なし！\n\nこの <cffec78><value>xバリュー</c>のセットは、1度きりの限定提供となります！"
"TID_BLACK_FRIDAY_PACK","ブラックフライデーパック"
"TID_XMAS_PACK","ホリデースーパーパック"
"TID_XMAS_PACK_INFO","• <gems>エメラルド\n• <c80d8e8>クランギフト：</c>\n各<giftgems>エメラルド\n\n最大<giftmates>人のクランメンバー向けのギフトを含みます！"
"TID_USE_TROOP_EVENT_ACHIEVEMENT_NAME","<unit>を使う"
"TID_USE_TROOP_EVENT_ACHIEVEMENT_DESC_PLURAL","マルチプレイ戦闘で勝利しましょう！\n<cffec78>• <usecount><unit>を使う必要があります</c>"
"TID_USE_TROOP_EVENT_ACHIEVEMENT_DESC","マルチプレイ戦闘で勝利しましょう！\n<cffec78>• 1<unit>を使用する必要があります</c>"
"TID_GIFT_DIAMOND_PACK_2","エメラルドの小袋とギフト"
"TID_GIFT_DIAMOND_PACK_3","エメラルドの大袋とギフト"
"TID_GIFT_DIAMOND_PACK_4","エメラルドの箱とギフト"
"TID_GIFT_DIAMOND_PACK_5","エメラルドの宝箱とギフト"
"TID_YOU_GOT_REWARD","戦利品："
"TID_TOO_MANY_ALLIANCE_CHAT_REPORTS_SENT","次のレポートを送る前に、少し時間をあけてください"
"TID_ONGOING_EVENTS","本日のイベント"
"TID_EVENT_ARMY_BOOST","1エメラルド訓練ブースト"
"TID_EVENT_TIME_LEFT","残り時間："
"TID_EVENT_ARMY_BOOST_INFO","ユニットを4倍速で訓練しましょう！\n\nわずかエメラルド1個で、ユニットの訓練をブーストできます。"
"TID_ACHIEVEMENTS_PROGRESS","進行状況"
"TID_OPEN_TRAIN_TROOPS","訓練"
"TID_EVENT_COLLECTOR_BOOST","1エメラルド資源ブースト"
"TID_COLLECTOR_BOOST_INFO","資源の生産を2倍にしましょう！\n\nわずかエメラルド1個で、各生産施設の生産量をブーストできます。"
"TID_EVENT_CW_TITLE","クランXPが2倍"
"TID_EVENT_CW_INFO","クランを2倍速でレベルアップしましょう！\n\nこのイベント中に実行されたクラン対戦では、2倍のクランXPを獲得します。"
"TID_EVENT_CHRISTMAS","ホリデーイベント"
"TID_EVENT_CHRISTMAS_INFO",
"TID_EVENT_STAR_BONUS","<starbonus>x星ボーナス"
"TID_EVENT_STAR_BONUS_INFO","宝庫を早くいっぱいにしましょう！\n\nこのイベント中は、星ボーナス報酬の戦利品が<starbonus>倍になります。"
"TID_EVENT_CHRISTMAS_SPELL","期間限定クラッシュマスイベント：サンタサプライズ"
"TID_EVENT_CHRISTMAS_SPELL_INFO","敵にでっかいダメージのプレゼントをお見舞いしましょう！\n\n「サンタのとっておき」の生成は期間限定です。"
"TID_OPEN_TRAIN_SPELLS","生成"
"TID_EVENT_CHRISTMAS_TRAP","期間限定クラッシュマスイベント：フリーズトラップ"
"TID_EVENT_CHRISTMAS_TRAP_INFO","敵の攻撃を阻止しましょう！\n\nフリーズトラップが使用可能ですが、イベントが終わると溶けてなくなってしまいます。"
"TID_OPEN_SHOP_TRAPS","建設"
"TID_EVENT_CHRISTMAS_UNIT","期間限定クラッシュマスイベント：アイスウィザード"
"TID_EVENT_CHRISTMAS_UNIT_INFO","伝説のユニットで敵の背筋を寒くしましょう！\n\nアイスウィザードの訓練は期間限定です！"
"TID_UPCOMING_EVENTS","今後のイベント"
"TID_GIFT_AVAILABLE_STREAM_TEXT","クランメンバーがギフトを送りました！"
"TID_TRAP_FREEZE","フリーズトラップ"
"TID_TRAP_FREEZE_INFO","敵の攻撃を阻止しましょう。冷徹に！\n\n期間限定で使用可能です"
"TID_EVENT_TIME_UNTIL_START","開始まで："
"TID_EVENT_UPCOMING_TIME","<number>日"
"TID_EVENT_ARMYSPELL_BOOST","1エメラルドユニットブースト"
"TID_EVENT_ARMYSPELL_BOOST_INFO","いつもより4倍速で戦闘に備えましょう！\n\n以下を各1エメラルドでブーストできます：\n• ヒーロー\n• ユニット訓練\n• 呪文の生成"
"TID_DIAMOND_BUNDLE_GOLD_ELIXIR_DARK_ELIXIR_INFO","• <gems>エメラルド\n• <res0>ゴールド\n• <res1>エリクサー\n• <res2>ダークエリクサー\n\n収容量を超えても大丈夫です！\n\n<cffec78>これまでで最高</c>にして1度きりの限定提供ですので、どうぞお見逃しなく！"
"TID_UPGRADE_DENIED_UPGRADE_COUNT_LIMIT","このタイプの建物は、最大までアップグレード済みです！"
"TID_UPGRADE_COUNT_LIMITED","このタイプの建物は、あと<num>回アップグレードできます"
"TID_UPGRADE_COUNT_LIMIT_HIT","<c2>このタイプの建物は、これ以上アップグレードできません</c>"
"TID_WIZARD2","アイスウィザード"
"TID_CHARACTER_INFO_WIZARD2","この伝説級のウィザードは、強烈な氷のかけらで敵の防衛設備をスロー状態にします！\n\n限定期間のみ使用可能です。"
"TID_WATCH","動画を視聴"
"TID_EVENT_SPELL_BOOST","1エメラルド生成ブースト"
"TID_EVENT_SPELL_BOOST_INFO","呪文の生成を4倍速にします！\n\nわずかエメラルド1個で、呪文の生成をブーストできます。"
"TID_EVENT_TROOP","<troop>イベント"
"TID_EVENT_TROOP_INFO","<troop>を格安で訓練して、イベントチャレンジをクリアしましょう！"
"TID_EVENT_SPELL","<troop>イベント"
"TID_EVENT_SPELL_INFO","<troop>を格安で生成しましょう！"
"TID_REDUCE_COST","コスト割引："
"TID_EVENT_ACHIEVEMENT_COMPLETE","イベントクリア！"
"TID_LOCAL_NOTIFICATION_EVENT_TROOP_DISCOUNT","チーフ、ユニットイベントが始まりました！"
