"TID","TH"
"TID_POPUP_BREAK_SHIELD","ปลดโล่ป้องกันหรือไม่?"
"TID_POPUP_BREAK_SHIELD_TEXT","แน่ใจหรือไม่ว่าต้องการปลดโล่ป้องกันของท่าน? ท่านจะได้รับโล่พิทักษ์ในแต่ละครั้งที่โล่ป้องกันหมดเวลาลง"
"TID_POPUP_BREAK_GUARD","ปลดโล่พิทักษ์หรือไม่?"
"TID_POPUP_BREAK_GUARD_TEXT","หากไม่มีโล่พิทักษ์ ผู้เล่นคนอื่นก็สามารถโจมตีท่านได้ แน่ใจหรือไม่ว่าต้องการปลดโล่พิทักษ์ของท่าน?"
"TID_LOCAL_NOTIFICATION_GUARD_WILL_DISAPPEAR","ท่านหัวหน้า เกราะของเรากำลังจะหมดเวลาลงแล้ว!"
"TID_GUARD_NOT_AVAILABLE","ไม่สามารถซื้อโล่พิทักษ์ได้เมื่อโล่ป้องกันทำงานอยู่!"
"TID_GUARD_ON_COOLDOWN","โล่พิทักษ์ยังใช้การไม่ได้ตอนนี้!"
"TID_ATTACK_FAIL_TARGET_HAS_GUARD","ไม่สามารถโจมตีได้! หมู่บ้านมีโล่พิทักษ์เปิดใช้งานอยู่"
"TID_GROWTH_AURA_PERCENT","พลังชีวิตเพิ่มขึ้น: <number>%"
"TID_GROWTH_AURA_MAX","พลังชีวิตสูงสุดเพิ่มขึ้น: <number>%"
"TID_BUY_SHIELD_WHILE_GUARDED_TEXT","แน่ใจหรือไม่ว่าต้องการซื้อ <name>?\n<cff0000>หมายเหตุ: นี่จะละทิ้งโล่พิทักษ์ที่ทำงานอยู่ของท่าน</c>"
"TID_HINT_GUARD_GAIN","ท่านได้รับโล่พิทักษ์อัตโนมัติทุกครั้งที่โล่ป้องกันหมดเวลา นี่เป็นช่วงเวลาที่เหมาะแก่การโจมตี!"
"TID_HINT_GUARD_GAIN_TIME","ยิ่งอยู่ลีกสูงเท่าไหร่ ก็ยิ่งได้โล่พิทักษ์มากขึ้นเท่านั้นทุกครั้งที่โล่ป้องกันหมดเวลา!"
"TID_HINT_GUARD_LOSE","ท่านสามารถโจมตีได้ตามใจชอบโดยไม่เสียโล่พิทักษ์ที่ทำงานอยู่"
"TID_GRAND_WARDEN","ผู้คุมยิ่งใหญ่"
"TID_GRAND_WARDEN_INFO","ผู้คุมยิ่งใหญ่คือนักกลยุทธ์ผู้ช่ำชองซึ่งมาพร้อมกับไม้เท้าเวทมนตร์อันทรงพลัง เขาสามารถเสริมความแข็งแกร่งให้กับกองกำลังที่โจมตีหมู่บ้านของศัตรูหรือกองกำลังที่ปกป้องหมู่บ้านของท่าน"
"TID_HERO_INSTRUCTIONS_WARDEN","ผู้คุมยิ่งใหญ่คือปรมาจารย์เวทย์มนตร์ผู้ทรงอำนาจที่จะเสริมความแข็งแกร่งให้กับกองกำลังที่ใช้โจมตีด้วยการระเบิดจากไม้เท้าเวทมนตร์ของเขา เขาสามารถเดินข้ามกำแพงหรือลอยตัวไปกับกองกำลังอากาศก็ได้ เขาจึงช่วยกองกำลังโจมตีได้ทุกประเภท เมื่อตั้งรับ เขาจะกลายร่างเป็นหอคอยที่ทรงพลัง"
"TID_HERO_AURA_WARDEN_TITLE","ออร่าชีวิต"
"TID_HERO_AURA_WARDEN_DESC","ไม้เท้าของผู้คุมส่องประกายออร่าบูสต์พลังชีวิตอยู่เสมอ และพัฒนาพลังขึ้นทุกเลเวล หน่วยมิตรใกล้ๆ ทั้งหมดไม่ว่ายามโจมตีหรือป้องกันจะได้รับพลังชีวิตเพิ่มขึ้น แต่จะเสีย\nการบูสต์นั้นถ้าอยู่ไกลเกินไป!"
"TID_HERO_ABILITY_WARDEN_TITLE","คัมภีร์อมตะ"
"TID_HERO_ABILITY_WARDEN_DESC","ผู้คุมปล่อยพลังเต็มที่จากคัมภีร์มหัศจรรย์ของเขา ทำให้ตัวเขาเองและหน่วยมิตรใกล้ๆ ต้านทานความเสียหายได้อย่างสิ้นเชิงเป็นเวลาสั้นๆ!"
"TID_HINT_ARTILLERY","ทีมกองกำลังเล็กๆ สามารถช่วยเตรียมการจู่โจมได้ก่อนปืนใหญ่อินทรีจะทำงาน"
"TID_HINT_ARTILLERY2","การจู่โจมอย่างรวดเร็วสามารถเอาชนะปืนใหญ่อินทรีได้ก่อนที่มันจะสร้างความเสียหายไปมาก"
"TID_HINT_ARTILLERY3","ปืนใหญ่อินทรีมีโซนห้ามยิงขนาดใหญ่รอบตัวมัน ขอให้แน่ใจว่ามันครอบคลุมสิ่งก่อสร้างที่มีค่าที่สุดของท่าน!"
"TID_HINT_HERO_GRAND_WARDEN","ผู้คุมยิ่งใหญ่ใช้วัตถุลึกลับทำให้กองกำลังใกล้ๆ เขาอึดเหมือนตะปูเหล็ก"
"TID_HINT_HERO_GRAND_WARDEN_MODE","ใช้กองทัพบินได้ใช่ไหม? ลองตั้งผู้คุมยิ่งใหญ่ให้อยู่ในโหมดอากาศสิ!"
"TID_HINT_ARTILLERY_TARGET","ปืนใหญ่อินทรีมุ่งโจมตีกองกำลังที่แข็งแกร่งที่สุดของกลุ่มที่ใกล้ที่สุดหรือใหญ่ที่สุด"
"TID_HINT_ARTILLERY_TARGET2","เส้นเล็งเป้าจะปรากฏขึ้นตรงที่ซึ่งลูกปืนของปืนใหญ่อินทรีจะตกลง"
"TID_HINT_ARTILLERY_TARGET3","หน่วยที่อยู่ใกล้การกระแทกของปืนใหญ่จะได้รับความเสียหายคลื่นกระแทกไปบ้าง"
"TID_POPUP_SHIELD_REMOVAL_REVENGE","โล่ป้องกันจะมีอายุสั้นลงถ้าท่านเริ่มการโจมตีแก้แค้น หากท่านมีเวลาเหลือน้อยกว่าค่าเวลาที่ใช้โจมตี โล่ป้องกันของท่านจะถูกลบออก"
"TID_HINT_GUARD","โล่พิทักษ์ที่เปิดใช้งานจะปกป้องท่านจากการโจมตีและให้ท่านโจมตีผู้อื่นได้ตามใจชอบ!"
"TID_ERROR_POP_UP_PERSONAL_BREAK_EXTENDED_TITLE","การพักยาว"
"TID_ERROR_POP_UP_PERSONAL_BREAK_EXTENDED","ขีดจำกัดเวลาหยุดพักส่วนตัวของท่านไม่ถูกรีเซ็ตจนหมดเพราะท่านไม่มีโล่ป้องกันในครั้งล่าสุดที่ท่านหยุดพัก"
"TID_ERROR_POP_UP_PERSONAL_BREAK_FINAL_TITLE","การพักยาว"
"TID_ERROR_POP_UP_PERSONAL_BREAK_EXTENDED_FINAL","ขีดจำกัดเวลาหยุดพักส่วนตัวของท่านถูกยืดออกแต่จะรีเซ็ตแล้ว เพื่อป้องกันเหตุนี้ในอนาคต ขอให้แน่ใจว่าศาลากลางของท่านได้รับการปกป้องและลองเพิ่มจำนวนถ้วยรางวัลของท่าน"
"TID_ERROR_POP_UP_PERSONAL_BREAK_MULTIPLE_FINAL","ขีดจำกัดเวลาหยุดพักส่วนตัวของท่านถูกยืดออกหลายครั้งแต่จะรีเซ็ตแล้ว เพื่อป้องกันเหตุนี้ในอนาคต ขอให้แน่ใจว่าศาลากลางของท่านได้รับการปกป้องและลองเพิ่มจำนวนถ้วยรางวัลของท่าน"
"TID_DAMAGE_PER_HIT","ความเสียหายต่อการตี: <number>"
"TID_SHOCKWAVE_DAMAGE","ความเสียหายคลื่นกระแทก: <number>"
"TID_DIE_DAMAGE","ความเสียหายเมื่อถูกทำลาย: <number>"
"TID_NEWS_TH11_UPDATE_OVERVIEW_TITLE","อัปเดต Clash ที่ใหญ่ที่สุดครั้งหนึ่งเลย!"
"TID_NEWS_TH11_UPDATE_OVERVIEW_TEXT","• ศาลากลาง 11 เข้าฉากมาแล้ว! ปัง!\n• ผู้คุมยิ่งใหญ่ และปืนใหญ่อินทรี: เป็นการเพิ่มที่ทรงพลังและเปี่ยมกลยุทธ์ที่สุด!\n• เลเวลกองกำลัง, เลเวลของเครื่องป้องกัน และการบริจาคอาคมแคลน\n• โจมตีผ่านโล่ป้องกันเมื่อไหร่ก็ได้ แต่อย่าลืมปกป้องศาลากลางของท่านด้วยนะ!\n"
"TID_NEWS_TH11_UPDATE_TH11_TITLE","ศาลากลาง 11 ทรงพลัง"
"TID_NEWS_TH11_UPDATE_TH11_TEXT","• พบเลเวลศาลากลางที่ใหญ่สุด เจ๋งสุด ยากสุดเท่าที่เคยมีมา: ศาลากลาง 11!\n• ผู้กล้าศาลากลาง 11 ใหม่ ผู้คุมยิ่งใหญ่ สามารถทำให้กองทัพใกล้ๆ แทบหยุดยั้งไม่ได้!\n• เครื่องป้องกันศาลากลาง 11 ใหม่ ปืนใหญ่อินทรี สร้างความเสียหายน่าทึ่งจากที่ไกลๆ\n• การป้องกันมากขึ"
"TID_NEWS_TH11_UPDATE_HERO_TITLE","ผู้คุมยิ่งใหญ่: ผู้กล้าคนล่าสุดของกองทัพท่าน"
"TID_NEWS_TH11_UPDATE_HERO_TEXT","• ควบคุมกลยุทธ์สงครามทรงพลังใหม่ด้วยการบูสต์และปกป้องกองกำลังของท่าน\n• ผู้คุมยิ่งใหญ่ทำให้กองกำลังใกล้ๆ ทั้งหมดทรหดขึ้นและทำให้ไร้เทียมทานเป็นการชั่วคราวด้วย!\n• เขาทั้งกระโดดทั้งบิน - ใส่ผู้คุมยิ่งใหญ่เข้าไปในกลยุทธ์ใดก็ได้และทำให้กองทัพของท่านเฉิดฉาย"
